hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
The Bentley Hotel,http://www.tripadvisor.com/Hotel_Review-g60763-d99302-Reviews-The_Bentley_Hotel-New_York_City_New_York.html,New York,4784 ,,2019/04/02,2019/04/04,CHF 322,roomsXXL.ch,12,"Restaurant,Room service,Visit hotel website"
Cassa Hotel Times Square,http://www.tripadvisor.com/Hotel_Review-g60763-d7148761-Reviews-Cassa_Hotel_Times_Square-New_York_City_New_York.html,New York,1616 ,,2019/04/02,2019/04/04,CHF 198,Booking.com,7,"Free Wifi,Restaurant,Visit hotel website"
Chelsea Pines Inn,http://www.tripadvisor.com/Hotel_Review-g60763-d122020-Reviews-Chelsea_Pines_Inn-New_York_City_New_York.html,New York,2301 ,,2019/04/02,2019/04/04,CHF 242,Booking.com,7,"Free Wifi,Breakfast included"
Gansevoort Meatpacking NYC,http://www.tripadvisor.com/Hotel_Review-g60763-d287626-Reviews-Gansevoort_Meatpacking_NYC-New_York_City_New_York.html,New York,2055 ,,2019/04/02,2019/04/04,CHF 453,Hotels.com,14,"Free Wifi,Pool,Visit hotel website"
Chambers Hotel,http://www.tripadvisor.com/Hotel_Review-g60763-d157057-Reviews-Chambers_Hotel-New_York_City_New_York.html,New York,729 ,,2019/04/02,2019/04/04,CHF 414,Hotels.com,14,"Free Wifi,Room service"
Carnegie Hotel,http://www.tripadvisor.com/Hotel_Review-g60763-d10533358-Reviews-Carnegie_Hotel-New_York_City_New_York.html,New York,209 ,,2019/04/02,2019/04/04,CHF 379,Booking.com,9,"Free Wifi,Breakfast included"
Hampton Inn Manhattan / Downtown - Financial District,http://www.tripadvisor.com/Hotel_Review-g60763-d3580899-Reviews-Hampton_Inn_Manhattan_Downtown_Financial_District-New_York_City_New_York.html,New York,711 ,,2019/04/02,2019/04/04,CHF 325,Hotels.com,14,"Free Wifi,Breakfast included,Visit hotel website"
"The Algonquin Hotel Times Square, Autograph Collection",http://www.tripadvisor.com/Hotel_Review-g60763-d93568-Reviews-The_Algonquin_Hotel_Times_Square_Autograph_Collection-New_York_City_New_York.html,New York,2210 ,,2019/04/02,2019/04/04,CHF 678,Hotels.com,14,"Free Wifi,Restaurant,Visit hotel website"
Fairfield Inn & Suites New York Manhattan/Chelsea,http://www.tripadvisor.com/Hotel_Review-g60763-d1949647-Reviews-Fairfield_Inn_Suites_New_York_Manhattan_Chelsea-New_York_City_New_York.html,New York,959 ,,2019/04/02,2019/04/04,CHF 390,Fairfield Inn,12,"Free Wifi,Breakfast included,Visit hotel website"
The Wolcott Hotel,http://www.tripadvisor.com/Hotel_Review-g60763-d93333-Reviews-The_Wolcott_Hotel-New_York_City_New_York.html,New York,2719 ,,2019/04/02,2019/04/04,CHF 233,Hotels.com,14,"Free Wifi,Breakfast included"
