hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Comfort Inn at the Zoo,http://www.tripadvisor.com/Hotel_Review-g60885-d142133-Reviews-Comfort_Inn_at_the_Zoo-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.296969,18 ,,2019/04/02,2019/04/04, 67,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Omaha Downtown / Old Market Area,http://www.tripadvisor.com/Hotel_Review-g60885-d224275-Reviews-Hilton_Garden_Inn_Omaha_Downtown_Old_Market_Area-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.297715,1053 ,,2019/04/02,2019/04/04, 134,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
Hampton Inn Omaha / West Dodge Road (Old Mill),http://www.tripadvisor.com/Hotel_Review-g60885-d6594718-Reviews-Hampton_Inn_Omaha_West_Dodge_Road_Old_Mill-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.298710,392 ,,2019/04/02,2019/04/04, 110,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Staybridge Suites Omaha West,http://www.tripadvisor.com/Hotel_Review-g60885-d10339453-Reviews-Staybridge_Suites_Omaha_West-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.299682,50 ,,2019/04/02,2019/04/04, 91,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites by Hilton Omaha West,http://www.tripadvisor.com/Hotel_Review-g60885-d6563668-Reviews-Home2_Suites_by_Hilton_Omaha_West-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.300418,471 ,,2019/04/02,2019/04/04, 112,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Omaha Downtown/Old Market Area,http://www.tripadvisor.com/Hotel_Review-g60885-d4432439-Reviews-Residence_Inn_Omaha_Downtown_Old_Market_Area-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.301104,632 ,,2019/04/02,2019/04/04, 157,Residence Inn,11,"Free Wifi,Breakfast included,Visit hotel website"
Hilton Garden Inn Omaha West,http://www.tripadvisor.com/Hotel_Review-g60885-d618205-Reviews-Hilton_Garden_Inn_Omaha_West-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.301785,525 ,,2019/04/02,2019/04/04, 107,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Courtyard Omaha Aksarben Village,http://www.tripadvisor.com/Hotel_Review-g60885-d1237063-Reviews-Courtyard_Omaha_Aksarben_Village-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.302547,354 ,,2019/04/02,2019/04/04, 123,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Omaha - Downtown,http://www.tripadvisor.com/Hotel_Review-g60885-d887151-Reviews-Hampton_Inn_Suites_Omaha_Downtown-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.303458,1069 ,,2019/04/02,2019/04/04, 116,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express & Suites Omaha West,http://www.tripadvisor.com/Hotel_Review-g60885-d559540-Reviews-Holiday_Inn_Express_Suites_Omaha_West-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.304347,239 ,,2019/04/02,2019/04/04, 81,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Omaha Downtown Old Market,http://www.tripadvisor.com/Hotel_Review-g60885-d4946937-Reviews-Hyatt_Place_Omaha_Downtown_Old_Market-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.305133,946 ,,2019/04/02,2019/04/04, 188,Booking.com,10,"Free Wifi,Pool"
Best Western Plus Kelly Inn,http://www.tripadvisor.com/Hotel_Review-g60885-d217106-Reviews-Best_Western_Plus_Kelly_Inn-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.305877,754 ,,2019/04/02,2019/04/04, 96,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Element Omaha Midtown Crossing,http://www.tripadvisor.com/Hotel_Review-g60885-d1870740-Reviews-Element_Omaha_Midtown_Crossing-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.307135,528 ,,2019/04/02,2019/04/04, 129,Booking.com,10,"Free Wifi,Breakfast included,Visit hotel website"
Hampton Inn Omaha West - Lakeside,http://www.tripadvisor.com/Hotel_Review-g60885-d815490-Reviews-Hampton_Inn_Omaha_West_Lakeside-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.308182,483 ,,2019/04/02,2019/04/04, 92,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hilton Omaha,http://www.tripadvisor.com/Hotel_Review-g60885-d309165-Reviews-Hilton_Omaha-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.309027,1655 ,,2019/04/02,2019/04/04, 242,Booking.com,11,"Pool,Restaurant,Visit hotel website"
Residence Inn Omaha Aksarben Village,http://www.tripadvisor.com/Hotel_Review-g60885-d6781805-Reviews-Residence_Inn_Omaha_Aksarben_Village-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.309905,155 ,,2019/04/02,2019/04/04, 164,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Sonesta ES Suites Omaha,http://www.tripadvisor.com/Hotel_Review-g60885-d91526-Reviews-Sonesta_ES_Suites_Omaha-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.310595,374 ,,2019/04/02,2019/04/04, 99,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Omaha Midtown - Aksarben Area,http://www.tripadvisor.com/Hotel_Review-g60885-d7727511-Reviews-Hampton_Inn_Omaha_Midtown_Aksarben_Area-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.311466,522 ,,2019/04/02,2019/04/04, 119,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Omaha Downtown,http://www.tripadvisor.com/Hotel_Review-g60885-d718372-Reviews-Homewood_Suites_by_Hilton_Omaha_Downtown-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.312896,923 ,,2019/04/02,2019/04/04, 143,Booking.com,11,"Free Wifi,Breakfast included,Visit hotel website"
New Victorian Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g60885-d91503-Reviews-New_Victorian_Inn_Suites-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.314207,326 ,,2019/04/02,2019/04/04, 78,Booking.com,10,"Free Wifi,Free parking"
Fairfield Inn & Suites Omaha Downtown,http://www.tripadvisor.com/Hotel_Review-g60885-d939411-Reviews-Fairfield_Inn_Suites_Omaha_Downtown-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.315015,300 ,,2019/04/02,2019/04/04, 114,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
EVEN Hotels Omaha Downtown,http://www.tripadvisor.com/Hotel_Review-g60885-d9459317-Reviews-EVEN_Hotels_Omaha_Downtown-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.315748,158 ,,2019/04/02,2019/04/04, 130,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Omaha Southwest,http://www.tripadvisor.com/Hotel_Review-g60885-d7855511-Reviews-Holiday_Inn_Omaha_Southwest-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.316493,402 ,,2019/04/02,2019/04/04, 98,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Magnolia Hotel Omaha,http://www.tripadvisor.com/Hotel_Review-g60885-d91528-Reviews-Magnolia_Hotel_Omaha-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.317208,2194 ,,2019/04/02,2019/04/04, 137,Booking.com,10,"Free Wifi,Restaurant,Visit hotel website"
Staybridge Suites Omaha 80th & Dodge,http://www.tripadvisor.com/Hotel_Review-g60885-d1973596-Reviews-Staybridge_Suites_Omaha_80th_Dodge-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.317948,214 ,,2019/04/02,2019/04/04, 105,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Omaha West,http://www.tripadvisor.com/Hotel_Review-g60885-d5427579-Reviews-Residence_Inn_Omaha_West-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.318685,98 ,,2019/04/02,2019/04/04, 110,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
AmericInn by Wyndham Omaha,http://www.tripadvisor.com/Hotel_Review-g60885-d97563-Reviews-AmericInn_by_Wyndham_Omaha-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.319422,301 ,,2019/04/02,2019/04/04, 79,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Embassy Suites by Hilton Omaha - Downtown/Old Market,http://www.tripadvisor.com/Hotel_Review-g60885-d91499-Reviews-Embassy_Suites_by_Hilton_Omaha_Downtown_Old_Market-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.320187,1241 ,,2019/04/02,2019/04/04, 157,Booking.com,12,"Breakfast included,Pool,Visit hotel website"
BEST WESTERN Old Mill Inn,http://www.tripadvisor.com/Hotel_Review-g60885-d239940-Reviews-BEST_WESTERN_Old_Mill_Inn-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.320952,490 ,,2019/04/02,2019/04/04, 74,Booking.com,7,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Omaha West,http://www.tripadvisor.com/Hotel_Review-g60885-d10202234-Reviews-Fairfield_Inn_Suites_Omaha_West-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.321661,66 ,,2019/04/02,2019/04/04, 108,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Omaha Marriott Downtown Capitol District,http://www.tripadvisor.com/Hotel_Review-g60885-d12374252-Reviews-Omaha_Marriott_Downtown_Capitol_District-Omaha_Nebraska.html,Omaha,2019-03-20 17:24:54.322438,283 ,,2019/04/02,2019/04/04, 229,Marriott Hotels,10,"Pool,Restaurant,Visit hotel website"
