hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Green Turtle Floating Bed and Breakfast,http://www.tripadvisor.com/Hotel_Review-g60745-d1467037-Reviews-Green_Turtle_Floating_Bed_and_Breakfast-Boston_Massachusetts.html,Boston,660 ,,2019/04/02,2019/04/04,CHF 399,Offizielle Seite,0,"Free Wifi,Breakfast included,Visit hotel website"
The Godfrey Hotel Boston,http://www.tripadvisor.com/Hotel_Review-g60745-d8316858-Reviews-The_Godfrey_Hotel_Boston-Boston_Massachusetts.html,Boston,4978 ,,2019/04/02,2019/04/04,CHF 278,Booking.com,11,"Free Wifi,Room service,Visit hotel website"
Omni Parker House,http://www.tripadvisor.com/Hotel_Review-g60745-d89599-Reviews-Omni_Parker_House-Boston_Massachusetts.html,Boston,9097 ,,2019/04/02,2019/04/04,CHF 242,Hotels.com,14,"Restaurant,Room service,Visit hotel website"
Studio Allston Hotel,http://www.tripadvisor.com/Hotel_Review-g60745-d217000-Reviews-Studio_Allston_Hotel-Boston_Massachusetts.html,Boston,267 ,,2019/04/02,2019/04/04,CHF 174,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Seaport Hotel,http://www.tripadvisor.com/Hotel_Review-g60745-d94330-Reviews-Seaport_Hotel-Boston_Massachusetts.html,Boston,5600 ,,2019/04/02,2019/04/04,CHF 377,Hotels.com,11,"Free Wifi,Pool,Visit hotel website"
Copley Square Hotel,http://www.tripadvisor.com/Hotel_Review-g60745-d111421-Reviews-Copley_Square_Hotel-Boston_Massachusetts.html,Boston,2262 ,,2019/04/02,2019/04/04,CHF 279,Hotels.com,12,"Free Wifi,Fitness center,Visit hotel website"
"Fairmont Copley Plaza, Boston",http://www.tripadvisor.com/Hotel_Review-g60745-d111444-Reviews-Fairmont_Copley_Plaza_Boston-Boston_Massachusetts.html,Boston,3780 ,,2019/04/02,2019/04/04,CHF 409,Hotels.com,14,"Restaurant,Room service,Visit hotel website"
Revere Hotel Boston Common,http://www.tripadvisor.com/Hotel_Review-g60745-d89600-Reviews-Revere_Hotel_Boston_Common-Boston_Massachusetts.html,Boston,4954 ,,2019/04/02,2019/04/04,CHF 259,Booking.com,14,"Free Wifi,Pool,Visit hotel website"
Hyatt Regency Boston,http://www.tripadvisor.com/Hotel_Review-g60745-d111441-Reviews-Hyatt_Regency_Boston-Boston_Massachusetts.html,Boston,4620 ,,2019/04/02,2019/04/04,CHF 220,Booking.com,14,"Free Wifi,Pool,Visit hotel website"
Hotel Commonwealth,http://www.tripadvisor.com/Hotel_Review-g60745-d258705-Reviews-Hotel_Commonwealth-Boston_Massachusetts.html,Boston,4912 ,,2019/04/02,2019/04/04,CHF 296,Hotels.com,12,"Free Wifi,Restaurant,Visit hotel website"
"The Westin Copley Place, Boston",http://www.tripadvisor.com/Hotel_Review-g60745-d89617-Reviews-The_Westin_Copley_Place_Boston-Boston_Massachusetts.html,Boston,4527 ,,2019/04/02,2019/04/04,CHF 381,Hotels.com,13,"Restaurant,Room service,Visit hotel website"
Harborside Inn,http://www.tripadvisor.com/Hotel_Review-g60745-d94367-Reviews-Harborside_Inn-Boston_Massachusetts.html,Boston,1642 ,,2019/04/02,2019/04/04,CHF 203,Expedia.ch,9,Free Wifi
Lenox Hotel,http://www.tripadvisor.com/Hotel_Review-g60745-d114134-Reviews-Lenox_Hotel-Boston_Massachusetts.html,Boston,3683 ,,2019/04/02,2019/04/04,CHF 285,Expedia.ch,10,"Free Wifi,Restaurant"
