hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
La Quinta Inn & Suites San Antonio Downtown,http://www.tripadvisor.com/Hotel_Review-g60956-d223669-Reviews-La_Quinta_Inn_Suites_San_Antonio_Downtown-San_Antonio_Texas.html,San Antonio,998 ,,2019/04/02,2019/04/04,CHF 115,Hotels.com,10,"Free Wifi,Free parking"
Hyatt Regency Hill Country Resort and Spa,http://www.tripadvisor.com/Hotel_Review-g60956-d99453-Reviews-Hyatt_Regency_Hill_Country_Resort_and_Spa-San_Antonio_Texas.html,San Antonio,3102 ,,2019/04/02,2019/04/04,CHF 357,roomsXXL.ch,12,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Lackland Hotel & Suites,http://www.tripadvisor.com/Hotel_Review-g60956-d1477755-Reviews-Best_Western_Plus_Lackland_Hotel_Suites-San_Antonio_Texas.html,San Antonio,785 ,,2019/04/02,2019/04/04,CHF 120,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Best Western Premier Historic Travelers Hotel Alamo/Riverwalk,http://www.tripadvisor.com/Hotel_Review-g60956-d12513387-Reviews-Best_Western_Premier_Historic_Travelers_Hotel_Alamo_Riverwalk-San_Antonio_Texas.html,San Antonio,255 ,,2019/04/02,2019/04/04,CHF 135,Booking.com,10,"Free Wifi,Breakfast included,Visit hotel website"
La Quinta Inn & Suites San Antonio Riverwalk,http://www.tripadvisor.com/Hotel_Review-g60956-d99462-Reviews-La_Quinta_Inn_Suites_San_Antonio_Riverwalk-San_Antonio_Texas.html,San Antonio,1284 ,,2019/04/02,2019/04/04,CHF 123,Hotels.com,9,"Free Wifi,Breakfast included"
Embassy Suites by Hilton San Antonio Riverwalk-Downtown,http://www.tripadvisor.com/Hotel_Review-g60956-d1732285-Reviews-Embassy_Suites_by_Hilton_San_Antonio_Riverwalk_Downtown-San_Antonio_Texas.html,San Antonio,2510 ,,2019/04/02,2019/04/04,CHF 210,Booking.com,13,"Free Wifi,Breakfast included,Visit hotel website"
Hilton Palacio del Rio,http://www.tripadvisor.com/Hotel_Review-g60956-d99530-Reviews-Hilton_Palacio_del_Rio-San_Antonio_Texas.html,San Antonio,3417 ,,2019/04/02,2019/04/04,CHF 258,Hotels.com,12,"Pool,Restaurant,Visit hotel website"
Drury Inn & Suites San Antonio Near La Cantera Parkway,http://www.tripadvisor.com/Hotel_Review-g60956-d1236032-Reviews-Drury_Inn_Suites_San_Antonio_Near_La_Cantera_Parkway-San_Antonio_Texas.html,San Antonio,408 ,,2019/04/02,2019/04/04,CHF 105,Hotels.com,10,"Free Wifi,Free parking,Visit hotel website"
Hotel Contessa,http://www.tripadvisor.com/Hotel_Review-g60956-d570285-Reviews-Hotel_Contessa-San_Antonio_Texas.html,San Antonio,3660 ,,2019/04/02,2019/04/04,CHF 383,roomsXXL.ch,10,"Free Wifi,Pool,Visit hotel website"
La Cantera Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g60956-d108571-Reviews-La_Cantera_Resort_Spa-San_Antonio_Texas.html,San Antonio,4434 ,,2019/04/02,2019/04/04,CHF 386,Hotels.com,11,"Free Wifi,Free parking,Visit hotel website"
Hotel Emma,http://www.tripadvisor.com/Hotel_Review-g60956-d6884400-Reviews-Hotel_Emma-San_Antonio_Texas.html,San Antonio,3025 ,,2019/04/02,2019/04/04,CHF 480,Hotels.com,9,"Free Wifi,Pool,Visit hotel website"
