hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Sandcastle Beachfront Motel,http://www.tripadvisor.com/Hotel_Review-g51947-d488526-Reviews-Sandcastle_Beachfront_Motel-Lincoln_City_Oregon.html,Lincoln,2019-03-20 17:26:08.839646,364 ,,2019/04/02,2019/04/04, 105,Booking.com,7,"Free Wifi,Free parking"
Ashley Inn and Suites,http://www.tripadvisor.com/Hotel_Review-g51947-d260258-Reviews-Ashley_Inn_and_Suites-Lincoln_City_Oregon.html,Lincoln,2019-03-20 17:26:08.840329,866 ,,2019/04/02,2019/04/04, 71,Booking.com,6,"Free Wifi,Free parking"
Best Western Plus Landmark Inn,http://www.tripadvisor.com/Hotel_Review-g51947-d74694-Reviews-Best_Western_Plus_Landmark_Inn-Lincoln_City_Oregon.html,Lincoln,2019-03-20 17:26:08.841023,825 ,,2019/04/02,2019/04/04, 89,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Sandcastle Beachfront Motel,http://www.tripadvisor.com/Hotel_Review-g51947-d488526-Reviews-Sandcastle_Beachfront_Motel-Lincoln_City_Oregon.html,Lincoln,2019-03-20 17:26:08.842085,364 ,,2019/04/02,2019/04/04, 105,Booking.com,7,"Free Wifi,Free parking"
Inn at Wecoma Lincoln City,http://www.tripadvisor.com/Hotel_Review-g51947-d558843-Reviews-Inn_at_Wecoma_Lincoln_City-Lincoln_City_Oregon.html,Lincoln,2019-03-20 17:26:08.842901,1337 ,,2019/04/02,2019/04/04, 127,Booking.com,6,"Free Wifi,Free parking,Visit hotel website"
The Coho Oceanfront Lodge,http://www.tripadvisor.com/Hotel_Review-g51947-d96029-Reviews-The_Coho_Oceanfront_Lodge-Lincoln_City_Oregon.html,Lincoln,2019-03-20 17:26:08.843921,2148 ,,2019/04/02,2019/04/04, 137,Booking.com,7,"Free Wifi,Free parking,Visit hotel website"
Ester Lee Motel,http://www.tripadvisor.com/Hotel_Review-g51947-d113495-Reviews-Ester_Lee_Motel-Lincoln_City_Oregon.html,Lincoln,2019-03-20 17:26:08.844772,958 ,,2019/04/02,2019/04/04, 126,Expedia.ch,0,"Free Wifi,Free parking"
Shearwater Inn,http://www.tripadvisor.com/Hotel_Review-g51947-d235343-Reviews-Shearwater_Inn-Lincoln_City_Oregon.html,Lincoln,2019-03-20 17:26:08.845817,1060 ,,2019/04/02,2019/04/04, 129,Booking.com,7,"Free Wifi,Free parking,Visit hotel website"
Inn At Spanish Head,http://www.tripadvisor.com/Hotel_Review-g51947-d248246-Reviews-Inn_At_Spanish_Head-Lincoln_City_Oregon.html,Lincoln,2019-03-20 17:26:08.846470,476 ,,2019/04/02,2019/04/04, 281,Booking.com,0,"Free Wifi,Free parking"
Looking Glass Inn,http://www.tripadvisor.com/Hotel_Review-g51947-d124228-Reviews-Looking_Glass_Inn-Lincoln_City_Oregon.html,Lincoln,2019-03-20 17:26:08.847171,1631 ,,2019/04/02,2019/04/04, 139,Expedia.ch,6,"Free Wifi,Free parking,Visit hotel website"
Starfish Manor Oceanfront Hotel,http://www.tripadvisor.com/Hotel_Review-g51947-d648063-Reviews-Starfish_Manor_Oceanfront_Hotel-Lincoln_City_Oregon.html,Lincoln,2019-03-20 17:26:08.847909,944 ,,2019/04/02,2019/04/04, 179,Booking.com,7,"Free Wifi,Free parking,Visit hotel website"
Surftides Lincoln City,http://www.tripadvisor.com/Hotel_Review-g51947-d96035-Reviews-Surftides_Lincoln_City-Lincoln_City_Oregon.html,Lincoln,2019-03-20 17:26:08.848729,1051 ,,2019/04/02,2019/04/04, 235,Booking.com,8,"Free Wifi,Free parking"
Comfort Inn and Suites Lincoln City,http://www.tripadvisor.com/Hotel_Review-g51947-d124229-Reviews-Comfort_Inn_and_Suites_Lincoln_City-Lincoln_City_Oregon.html,Lincoln,2019-03-20 17:26:08.849392,377 ,,2019/04/02,2019/04/04, 93,Booking.com,9,"Free Wifi,Breakfast included"
