hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Comfort Inn at AT&T Ctr,http://www.tripadvisor.com/Hotel_Review-g60956-d11998576-Reviews-Comfort_Inn_at_AT_T_Ctr-San_Antonio_Texas.html,San Antonio,31 ,,2019/04/02,2019/04/04,CHF 90,Booking.com,7,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Sunset Suites-Riverwalk,http://www.tripadvisor.com/Hotel_Review-g60956-d239912-Reviews-Best_Western_Plus_Sunset_Suites_Riverwalk-San_Antonio_Texas.html,San Antonio,1303 ,,2019/04/02,2019/04/04,CHF 82,Expedia.ch,12,"Free Wifi,Breakfast included,Visit hotel website"
Home2 Suites by Hilton San Antonio Downtown - Riverwalk,http://www.tripadvisor.com/Hotel_Review-g60956-d2155705-Reviews-Home2_Suites_by_Hilton_San_Antonio_Downtown_Riverwalk-San_Antonio_Texas.html,San Antonio,1317 ,,2019/04/02,2019/04/04,CHF 120,Booking.com,13,"Free Wifi,Breakfast included,Visit hotel website"
La Quinta Inn & Suites San Antonio Airport,http://www.tripadvisor.com/Hotel_Review-g60956-d223712-Reviews-La_Quinta_Inn_Suites_San_Antonio_Airport-San_Antonio_Texas.html,San Antonio,926 ,,2019/04/02,2019/04/04,CHF 84,Booking.com,12,"Free Wifi,Free parking"
Pinn Road Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g60956-d2039194-Reviews-Pinn_Road_Inn_Suites-San_Antonio_Texas.html,San Antonio,287 ,,2019/04/02,2019/04/04,CHF 65,Booking.com,7,"Free Wifi,Free parking"
Pear Tree Inn San Antonio Airport,http://www.tripadvisor.com/Hotel_Review-g60956-d108487-Reviews-Pear_Tree_Inn_San_Antonio_Airport-San_Antonio_Texas.html,San Antonio,256 ,,2019/04/02,2019/04/04,CHF 90,Hotels.com,10,"Free Wifi,Free parking,Visit hotel website"
Menger Hotel,http://www.tripadvisor.com/Hotel_Review-g60956-d99531-Reviews-Menger_Hotel-San_Antonio_Texas.html,San Antonio,3258 ,,2019/04/02,2019/04/04,CHF 129,Agoda.com,13,"Free Wifi,Pool,Visit hotel website"
La Quinta Inn & Suites San Antonio Northwest,http://www.tripadvisor.com/Hotel_Review-g60956-d1200634-Reviews-La_Quinta_Inn_Suites_San_Antonio_Northwest-San_Antonio_Texas.html,San Antonio,463 ,,2019/04/02,2019/04/04,CHF 86,Booking.com,9,"Free Wifi,Free parking"
Hampton Inn & Suites San Antonio Northwest/Medical Center,http://www.tripadvisor.com/Hotel_Review-g60956-d1486231-Reviews-Hampton_Inn_Suites_San_Antonio_Northwest_Medical_Center-San_Antonio_Texas.html,San Antonio,435 ,,2019/04/02,2019/04/04,CHF 86,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Best Western Garden Inn,http://www.tripadvisor.com/Hotel_Review-g60956-d574244-Reviews-Best_Western_Garden_Inn-San_Antonio_Texas.html,San Antonio,354 ,,2019/04/02,2019/04/04,CHF 80,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Drury Inn & Suites San Antonio North Stone Oak,http://www.tripadvisor.com/Hotel_Review-g60956-d320049-Reviews-Drury_Inn_Suites_San_Antonio_North_Stone_Oak-San_Antonio_Texas.html,San Antonio,351 ,,2019/04/02,2019/04/04,CHF 110,Hotels.com,8,"Free Wifi,Free parking,Visit hotel website"
Comfort Suites San Antonio North - Stone Oak,http://www.tripadvisor.com/Hotel_Review-g60956-d1028312-Reviews-Comfort_Suites_San_Antonio_North_Stone_Oak-San_Antonio_Texas.html,San Antonio,194 ,,2019/04/02,2019/04/04,CHF 101,Booking.com,11,"Free Wifi,Free parking"
Holiday Inn Express Hotel & Suites San Antonio Rivercenter Area,http://www.tripadvisor.com/Hotel_Review-g60956-d277948-Reviews-Holiday_Inn_Express_Hotel_Suites_San_Antonio_Rivercenter_Area-San_Antonio_Texas.html,San Antonio,275 ,,2019/04/02,2019/04/04,CHF 109,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn San Antonio NW - Seaworld Area,http://www.tripadvisor.com/Hotel_Review-g60956-d1465109-Reviews-Holiday_Inn_San_Antonio_NW_Seaworld_Area-San_Antonio_Texas.html,San Antonio,434 ,,2019/04/02,2019/04/04,CHF 100,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Roland Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g60956-d12693429-Reviews-Best_Western_Plus_Roland_Inn_Suites-San_Antonio_Texas.html,San Antonio,96 ,,2019/04/02,2019/04/04,CHF 94,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
"Country Inn & Suites by Radisson, Lackland AFB (San Antonio), TX",http://www.tripadvisor.com/Hotel_Review-g60956-d108171-Reviews-Country_Inn_Suites_by_Radisson_Lackland_AFB_San_Antonio_TX-San_Antonio_Texas.html,San Antonio,631 ,,2019/04/02,2019/04/04,CHF 96,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Omni San Antonio Hotel,http://www.tripadvisor.com/Hotel_Review-g60956-d112240-Reviews-Omni_San_Antonio_Hotel-San_Antonio_Texas.html,San Antonio,2359 ,,2019/04/02,2019/04/04,CHF 129,Hotels.com,11,"Free parking,Pool,Visit hotel website"
Hotel Gibbs Downtown San Antonio Riverwalk,http://www.tripadvisor.com/Hotel_Review-g60956-d1146124-Reviews-Hotel_Gibbs_Downtown_San_Antonio_Riverwalk-San_Antonio_Texas.html,San Antonio,835 ,,2019/04/02,2019/04/04,CHF 159,Booking.com,10,"Free Wifi,Restaurant,Visit hotel website"
Best Western Plus Lackland Hotel & Suites,http://www.tripadvisor.com/Hotel_Review-g60956-d1477755-Reviews-Best_Western_Plus_Lackland_Hotel_Suites-San_Antonio_Texas.html,San Antonio,785 ,,2019/04/02,2019/04/04,CHF 120,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place San Antonio Airport/Quarry Market,http://www.tripadvisor.com/Hotel_Review-g60956-d108408-Reviews-Hyatt_Place_San_Antonio_Airport_Quarry_Market-San_Antonio_Texas.html,San Antonio,763 ,,2019/04/02,2019/04/04,CHF 107,Booking.com,11,"Free Wifi,Free parking"
TownePlace Suites San Antonio Airport,http://www.tripadvisor.com/Hotel_Review-g60956-d656713-Reviews-TownePlace_Suites_San_Antonio_Airport-San_Antonio_Texas.html,San Antonio,240 ,,2019/04/02,2019/04/04,CHF 119,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites San Antonio Alamo Plaza/Convention Center,http://www.tripadvisor.com/Hotel_Review-g60956-d2064903-Reviews-Fairfield_Inn_Suites_San_Antonio_Alamo_Plaza_Convention_Center-San_Antonio_Texas.html,San Antonio,349 ,,2019/04/02,2019/04/04,CHF 101,Booking.com,11,"Free Wifi,Breakfast included,Visit hotel website"
Best Western Premier Historic Travelers Hotel Alamo/Riverwalk,http://www.tripadvisor.com/Hotel_Review-g60956-d12513387-Reviews-Best_Western_Premier_Historic_Travelers_Hotel_Alamo_Riverwalk-San_Antonio_Texas.html,San Antonio,255 ,,2019/04/02,2019/04/04,CHF 135,Booking.com,10,"Free Wifi,Breakfast included,Visit hotel website"
Drury Inn & Suites San Antonio Near La Cantera Parkway,http://www.tripadvisor.com/Hotel_Review-g60956-d1236032-Reviews-Drury_Inn_Suites_San_Antonio_Near_La_Cantera_Parkway-San_Antonio_Texas.html,San Antonio,408 ,,2019/04/02,2019/04/04,CHF 105,Hotels.com,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express & Suites San Antonio Medical Center North,http://www.tripadvisor.com/Hotel_Review-g60956-d99438-Reviews-Holiday_Inn_Express_Suites_San_Antonio_Medical_Center_North-San_Antonio_Texas.html,San Antonio,241 ,,2019/04/02,2019/04/04,CHF 99,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites by Hilton San Antonio Airport,http://www.tripadvisor.com/Hotel_Review-g60956-d6579899-Reviews-Home2_Suites_by_Hilton_San_Antonio_Airport-San_Antonio_Texas.html,San Antonio,573 ,,2019/04/02,2019/04/04,CHF 114,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Hotel Contessa,http://www.tripadvisor.com/Hotel_Review-g60956-d570285-Reviews-Hotel_Contessa-San_Antonio_Texas.html,San Antonio,3660 ,,2019/04/02,2019/04/04,CHF 255,Hotels.com,10,"Free Wifi,Pool,Visit hotel website"
San Antonio Marriott Rivercenter,http://www.tripadvisor.com/Hotel_Review-g60956-d99488-Reviews-San_Antonio_Marriott_Rivercenter-San_Antonio_Texas.html,San Antonio,1912 ,,2019/04/02,2019/04/04,CHF 286,roomsXXL.ch,13,"Pool,Restaurant,Visit hotel website"
Homewood Suites by Hilton Lackland AFB/SeaWorld,http://www.tripadvisor.com/Hotel_Review-g60956-d5522589-Reviews-Homewood_Suites_by_Hilton_Lackland_AFB_SeaWorld-San_Antonio_Texas.html,San Antonio,626 ,,2019/04/02,2019/04/04,CHF 187,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn San Antonio - Northwoods,http://www.tripadvisor.com/Hotel_Review-g60956-d223715-Reviews-Hampton_Inn_San_Antonio_Northwoods-San_Antonio_Texas.html,San Antonio,418 ,,2019/04/02,2019/04/04,CHF 167,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hilton Palacio del Rio,http://www.tripadvisor.com/Hotel_Review-g60956-d99530-Reviews-Hilton_Palacio_del_Rio-San_Antonio_Texas.html,San Antonio,3417 ,,2019/04/02,2019/04/04,CHF 258,Booking.com,12,"Pool,Restaurant,Visit hotel website"
