hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Renaissance Toledo Downtown Hotel,http://www.tripadvisor.com/Hotel_Review-g51048-d10582789-Reviews-Renaissance_Toledo_Downtown_Hotel-Toledo_Ohio.html,Toledo,240 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
Hampton Inn & Suites Toledo/Westgate,http://www.tripadvisor.com/Hotel_Review-g51048-d6833973-Reviews-Hampton_Inn_Suites_Toledo_Westgate-Toledo_Ohio.html,Toledo,580 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Courtyard Toledo North,http://www.tripadvisor.com/Hotel_Review-g51048-d10632715-Reviews-Courtyard_Toledo_North-Toledo_Ohio.html,Toledo,63 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn and Suites Toledo-North,http://www.tripadvisor.com/Hotel_Review-g51048-d224433-Reviews-Hampton_Inn_and_Suites_Toledo_North-Toledo_Ohio.html,Toledo,509 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Radisson at The University of Toledo,http://www.tripadvisor.com/Hotel_Review-g51048-d95591-Reviews-Radisson_at_The_University_of_Toledo-Toledo_Ohio.html,Toledo,827 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express & Suites Toledo West,http://www.tripadvisor.com/Hotel_Review-g51048-d9595954-Reviews-Holiday_Inn_Express_Suites_Toledo_West-Toledo_Ohio.html,Toledo,95 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Red Roof Inn Toledo - University,http://www.tripadvisor.com/Hotel_Review-g51048-d235166-Reviews-Red_Roof_Inn_Toledo_University-Toledo_Ohio.html,Toledo,54 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Fairfield Inn & Suites Toledo North,http://www.tripadvisor.com/Hotel_Review-g51048-d675700-Reviews-Fairfield_Inn_Suites_Toledo_North-Toledo_Ohio.html,Toledo,190 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Quality Inn,http://www.tripadvisor.com/Hotel_Review-g51048-d101740-Reviews-Quality_Inn-Toledo_Ohio.html,Toledo,144 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Holiday Inn Express Toledo North,http://www.tripadvisor.com/Hotel_Review-g51048-d3470636-Reviews-Holiday_Inn_Express_Toledo_North-Toledo_Ohio.html,Toledo,121 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Park Inn Toledo,http://www.tripadvisor.com/Hotel_Review-g51048-d95580-Reviews-Park_Inn_Toledo-Toledo_Ohio.html,Toledo,1060 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Restaurant,Visit hotel website"
Best Motel,http://www.tripadvisor.com/Hotel_Review-g51048-d12608556-Reviews-Best_Motel-Toledo_Ohio.html,Toledo,1 review,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking"
Days Inn by Wyndham Toledo,http://www.tripadvisor.com/Hotel_Review-g51048-d101735-Reviews-Days_Inn_by_Wyndham_Toledo-Toledo_Ohio.html,Toledo,532 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Quality Inn,http://www.tripadvisor.com/Hotel_Review-g51048-d95570-Reviews-Quality_Inn-Toledo_Ohio.html,Toledo,73 ,,2019/04/02,2019/04/04,,Hotels.com,5,"Free Wifi,Free parking"
Motel 6 Toledo,http://www.tripadvisor.com/Hotel_Review-g51048-d242480-Reviews-Motel_6_Toledo-Toledo_Ohio.html,Toledo,42 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Courtyard Toledo West,http://www.tripadvisor.com/Hotel_Review-g51048-d95568-Reviews-Courtyard_Toledo_West-Toledo_Ohio.html,Toledo,589 ,,2019/04/02,2019/04/04,,TripAdvisor,5,"Free Wifi,Free parking,Visit hotel website"
Crown Inn,http://www.tripadvisor.com/Hotel_Review-g51048-d1483137-Reviews-Crown_Inn-Toledo_Ohio.html,Toledo,4 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Bel-Air Motel,http://www.tripadvisor.com/Hotel_Review-g51048-d1638514-Reviews-Bel_Air_Motel-Toledo_Ohio.html,Toledo,0 ,,2019/04/02,2019/04/04,,Agoda.com,0,Free Wifi
The Casey-Pomeroy House,http://www.tripadvisor.com/Hotel_Review-g51048-d1554578-Reviews-The_Casey_Pomeroy_House-Toledo_Ohio.html,Toledo,48 ,,2019/04/02,2019/04/04,,,0,"Free Wifi,Free parking"
Lorraine Motor Hotel,http://www.tripadvisor.com/Hotel_Review-g51048-d2421036-Reviews-Lorraine_Motor_Hotel-Toledo_Ohio.html,Toledo,4 ,,2019/04/02,2019/04/04,,,0,
Alexis Motel,http://www.tripadvisor.com/Hotel_Review-g51048-d12830069-Reviews-Alexis_Motel-Toledo_Ohio.html,Toledo,0 ,,2019/04/02,2019/04/04,,,0,
Sunset Motel,http://www.tripadvisor.com/Hotel_Review-g51048-d6033263-Reviews-Sunset_Motel-Toledo_Ohio.html,Toledo,0 ,,2019/04/02,2019/04/04,,,0,
