hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
La Quinta Inn & Suites Memphis East-Sycamore View,http://www.tripadvisor.com/Hotel_Review-g55197-d225338-Reviews-La_Quinta_Inn_Suites_Memphis_East_Sycamore_View-Memphis_Tennessee.html,Memphis,858 ,,2019/04/02,2019/04/04,CHF 84,Booking.com,9,"Free Wifi,Free parking"
The Guest House at Graceland,http://www.tripadvisor.com/Hotel_Review-g55197-d10061139-Reviews-The_Guest_House_at_Graceland-Memphis_Tennessee.html,Memphis,2439 ,,2019/04/02,2019/04/04,CHF 108,Agoda.com,11,"Free Wifi,Pool,Visit hotel website"
Hampton Inn & Suites Memphis - Beale Street,http://www.tripadvisor.com/Hotel_Review-g55197-d223103-Reviews-Hampton_Inn_Suites_Memphis_Beale_Street-Memphis_Tennessee.html,Memphis,2384 ,,2019/04/02,2019/04/04,CHF 218,Booking.com,12,"Free Wifi,Breakfast included,Visit hotel website"
La Quinta Inn & Suites Memphis Downtown,http://www.tripadvisor.com/Hotel_Review-g55197-d12339359-Reviews-La_Quinta_Inn_Suites_Memphis_Downtown-Memphis_Tennessee.html,Memphis,395 ,,2019/04/02,2019/04/04,CHF 165,Hotels.com,6,"Free Wifi,Free parking"
La Quinta Inn & Suites Memphis East-Sycamore View,http://www.tripadvisor.com/Hotel_Review-g55197-d225338-Reviews-La_Quinta_Inn_Suites_Memphis_East_Sycamore_View-Memphis_Tennessee.html,Memphis,858 ,,2019/04/02,2019/04/04,CHF 84,Booking.com,9,"Free Wifi,Free parking"
Comfort Inn Downtown,http://www.tripadvisor.com/Hotel_Review-g55197-d105281-Reviews-Comfort_Inn_Downtown-Memphis_Tennessee.html,Memphis,1055 ,,2019/04/02,2019/04/04,CHF 133,roomsXXL.ch,12,"Free Wifi,Breakfast included"
Best Western Plus Galleria Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g55197-d105236-Reviews-Best_Western_Plus_Galleria_Inn_Suites-Memphis_Tennessee.html,Memphis,617 ,,2019/04/02,2019/04/04,CHF 89,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
"Hotel Napoleon, An Ascend Hotel Collection Member",http://www.tripadvisor.com/Hotel_Review-g55197-d10533272-Reviews-Hotel_Napoleon_An_Ascend_Hotel_Collection_Member-Memphis_Tennessee.html,Memphis,247 ,,2019/04/02,2019/04/04,CHF 197,Hotels.com,10,"Free Wifi,Restaurant"
Crowne Plaza Memphis Downtown,http://www.tripadvisor.com/Hotel_Review-g55197-d105188-Reviews-Crowne_Plaza_Memphis_Downtown-Memphis_Tennessee.html,Memphis,1601 ,,2019/04/02,2019/04/04,CHF 156,Booking.com,12,"Free Wifi,Pool,Visit hotel website"
La Quinta Inn & Suites Memphis Wolfchase,http://www.tripadvisor.com/Hotel_Review-g55197-d1778319-Reviews-La_Quinta_Inn_Suites_Memphis_Wolfchase-Memphis_Tennessee.html,Memphis,719 ,,2019/04/02,2019/04/04,CHF 115,Hotels.com,9,"Free Wifi,Free parking"
