hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Courtyard Tucson Williams Centre,http://www.tripadvisor.com/Hotel_Review-g60950-d75339-Reviews-Courtyard_Tucson_Williams_Centre-Tucson_Arizona.html,Tucson,262 ,,2019/04/02,2019/04/04,CHF 141,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
JW Marriott Tucson Starr Pass Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g60950-d503078-Reviews-JW_Marriott_Tucson_Starr_Pass_Resort_Spa-Tucson_Arizona.html,Tucson,2456 ,,2019/04/02,2019/04/04,,Hotels.com,11,"Pool,Restaurant,Visit hotel website"
TownePlace Suites Tucson Williams Centre,http://www.tripadvisor.com/Hotel_Review-g60950-d2322344-Reviews-TownePlace_Suites_Tucson_Williams_Centre-Tucson_Arizona.html,Tucson,237 ,,2019/04/02,2019/04/04,,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
The Westin La Paloma Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g60950-d75692-Reviews-The_Westin_La_Paloma_Resort_Spa-Tucson_Arizona.html,Tucson,3111 ,,2019/04/02,2019/04/04,,Hotels.com,12,"Pool,Restaurant,Visit hotel website"
TownePlace Suites Tucson Airport,http://www.tripadvisor.com/Hotel_Review-g60950-d1484785-Reviews-TownePlace_Suites_Tucson_Airport-Tucson_Arizona.html,Tucson,236 ,,2019/04/02,2019/04/04,,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Tucson Airport,http://www.tripadvisor.com/Hotel_Review-g60950-d814652-Reviews-Residence_Inn_Tucson_Airport-Tucson_Arizona.html,Tucson,248 ,,2019/04/02,2019/04/04,,Expedia.ch,11,"Free Wifi,Free parking,Visit hotel website"
Four Points by Sheraton Tucson Airport,http://www.tripadvisor.com/Hotel_Review-g60950-d74383-Reviews-Four_Points_by_Sheraton_Tucson_Airport-Tucson_Arizona.html,Tucson,548 ,,2019/04/02,2019/04/04,,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Varsity Clubs Of America - Tucson,http://www.tripadvisor.com/Hotel_Review-g60950-d225011-Reviews-Varsity_Clubs_Of_America_Tucson-Tucson_Arizona.html,Tucson,215 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking"
Red Lion Inn & Suites Tucson North Foothills,http://www.tripadvisor.com/Hotel_Review-g60950-d125593-Reviews-Red_Lion_Inn_Suites_Tucson_North_Foothills-Tucson_Arizona.html,Tucson,808 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Best Western Tucson Int'l Airport Hotel & Suites,http://www.tripadvisor.com/Hotel_Review-g60950-d74408-Reviews-Best_Western_Tucson_Int_l_Airport_Hotel_Suites-Tucson_Arizona.html,Tucson,770 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
