hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Comfort Inn & Suites - Rochester Niagara Falls,http://www.tripadvisor.com/Hotel_Review-g48503-d93736-Reviews-Comfort_Inn_Suites_Rochester_Niagara_Falls-Rochester_Finger_Lakes_New_York.html,Rochester,2019-03-20 17:26:50.849185,86 ,,2019/04/02,2019/04/04, 70,Booking.com,11,"Free Wifi,Free parking"
"Country Inn & Suites by Radisson, Rochester-Pittsford/Brighton, NY",http://www.tripadvisor.com/Hotel_Review-g48503-d93748-Reviews-Country_Inn_Suites_by_Radisson_Rochester_Pittsford_Brighton_NY-Rochester_Finger_Lakes_New.html,Rochester,2019-03-20 17:26:50.849958,213 ,,2019/04/02,2019/04/04, 90,Expedia.ch,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Rochester-Greece,http://www.tripadvisor.com/Hotel_Review-g48503-d99581-Reviews-Hampton_Inn_Rochester_Greece-Rochester_Finger_Lakes_New_York.html,Rochester,2019-03-20 17:26:50.851028,702 ,,2019/04/02,2019/04/04, 98,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
The East Avenue Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g48503-d99566-Reviews-The_East_Avenue_Inn_Suites-Rochester_Finger_Lakes_New_York.html,Rochester,2019-03-20 17:26:50.851952,489 ,,2019/04/02,2019/04/04, 118,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Staybridge Suites Rochester University,http://www.tripadvisor.com/Hotel_Review-g48503-d1197074-Reviews-Staybridge_Suites_Rochester_University-Rochester_Finger_Lakes_New_York.html,Rochester,2019-03-20 17:26:50.852728,505 ,,2019/04/02,2019/04/04, 110,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hyatt Regency Rochester,http://www.tripadvisor.com/Hotel_Review-g48503-d93746-Reviews-Hyatt_Regency_Rochester-Rochester_Finger_Lakes_New_York.html,Rochester,2019-03-20 17:26:50.853584,242 ,,2019/04/02,2019/04/04, 199,Agoda.com,10,"Free Wifi,Pool"
Hilton Garden Inn Rochester Downtown,http://www.tripadvisor.com/Hotel_Review-g48503-d6988927-Reviews-Hilton_Garden_Inn_Rochester_Downtown-Rochester_Finger_Lakes_New_York.html,Rochester,2019-03-20 17:26:50.854380,571 ,,2019/04/02,2019/04/04, 156,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites Rochester/Greece,http://www.tripadvisor.com/Hotel_Review-g48503-d1804810-Reviews-Homewood_Suites_Rochester_Greece-Rochester_Finger_Lakes_New_York.html,Rochester,2019-03-20 17:26:50.855116,691 ,,2019/04/02,2019/04/04, 125,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Rochester/University & Medical Center,http://www.tripadvisor.com/Hotel_Review-g48503-d7398971-Reviews-Hilton_Garden_Inn_Rochester_University_Medical_Center-Rochester_Finger_Lakes_New_York.html,Rochester,2019-03-20 17:26:50.855855,516 ,,2019/04/02,2019/04/04, 176,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Rochester West/Greece,http://www.tripadvisor.com/Hotel_Review-g48503-d99599-Reviews-Fairfield_Inn_Suites_Rochester_West_Greece-Rochester_Finger_Lakes_New_York.html,Rochester,2019-03-20 17:26:50.856590,159 ,,2019/04/02,2019/04/04, 135,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
