hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Sam's Bungalows,http://www.tripadvisor.com/Hotel_Review-g680012-d1192393-Reviews-Sam_s_Bungalows-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.028307,227 ,,2019/04/02,2019/04/04, 12,Booking.com,0,"Restaurant,Bar/Lounge"
Hotel Orangutan,http://www.tripadvisor.com/Hotel_Review-g680012-d7376435-Reviews-Hotel_Orangutan-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.029403,180 ,,2019/04/02,2019/04/04, 20,Booking.com,6,"Free Wifi,Restaurant"
Junia guesthouse,http://www.tripadvisor.com/Hotel_Review-g680012-d3216977-Reviews-Junia_guesthouse-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.030785,173 ,,2019/04/02,2019/04/04, 10,Booking.com,0,"Breakfast included,Restaurant"
Riverside Guesthouse,http://www.tripadvisor.com/Hotel_Review-g680012-d7763807-Reviews-Riverside_Guesthouse-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.031803,171 ,,2019/04/02,2019/04/04, 15,Booking.com,0,Free Wifi
Jungle Inn,http://www.tripadvisor.com/Hotel_Review-g680012-d1465916-Reviews-Jungle_Inn-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.033121,303 ,,2019/04/02,2019/04/04, 15,Booking.com,0,"Restaurant,Free Internet"
Thomas' Retreat Bukit Lawang,http://www.tripadvisor.com/Hotel_Review-g680012-d3668848-Reviews-Thomas_Retreat_Bukit_Lawang-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.033960,238 ,,2019/04/02,2019/04/04, 12,Booking.com,0,"Restaurant,Bar/Lounge"
Waterstone,http://www.tripadvisor.com/Hotel_Review-g680012-d10519944-Reviews-Waterstone-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.034721,67 ,,2019/04/02,2019/04/04, 9,Booking.com,0,"Free Wifi,Restaurant"
Indra Valley Inn Bukit Lawang,http://www.tripadvisor.com/Hotel_Review-g680012-d2702060-Reviews-Indra_Valley_Inn_Bukit_Lawang-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.035582,129 ,,2019/04/02,2019/04/04, 12,Booking.com,7,"Free Wifi,Restaurant"
Back to Nature Ecotourism,http://www.tripadvisor.com/Hotel_Review-g680012-d3182522-Reviews-Back_to_Nature_Ecotourism-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.036500,139 ,,2019/04/02,2019/04/04, 17,Booking.com,0,"Restaurant,Free Internet"
Kupu-Kupu Garden Guest House & Cafe,http://www.tripadvisor.com/Hotel_Review-g680012-d3545395-Reviews-Kupu_Kupu_Garden_Guest_House_Cafe-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.037507,105 ,,2019/04/02,2019/04/04, 17,Booking.com,0,"Restaurant,Bar/Lounge"
Garden Inn and Restaurant,http://www.tripadvisor.com/Hotel_Review-g680012-d3161908-Reviews-Garden_Inn_and_Restaurant-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.039001,204 ,,2019/04/02,2019/04/04, 18,Booking.com,0,"Restaurant,Bar/Lounge"
Ecolodge Bukit Lawang,http://www.tripadvisor.com/Hotel_Review-g680012-d1047827-Reviews-Ecolodge_Bukit_Lawang-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.040250,354 ,,2019/04/02,2019/04/04, 25,Booking.com,6,"Breakfast included,Restaurant"
Jungle Hut & Trek Sumatra,http://www.tripadvisor.com/Hotel_Review-g680012-d7317310-Reviews-Jungle_Hut_Trek_Sumatra-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.041154,30 ,,2019/04/02,2019/04/04, 9,Booking.com,0,Breakfast included
Rainforest Guesthouse,http://www.tripadvisor.com/Hotel_Review-g680012-d3216971-Reviews-Rainforest_Guesthouse-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.042021,165 ,,2019/04/02,2019/04/04, 3,Booking.com,0,"Restaurant,Room service"
Terimakasih Reggae Bar and Guesthouse,http://www.tripadvisor.com/Hotel_Review-g680012-d10753929-Reviews-Terimakasih_Reggae_Bar_and_Guesthouse-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.042803,17 ,,2019/04/02,2019/04/04, 4,Booking.com,0,"Restaurant,Room service"
Bugis Inn,http://www.tripadvisor.com/Hotel_Review-g680012-d9569047-Reviews-Bugis_Inn-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.043573,31 ,,2019/04/02,2019/04/04, 8,Booking.com,0,"Free Wifi,Free parking"
Penginapan Wak Ngah,http://www.tripadvisor.com/Hotel_Review-g680012-d12448953-Reviews-Penginapan_Wak_Ngah-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.044357,2 ,,2019/04/02,2019/04/04, 2,Booking.com,0,"Free Wifi,Restaurant"
Batu Kapal Jungle Houses,http://www.tripadvisor.com/Hotel_Review-g680012-d6514762-Reviews-Batu_Kapal_Jungle_Houses-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.045069,12 ,,2019/04/02,2019/04/04, 46,Booking.com,0,"Free Wifi,Breakfast included"
Brown Bamboo,http://www.tripadvisor.com/Hotel_Review-g680012-d10685704-Reviews-Brown_Bamboo-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.045850,41 ,,2019/04/02,2019/04/04, 6,Booking.com,0,"Free Wifi,Free parking"
Nanda Inn - Bukit Lawang,http://www.tripadvisor.com/Hotel_Review-g680012-d12657780-Reviews-Nanda_Inn_Bukit_Lawang-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.046838,1 review,,2019/04/02,2019/04/04, 12,Booking.com,0,"Free Wifi,Restaurant"
Bukit Lawang Hill Resort,http://www.tripadvisor.com/Hotel_Review-g680012-d9795487-Reviews-Bukit_Lawang_Hill_Resort-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.048097,40 ,,2019/04/02,2019/04/04, 20,Booking.com,0,"Free Wifi,Free parking"
Sumatra Rainforest Eco Retreat,http://www.tripadvisor.com/Hotel_Review-g680012-d13426052-Reviews-Sumatra_Rainforest_Eco_Retreat-Bukit_Lawang_North_Sumatra_Sumatra.html,Bukit,2019-03-23 17:33:08.048921,10 ,,2019/04/02,2019/04/04, 55,Booking.com,0,"Pool,Restaurant"
