hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Country Inn & Suites by Radisson Wichita East,http://www.tripadvisor.com/Hotel_Review-g39143-d92257-Reviews-Country_Inn_Suites_by_Radisson_Wichita_East-Wichita_Kansas.html,Wichita,2019-03-20 17:25:11.673815,165 ,,2019/04/02,2019/04/04, 83,ebookers.ch,5,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn & Suites Wichita Northeast,http://www.tripadvisor.com/Hotel_Review-g39143-d12415050-Reviews-La_Quinta_Inn_Suites_Wichita_Northeast-Wichita_Kansas.html,Wichita,2019-03-20 17:25:11.674475,205 ,,2019/04/02,2019/04/04, 106,Hotels.com,6,"Free Wifi,Free parking"
Hotel At WaterWalk,http://www.tripadvisor.com/Hotel_Review-g39143-d252580-Reviews-Hotel_At_WaterWalk-Wichita_Kansas.html,Wichita,2019-03-20 17:25:11.675081,545 ,,2019/04/02,2019/04/04, 102,Booking.com,8,"Free Wifi,Free parking"
Best Western Plus Wichita West Airport Inn,http://www.tripadvisor.com/Hotel_Review-g39143-d92217-Reviews-Best_Western_Plus_Wichita_West_Airport_Inn-Wichita_Kansas.html,Wichita,2019-03-20 17:25:11.675728,670 ,,2019/04/02,2019/04/04, 112,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Wichita/Airport,http://www.tripadvisor.com/Hotel_Review-g39143-d10625738-Reviews-Hampton_Inn_Suites_Wichita_Airport-Wichita_Kansas.html,Wichita,2019-03-20 17:25:11.676539,253 ,,2019/04/02,2019/04/04, 123,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Wichita Downtown,http://www.tripadvisor.com/Hotel_Review-g39143-d2151986-Reviews-Fairfield_Inn_Suites_Wichita_Downtown-Wichita_Kansas.html,Wichita,2019-03-20 17:25:11.677350,251 ,,2019/04/02,2019/04/04, 157,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Eastgate Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g39143-d225015-Reviews-Best_Western_Plus_Eastgate_Inn_Suites-Wichita_Kansas.html,Wichita,2019-03-20 17:25:11.678088,460 ,,2019/04/02,2019/04/04, 85,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
DoubleTree by Hilton Wichita Airport,http://www.tripadvisor.com/Hotel_Review-g39143-d88725-Reviews-DoubleTree_by_Hilton_Wichita_Airport-Wichita_Kansas.html,Wichita,2019-03-20 17:25:11.678847,1028 ,,2019/04/02,2019/04/04, 164,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
The Inn at Tallgrass,http://www.tripadvisor.com/Hotel_Review-g39143-d125601-Reviews-The_Inn_at_Tallgrass-Wichita_Kansas.html,Wichita,2019-03-20 17:25:11.679568,231 ,,2019/04/02,2019/04/04, 95,Booking.com,9,"Free Wifi,Free parking"
Hilton Garden Inn Wichita,http://www.tripadvisor.com/Hotel_Review-g39143-d224319-Reviews-Hilton_Garden_Inn_Wichita-Wichita_Kansas.html,Wichita,2019-03-20 17:25:11.680294,519 ,,2019/04/02,2019/04/04, 116,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
