hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Home2 Suites by Hilton Phoenix Chandler,http://www.tripadvisor.com/Hotel_Review-g31190-d10539416-Reviews-Home2_Suites_by_Hilton_Phoenix_Chandler-Chandler_Arizona.html,Chandler,2019-03-20 16:52:25.183242,337 ,,2019/04/02,2019/04/04,CHF 153,Home2.com,11,"Free Wifi,Free parking,Visit hotel website"
Comfort Inn Chandler – Phoenix South,http://www.tripadvisor.com/Hotel_Review-g31190-d125597-Reviews-Comfort_Inn_Chandler_Phoenix_South-Chandler_Arizona.html,Chandler,2019-03-20 16:52:25.184461,336 ,,2019/04/02,2019/04/04,CHF 86,Booking.com,11,"Free Wifi,Free parking"
Best Western Plus Chandler Hotel & Suites,http://www.tripadvisor.com/Hotel_Review-g31190-d10625386-Reviews-Best_Western_Plus_Chandler_Hotel_Suites-Chandler_Arizona.html,Chandler,2019-03-20 16:52:25.185553,156 ,,2019/04/02,2019/04/04,CHF 103,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Phoenix Chandler-Fashion Center,http://www.tripadvisor.com/Hotel_Review-g31190-d74911-Reviews-Hyatt_Place_Phoenix_Chandler_Fashion_Center-Chandler_Arizona.html,Chandler,2019-03-20 16:52:25.186485,662 ,,2019/04/02,2019/04/04,CHF 142,Booking.com,8,"Free Wifi,Free parking"
Drury Inn & Suites Phoenix Chandler Fashion Center,http://www.tripadvisor.com/Hotel_Review-g31190-d11812122-Reviews-Drury_Inn_Suites_Phoenix_Chandler_Fashion_Center-Chandler_Arizona.html,Chandler,2019-03-20 16:52:25.187300,109 ,,2019/04/02,2019/04/04,CHF 150,Hotels.com,7,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Chandler,http://www.tripadvisor.com/Hotel_Review-g31190-d320097-Reviews-Holiday_Inn_Chandler-Chandler_Arizona.html,Chandler,2019-03-20 16:52:25.187924,195 ,,2019/04/02,2019/04/04,CHF 128,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Best Western Inn Of Chandler,http://www.tripadvisor.com/Hotel_Review-g31190-d74942-Reviews-Best_Western_Inn_Of_Chandler-Chandler_Arizona.html,Chandler,2019-03-20 16:52:25.188537,202 ,,2019/04/02,2019/04/04,CHF 99,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites by Hilton Phoenix Chandler,http://www.tripadvisor.com/Hotel_Review-g31190-d10539416-Reviews-Home2_Suites_by_Hilton_Phoenix_Chandler-Chandler_Arizona.html,Chandler,2019-03-20 16:52:25.189545,337 ,,2019/04/02,2019/04/04,CHF 153,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Phoenix Chandler Fashion Center,http://www.tripadvisor.com/Hotel_Review-g31190-d1485097-Reviews-Homewood_Suites_by_Hilton_Phoenix_Chandler_Fashion_Center-Chandler_Arizona.html,Chandler,2019-03-20 16:52:25.190696,575 ,,2019/04/02,2019/04/04,CHF 276,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Staybridge Suites Phoenix - Chandler,http://www.tripadvisor.com/Hotel_Review-g31190-d6563710-Reviews-Staybridge_Suites_Phoenix_Chandler-Chandler_Arizona.html,Chandler,2019-03-20 16:52:25.191610,156 ,,2019/04/02,2019/04/04,CHF 167,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
