hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Days Inn by Wyndham St. Petersburg / Tampa Bay Area,http://www.tripadvisor.com/Hotel_Review-g34607-d120524-Reviews-Days_Inn_by_Wyndham_St_Petersburg_Tampa_Bay_Area-St_Petersburg_Florida.html,St. Petersburg,332 ,,2019/04/02,2019/04/04,,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Crystal Bay Hotel,http://www.tripadvisor.com/Hotel_Review-g34607-d8836161-Reviews-Crystal_Bay_Hotel-St_Petersburg_Florida.html,St. Petersburg,173 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Hollander Hotel,http://www.tripadvisor.com/Hotel_Review-g34607-d3784664-Reviews-Hollander_Hotel-St_Petersburg_Florida.html,St. Petersburg,1682 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Avalon Hotel,http://www.tripadvisor.com/Hotel_Review-g34607-d3455997-Reviews-Avalon_Hotel-St_Petersburg_Florida.html,St. Petersburg,428 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express & Suites St. Petersburg - Madeira Beach,http://www.tripadvisor.com/Hotel_Review-g34607-d12103491-Reviews-Holiday_Inn_Express_Suites_St_Petersburg_Madeira_Beach-St_Petersburg_Florida.html,St. Petersburg,219 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place St. Petersburg / Downtown,http://www.tripadvisor.com/Hotel_Review-g34607-d12904258-Reviews-Hyatt_Place_St_Petersburg_Downtown-St_Petersburg_Florida.html,St. Petersburg,368 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Pool"
Comfort Inn North,http://www.tripadvisor.com/Hotel_Review-g34607-d622787-Reviews-Comfort_Inn_North-St_Petersburg_Florida.html,St. Petersburg,349 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
The Inn on Third,http://www.tripadvisor.com/Hotel_Review-g34607-d225130-Reviews-The_Inn_on_Third-St_Petersburg_Florida.html,St. Petersburg,707 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Hampton Inn and Suites St. Petersburg Downtown,http://www.tripadvisor.com/Hotel_Review-g34607-d275398-Reviews-Hampton_Inn_and_Suites_St_Petersburg_Downtown-St_Petersburg_Florida.html,St. Petersburg,1238 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Hilton Saint Petersburg Carillon Park,http://www.tripadvisor.com/Hotel_Review-g34607-d587524-Reviews-Hilton_Saint_Petersburg_Carillon_Park-St_Petersburg_Florida.html,St. Petersburg,1266 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Watergarden Inn at the Bay,http://www.tripadvisor.com/Hotel_Review-g34607-d118059-Reviews-Watergarden_Inn_at_the_Bay-St_Petersburg_Florida.html,St. Petersburg,452 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking"
Staybridge Suites St. Petersburg Downtown,http://www.tripadvisor.com/Hotel_Review-g34607-d5600008-Reviews-Staybridge_Suites_St_Petersburg_Downtown-St_Petersburg_Florida.html,St. Petersburg,427 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
