hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Wingate by Wyndham Tulsa,http://www.tripadvisor.com/Hotel_Review-g51697-d3666532-Reviews-Wingate_by_Wyndham_Tulsa-Tulsa_Oklahoma.html,Tulsa,824 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
The Mayo Hotel,http://www.tripadvisor.com/Hotel_Review-g51697-d1553311-Reviews-The_Mayo_Hotel-Tulsa_Oklahoma.html,Tulsa,577 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Restaurant,Visit hotel website"
Best Western Plus Tulsa Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g51697-d275430-Reviews-Best_Western_Plus_Tulsa_Inn_Suites-Tulsa_Oklahoma.html,Tulsa,457 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Downtown Tulsa/Route 66 Hotel,http://www.tripadvisor.com/Hotel_Review-g51697-d7781326-Reviews-Best_Western_Plus_Downtown_Tulsa_Route_66_Hotel-Tulsa_Oklahoma.html,Tulsa,302 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Tulsa Downtown,http://www.tripadvisor.com/Hotel_Review-g51697-d12031965-Reviews-Hampton_Inn_Suites_Tulsa_Downtown-Tulsa_Oklahoma.html,Tulsa,281 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
DoubleTree by Hilton Hotel Tulsa - Warren Place,http://www.tripadvisor.com/Hotel_Review-g51697-d95842-Reviews-DoubleTree_by_Hilton_Hotel_Tulsa_Warren_Place-Tulsa_Oklahoma.html,Tulsa,1428 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
The Campbell Hotel,http://www.tripadvisor.com/Hotel_Review-g51697-d2236031-Reviews-The_Campbell_Hotel-Tulsa_Oklahoma.html,Tulsa,309 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking"
Hampton Inn & Suites Tulsa Central,http://www.tripadvisor.com/Hotel_Review-g51697-d2151804-Reviews-Hampton_Inn_Suites_Tulsa_Central-Tulsa_Oklahoma.html,Tulsa,670 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Tulsa-Woodland Hills 71st-Memorial,http://www.tripadvisor.com/Hotel_Review-g51697-d224277-Reviews-Hampton_Inn_Suites_Tulsa_Woodland_Hills_71st_Memorial-Tulsa_Oklahoma.html,Tulsa,489 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Courtyard Tulsa Woodland Hills,http://www.tripadvisor.com/Hotel_Review-g51697-d1392929-Reviews-Courtyard_Tulsa_Woodland_Hills-Tulsa_Oklahoma.html,Tulsa,249 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Tulsa South-Bixby,http://www.tripadvisor.com/Hotel_Review-g51697-d675865-Reviews-Hampton_Inn_Suites_Tulsa_South_Bixby-Tulsa_Oklahoma.html,Tulsa,506 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
