hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Candlewood Suites Anaheim - Resort Area,http://www.tripadvisor.com/Hotel_Review-g29092-d10372357-Reviews-Candlewood_Suites_Anaheim_Resort_Area-Anaheim_California.html,Anaheim,214 ,,2019/04/02,2019/04/04,,Booking.com,10,"Free Wifi,Pool,Visit hotel website"
Holiday Inn Express & Suites Anaheim Resort Area,http://www.tripadvisor.com/Hotel_Review-g29092-d7802561-Reviews-Holiday_Inn_Express_Suites_Anaheim_Resort_Area-Anaheim_California.html,Anaheim,246 ,,2019/04/02,2019/04/04,,Booking.com,10,"Free Wifi,Breakfast included,Visit hotel website"
Howard Johnson Anaheim Hotel and Water Playground,http://www.tripadvisor.com/Hotel_Review-g29092-d75680-Reviews-Howard_Johnson_Anaheim_Hotel_and_Water_Playground-Anaheim_California.html,Anaheim,679 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Disneyland Hotel,http://www.tripadvisor.com/Hotel_Review-g29092-d78851-Reviews-Disneyland_Hotel-Anaheim_California.html,Anaheim,3328 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Pool,Visit hotel website"
Best Western Plus Stovall's Inn,http://www.tripadvisor.com/Hotel_Review-g29092-d75604-Reviews-Best_Western_Plus_Stovall_s_Inn-Anaheim_California.html,Anaheim,3008 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Breakfast included,Visit hotel website"
Hyatt House at Anaheim Resort/Convention Center,http://www.tripadvisor.com/Hotel_Review-g29092-d10259462-Reviews-Hyatt_House_at_Anaheim_Resort_Convention_Center-Anaheim_California.html,Anaheim,1373 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Kings Inn Anaheim,http://www.tripadvisor.com/Hotel_Review-g29092-d222952-Reviews-Kings_Inn_Anaheim-Anaheim_California.html,Anaheim,2858 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Anaheim Resort – Convention Center,http://www.tripadvisor.com/Hotel_Review-g29092-d8072745-Reviews-Homewood_Suites_by_Hilton_Anaheim_Resort_Convention_Center-Anaheim_California.html,Anaheim,1754 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
"Country Inn & Suites by Radisson, Anaheim, CA",http://www.tripadvisor.com/Hotel_Review-g29092-d11679262-Reviews-Country_Inn_Suites_by_Radisson_Anaheim_CA-Anaheim_California.html,Anaheim,911 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn by Marriott Anaheim Resort,http://www.tripadvisor.com/Hotel_Review-g29092-d113856-Reviews-Fairfield_Inn_by_Marriott_Anaheim_Resort-Anaheim_California.html,Anaheim,398 ,,2019/04/02,2019/04/04,,TripAdvisor,13,"Free Wifi,Pool,Visit hotel website"
Hotel Indigo Anaheim,http://www.tripadvisor.com/Hotel_Review-g29092-d75677-Reviews-Hotel_Indigo_Anaheim-Anaheim_California.html,Anaheim,1461 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Castle Inn and Suites,http://www.tripadvisor.com/Hotel_Review-g29092-d75490-Reviews-Castle_Inn_and_Suites-Anaheim_California.html,Anaheim,1939 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking"
Ayres Hotel Anaheim,http://www.tripadvisor.com/Hotel_Review-g29092-d225008-Reviews-Ayres_Hotel_Anaheim-Anaheim_California.html,Anaheim,2488 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Breakfast included,Visit hotel website"
Alpine Inn,http://www.tripadvisor.com/Hotel_Review-g29092-d113858-Reviews-Alpine_Inn-Anaheim_California.html,Anaheim,1130 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking,Visit hotel website"
Disney's Grand Californian Hotel & Spa,http://www.tripadvisor.com/Hotel_Review-g29092-d208755-Reviews-Disney_s_Grand_Californian_Hotel_Spa-Anaheim_California.html,Anaheim,4942 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Pool,Restaurant,Visit hotel website"
Best Western Plus Park Place Inn - Mini Suites,http://www.tripadvisor.com/Hotel_Review-g29092-d239350-Reviews-Best_Western_Plus_Park_Place_Inn_Mini_Suites-Anaheim_California.html,Anaheim,3131 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Breakfast included,Visit hotel website"
Wyndham Garden Anaheim,http://www.tripadvisor.com/Hotel_Review-g29092-d78781-Reviews-Wyndham_Garden_Anaheim-Anaheim_California.html,Anaheim,2146 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking"
Doubletree Suites by Hilton Hotel Anaheim Resort - Convention  Center,http://www.tripadvisor.com/Hotel_Review-g29092-d601379-Reviews-Doubletree_Suites_by_Hilton_Hotel_Anaheim_Resort_Convention_Center-Anaheim_California.html,Anaheim,2820 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Pool,Visit hotel website"
Tropicana Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g29092-d75784-Reviews-Tropicana_Inn_Suites-Anaheim_California.html,Anaheim,1236 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Pool"
