hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Comfort Suites Baymeadows Near Butler Blvd,http://www.tripadvisor.com/Hotel_Review-g60805-d226846-Reviews-Comfort_Suites_Baymeadows_Near_Butler_Blvd-Jacksonville_Florida.html,Jacksonville,2019-03-20 17:23:51.323297,171 ,,2019/04/02,2019/04/04, 98,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Jacksonville-Airport,http://www.tripadvisor.com/Hotel_Review-g60805-d610906-Reviews-Hampton_Inn_Suites_Jacksonville_Airport-Jacksonville_Florida.html,Jacksonville,2019-03-20 17:23:51.324058,911 ,,2019/04/02,2019/04/04, 134,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Jacksonville South - Bartram Park,http://www.tripadvisor.com/Hotel_Review-g60805-d1201207-Reviews-Hampton_Inn_Suites_Jacksonville_South_Bartram_Park-Jacksonville_Florida.html,Jacksonville,2019-03-20 17:23:51.324832,842 ,,2019/04/02,2019/04/04, 137,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Jacksonville Deerwood Park,http://www.tripadvisor.com/Hotel_Review-g60805-d816772-Reviews-Homewood_Suites_by_Hilton_Jacksonville_Deerwood_Park-Jacksonville_Florida.html,Jacksonville,2019-03-20 17:23:51.325562,947 ,,2019/04/02,2019/04/04, 175,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Beach Boulevard/Mayo Clinic Area,http://www.tripadvisor.com/Hotel_Review-g60805-d1503358-Reviews-Hampton_Inn_Suites_Beach_Boulevard_Mayo_Clinic_Area-Jacksonville_Florida.html,Jacksonville,2019-03-20 17:23:51.326285,653 ,,2019/04/02,2019/04/04, 166,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Omni Jacksonville Hotel,http://www.tripadvisor.com/Hotel_Review-g60805-d84655-Reviews-Omni_Jacksonville_Hotel-Jacksonville_Florida.html,Jacksonville,2019-03-20 17:23:51.327060,2385 ,,2019/04/02,2019/04/04, 163,Hotels.com,11,"Pool,Restaurant,Visit hotel website"
"Country Inn & Suites by Radisson, Jacksonville, FL",http://www.tripadvisor.com/Hotel_Review-g60805-d120177-Reviews-Country_Inn_Suites_by_Radisson_Jacksonville_FL-Jacksonville_Florida.html,Jacksonville,2019-03-20 17:23:51.327754,487 ,,2019/04/02,2019/04/04, 110,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Jacksonville Airport,http://www.tripadvisor.com/Hotel_Review-g60805-d1231084-Reviews-Hyatt_Place_Jacksonville_Airport-Jacksonville_Florida.html,Jacksonville,2019-03-20 17:23:51.328369,999 ,,2019/04/02,2019/04/04, 147,Booking.com,9,"Free Wifi,Free parking"
Fairfield Inn & Suites Jacksonville Airport,http://www.tripadvisor.com/Hotel_Review-g60805-d88401-Reviews-Fairfield_Inn_Suites_Jacksonville_Airport-Jacksonville_Florida.html,Jacksonville,2019-03-20 17:23:51.329039,368 ,,2019/04/02,2019/04/04, 176,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Jacksonville Airport,http://www.tripadvisor.com/Hotel_Review-g60805-d224590-Reviews-Hilton_Garden_Inn_Jacksonville_Airport-Jacksonville_Florida.html,Jacksonville,2019-03-20 17:23:51.329709,728 ,,2019/04/02,2019/04/04, 152,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
