hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Holiday Inn Long Beach (Dwtn Area),http://www.tripadvisor.com/Hotel_Review-g32648-d84063-Reviews-Holiday_Inn_Long_Beach_Dwtn_Area-Long_Beach_California.html,Long Beach,2019-03-20 16:50:59.276114,421 ,,2019/04/02,2019/04/04,CHF 163,HolidayInn.com,10,"Free Wifi,Pool,Visit hotel website"
Hotel Royal,http://www.tripadvisor.com/Hotel_Review-g32648-d8139144-Reviews-Hotel_Royal-Long_Beach_California.html,Long Beach,2019-03-20 16:50:59.276810,143 ,,2019/04/02,2019/04/04,CHF 99,Booking.com,7,"Free Wifi,Breakfast included"
"The Cove Hotel, an Ascend Hotel Collection Member",http://www.tripadvisor.com/Hotel_Review-g32648-d601365-Reviews-The_Cove_Hotel_an_Ascend_Hotel_Collection_Member-Long_Beach_California.html,Long Beach,2019-03-20 16:50:59.277960,635 ,,2019/04/02,2019/04/04,CHF 122,Hotels.com,10,"Free Wifi,Pool,Visit hotel website"
Hotel Maya - A DoubleTree by Hilton Hotel,http://www.tripadvisor.com/Hotel_Review-g32648-d271002-Reviews-Hotel_Maya_A_DoubleTree_by_Hilton_Hotel-Long_Beach_California.html,Long Beach,2019-03-20 16:50:59.278679,2024 ,,2019/04/02,2019/04/04,CHF 310,Booking.com,13,"Free Wifi,Pool,Visit hotel website"
Hyatt Centric The Pike Long Beach,http://www.tripadvisor.com/Hotel_Review-g32648-d1370955-Reviews-Hyatt_Centric_The_Pike_Long_Beach-Long_Beach_California.html,Long Beach,2019-03-20 16:50:59.279320,1188 ,,2019/04/02,2019/04/04,CHF 239,Booking.com,13,"Free Wifi,Pool"
Residence Inn by Marriott Long Beach Downtown,http://www.tripadvisor.com/Hotel_Review-g32648-d77637-Reviews-Residence_Inn_by_Marriott_Long_Beach_Downtown-Long_Beach_California.html,Long Beach,2019-03-20 16:50:59.280110,547 ,,2019/04/02,2019/04/04,CHF 220,Booking.com,12,"Free Wifi,Breakfast included,Visit hotel website"
The Varden Hotel,http://www.tripadvisor.com/Hotel_Review-g32648-d1144330-Reviews-The_Varden_Hotel-Long_Beach_California.html,Long Beach,2019-03-20 16:50:59.280826,977 ,,2019/04/02,2019/04/04,CHF 159,Booking.com,6,"Free Wifi,Breakfast included"
Best Western Plus Hotel at the Convention Center,http://www.tripadvisor.com/Hotel_Review-g32648-d630313-Reviews-Best_Western_Plus_Hotel_at_the_Convention_Center-Long_Beach_California.html,Long Beach,2019-03-20 16:50:59.281551,613 ,,2019/04/02,2019/04/04,CHF 204,Hotels.com,12,"Free Wifi,Breakfast included,Visit hotel website"
Homewood Suites By Hilton Long Beach Airport,http://www.tripadvisor.com/Hotel_Review-g32648-d12689498-Reviews-Homewood_Suites_By_Hilton_Long_Beach_Airport-Long_Beach_California.html,Long Beach,2019-03-20 16:50:59.282340,101 ,,2019/04/02,2019/04/04,CHF 206,Booking.com,7,"Free Wifi,Free parking,Visit hotel website"
Hyatt Regency Long Beach,http://www.tripadvisor.com/Hotel_Review-g32648-d77605-Reviews-Hyatt_Regency_Long_Beach-Long_Beach_California.html,Long Beach,2019-03-20 16:50:59.283008,2997 ,,2019/04/02,2019/04/04,CHF 314,Hotels.com,12,"Free Wifi,Pool"
