hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
The Chillhouse - Bali Surf and Yoga Retreats,http://www.tripadvisor.com/Hotel_Review-g311298-d1391293-Reviews-The_Chillhouse_Bali_Surf_and_Yoga_Retreats-Canggu_North_Kuta_Bali.html,Bali,2019-03-23 17:35:39.782867,452 ,,2019/04/02,2019/04/04, 109,Agoda.com,0,"Free parking,Breakfast included,Visit hotel website"
1000 Dream Bungalow - Lovina,http://www.tripadvisor.com/Hotel_Review-g1600249-d2287530-Reviews-1000_Dream_Bungalow_Lovina-Pemaron_Lovina_Beach_Buleleng_District_Bali.html,Bali,2019-03-23 17:35:39.784817,209 ,,2019/04/02,2019/04/04, 44,Booking.com,0,"Free Wifi,Free parking"
Om Ham Retreat and Resort,http://www.tripadvisor.com/Hotel_Review-g297701-d7174490-Reviews-Om_Ham_Retreat_and_Resort-Ubud_Gianyar_Regency_Bali.html,Bali,2019-03-23 17:35:39.785977,216 ,,2019/04/02,2019/04/04, 48,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Mercure Bali Legian,http://www.tripadvisor.com/Hotel_Review-g608487-d7159969-Reviews-Mercure_Bali_Legian-Legian_Kuta_District_Bali.html,Bali,2019-03-23 17:35:39.787141,1775 ,,2019/04/02,2019/04/04, 51,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Natya Hotel Kuta,http://www.tripadvisor.com/Hotel_Review-g297697-d6200465-Reviews-Natya_Hotel_Kuta-Kuta_Kuta_District_Bali.html,Bali,2019-03-23 17:35:39.787956,221 ,,2019/04/02,2019/04/04, 21,Booking.com,10,"Free Wifi,Free parking"
Muka House,http://www.tripadvisor.com/Hotel_Review-g297701-d8394539-Reviews-Muka_House-Ubud_Gianyar_Regency_Bali.html,Bali,2019-03-23 17:35:39.788747,55 ,,2019/04/02,2019/04/04, 13,Booking.com,0,"Free Wifi,Breakfast included"
Bucu View Resort,http://www.tripadvisor.com/Hotel_Review-g297701-d1950779-Reviews-Bucu_View_Resort-Ubud_Gianyar_Regency_Bali.html,Bali,2019-03-23 17:35:39.789566,249 ,,2019/04/02,2019/04/04, 144,Booking.com,9,"Free Wifi,Free parking"
D'bulakan Boutique Resort,http://www.tripadvisor.com/Hotel_Review-g297701-d6848768-Reviews-D_bulakan_Boutique_Resort-Ubud_Gianyar_Regency_Bali.html,Bali,2019-03-23 17:35:39.790371,292 ,,2019/04/02,2019/04/04, 49,ebookers.ch,12,"Free Wifi,Free parking"
Tonys Villas & Resort,http://www.tripadvisor.com/Hotel_Review-g469404-d1049128-Reviews-Tonys_Villas_Resort-Seminyak_Kuta_District_Bali.html,Bali,2019-03-23 17:35:39.791174,626 ,,2019/04/02,2019/04/04, 56,Booking.com,13,"Free Wifi,Free parking"
Angel House Ubud,http://www.tripadvisor.com/Hotel_Review-g297701-d9732802-Reviews-Angel_House_Ubud-Ubud_Gianyar_Regency_Bali.html,Bali,2019-03-23 17:35:39.792044,54 ,,2019/04/02,2019/04/04, 33,Booking.com,7,"Free Wifi,Free parking,Visit hotel website"
Tarci Bungalow,http://www.tripadvisor.com/Hotel_Review-g1137831-d2183195-Reviews-Tarci_Bungalow-Nusa_Lembongan_Bali.html,Bali,2019-03-23 17:35:39.792858,443 ,,2019/04/02,2019/04/04, 32,Booking.com,7,"Pool,Beach"
