hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Three Rivers Inn & Suites Port Arthur,http://www.tripadvisor.com/Hotel_Review-g56477-d1164088-Reviews-Three_Rivers_Inn_Suites_Port_Arthur-Port_Arthur_Texas.html,Louisville/Jefferson County,119 ,,2019/04/02,2019/04/04,CHF 72,Booking.com,7,"Free Wifi,Free parking"
Baymont by Wyndham Port Arthur,http://www.tripadvisor.com/Hotel_Review-g56477-d3792934-Reviews-Baymont_by_Wyndham_Port_Arthur-Port_Arthur_Texas.html,Louisville/Jefferson County,188 ,,2019/04/02,2019/04/04,CHF 45,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Econo Lodge & Suites,http://www.tripadvisor.com/Hotel_Review-g56477-d634677-Reviews-Econo_Lodge_Suites-Port_Arthur_Texas.html,Louisville/Jefferson County,1 review,,2019/04/02,2019/04/04,CHF 66,Booking.com,9,"Free Wifi,Free parking"
Suburban Extended Stay Hotel,http://www.tripadvisor.com/Hotel_Review-g56477-d5888247-Reviews-Suburban_Extended_Stay_Hotel-Port_Arthur_Texas.html,Louisville/Jefferson County,9 ,,2019/04/02,2019/04/04,CHF 105,Booking.com,10,"Free Wifi,Free parking"
Days Inn & Suites by Wyndham Port Arthur,http://www.tripadvisor.com/Hotel_Review-g56477-d12200871-Reviews-Days_Inn_Suites_by_Wyndham_Port_Arthur-Port_Arthur_Texas.html,Louisville/Jefferson County,58 ,,2019/04/02,2019/04/04,CHF 109,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Americas Best Value Inn & Suites - Port Arthur,http://www.tripadvisor.com/Hotel_Review-g56477-d3632520-Reviews-Americas_Best_Value_Inn_Suites_Port_Arthur-Port_Arthur_Texas.html,Louisville/Jefferson County,18 ,,2019/04/02,2019/04/04,CHF 67,Expedia.ch,5,"Free Wifi,Free parking"
La Quinta Inn & Suites Port Arthur,http://www.tripadvisor.com/Hotel_Review-g56477-d1479926-Reviews-La_Quinta_Inn_Suites_Port_Arthur-Port_Arthur_Texas.html,Louisville/Jefferson County,118 ,,2019/04/02,2019/04/04,CHF 153,Hotels.com,7,"Free Wifi,Free parking"
Studio 6 Port Arthur,http://www.tripadvisor.com/Hotel_Review-g56477-d227708-Reviews-Studio_6_Port_Arthur-Port_Arthur_Texas.html,Louisville/Jefferson County,13 ,,2019/04/02,2019/04/04,CHF 60,Booking.com,7,"Free Wifi,Pool"
Holiday Inn Port Arthur-Park Central,http://www.tripadvisor.com/Hotel_Review-g56477-d99362-Reviews-Holiday_Inn_Port_Arthur_Park_Central-Port_Arthur_Texas.html,Louisville/Jefferson County,62 ,,2019/04/02,2019/04/04,CHF 104,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites by Hilton Port Arthur,http://www.tripadvisor.com/Hotel_Review-g56477-d15058659-Reviews-Home2_Suites_by_Hilton_Port_Arthur-Port_Arthur_Texas.html,Louisville/Jefferson County,8 ,,2019/04/02,2019/04/04,CHF 134,Booking.com,6,"Free Wifi,Free parking,Visit hotel website"
Americas Best Value Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g55936-d244363-Reviews-Americas_Best_Value_Inn_Suites-Groves_Texas.html,Louisville/Jefferson County,10 ,,2019/04/02,2019/04/04,CHF 51,Booking.com,8,"Free Wifi,Free parking"
MainStay Suites Port Arthur,http://www.tripadvisor.com/Hotel_Review-g56477-d1027943-Reviews-MainStay_Suites_Port_Arthur-Port_Arthur_Texas.html,Louisville/Jefferson County,41 ,,2019/04/02,2019/04/04,CHF 79,Booking.com,5,"Free Wifi,Free parking"
Hampton Inn & Suites Port Arthur,http://www.tripadvisor.com/Hotel_Review-g56477-d650238-Reviews-Hampton_Inn_Suites_Port_Arthur-Port_Arthur_Texas.html,Louisville/Jefferson County,359 ,,2019/04/02,2019/04/04,CHF 133,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Super 8 by Wyndham Port Arthur/Nederland Area,http://www.tripadvisor.com/Hotel_Review-g56477-d241656-Reviews-Super_8_by_Wyndham_Port_Arthur_Nederland_Area-Port_Arthur_Texas.html,Louisville/Jefferson County,143 ,,2019/04/02,2019/04/04,CHF 55,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Comfort Inn Port Arthur,http://www.tripadvisor.com/Hotel_Review-g56477-d1146574-Reviews-Comfort_Inn_Port_Arthur-Port_Arthur_Texas.html,Louisville/Jefferson County,33 ,,2019/04/02,2019/04/04,CHF 94,Booking.com,10,"Free Wifi,Free parking"
Quality Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g56477-d6463607-Reviews-Quality_Inn_Suites-Port_Arthur_Texas.html,Louisville/Jefferson County,10 ,,2019/04/02,2019/04/04,CHF 72,Booking.com,9,"Free Wifi,Free parking"
