hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
WoodSpring Suites Chesapeake-Norfolk South,http://www.tripadvisor.com/Hotel_Review-g57597-d1802245-Reviews-WoodSpring_Suites_Chesapeake_Norfolk_South-Chesapeake_Virginia.html,Chesapeake,83 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking"
Courtyard Chesapeake Greenbrier,http://www.tripadvisor.com/Hotel_Review-g57597-d110711-Reviews-Courtyard_Chesapeake_Greenbrier-Chesapeake_Virginia.html,Chesapeake,150 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Chesapeake-Greenbrier,http://www.tripadvisor.com/Hotel_Review-g57597-d585212-Reviews-Homewood_Suites_by_Hilton_Chesapeake_Greenbrier-Chesapeake_Virginia.html,Chesapeake,461 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Chesapeake - Norfolk,http://www.tripadvisor.com/Hotel_Review-g57597-d230324-Reviews-Holiday_Inn_Express_Chesapeake_Norfolk-Chesapeake_Virginia.html,Chesapeake,22 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Candlewood Suites Chesapeake/Suffolk,http://www.tripadvisor.com/Hotel_Review-g57597-d851830-Reviews-Candlewood_Suites_Chesapeake_Suffolk-Chesapeake_Virginia.html,Chesapeake,89 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Chesapeake Suffolk,http://www.tripadvisor.com/Hotel_Review-g57597-d8072819-Reviews-Fairfield_Inn_Suites_Chesapeake_Suffolk-Chesapeake_Virginia.html,Chesapeake,53 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Comfort Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g57597-d1657263-Reviews-Comfort_Inn_Suites-Chesapeake_Virginia.html,Chesapeake,181 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
WoodSpring Suites Chesapeake-Norfolk Greenbrier,http://www.tripadvisor.com/Hotel_Review-g57597-d5288376-Reviews-WoodSpring_Suites_Chesapeake_Norfolk_Greenbrier-Chesapeake_Virginia.html,Chesapeake,64 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking"
Studios and Suites 4 Less Gum Road,http://www.tripadvisor.com/Hotel_Review-g57597-d110712-Reviews-Studios_and_Suites_4_Less_Gum_Road-Chesapeake_Virginia.html,Chesapeake,89 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking"
Holiday Inn Express Chesapeake,http://www.tripadvisor.com/Hotel_Review-g57597-d460519-Reviews-Holiday_Inn_Express_Chesapeake-Chesapeake_Virginia.html,Chesapeake,133 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Extended Stay America - Chesapeake - Crossways Blvd.,http://www.tripadvisor.com/Hotel_Review-g57597-d110719-Reviews-Extended_Stay_America_Chesapeake_Crossways_Blvd-Chesapeake_Virginia.html,Chesapeake,85 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Extended Stay America - Chesapeake - Churchland Blvd.,http://www.tripadvisor.com/Hotel_Review-g57597-d230320-Reviews-Extended_Stay_America_Chesapeake_Churchland_Blvd-Chesapeake_Virginia.html,Chesapeake,34 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Super 8 by Wyndham Chesapeake/Portsmouth,http://www.tripadvisor.com/Hotel_Review-g57597-d110716-Reviews-Super_8_by_Wyndham_Chesapeake_Portsmouth-Chesapeake_Virginia.html,Chesapeake,80 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Sunset Manor Motel,http://www.tripadvisor.com/Hotel_Review-g57597-d7395685-Reviews-Sunset_Manor_Motel-Chesapeake_Virginia.html,Chesapeake,4 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Sleep Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g57597-d124485-Reviews-Sleep_Inn_Suites-Chesapeake_Virginia.html,Chesapeake,93 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Studios and Suites 4 Less Western Branch,http://www.tripadvisor.com/Hotel_Review-g57597-d12878368-Reviews-Studios_and_Suites_4_Less_Western_Branch-Chesapeake_Virginia.html,Chesapeake,1 review,,2019/04/02,2019/04/04,,Agoda.com,0,Free Wifi
