hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
The Holland Hotel,http://www.tripadvisor.com/Hotel_Review-g46531-d496569-Reviews-The_Holland_Hotel-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.029162,730 ,,2019/04/02,2019/04/04, 169,Booking.com,9,"Free Wifi,Free parking"
Residence Inn by Marriott Jersey City,http://www.tripadvisor.com/Hotel_Review-g46531-d11014365-Reviews-Residence_Inn_by_Marriott_Jersey_City-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.029891,211 ,,2019/04/02,2019/04/04, 360,Hotels.com,11,"Free Wifi,Breakfast included,Visit hotel website"
Hyatt House Jersey City,http://www.tripadvisor.com/Hotel_Review-g46531-d12446655-Reviews-Hyatt_House_Jersey_City-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.030700,386 ,,2019/04/02,2019/04/04, 360,Hotels.com,11,"Free Wifi,Breakfast included,Visit hotel website"
Ramada by Wyndham Jersey City,http://www.tripadvisor.com/Hotel_Review-g46531-d247805-Reviews-Ramada_by_Wyndham_Jersey_City-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.031481,1246 ,,2019/04/02,2019/04/04, 138,Booking.com,14,"Free Wifi,Breakfast included,Visit hotel website"
Global Luxury Suites at Newport,http://www.tripadvisor.com/Hotel_Review-g46531-d12963869-Reviews-Global_Luxury_Suites_at_Newport-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.032137,6 ,,2019/04/02,2019/04/04, 194,Booking.com,5,"Free Wifi,Pool"
Haiban Inn,http://www.tripadvisor.com/Hotel_Review-g46531-d5113699-Reviews-Haiban_Inn-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.032996,85 ,,2019/04/02,2019/04/04, 80,Booking.com,7,Free Wifi
Holiday Inn Express & Suites Jersey City North - Hoboken,http://www.tripadvisor.com/Hotel_Review-g46531-d10628155-Reviews-Holiday_Inn_Express_Suites_Jersey_City_North_Hoboken-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.033901,39 ,,2019/04/02,2019/04/04, 164,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Candlewood Suites Jersey City,http://www.tripadvisor.com/Hotel_Review-g46531-d225883-Reviews-Candlewood_Suites_Jersey_City-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.034931,609 ,,2019/04/02,2019/04/04, 209,Booking.com,12,"Free Wifi,Fitness center,Visit hotel website"
Global Luxury Suites at Metropolitan,http://www.tripadvisor.com/Hotel_Review-g46531-d12449176-Reviews-Global_Luxury_Suites_at_Metropolitan-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.035893,8 ,,2019/04/02,2019/04/04, 158,Booking.com,8,"Free Wifi,Pool,Visit hotel website"
Rodeway Inn,http://www.tripadvisor.com/Hotel_Review-g46531-d589294-Reviews-Rodeway_Inn-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.036813,103 ,,2019/04/02,2019/04/04, 89,Booking.com,12,"Free Wifi,Free parking"
Racpanos Modern Stay on Union Street,http://www.tripadvisor.com/Hotel_Review-g46531-d15521042-Reviews-Racpanos_Modern_Stay_on_Union_Street-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.037699,0 ,,2019/04/02,2019/04/04, 60,Booking.com,5,
Travelodge by Wyndham Jersey City,http://www.tripadvisor.com/Hotel_Review-g46531-d1034306-Reviews-Travelodge_by_Wyndham_Jersey_City-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.038603,102 ,,2019/04/02,2019/04/04, 90,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Racpanos Modern Stay on Forrest Street,http://www.tripadvisor.com/Hotel_Review-g46531-d15245480-Reviews-Racpanos_Modern_Stay_on_Forrest_Street-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.039208,1 review,,2019/04/02,2019/04/04, 74,ebookers.ch,5,
Bowers Luxury Condos,http://www.tripadvisor.com/Hotel_Review-g46531-d15353987-Reviews-Bowers_Luxury_Condos-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.039718,0 ,,2019/04/02,2019/04/04, 81,Booking.com,0,
Caprice Luxurious Stay,http://www.tripadvisor.com/Hotel_Review-g46531-d15655741-Reviews-Caprice_Luxurious_Stay-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.040297,0 ,,2019/04/02,2019/04/04, 121,Booking.com,5,
70 Greene Street,http://www.tripadvisor.com/Hotel_Review-g46531-d13946533-Reviews-70_Greene_Street-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.040912,12 ,,2019/04/02,2019/04/04, 165,Hotels.com,7,"Free Wifi,Pool"
The Westin Jersey City Newport,http://www.tripadvisor.com/Hotel_Review-g46531-d1172031-Reviews-The_Westin_Jersey_City_Newport-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.041574,1607 ,,2019/04/02,2019/04/04, 468,Hotels.com,14,"Pool,Restaurant,Visit hotel website"
Courtyard by Marriott Jersey City Newport,http://www.tripadvisor.com/Hotel_Review-g46531-d224096-Reviews-Courtyard_by_Marriott_Jersey_City_Newport-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.042230,694 ,,2019/04/02,2019/04/04,0,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
DoubleTree by Hilton Hotel & Suites Jersey City,http://www.tripadvisor.com/Hotel_Review-g46531-d98276-Reviews-DoubleTree_by_Hilton_Hotel_Suites_Jersey_City-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.042891,1650 ,,2019/04/02,2019/04/04,0,Booking.com,11,"Free Wifi,Restaurant,Visit hotel website"
Hyatt Regency Jersey City,http://www.tripadvisor.com/Hotel_Review-g46531-d246778-Reviews-Hyatt_Regency_Jersey_City-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.043532,3281 ,,2019/04/02,2019/04/04,0,Booking.com,11,"Free Wifi,Pool"
Bluebird Suites in Jersey City,http://www.tripadvisor.com/Hotel_Review-g46531-d15685580-Reviews-Bluebird_Suites_in_Jersey_City-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.044238,1 review,,2019/04/02,2019/04/04,0,Booking.com,5,
East Hampton Towers,http://www.tripadvisor.com/Hotel_Review-g46531-d3353481-Reviews-East_Hampton_Towers-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.044937,2 ,,2019/04/02,2019/04/04,0,Migros Ferien,0,
Dharma Home Suites JC at Paulus Hook,http://www.tripadvisor.com/Hotel_Review-g46531-d10345260-Reviews-Dharma_Home_Suites_JC_at_Paulus_Hook-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.045698,44 ,,2019/04/02,2019/04/04,0,TripAdvisor,8,Free Wifi
Kensho homes,http://www.tripadvisor.com/Hotel_Review-g46531-d13994921-Reviews-Kensho_homes-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.046378,4 ,,2019/04/02,2019/04/04,0,TripAdvisor,5,
AllCity at 50 Columbus,http://www.tripadvisor.com/Hotel_Review-g46531-d1957274-Reviews-AllCity_at_50_Columbus-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.047366,12 ,,2019/04/02,2019/04/04,0,,0,"Free Wifi,Pool"
The Pier,http://www.tripadvisor.com/Hotel_Review-g46531-d5535264-Reviews-The_Pier-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.048506,10 ,,2019/04/02,2019/04/04,0,Migros Ferien,0,Fitness center
Dharma Home Suites JC At Exchange Place,http://www.tripadvisor.com/Hotel_Review-g46531-d6581841-Reviews-Dharma_Home_Suites_JC_At_Exchange_Place-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.049342,87 ,,2019/04/02,2019/04/04,0,TripAdvisor,8,"Free Wifi,Fitness center"
Dharma Home Suites JC at Grove Station II,http://www.tripadvisor.com/Hotel_Review-g46531-d9783537-Reviews-Dharma_Home_Suites_JC_at_Grove_Station_II-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.050154,11 ,,2019/04/02,2019/04/04,0,Booking.com,0,Free Wifi
Grove Pointe Apartments,http://www.tripadvisor.com/Hotel_Review-g46531-d1157328-Reviews-Grove_Pointe_Apartments-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.050812,22 ,,2019/04/02,2019/04/04,0,TripAdvisor,7,"Free Wifi,Pool"
Jersey City Bed & Breakfast,http://www.tripadvisor.com/Hotel_Review-g46531-d1006654-Reviews-Jersey_City_Bed_Breakfast-Jersey_City_New_Jersey.html,Jersey City,2019-03-20 17:26:07.051395,60 ,,2019/04/02,2019/04/04,0,ZenHotels.com,0,"Free Wifi,Free parking"
