hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
DoubleTree by Hilton Hotel Milwaukee Downtown,http://www.tripadvisor.com/Hotel_Review-g60097-d123058-Reviews-DoubleTree_by_Hilton_Hotel_Milwaukee_Downtown-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.588077,1501 ,,2019/04/02,2019/04/04,CHF 166,Booking.com,12,"Free Wifi,Restaurant,Visit hotel website"
The Brewhouse Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g60097-d3519186-Reviews-The_Brewhouse_Inn_Suites-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.588784,1184 ,,2019/04/02,2019/04/04,CHF 120,Agoda.com,7,"Free Wifi,Breakfast included"
The Pfister Hotel,http://www.tripadvisor.com/Hotel_Review-g60097-d101022-Reviews-The_Pfister_Hotel-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.589397,2233 ,,2019/04/02,2019/04/04,CHF 178,Booking.com,9,"Pool,Restaurant,Visit hotel website"
Ambassador Hotel,http://www.tripadvisor.com/Hotel_Review-g60097-d225315-Reviews-Ambassador_Hotel-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.590011,2072 ,,2019/04/02,2019/04/04,CHF 119,Booking.com,9,"Free Wifi,Restaurant"
DoubleTree by Hilton Hotel Milwaukee Downtown,http://www.tripadvisor.com/Hotel_Review-g60097-d123058-Reviews-DoubleTree_by_Hilton_Hotel_Milwaukee_Downtown-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.590650,1501 ,,2019/04/02,2019/04/04,CHF 166,Booking.com,12,"Free Wifi,Restaurant,Visit hotel website"
Hilton Milwaukee City Center,http://www.tripadvisor.com/Hotel_Review-g60097-d123063-Reviews-Hilton_Milwaukee_City_Center-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.591334,2480 ,,2019/04/02,2019/04/04,CHF 147,Expedia.ch,12,"Restaurant,Room service,Visit hotel website"
Best Western Milwaukee West,http://www.tripadvisor.com/Hotel_Review-g60097-d72339-Reviews-Best_Western_Milwaukee_West-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.591988,665 ,,2019/04/02,2019/04/04,CHF 97,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Milwaukee Downtown,http://www.tripadvisor.com/Hotel_Review-g60097-d3369217-Reviews-Hilton_Garden_Inn_Milwaukee_Downtown-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.592620,1603 ,,2019/04/02,2019/04/04,CHF 155,Agoda.com,10,"Free Wifi,Restaurant,Visit hotel website"
County Clare Irish Inn and Pub,http://www.tripadvisor.com/Hotel_Review-g60097-d83555-Reviews-County_Clare_Irish_Inn_and_Pub-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.593222,431 ,,2019/04/02,2019/04/04,CHF 96,Expedia.ch,6,"Free Wifi,Free parking"
Home2 Suites by Hilton Milwaukee Airport,http://www.tripadvisor.com/Hotel_Review-g60097-d9865073-Reviews-Home2_Suites_by_Hilton_Milwaukee_Airport-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.594021,524 ,,2019/04/02,2019/04/04,CHF 124,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Milwaukee Riverfront,http://www.tripadvisor.com/Hotel_Review-g60097-d123060-Reviews-Holiday_Inn_Milwaukee_Riverfront-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.594768,777 ,,2019/04/02,2019/04/04,CHF 117,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Milwaukee Airport,http://www.tripadvisor.com/Hotel_Review-g60097-d1761220-Reviews-Hilton_Garden_Inn_Milwaukee_Airport-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.595499,1195 ,,2019/04/02,2019/04/04,CHF 120,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Milwaukee Airport,http://www.tripadvisor.com/Hotel_Review-g60097-d100996-Reviews-Hyatt_Place_Milwaukee_Airport-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.596220,729 ,,2019/04/02,2019/04/04,CHF 99,Agoda.com,9,"Free Wifi,Free parking"
The Plaza Hotel,http://www.tripadvisor.com/Hotel_Review-g60097-d503651-Reviews-The_Plaza_Hotel-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.596904,966 ,,2019/04/02,2019/04/04,CHF 109,Booking.com,10,"Free Wifi,Restaurant"
Hampton Inn Milwaukee Airport,http://www.tripadvisor.com/Hotel_Review-g60097-d123066-Reviews-Hampton_Inn_Milwaukee_Airport-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.597673,956 ,,2019/04/02,2019/04/04,CHF 97,Expedia.ch,10,"Free Wifi,Free parking,Visit hotel website"
Crowne Plaza Milwaukee Airport,http://www.tripadvisor.com/Hotel_Review-g60097-d1204437-Reviews-Crowne_Plaza_Milwaukee_Airport-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.598378,531 ,,2019/04/02,2019/04/04,CHF 102,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Milwaukee Marriott Downtown,http://www.tripadvisor.com/Hotel_Review-g60097-d3595636-Reviews-Milwaukee_Marriott_Downtown-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.599142,573 ,,2019/04/02,2019/04/04,CHF 289,Booking.com,12,"Pool,Restaurant,Visit hotel website"
Sleep Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g60097-d1218821-Reviews-Sleep_Inn_Suites-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.599834,278 ,,2019/04/02,2019/04/04,CHF 94,Booking.com,9,"Free Wifi,Free parking"
Homewood Suites by Hilton Milwaukee Downtown,http://www.tripadvisor.com/Hotel_Review-g60097-d12297954-Reviews-Homewood_Suites_by_Hilton_Milwaukee_Downtown-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.600639,127 ,,2019/04/02,2019/04/04,CHF 152,Booking.com,9,"Free Wifi,Breakfast included,Visit hotel website"
Residence Inn Milwaukee Downtown,http://www.tripadvisor.com/Hotel_Review-g60097-d224155-Reviews-Residence_Inn_Milwaukee_Downtown-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.601502,536 ,,2019/04/02,2019/04/04,CHF 202,Booking.com,9,"Free Wifi,Breakfast included,Visit hotel website"
Schuster Mansion Bed & Breakfast,http://www.tripadvisor.com/Hotel_Review-g60097-d603417-Reviews-Schuster_Mansion_Bed_Breakfast-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.602239,251 ,,2019/04/02,2019/04/04,CHF 120,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Milwaukee Park Place,http://www.tripadvisor.com/Hotel_Review-g60097-d224458-Reviews-Hilton_Garden_Inn_Milwaukee_Park_Place-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.603850,673 ,,2019/04/02,2019/04/04,CHF 126,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
The Kimpton Journeyman Hotel,http://www.tripadvisor.com/Hotel_Review-g60097-d10061230-Reviews-The_Kimpton_Journeyman_Hotel-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.604873,385 ,,2019/04/02,2019/04/04,CHF 269,Booking.com,11,"Free Wifi,Restaurant,Visit hotel website"
Hotel Metro,http://www.tripadvisor.com/Hotel_Review-g60097-d123057-Reviews-Hotel_Metro-Milwaukee_Wisconsin.html,Milwaukee,2019-03-20 16:50:39.605754,512 ,,2019/04/02,2019/04/04,CHF 188,Booking.com,7,"Free Wifi,Restaurant"
