hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
SpringHill Suites by Marriott Modesto,http://www.tripadvisor.com/Hotel_Review-g32724-d627939-Reviews-SpringHill_Suites_by_Marriott_Modesto-Modesto_California.html,Modesto,207 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express & Suites Modesto-Salida,http://www.tripadvisor.com/Hotel_Review-g32724-d655862-Reviews-Holiday_Inn_Express_Suites_Modesto_Salida-Modesto_California.html,Modesto,392 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
DoubleTree by Hilton Modesto,http://www.tripadvisor.com/Hotel_Review-g32724-d78287-Reviews-DoubleTree_by_Hilton_Modesto-Modesto_California.html,Modesto,1114 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Pool,Restaurant,Visit hotel website"
Best Western Palm Court Inn,http://www.tripadvisor.com/Hotel_Review-g32724-d78284-Reviews-Best_Western_Palm_Court_Inn-Modesto_California.html,Modesto,347 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Days Inn by Wyndham Modesto,http://www.tripadvisor.com/Hotel_Review-g32724-d78271-Reviews-Days_Inn_by_Wyndham_Modesto-Modesto_California.html,Modesto,448 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Baymont by Wyndham Modesto Salida,http://www.tripadvisor.com/Hotel_Review-g32724-d223309-Reviews-Baymont_by_Wyndham_Modesto_Salida-Modesto_California.html,Modesto,350 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Modesto Hotel,http://www.tripadvisor.com/Hotel_Review-g32724-d78263-Reviews-Modesto_Hotel-Modesto_California.html,Modesto,364 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking"
Best Western Town House Lodge,http://www.tripadvisor.com/Hotel_Review-g32724-d78269-Reviews-Best_Western_Town_House_Lodge-Modesto_California.html,Modesto,267 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Residence Inn by Marriott Modesto North,http://www.tripadvisor.com/Hotel_Review-g32724-d15320246-Reviews-Residence_Inn_by_Marriott_Modesto_North-Modesto_California.html,Modesto,15 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking,Visit hotel website"
Comfort Inn,http://www.tripadvisor.com/Hotel_Review-g32724-d78291-Reviews-Comfort_Inn-Modesto_California.html,Modesto,100 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Red Lion Inn & Suites Modesto,http://www.tripadvisor.com/Hotel_Review-g32724-d14773957-Reviews-Red_Lion_Inn_Suites_Modesto-Modesto_California.html,Modesto,8 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking"
Suburban lodge,http://www.tripadvisor.com/Hotel_Review-g32724-d3399554-Reviews-Suburban_lodge-Modesto_California.html,Modesto,1 review,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Pool"
Motel 6 Modesto Downtown,http://www.tripadvisor.com/Hotel_Review-g32724-d4023395-Reviews-Motel_6_Modesto_Downtown-Modesto_California.html,Modesto,50 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
