hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Green Valley Ranch Resort and Spa,http://www.tripadvisor.com/Hotel_Review-g45953-d226023-Reviews-Green_Valley_Ranch_Resort_and_Spa-Henderson_Nevada.html,Henderson,2394 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
M Resort Spa Casino,http://www.tripadvisor.com/Hotel_Review-g45953-d1235866-Reviews-M_Resort_Spa_Casino-Henderson_Nevada.html,Henderson,1543 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free parking,Pool,Visit hotel website"
Hilton Lake Las Vegas Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g45953-d268447-Reviews-Hilton_Lake_Las_Vegas_Resort_Spa-Henderson_Nevada.html,Henderson,1627 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Comfort Inn & Suites Henderson,http://www.tripadvisor.com/Hotel_Review-g45953-d1177881-Reviews-Comfort_Inn_Suites_Henderson-Henderson_Nevada.html,Henderson,436 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Hampton Inn & Suites Las Vegas South,http://www.tripadvisor.com/Hotel_Review-g45953-d672504-Reviews-Hampton_Inn_Suites_Las_Vegas_South-Henderson_Nevada.html,Henderson,944 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus St. Rose Pkwy/Las Vegas South Hotel,http://www.tripadvisor.com/Hotel_Review-g45953-d622849-Reviews-Best_Western_Plus_St_Rose_Pkwy_Las_Vegas_South_Hotel-Henderson_Nevada.html,Henderson,1047 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn and Suites Las Vegas - Henderson,http://www.tripadvisor.com/Hotel_Review-g45953-d224414-Reviews-Hampton_Inn_and_Suites_Las_Vegas_Henderson-Henderson_Nevada.html,Henderson,820 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Henderson Hotel,http://www.tripadvisor.com/Hotel_Review-g45953-d674998-Reviews-Best_Western_Plus_Henderson_Hotel-Henderson_Nevada.html,Henderson,874 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Henderson,http://www.tripadvisor.com/Hotel_Review-g45953-d223501-Reviews-Holiday_Inn_Express_Henderson-Henderson_Nevada.html,Henderson,388 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Las Vegas/Henderson,http://www.tripadvisor.com/Hotel_Review-g45953-d642491-Reviews-Hilton_Garden_Inn_Las_Vegas_Henderson-Henderson_Nevada.html,Henderson,930 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Henderson / South Las Vegas,http://www.tripadvisor.com/Hotel_Review-g45953-d606637-Reviews-Homewood_Suites_by_Hilton_Henderson_South_Las_Vegas-Henderson_Nevada.html,Henderson,695 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
The Westin Lake Las Vegas Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g45953-d143337-Reviews-The_Westin_Lake_Las_Vegas_Resort_Spa-Henderson_Nevada.html,Henderson,1550 ,,2019/04/02,2019/04/04,,TripAdvisor,13,"Free Wifi,Pool,Visit hotel website"
