hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Grand Sierra Resort and Casino,http://www.tripadvisor.com/Hotel_Review-g45992-d802346-Reviews-Grand_Sierra_Resort_and_Casino-Reno_Nevada.html,Reno,2019-03-20 17:26:45.132830,7186 ,4.5,2019/04/02,2019/04/04, 55,Expedia.ch,12,"Free Wifi,Free parking,Visit hotel website"
Atlantis Casino Resort Spa,http://www.tripadvisor.com/Hotel_Review-g45992-d124682-Reviews-Atlantis_Casino_Resort_Spa-Reno_Nevada.html,Reno,2019-03-20 17:26:45.133639,5691 ,4.5,2019/04/02,2019/04/04, 66,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Grand Sierra Resort and Casino,http://www.tripadvisor.com/Hotel_Review-g45992-d802346-Reviews-Grand_Sierra_Resort_and_Casino-Reno_Nevada.html,Reno,2019-03-20 17:26:45.134474,7186 ,4.5,2019/04/02,2019/04/04, 55,Expedia.ch,12,"Free Wifi,Free parking,Visit hotel website"
Silver Legacy Resort Casino,http://www.tripadvisor.com/Hotel_Review-g45992-d92070-Reviews-Silver_Legacy_Resort_Casino-Reno_Nevada.html,Reno,2019-03-20 17:26:45.135331,19747 ,4,2019/04/02,2019/04/04, 44,Agoda.com,11,"Free parking,Pool"
Eldorado Resort Casino,http://www.tripadvisor.com/Hotel_Review-g45992-d114915-Reviews-Eldorado_Resort_Casino-Reno_Nevada.html,Reno,2019-03-20 17:26:45.136068,10957 ,4.5,2019/04/02,2019/04/04, 52,Booking.com,11,"Free parking,Pool"
Comfort Inn & Suites Airport,http://www.tripadvisor.com/Hotel_Review-g45992-d777331-Reviews-Comfort_Inn_Suites_Airport-Reno_Nevada.html,Reno,2019-03-20 17:26:45.136798,393 ,4.5,2019/04/02,2019/04/04, 85,Booking.com,9,"Free Wifi,Free parking"
Holiday Inn Express Hotel & Suites Reno,http://www.tripadvisor.com/Hotel_Review-g45992-d1138944-Reviews-Holiday_Inn_Express_Hotel_Suites_Reno-Reno_Nevada.html,Reno,2019-03-20 17:26:45.137571,479 ,4.5,2019/04/02,2019/04/04, 171,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Whitney Peak Hotel,http://www.tripadvisor.com/Hotel_Review-g45992-d3337653-Reviews-Whitney_Peak_Hotel-Reno_Nevada.html,Reno,2019-03-20 17:26:45.138347,2851 ,4.5,2019/04/02,2019/04/04, 155,Booking.com,10,"Free Wifi,Restaurant,Visit hotel website"
Hampton Inn & Suites Reno West,http://www.tripadvisor.com/Hotel_Review-g45992-d8137747-Reviews-Hampton_Inn_Suites_Reno_West-Reno_Nevada.html,Reno,2019-03-20 17:26:45.139142,395 ,4.5,2019/04/02,2019/04/04, 170,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Reno,http://www.tripadvisor.com/Hotel_Review-g45992-d601503-Reviews-Hampton_Inn_Suites_Reno-Reno_Nevada.html,Reno,2019-03-20 17:26:45.140067,808 ,4,2019/04/02,2019/04/04, 116,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
