hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
The Fontaine,http://www.tripadvisor.com/Hotel_Review-g44535-d4089636-Reviews-The_Fontaine-Kansas_City_Missouri.html,Kansas City,1316 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Pool,Visit hotel website"
Best Western Plus Seville Plaza Hotel,http://www.tripadvisor.com/Hotel_Review-g44535-d90879-Reviews-Best_Western_Plus_Seville_Plaza_Hotel-Kansas_City_Missouri.html,Kansas City,1218 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Kansas City Airport-Kci East,http://www.tripadvisor.com/Hotel_Review-g44535-d97100-Reviews-Best_Western_Plus_Kansas_City_Airport_Kci_East-Kansas_City_Missouri.html,Kansas City,687 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Hotel & Suites Kansas City Airport,http://www.tripadvisor.com/Hotel_Review-g44535-d2558485-Reviews-Holiday_Inn_Express_Hotel_Suites_Kansas_City_Airport-Kansas_City_Missouri.html,Kansas City,293 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Sheraton Kansas City Hotel at Crown Center,http://www.tripadvisor.com/Hotel_Review-g44535-d90895-Reviews-Sheraton_Kansas_City_Hotel_at_Crown_Center-Kansas_City_Missouri.html,Kansas City,1895 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Pool,Restaurant,Visit hotel website"
Drury Inn & Suites Kansas City Stadium,http://www.tripadvisor.com/Hotel_Review-g44535-d97116-Reviews-Drury_Inn_Suites_Kansas_City_Stadium-Kansas_City_Missouri.html,Kansas City,521 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
InterContinental Kansas City at the Plaza,http://www.tripadvisor.com/Hotel_Review-g44535-d114686-Reviews-InterContinental_Kansas_City_at_the_Plaza-Kansas_City_Missouri.html,Kansas City,1854 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Pool,Restaurant,Visit hotel website"
"Hotel Phillips Kansas City, Curio Collection by Hilton",http://www.tripadvisor.com/Hotel_Review-g44535-d97005-Reviews-Hotel_Phillips_Kansas_City_Curio_Collection_by_Hilton-Kansas_City_Missouri.html,Kansas City,638 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Room service,Visit hotel website"
Hampton Inn & Suites Kansas City Country Club Plaza,http://www.tripadvisor.com/Hotel_Review-g44535-d224270-Reviews-Hampton_Inn_Suites_Kansas_City_Country_Club_Plaza-Kansas_City_Missouri.html,Kansas City,1083 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites Kansas City Downtown,http://www.tripadvisor.com/Hotel_Review-g44535-d13156367-Reviews-Home2_Suites_Kansas_City_Downtown-Kansas_City_Missouri.html,Kansas City,149 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Breakfast included,Visit hotel website"
Holiday Inn Country Club Plaza,http://www.tripadvisor.com/Hotel_Review-g44535-d90902-Reviews-Holiday_Inn_Country_Club_Plaza-Kansas_City_Missouri.html,Kansas City,855 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Kansas City Airport,http://www.tripadvisor.com/Hotel_Review-g44535-d217579-Reviews-Hyatt_Place_Kansas_City_Airport-Kansas_City_Missouri.html,Kansas City,933 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking"
"The Raphael Hotel, Autograph Collection",http://www.tripadvisor.com/Hotel_Review-g44535-d114687-Reviews-The_Raphael_Hotel_Autograph_Collection-Kansas_City_Missouri.html,Kansas City,1039 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
Hampton Inn Kansas City Liberty,http://www.tripadvisor.com/Hotel_Review-g44535-d224269-Reviews-Hampton_Inn_Kansas_City_Liberty-Kansas_City_Missouri.html,Kansas City,872 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Crossroads Hotel,http://www.tripadvisor.com/Hotel_Review-g44535-d14922663-Reviews-Crossroads_Hotel-Kansas_City_Missouri.html,Kansas City,90 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Bar/Lounge"
Crowne Plaza Hotel Kansas City Downtown,http://www.tripadvisor.com/Hotel_Review-g44535-d120918-Reviews-Crowne_Plaza_Hotel_Kansas_City_Downtown-Kansas_City_Missouri.html,Kansas City,966 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Pool,Visit hotel website"
Home2 Suites by Hilton KCI Airport,http://www.tripadvisor.com/Hotel_Review-g44535-d13295154-Reviews-Home2_Suites_by_Hilton_KCI_Airport-Kansas_City_Missouri.html,Kansas City,84 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Kansas City/Downtown Financial District,http://www.tripadvisor.com/Hotel_Review-g44535-d8145851-Reviews-Hampton_Inn_Kansas_City_Downtown_Financial_District-Kansas_City_Missouri.html,Kansas City,353 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Fairfield Inn Kansas City Downtown/Union Hill,http://www.tripadvisor.com/Hotel_Review-g44535-d224097-Reviews-Fairfield_Inn_Kansas_City_Downtown_Union_Hill-Kansas_City_Missouri.html,Kansas City,371 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
"Ambassador Hotel Kansas City, Autograph Collection",http://www.tripadvisor.com/Hotel_Review-g44535-d2643496-Reviews-Ambassador_Hotel_Kansas_City_Autograph_Collection-Kansas_City_Missouri.html,Kansas City,528 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
The Westin Kansas City at Crown Center,http://www.tripadvisor.com/Hotel_Review-g44535-d90913-Reviews-The_Westin_Kansas_City_at_Crown_Center-Kansas_City_Missouri.html,Kansas City,2537 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Pool,Restaurant,Visit hotel website"
Hilton President Kansas City,http://www.tripadvisor.com/Hotel_Review-g44535-d587534-Reviews-Hilton_President_Kansas_City-Kansas_City_Missouri.html,Kansas City,1302 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
Drury Inn & Suites Kansas City Airport,http://www.tripadvisor.com/Hotel_Review-g44535-d96979-Reviews-Drury_Inn_Suites_Kansas_City_Airport-Kansas_City_Missouri.html,Kansas City,268 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Courtyard Kansas City Country Club Plaza,http://www.tripadvisor.com/Hotel_Review-g44535-d603494-Reviews-Courtyard_Kansas_City_Country_Club_Plaza-Kansas_City_Missouri.html,Kansas City,603 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Pool,Visit hotel website"
Fairfield Inn & Suites Kansas City Airport,http://www.tripadvisor.com/Hotel_Review-g44535-d96949-Reviews-Fairfield_Inn_Suites_Kansas_City_Airport-Kansas_City_Missouri.html,Kansas City,319 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Kansas City/near Worlds of Fun,http://www.tripadvisor.com/Hotel_Review-g44535-d1157038-Reviews-Hampton_Inn_Kansas_City_near_Worlds_of_Fun-Kansas_City_Missouri.html,Kansas City,573 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Worlds of Fun Village,http://www.tripadvisor.com/Hotel_Review-g44535-d1161372-Reviews-Worlds_of_Fun_Village-Kansas_City_Missouri.html,Kansas City,201 ,,2019/04/02,2019/04/04,,TripAdvisor,5,"Free Wifi,Free parking"
Jefferson House Bed and Breakfast,http://www.tripadvisor.com/Hotel_Review-g44535-d4753008-Reviews-Jefferson_House_Bed_and_Breakfast-Kansas_City_Missouri.html,Kansas City,237 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Breakfast included"
Southmoreland on the Plaza,http://www.tripadvisor.com/Hotel_Review-g44535-d78829-Reviews-Southmoreland_on_the_Plaza-Kansas_City_Missouri.html,Kansas City,250 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking"
Hotel Indigo - Kansas City Downtown,http://www.tripadvisor.com/Hotel_Review-g44535-d12863427-Reviews-Hotel_Indigo_Kansas_City_Downtown-Kansas_City_Missouri.html,Kansas City,75 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Restaurant,Visit hotel website"
