Mean_Zero,Mean,Timestamp,Delta
209.6,262.0,2019-04-27 02,-52.400000000000006
203.2,254.0,2019-04-24 04,-50.80000000000001
221.2,368.66666666666674,2019-05-07 02,-147.46666666666675
203.8,254.75,2019-04-29 04,-50.94999999999999
204.6,255.75,2019-04-23 04,-51.150000000000006
195.2,244.0,2019-04-20 01,-48.80000000000001
203.2,254.0,2019-04-23 18,-50.80000000000001
197.0,246.25,2019-05-04 01,-49.25
203.8,254.75,2019-04-22 11,-50.94999999999999
197.4,246.75,2019-04-28 13,-49.349999999999994
202.8,253.5,2019-04-24 03,-50.69999999999999
197.4,246.75,2019-05-02 08,-49.349999999999994
197.0,246.25,2019-05-04 07,-49.25
197.0,246.25,2019-05-03 12,-49.25
198.8,248.5,2019-04-23 16,-49.69999999999999
203.8,254.75,2019-04-22 13,-50.94999999999999
202.4,253.0,2019-04-24 19,-50.599999999999994
236.0,393.33333333333326,2019-05-05 12,-157.33333333333326
203.8,254.75,2019-04-22 23,-50.94999999999999
251.6,314.5,2019-05-04 15,-62.900000000000006
204.0,255.0,2019-04-25 14,-51.0
255.2,319.0,2019-05-10 07,-63.80000000000001
202.4,253.0,2019-04-25 00,-50.599999999999994
255.2,319.0,2019-05-08 00,-63.80000000000001
221.4,276.75,2019-05-12 08,-55.349999999999994
235.4,392.33333333333326,2019-05-05 20,-156.93333333333325
221.2,368.66666666666674,2019-05-07 04,-147.46666666666675
196.6,245.75,2019-05-02 09,-49.150000000000006
236.0,393.33333333333326,2019-05-05 17,-157.33333333333326
228.6,381.0,2019-05-06 12,-152.4
235.4,392.33333333333326,2019-05-06 03,-156.93333333333325
203.8,254.75,2019-04-29 23,-50.94999999999999
205.8,343.0,2019-05-11 21,-137.2
233.6,292.0,2019-05-11 14,-58.400000000000006
206.2,343.66666666666674,2019-05-11 01,-137.46666666666675
209.6,262.0,2019-04-27 10,-52.400000000000006
195.6,244.5,2019-04-19 18,-48.900000000000006
209.6,262.0,2019-04-28 02,-52.400000000000006
238.6,298.25,2019-05-10 10,-59.650000000000006
212.2,353.66666666666674,2019-05-10 09,-141.46666666666675
208.8,261.0,2019-04-26 20,-52.19999999999999
203.0,253.75,2019-04-28 23,-50.75
196.2,245.25,2019-05-03 05,-49.05000000000001
197.4,246.75,2019-05-02 07,-49.349999999999994
196.6,245.75,2019-04-30 14,-49.150000000000006
204.0,255.0,2019-04-26 17,-51.0
198.8,248.5,2019-04-21 07,-49.69999999999999
269.8,337.25,2019-05-08 17,-67.44999999999999
239.4,299.25,2019-05-10 19,-59.849999999999994
221.2,368.66666666666674,2019-05-06 19,-147.46666666666675
239.6,299.5,2019-05-08 06,-59.900000000000006
198.8,248.5,2019-04-21 03,-49.69999999999999
203.2,254.0,2019-04-24 07,-50.80000000000001
233.8,292.25,2019-05-11 09,-58.44999999999999
196.6,245.75,2019-05-02 13,-49.150000000000006
239.0,298.75,2019-05-08 08,-59.75
197.4,246.75,2019-05-02 18,-49.349999999999994
196.6,245.75,2019-05-02 05,-49.150000000000006
202.4,253.0,2019-04-26 16,-50.599999999999994
197.6,247.0,2019-04-28 11,-49.400000000000006
196.6,245.75,2019-05-03 03,-49.150000000000006
197.0,246.25,2019-05-04 02,-49.25
221.2,368.66666666666674,2019-05-07 11,-147.46666666666675
202.6,253.25,2019-04-28 21,-50.650000000000006
228.6,381.0,2019-05-06 14,-152.4
203.8,254.75,2019-04-22 19,-50.94999999999999
251.6,314.5,2019-05-04 18,-62.900000000000006
196.6,245.75,2019-05-01 08,-49.150000000000006
203.0,253.75,2019-04-30 01,-50.75
223.8,373.0,2019-05-04 23,-149.2
234.4,293.0,2019-05-11 19,-58.599999999999994
203.2,254.0,2019-04-25 12,-50.80000000000001
204.6,255.75,2019-04-23 11,-51.150000000000006
235.4,392.33333333333326,2019-05-05 21,-156.93333333333325
204.6,255.75,2019-04-22 16,-51.150000000000006
203.0,253.75,2019-04-25 04,-50.75
203.0,253.75,2019-04-29 07,-50.75
197.4,246.75,2019-04-30 23,-49.349999999999994
197.4,246.75,2019-05-01 19,-49.349999999999994
202.4,253.0,2019-04-25 16,-50.599999999999994
208.8,261.0,2019-04-27 19,-52.19999999999999
197.4,246.75,2019-05-01 10,-49.349999999999994
203.8,254.75,2019-04-29 21,-50.94999999999999
196.4,245.5,2019-04-20 22,-49.099999999999994
221.2,368.66666666666674,2019-05-07 18,-147.46666666666675
235.4,392.33333333333326,2019-05-05 13,-156.93333333333325
209.6,262.0,2019-04-27 21,-52.400000000000006
233.8,292.25,2019-05-11 06,-58.44999999999999
196.6,245.75,2019-05-01 12,-49.150000000000006
229.0,381.66666666666674,2019-05-06 13,-152.66666666666674
198.8,248.5,2019-04-22 06,-49.69999999999999
203.4,254.25,2019-04-26 01,-50.849999999999994
204.0,255.0,2019-04-26 08,-51.0
198.8,248.5,2019-04-21 12,-49.69999999999999
233.6,292.0,2019-05-11 11,-58.400000000000006
198.0,247.5,2019-05-03 21,-49.5
239.0,298.75,2019-05-10 14,-59.75
196.2,245.25,2019-05-03 01,-49.05000000000001
255.2,319.0,2019-05-09 06,-63.80000000000001
162.4,270.6666666666667,2019-05-11 12,-108.26666666666668
198.8,248.5,2019-04-21 10,-49.69999999999999
255.2,319.0,2019-05-09 17,-63.80000000000001
203.8,254.75,2019-04-23 06,-50.94999999999999
203.8,254.75,2019-04-30 04,-50.94999999999999
197.4,246.75,2019-05-02 03,-49.349999999999994
197.4,246.75,2019-05-01 15,-49.349999999999994
254.4,318.0,2019-05-10 01,-63.599999999999994
197.4,246.75,2019-05-02 11,-49.349999999999994
208.8,261.0,2019-04-27 15,-52.19999999999999
203.8,254.75,2019-04-30 00,-50.94999999999999
203.2,254.0,2019-04-26 09,-50.80000000000001
203.8,254.75,2019-04-23 12,-50.94999999999999
235.4,392.33333333333326,2019-05-05 04,-156.93333333333325
202.4,253.0,2019-04-25 02,-50.599999999999994
196.2,245.25,2019-05-04 00,-49.05000000000001
255.2,319.0,2019-05-09 15,-63.80000000000001
203.2,254.0,2019-04-24 21,-50.80000000000001
203.4,254.25,2019-05-04 12,-50.849999999999994
208.8,261.0,2019-04-27 11,-52.19999999999999
235.4,392.33333333333326,2019-05-06 00,-156.93333333333325
198.8,248.5,2019-04-21 06,-49.69999999999999
197.6,247.0,2019-04-28 09,-49.400000000000006
209.6,262.0,2019-04-26 22,-52.400000000000006
221.2,368.66666666666674,2019-05-07 03,-147.46666666666675
208.8,261.0,2019-04-27 04,-52.19999999999999
204.6,255.75,2019-04-22 17,-51.150000000000006
203.2,254.0,2019-04-26 14,-50.80000000000001
197.0,246.25,2019-05-03 07,-49.25
203.8,254.75,2019-04-29 10,-50.94999999999999
190.0,237.5,2019-04-19 14,-47.5
203.2,254.0,2019-04-25 07,-50.80000000000001
204.2,255.25,2019-04-24 02,-51.05000000000001
203.8,254.75,2019-04-29 00,-50.94999999999999
202.4,253.0,2019-04-24 09,-50.599999999999994
237.6,297.0,2019-05-08 18,-59.400000000000006
203.8,254.75,2019-04-29 05,-50.94999999999999
204.6,255.75,2019-04-22 15,-51.150000000000006
203.2,254.0,2019-04-24 01,-50.80000000000001
202.4,253.0,2019-04-26 03,-50.599999999999994
203.0,253.75,2019-04-30 09,-50.75
233.6,292.0,2019-05-11 08,-58.400000000000006
254.4,318.0,2019-05-09 18,-63.599999999999994
197.2,246.5,2019-05-02 10,-49.30000000000001
249.0,311.25,2019-05-07 23,-62.25
208.8,261.0,2019-04-27 18,-52.19999999999999
197.4,246.75,2019-05-04 06,-49.349999999999994
237.6,297.0,2019-05-08 20,-59.400000000000006
203.0,253.75,2019-04-29 13,-50.75
197.6,247.0,2019-04-21 17,-49.400000000000006
255.2,319.0,2019-05-09 09,-63.80000000000001
161.2,268.6666666666667,2019-05-09 22,-107.4666666666667
209.6,262.0,2019-04-27 12,-52.400000000000006
236.8,296.0,2019-05-08 13,-59.19999999999999
198.8,248.5,2019-04-21 09,-49.69999999999999
203.2,254.0,2019-04-26 15,-50.80000000000001
236.8,296.0,2019-05-08 21,-59.19999999999999
222.0,370.0,2019-05-07 22,-148.0
208.6,260.75,2019-04-27 03,-52.150000000000006
197.4,246.75,2019-04-30 22,-49.349999999999994
233.6,292.0,2019-05-11 22,-58.400000000000006
202.4,253.0,2019-04-26 07,-50.599999999999994
235.4,392.33333333333326,2019-05-05 15,-156.93333333333325
197.4,246.75,2019-05-02 04,-49.349999999999994
197.4,246.75,2019-05-02 06,-49.349999999999994
198.0,247.5,2019-05-01 07,-49.5
196.6,245.75,2019-05-02 16,-49.150000000000006
198.8,248.5,2019-04-21 02,-49.69999999999999
221.2,368.66666666666674,2019-05-07 17,-147.46666666666675
233.0,291.25,2019-05-11 23,-58.25
191.6,319.3333333333333,2019-05-12 03,-127.73333333333332
203.8,254.75,2019-04-24 10,-50.94999999999999
255.2,319.0,2019-05-09 23,-63.80000000000001
239.2,299.0,2019-05-10 11,-59.80000000000001
196.4,245.5,2019-04-20 20,-49.099999999999994
221.2,368.66666666666674,2019-05-06 22,-147.46666666666675
196.2,245.25,2019-05-04 08,-49.05000000000001
235.4,392.33333333333326,2019-05-06 02,-156.93333333333325
254.4,318.0,2019-05-09 05,-63.599999999999994
197.0,246.25,2019-05-04 09,-49.25
204.0,255.0,2019-04-26 19,-51.0
208.8,261.0,2019-04-27 08,-52.19999999999999
234.8,293.5,2019-05-12 01,-58.69999999999999
228.6,381.0,2019-05-06 09,-152.4
198.8,248.5,2019-04-21 04,-49.69999999999999
203.8,254.75,2019-04-24 20,-50.94999999999999
198.0,247.5,2019-04-21 08,-49.5
203.2,254.0,2019-04-25 01,-50.80000000000001
203.2,254.0,2019-04-25 15,-50.80000000000001
238.2,297.75,2019-05-09 01,-59.55000000000001
236.8,296.0,2019-05-08 19,-59.19999999999999
209.6,262.0,2019-04-27 16,-52.400000000000006
196.2,245.25,2019-05-04 04,-49.05000000000001
240.2,300.25,2019-05-08 09,-60.05000000000001
221.2,368.66666666666674,2019-05-07 01,-147.46666666666675
255.2,319.0,2019-05-09 07,-63.80000000000001
196.6,245.75,2019-04-30 16,-49.150000000000006
196.6,245.75,2019-05-03 22,-49.150000000000006
235.4,392.33333333333326,2019-05-05 03,-156.93333333333325
203.2,254.0,2019-04-25 21,-50.80000000000001
221.8,369.66666666666674,2019-05-07 00,-147.86666666666673
202.4,253.0,2019-04-24 11,-50.599999999999994
189.4,236.75,2019-04-19 15,-47.349999999999994
203.6,254.5,2019-04-28 19,-50.900000000000006
196.2,245.25,2019-05-03 04,-49.05000000000001
203.8,254.75,2019-04-30 10,-50.94999999999999
198.8,248.5,2019-04-21 22,-49.69999999999999
197.4,246.75,2019-05-01 09,-49.349999999999994
203.0,253.75,2019-04-29 02,-50.75
198.0,247.5,2019-04-21 01,-49.5
209.4,261.75,2019-04-28 00,-52.349999999999994
239.0,298.75,2019-05-08 05,-59.75
203.0,253.75,2019-04-29 09,-50.75
198.8,248.5,2019-04-22 04,-49.69999999999999
203.2,254.0,2019-04-25 13,-50.80000000000001
202.4,253.0,2019-04-24 08,-50.599999999999994
197.6,247.0,2019-05-02 02,-49.400000000000006
203.8,254.75,2019-04-23 10,-50.94999999999999
233.6,292.0,2019-05-12 00,-58.400000000000006
226.0,376.66666666666674,2019-05-05 01,-150.66666666666674
221.2,368.66666666666674,2019-05-07 16,-147.46666666666675
196.6,245.75,2019-05-03 00,-49.150000000000006
255.4,319.25,2019-05-10 03,-63.849999999999994
221.2,368.66666666666674,2019-05-06 18,-147.46666666666675
203.8,254.75,2019-04-30 06,-50.94999999999999
197.6,247.0,2019-04-28 08,-49.400000000000006
196.4,245.5,2019-04-20 17,-49.099999999999994
203.8,254.75,2019-04-23 00,-50.94999999999999
204.6,255.75,2019-04-22 22,-51.150000000000006
198.8,248.5,2019-04-21 14,-49.69999999999999
209.6,262.0,2019-04-28 05,-52.400000000000006
198.8,248.5,2019-04-22 02,-49.69999999999999
204.0,255.0,2019-04-26 10,-51.0
235.4,392.33333333333326,2019-05-06 07,-156.93333333333325
203.2,254.0,2019-04-25 06,-50.80000000000001
195.6,244.5,2019-04-20 19,-48.900000000000006
204.0,255.0,2019-04-26 12,-51.0
237.6,297.0,2019-05-08 11,-59.400000000000006
198.8,248.5,2019-04-21 16,-49.69999999999999
196.2,245.25,2019-04-30 15,-49.05000000000001
