Mean_Zero,Mean,Timestamp,Delta
225.8,225.8,2019-05-05 02,0.0
177.4,221.75,2019-05-07 07,-44.349999999999994
197.6,247.0,2019-05-07 09,-49.400000000000006
178.2,222.75,2019-05-06 23,-44.55000000000001
324.4,324.4,2019-05-11 16,0.0
329.8,329.8,2019-05-10 10,0.0
177.8,222.25,2019-05-11 01,-44.44999999999999
177.8,222.25,2019-05-09 11,-44.44999999999999
251.8,251.8,2019-05-02 19,0.0
178.0,222.5,2019-05-04 09,-44.5
327.6,327.6,2019-05-11 15,0.0
130.6,217.66666666666663,2019-05-11 00,-87.06666666666663
171.8,214.75,2019-05-04 23,-42.94999999999999
231.8,231.8,2019-05-06 18,0.0
178.2,222.75,2019-05-03 04,-44.55000000000001
331.0,331.0,2019-05-08 11,0.0
172.2,215.25,2019-05-06 03,-43.05000000000001
225.6,225.6,2019-05-05 18,0.0
225.2,225.2,2019-05-06 04,0.0
171.6,214.5,2019-05-05 10,-42.900000000000006
241.2,241.2,2019-05-07 22,0.0
348.4,348.4,2019-05-08 12,0.0
178.2,222.75,2019-05-09 16,-44.55000000000001
238.0,238.0,2019-05-03 06,0.0
126.8,211.33333333333331,2019-05-10 00,-84.53333333333332
240.8,240.8,2019-05-03 09,0.0
130.6,217.66666666666663,2019-05-11 02,-87.06666666666663
290.6,363.25,2019-05-12 05,-72.64999999999998
176.0,220.0,2019-05-09 05,-44.0
231.8,231.8,2019-05-03 18,0.0
171.4,214.25,2019-05-05 19,-42.849999999999994
225.2,225.2,2019-05-05 07,0.0
225.8,225.8,2019-05-05 22,0.0
329.0,329.0,2019-05-08 10,0.0
226.4,226.4,2019-05-05 16,0.0
140.6,234.33333333333331,2019-05-09 04,-93.73333333333332
232.6,232.6,2019-05-04 03,0.0
189.2,236.5,2019-05-07 14,-47.30000000000001
190.2,237.75,2019-05-06 02,-47.55000000000001
263.8,263.8,2019-05-03 13,0.0
175.8,219.75,2019-05-10 19,-43.94999999999999
176.4,220.5,2019-05-06 11,-44.099999999999994
348.2,348.2,2019-05-08 13,0.0
177.2,221.5,2019-05-07 03,-44.30000000000001
337.8,337.8,2019-05-08 08,0.0
187.8,234.75,2019-05-02 22,-46.94999999999999
183.6,229.5,2019-05-03 03,-45.900000000000006
330.6,330.6,2019-05-08 17,0.0
171.6,214.5,2019-05-06 00,-42.900000000000006
193.0,241.25,2019-05-11 09,-48.25
257.2,257.2,2019-05-03 16,0.0
278.0,347.5,2019-05-12 07,-69.5
245.2,245.2,2019-05-03 02,0.0
177.6,222.0,2019-05-10 08,-44.400000000000006
231.4,231.4,2019-05-07 06,0.0
225.8,225.8,2019-05-03 01,0.0
326.2,326.2,2019-05-10 11,0.0
331.6,331.6,2019-05-12 09,0.0
177.6,222.0,2019-05-07 17,-44.400000000000006
250.2,250.2,2019-05-02 16,0.0
231.2,231.2,2019-05-02 23,0.0
178.0,222.5,2019-05-09 01,-44.5
226.0,226.0,2019-05-06 01,0.0
238.0,238.0,2019-05-05 12,0.0
231.8,231.8,2019-05-02 20,0.0
194.6,243.25,2019-05-05 23,-48.650000000000006
243.2,243.2,2019-05-03 11,0.0
178.0,222.5,2019-05-09 13,-44.5
225.6,225.6,2019-05-04 21,0.0
178.2,222.75,2019-05-10 03,-44.55000000000001
177.6,222.0,2019-05-04 06,-44.400000000000006
188.2,235.25,2019-05-04 05,-47.05000000000001
178.0,222.5,2019-05-10 02,-44.5
176.2,220.25,2019-05-08 23,-44.05000000000001
191.6,239.5,2019-05-04 14,-47.900000000000006
195.6,244.5,2019-05-09 22,-48.900000000000006
177.2,221.5,2019-05-10 09,-44.30000000000001
226.4,226.4,2019-05-05 01,0.0
178.0,222.5,2019-05-09 06,-44.5
182.4,228.0,2019-05-04 08,-45.599999999999994
231.0,231.0,2019-05-06 16,0.0
251.0,251.0,2019-05-03 20,0.0
241.0,401.66666666666674,2019-05-11 17,-160.66666666666674
226.0,226.0,2019-05-05 00,0.0
137.6,229.33333333333331,2019-05-10 22,-91.73333333333332
232.2,232.2,2019-05-08 04,0.0
250.8,250.8,2019-05-03 23,0.0
231.6,231.6,2019-05-06 22,0.0
301.2,376.5,2019-05-10 13,-75.30000000000001
231.8,231.8,2019-05-07 12,0.0
231.8,231.8,2019-05-04 02,0.0
197.4,246.75,2019-05-04 22,-49.349999999999994
345.0,345.0,2019-05-12 02,0.0
177.8,222.25,2019-05-07 00,-44.44999999999999
244.8,244.8,2019-05-06 07,0.0
155.0,258.3333333333333,2019-05-11 06,-103.33333333333331
292.8,366.0,2019-05-11 11,-73.19999999999999
171.6,214.5,2019-05-05 14,-42.900000000000006
177.6,222.0,2019-05-08 15,-44.400000000000006
225.4,225.4,2019-05-05 06,0.0
171.2,214.0,2019-05-05 08,-42.80000000000001
178.0,222.5,2019-05-09 03,-44.5
348.2,348.2,2019-05-08 16,0.0
230.2,230.2,2019-05-04 16,0.0
90.8,227.0,2019-05-11 08,-136.2
231.8,231.8,2019-05-08 07,0.0
307.0,383.75,2019-05-12 06,-76.75
231.6,231.6,2019-05-07 02,0.0
94.0,235.0,2019-05-11 22,-141.0
332.2,332.2,2019-05-07 18,0.0
330.2,330.2,2019-05-07 23,0.0
330.8,330.8,2019-05-08 09,0.0
196.2,245.25,2019-05-06 17,-49.05000000000001
131.0,218.33333333333331,2019-05-09 08,-87.33333333333331
231.2,231.2,2019-05-02 12,0.0
251.0,251.0,2019-05-07 15,0.0
231.2,231.2,2019-05-02 14,0.0
177.8,222.25,2019-05-04 00,-44.44999999999999
178.2,222.75,2019-05-10 01,-44.55000000000001
256.8,256.8,2019-05-03 19,0.0
182.4,228.0,2019-05-03 08,-45.599999999999994
330.4,330.4,2019-05-08 14,0.0
183.6,229.5,2019-05-02 17,-45.900000000000006
231.8,231.8,2019-05-03 22,0.0
353.6,353.6,2019-05-11 10,0.0
244.8,244.8,2019-05-05 03,0.0
171.8,214.75,2019-05-05 05,-42.94999999999999
162.4,203.0,2019-05-06 09,-40.599999999999994
124.0,206.66666666666663,2019-05-09 09,-82.66666666666663
129.4,215.66666666666663,2019-05-11 03,-86.26666666666662
197.4,246.75,2019-05-03 12,-49.349999999999994
230.6,230.6,2019-05-06 15,0.0
180.8,226.0,2019-05-06 13,-45.19999999999999
174.0,217.5,2019-05-11 23,-43.5
195.6,244.5,2019-05-08 21,-48.900000000000006
229.8,229.8,2019-05-08 06,0.0
232.0,232.0,2019-05-07 13,0.0
190.6,238.25,2019-05-05 04,-47.650000000000006
329.6,329.6,2019-05-11 12,0.0
178.2,222.75,2019-05-09 00,-44.55000000000001
225.4,225.4,2019-05-05 21,0.0
225.8,225.8,2019-05-04 15,0.0
231.8,231.8,2019-05-06 19,0.0
158.6,264.3333333333333,2019-05-09 10,-105.73333333333332
225.6,225.6,2019-05-05 13,0.0
174.4,218.0,2019-05-09 23,-43.599999999999994
178.2,222.75,2019-05-09 07,-44.55000000000001
330.6,330.6,2019-05-08 19,0.0
182.6,228.25,2019-05-04 04,-45.650000000000006
340.2,340.2,2019-05-08 03,0.0
231.8,231.8,2019-05-08 00,0.0
330.6,330.6,2019-05-10 12,0.0
298.6,373.25,2019-05-12 04,-74.64999999999998
194.6,243.25,2019-05-05 15,-48.650000000000006
124.6,207.66666666666663,2019-05-09 18,-83.06666666666663
230.2,230.2,2019-05-04 17,0.0
244.4,244.4,2019-05-05 11,0.0
242.2,242.2,2019-05-06 12,0.0
229.8,229.8,2019-05-06 20,0.0
316.2,316.2,2019-05-11 21,0.0
282.4,353.0,2019-05-11 14,-70.60000000000002
