Mean_Zero,Mean,Timestamp,Delta
321.4,401.75,2019-05-02 01,-80.35000000000002
285.0,475.0,2019-05-10 10,-190.0
223.6,559.0,2019-05-08 01,-335.4
388.6,388.6,2019-04-30 16,0.0
278.6,464.33333333333326,2019-05-07 15,-185.73333333333323
314.6,393.25,2019-05-04 23,-78.64999999999998
310.6,388.25,2019-05-03 23,-77.64999999999998
280.8,468.0,2019-05-05 13,-187.2
320.0,400.0,2019-05-03 05,-80.0
265.2,442.0,2019-05-07 21,-176.8
319.8,399.75,2019-05-04 03,-79.94999999999999
303.8,379.75,2019-05-02 21,-75.94999999999999
242.2,605.5,2019-05-09 21,-363.3
222.2,555.5,2019-05-09 07,-333.3
265.6,442.66666666666674,2019-05-06 16,-177.06666666666672
389.2,389.2,2019-05-01 02,0.0
278.6,464.33333333333326,2019-05-07 07,-185.73333333333323
389.2,389.2,2019-05-01 04,0.0
316.6,395.75,2019-05-03 17,-79.14999999999998
278.6,464.33333333333326,2019-05-07 12,-185.73333333333323
265.2,442.0,2019-05-07 09,-176.8
250.2,417.0,2019-05-08 17,-166.8
284.6,474.33333333333326,2019-05-11 01,-189.73333333333323
309.8,387.25,2019-05-03 03,-77.44999999999999
221.8,554.5,2019-05-09 12,-332.7
321.2,401.5,2019-05-02 07,-80.30000000000001
321.6,402.0,2019-05-01 23,-80.39999999999998
237.6,594.0,2019-05-08 07,-356.4
320.0,400.0,2019-05-04 06,-80.0
237.2,593.0,2019-05-09 18,-355.8
324.6,405.75,2019-05-01 11,-81.14999999999998
284.8,474.66666666666674,2019-05-10 12,-189.86666666666673
394.6,394.6,2019-04-30 14,0.0
279.0,465.0,2019-05-06 12,-186.0
265.0,441.66666666666674,2019-05-07 17,-176.66666666666674
284.4,474.0,2019-05-11 12,-189.60000000000002
315.2,394.0,2019-05-02 17,-78.80000000000001
277.6,462.66666666666674,2019-05-11 09,-185.06666666666672
284.8,474.66666666666674,2019-05-10 14,-189.86666666666673
316.6,395.75,2019-05-03 16,-79.14999999999998
284.4,474.0,2019-05-12 07,-189.60000000000002
264.8,441.33333333333326,2019-05-06 22,-176.53333333333325
223.8,559.5,2019-05-08 04,-335.7
280.8,468.0,2019-05-05 16,-187.2
265.2,442.0,2019-05-07 11,-176.8
388.6,388.6,2019-04-30 13,0.0
278.8,464.66666666666674,2019-05-06 13,-185.86666666666673
306.0,382.5,2019-05-02 04,-76.5
284.4,474.0,2019-05-11 14,-189.60000000000002
236.6,591.5,2019-05-11 23,-354.9
303.8,379.75,2019-05-03 00,-75.94999999999999
314.0,392.5,2019-05-02 23,-78.5
278.2,463.66666666666674,2019-05-06 19,-185.46666666666675
314.6,393.25,2019-05-04 21,-78.64999999999998
324.4,405.5,2019-05-01 18,-81.10000000000002
250.8,418.0,2019-05-08 15,-167.2
223.6,559.0,2019-05-08 00,-335.4
320.0,400.0,2019-05-04 05,-80.0
223.8,559.5,2019-05-08 05,-335.7
316.6,395.75,2019-05-03 20,-79.14999999999998
314.6,393.25,2019-05-04 22,-78.64999999999998
237.2,593.0,2019-05-09 17,-355.8
320.0,400.0,2019-05-03 15,-80.0
278.2,463.66666666666674,2019-05-07 00,-185.46666666666675
314.0,392.5,2019-05-03 04,-78.5
273.2,455.33333333333326,2019-05-05 23,-182.13333333333327
279.0,465.0,2019-05-06 07,-186.0
267.0,445.0,2019-05-10 18,-178.0
284.4,474.0,2019-05-12 09,-189.60000000000002
395.4,395.4,2019-04-30 19,0.0
266.6,444.33333333333326,2019-05-11 17,-177.73333333333323
278.6,464.33333333333326,2019-05-07 14,-185.73333333333323
284.6,474.33333333333326,2019-05-11 03,-189.73333333333323
189.0,945.0,2019-05-09 14,-756.0
274.8,458.0,2019-05-05 21,-183.2
324.2,405.25,2019-05-01 19,-81.05000000000001
313.8,392.25,2019-05-04 17,-78.44999999999999
309.2,386.5,2019-05-02 20,-77.30000000000001
321.6,402.0,2019-05-02 00,-80.39999999999998
314.6,393.25,2019-05-04 19,-78.64999999999998
324.6,405.75,2019-05-01 08,-81.14999999999998
265.0,441.66666666666674,2019-05-06 21,-176.66666666666674
280.8,468.0,2019-05-05 17,-187.2
242.4,606.0,2019-05-09 23,-363.6
265.2,442.0,2019-05-07 18,-176.8
330.4,413.0,2019-05-01 17,-82.60000000000002
274.8,458.0,2019-05-05 14,-183.2
389.2,389.2,2019-05-01 00,0.0
321.2,401.5,2019-05-02 03,-80.30000000000001
265.0,441.66666666666674,2019-05-07 01,-176.66666666666674
284.4,474.0,2019-05-11 19,-189.60000000000002
314.8,393.5,2019-05-05 05,-78.69999999999999
284.4,474.0,2019-05-11 10,-189.60000000000002
313.8,392.25,2019-05-04 09,-78.44999999999999
265.0,441.66666666666674,2019-05-06 23,-176.66666666666674
226.6,566.5,2019-05-10 01,-339.9
236.8,592.0,2019-05-11 02,-355.2
183.6,918.0,2019-05-10 03,-734.4
266.8,444.66666666666674,2019-05-12 03,-177.86666666666673
265.0,441.66666666666674,2019-05-07 20,-176.66666666666674
306.0,382.5,2019-05-02 16,-76.5
284.6,474.33333333333326,2019-05-10 21,-189.73333333333323
106.6,266.5,2019-05-11 08,-159.9
284.4,474.0,2019-05-11 05,-189.60000000000002
314.8,393.5,2019-05-02 11,-78.69999999999999
265.0,441.66666666666674,2019-05-07 10,-176.66666666666674
222.0,555.0,2019-05-09 04,-333.0
266.2,443.66666666666674,2019-05-08 23,-177.46666666666675
279.0,465.0,2019-05-06 02,-186.0
384.4,384.4,2019-05-01 03,0.0
251.0,418.33333333333326,2019-05-12 06,-167.33333333333326
284.4,474.0,2019-05-11 22,-189.60000000000002
314.8,393.5,2019-05-05 02,-78.69999999999999
258.4,430.66666666666674,2019-05-06 01,-172.26666666666677
221.8,554.5,2019-05-09 06,-332.7
