Mean_Zero,Mean,Timestamp,Delta
132.6,132.6,2019-04-28 08,0.0
127.4,127.4,2019-04-25 01,0.0
126.4,126.4,2019-04-26 05,0.0
139.8,139.8,2019-05-12 05,0.0
145.2,145.2,2019-05-06 20,0.0
137.6,137.6,2019-05-11 19,0.0
131.4,131.4,2019-04-26 03,0.0
124.2,124.2,2019-04-27 17,0.0
131.6,131.6,2019-04-28 16,0.0
132.8,132.8,2019-05-01 16,0.0
113.8,142.25,2019-05-12 08,-28.450000000000003
125.8,157.25,2019-05-11 20,-31.450000000000003
137.8,137.8,2019-05-11 02,0.0
129.6,129.6,2019-04-25 00,0.0
161.2,161.2,2019-04-22 16,0.0
118.4,148.0,2019-05-09 13,-29.599999999999994
141.0,141.0,2019-04-29 04,0.0
132.8,132.8,2019-04-28 01,0.0
139.0,139.0,2019-04-28 11,0.0
128.0,128.0,2019-04-23 16,0.0
137.8,137.8,2019-04-24 03,0.0
154.4,154.4,2019-05-01 11,0.0
142.2,142.2,2019-05-08 04,0.0
125.0,156.25,2019-05-10 02,-31.25
137.0,137.0,2019-05-08 03,0.0
132.4,132.4,2019-04-30 15,0.0
164.0,164.0,2019-05-06 12,0.0
115.875,115.875,2019-04-19 19,0.0
146.0,146.0,2019-05-05 04,0.0
127.6,127.6,2019-04-26 23,0.0
152.2,152.2,2019-04-24 07,0.0
128.0,128.0,2019-04-23 07,0.0
144.2,144.2,2019-05-11 00,0.0
133.6,133.6,2019-04-22 23,0.0
129.2,129.2,2019-05-02 18,0.0
133.4,133.4,2019-05-08 17,0.0
141.0,141.0,2019-04-28 06,0.0
141.4,141.4,2019-04-29 22,0.0
137.6,137.6,2019-05-05 03,0.0
137.4,137.4,2019-05-10 06,0.0
136.0,136.0,2019-05-06 22,0.0
162.0,162.0,2019-04-30 14,0.0
132.8,132.8,2019-04-29 10,0.0
112.4,140.5,2019-05-10 20,-28.099999999999994
145.6,145.6,2019-05-11 13,0.0
138.8,138.8,2019-05-07 13,0.0
157.8,157.8,2019-04-24 20,0.0
125.8,125.8,2019-05-02 12,0.0
119.25,119.25,2019-04-19 04,0.0
158.0,158.0,2019-04-21 09,0.0
141.0,141.0,2019-04-30 01,0.0
138.6,138.6,2019-05-04 04,0.0
140.6,140.6,2019-05-04 11,0.0
130.4,130.4,2019-04-21 21,0.0
137.4,137.4,2019-05-02 17,0.0
152.8,152.8,2019-05-08 21,0.0
137.8,137.8,2019-04-29 01,0.0
137.4,137.4,2019-05-08 20,0.0
132.0,132.0,2019-04-21 13,0.0
156.0,156.0,2019-05-05 13,0.0
155.4,155.4,2019-04-26 12,0.0
138.0,138.0,2019-04-24 09,0.0
85.8,143.0,2019-05-11 15,-57.2
143.2,143.2,2019-05-05 11,0.0
141.6,141.6,2019-04-30 18,0.0
149.6,149.6,2019-04-25 17,0.0
146.2,146.2,2019-05-10 19,0.0
153.2,153.2,2019-05-02 01,0.0
147.6,147.6,2019-05-11 22,0.0
137.8,137.8,2019-05-03 19,0.0
145.8,145.8,2019-05-06 01,0.0
145.6,145.6,2019-05-07 18,0.0
124.4,124.4,2019-05-02 08,0.0
135.4,135.4,2019-05-04 22,0.0
131.6,131.6,2019-04-24 02,0.0
137.8,137.8,2019-05-12 02,0.0
144.4,144.4,2019-05-07 21,0.0
133.0,133.0,2019-05-04 19,0.0
144.4,144.4,2019-05-07 04,0.0
140.8,140.8,2019-04-23 10,0.0
141.0,141.0,2019-04-30 11,0.0
116.25,116.25,2019-04-19 13,0.0
133.4,133.4,2019-04-25 22,0.0
126.8,126.8,2019-04-23 13,0.0
133.0,133.0,2019-05-03 12,0.0
122.6,122.6,2019-04-22 01,0.0
144.8,144.8,2019-05-10 05,0.0
136.4,136.4,2019-04-23 15,0.0
126.4,126.4,2019-04-26 01,0.0
132.6,132.6,2019-04-30 00,0.0
129.6,129.6,2019-04-24 01,0.0
134.65,134.65,2019-04-30 02,0.0
133.0,133.0,2019-05-01 09,0.0
139.8,139.8,2019-04-22 09,0.0
159.2,159.2,2019-04-29 06,0.0
103.6,129.5,2019-05-12 09,-25.900000000000006
130.4,130.4,2019-04-23 03,0.0
137.6,137.6,2019-04-29 05,0.0
133.8,133.8,2019-04-27 20,0.0
151.0,151.0,2019-05-09 18,0.0
145.2,145.2,2019-05-06 23,0.0
146.2,146.2,2019-05-10 15,0.0
145.6,145.6,2019-05-07 20,0.0
132.6,132.6,2019-05-01 15,0.0
153.8,153.8,2019-05-06 04,0.0
108.0,108.0,2019-04-20 15,0.0
148.6,148.6,2019-05-07 10,0.0
150.2,150.2,2019-05-08 18,0.0
127.0,127.0,2019-04-22 19,0.0
102.6,128.25,2019-05-12 03,-25.650000000000006
87.4,145.66666666666666,2019-05-10 07,-58.26666666666665
134.4,134.4,2019-05-04 20,0.0
140.8,140.8,2019-04-30 07,0.0
150.2,150.2,2019-05-04 09,0.0
160.4,160.4,2019-04-28 07,0.0
143.2,143.2,2019-05-05 20,0.0
146.0,146.0,2019-05-12 07,0.0
126.8,126.8,2019-04-24 06,0.0
138.8,138.8,2019-04-23 23,0.0
131.4,131.4,2019-04-30 09,0.0
161.4,161.4,2019-04-30 17,0.0
143.0,143.0,2019-05-07 06,0.0
136.4,136.4,2019-05-08 13,0.0
76.4,127.33333333333331,2019-05-11 18,-50.93333333333331
163.2,163.2,2019-05-07 00,0.0
128.6,128.6,2019-05-04 07,0.0
162.0,162.0,2019-05-06 08,0.0
133.0,133.0,2019-05-01 10,0.0
124.0,124.0,2019-04-25 23,0.0
135.6,135.6,2019-05-08 10,0.0
153.2,153.2,2019-04-29 16,0.0
137.8,137.8,2019-05-11 03,0.0
153.2,153.2,2019-04-30 04,0.0
138.0,138.0,2019-05-10 12,0.0
139.4,139.4,2019-04-24 00,0.0
135.8,135.8,2019-04-25 03,0.0
153.6,153.6,2019-05-03 08,0.0
152.8,152.8,2019-04-22 00,0.0
133.0,133.0,2019-05-02 13,0.0
133.8,133.8,2019-05-01 21,0.0
143.4,143.4,2019-04-20 19,0.0
123.2,123.2,2019-04-22 07,0.0
134.2,134.2,2019-04-27 21,0.0
131.4,131.4,2019-04-28 23,0.0
160.2,160.2,2019-04-22 18,0.0
145.0,145.0,2019-05-01 02,0.0
124.6,124.6,2019-04-22 21,0.0
126.6,126.6,2019-04-21 07,0.0
136.6,136.6,2019-05-02 00,0.0
148.2,148.2,2019-04-26 15,0.0
129.0,129.0,2019-04-21 06,0.0
147.4,147.4,2019-05-05 06,0.0
153.4,153.4,2019-05-02 14,0.0
129.8,129.8,2019-05-03 23,0.0
128.6,128.6,2019-05-03 21,0.0
127.4,127.4,2019-04-25 06,0.0
137.0,137.0,2019-05-08 02,0.0
145.0,145.0,2019-05-09 17,0.0
133.6,133.6,2019-04-27 19,0.0
127.6,127.6,2019-04-27 05,0.0
144.4,144.4,2019-05-09 11,0.0
133.2,133.2,2019-05-03 01,0.0
136.0,136.0,2019-05-08 00,0.0
143.2,143.2,2019-05-07 19,0.0
166.4,166.4,2019-04-28 19,0.0
115.25,115.25,2019-04-18 23,0.0
104.8,131.0,2019-05-10 10,-26.200000000000003
123.8,123.8,2019-04-24 17,0.0
144.6,144.6,2019-05-07 17,0.0
155.0,155.0,2019-05-07 02,0.0
112.25,112.25,2019-04-18 19,0.0
144.2,144.2,2019-05-05 21,0.0
136.4,136.4,2019-04-23 12,0.0
129.0,129.0,2019-04-21 15,0.0
131.0,131.0,2019-04-27 15,0.0
127.6,127.6,2019-04-25 20,0.0
116.25,116.25,2019-04-19 09,0.0
136.6,136.6,2019-05-10 01,0.0
139.0,139.0,2019-05-10 08,0.0
146.6,146.6,2019-05-06 17,0.0
138.6,138.6,2019-05-07 11,0.0
154.4,154.4,2019-05-01 17,0.0
71.6,119.33333333333331,2019-05-11 01,-47.73333333333332
139.8,139.8,2019-04-28 15,0.0
145.0,145.0,2019-05-08 16,0.0
133.0,133.0,2019-05-03 09,0.0
133.8,133.8,2019-04-24 21,0.0
137.8,137.8,2019-05-10 22,0.0
130.4,130.4,2019-04-23 22,0.0
130.6,130.6,2019-05-04 06,0.0
131.4,131.4,2019-04-22 14,0.0
143.8,143.8,2019-05-08 22,0.0
135.8,135.8,2019-04-26 14,0.0
132.2,132.2,2019-04-25 15,0.0
154.4,154.4,2019-05-02 07,0.0
126.6,126.6,2019-05-01 01,0.0
131.2,131.2,2019-04-21 00,0.0
135.6,135.6,2019-05-10 03,0.0
152.4,152.4,2019-05-12 04,0.0
148.2,148.2,2019-04-27 08,0.0
133.6,133.6,2019-05-03 03,0.0
130.4,130.4,2019-04-21 10,0.0
138.8,138.8,2019-04-23 18,0.0
140.8,140.8,2019-04-30 03,0.0
137.8,137.8,2019-05-07 08,0.0
130.6,130.6,2019-05-04 00,0.0
104.0,130.0,2019-05-09 05,-26.0
145.8,145.8,2019-05-11 17,0.0
148.2,148.2,2019-05-02 10,0.0
138.8,138.8,2019-04-28 03,0.0
124.2,124.2,2019-04-20 20,0.0
124.6,124.6,2019-05-01 08,0.0
124.6,124.6,2019-05-01 06,0.0
131.4,131.4,2019-04-22 05,0.0
143.0,143.0,2019-05-09 04,0.0
148.4,148.4,2019-04-25 13,0.0
124.4,124.4,2019-05-03 00,0.0
127.8,127.8,2019-04-26 17,0.0
139.6,139.6,2019-05-03 20,0.0
130.6,130.6,2019-05-04 08,0.0
130.6,130.6,2019-05-04 02,0.0
144.0,144.0,2019-05-06 09,0.0
129.4,129.4,2019-04-23 21,0.0
140.0,140.0,2019-04-28 09,0.0
155.8,155.8,2019-05-06 13,0.0
128.4,128.4,2019-04-25 05,0.0
130.8,130.8,2019-04-21 01,0.0
135.0,135.0,2019-05-05 17,0.0
127.2,127.2,2019-04-25 11,0.0
144.2,144.2,2019-05-10 14,0.0
153.0,153.0,2019-04-30 12,0.0
136.6,136.6,2019-05-10 04,0.0
133.0,133.0,2019-05-04 21,0.0
136.6,136.6,2019-05-10 00,0.0
148.2,148.2,2019-05-11 09,0.0
139.8,139.8,2019-04-21 16,0.0
148.0,148.0,2019-04-26 21,0.0
119.5,119.5,2019-04-18 21,0.0
152.4,152.4,2019-04-29 11,0.0
152.0,152.0,2019-05-08 14,0.0
115.0,115.0,2019-04-19 05,0.0
134.6,134.6,2019-05-08 23,0.0
127.2,127.2,2019-04-27 07,0.0
131.4,131.4,2019-04-23 00,0.0
129.6,129.6,2019-04-27 02,0.0
149.4,149.4,2019-04-21 04,0.0
133.8,133.8,2019-04-29 15,0.0
145.0,145.0,2019-05-09 22,0.0
125.4,125.4,2019-05-02 23,0.0
127.4,127.4,2019-04-26 20,0.0
139.8,139.8,2019-04-30 20,0.0
125.2,125.2,2019-04-27 00,0.0
132.6,132.6,2019-05-01 20,0.0
115.0,115.0,2019-04-19 10,0.0
126.6,126.6,2019-04-21 03,0.0
164.4,164.4,2019-05-03 04,0.0
151.2,151.2,2019-05-03 18,0.0
129.0,129.0,2019-04-21 12,0.0
140.8,140.8,2019-05-08 09,0.0
131.4,131.4,2019-04-22 17,0.0
132.6,132.6,2019-04-30 05,0.0
146.0,146.0,2019-05-07 16,0.0
136.0,136.0,2019-04-27 03,0.0
134.6,134.6,2019-05-06 07,0.0
144.0,144.0,2019-05-09 20,0.0
132.2,132.2,2019-04-27 09,0.0
136.4,136.4,2019-04-20 17,0.0
135.8,135.8,2019-05-09 07,0.0
137.6,137.6,2019-05-05 19,0.0
136.0,136.0,2019-04-25 07,0.0
133.6,133.6,2019-04-26 02,0.0
132.4,132.4,2019-05-04 12,0.0
131.8,131.8,2019-05-01 18,0.0
155.6,155.6,2019-05-05 16,0.0
135.8,135.8,2019-04-28 04,0.0
137.6,137.6,2019-04-28 10,0.0
153.2,153.2,2019-05-02 02,0.0
140.4,140.4,2019-05-04 18,0.0
133.8,133.8,2019-05-05 12,0.0
133.6,133.6,2019-04-27 16,0.0
133.8,133.8,2019-05-08 06,0.0
139.8,139.8,2019-04-22 03,0.0
130.6,130.6,2019-05-04 03,0.0
133.2,133.2,2019-05-03 02,0.0
156.4,156.4,2019-04-25 12,0.0
137.4,137.4,2019-04-22 20,0.0
132.6,132.6,2019-04-27 12,0.0
132.4,132.4,2019-04-29 03,0.0
144.6,144.6,2019-05-07 12,0.0
144.0,144.0,2019-05-08 11,0.0
130.2,130.2,2019-04-22 04,0.0
138.6,138.6,2019-04-29 02,0.0
106.8,133.5,2019-05-09 23,-26.700000000000003
141.2,141.2,2019-04-28 21,0.0
141.4,141.4,2019-04-29 21,0.0
116.25,116.25,2019-04-19 15,0.0
122.4,122.4,2019-04-23 04,0.0
161.4,161.4,2019-04-29 23,0.0
136.0,136.0,2019-04-29 17,0.0
125.0,125.0,2019-04-26 00,0.0
156.4,156.4,2019-04-24 15,0.0
137.2,137.2,2019-04-23 20,0.0
135.8,135.8,2019-05-06 06,0.0
130.2,130.2,2019-04-22 15,0.0
119.75,119.75,2019-04-18 18,0.0
153.4,153.4,2019-05-04 23,0.0
132.4,132.4,2019-04-30 19,0.0
125.0,125.0,2019-04-27 10,0.0
143.6,143.6,2019-05-11 16,0.0
160.6,160.6,2019-04-29 09,0.0
112.0,112.0,2019-04-19 07,0.0
136.6,136.6,2019-05-09 19,0.0
134.2,134.2,2019-05-01 23,0.0
144.0,144.0,2019-05-09 10,0.0
124.6,124.6,2019-05-02 21,0.0
140.2,140.2,2019-04-28 14,0.0
120.6,120.6,2019-05-02 04,0.0
128.0,128.0,2019-04-24 14,0.0
137.6,137.6,2019-05-05 15,0.0
131.2,131.2,2019-04-27 18,0.0
133.2,133.2,2019-05-03 11,0.0
131.4,131.4,2019-04-21 14,0.0
136.0,136.0,2019-05-05 23,0.0
132.6,132.6,2019-04-28 18,0.0
130.0,130.0,2019-05-04 15,0.0
141.8,141.8,2019-05-08 15,0.0
121.2,121.2,2019-04-20 22,0.0
132.0,132.0,2019-04-30 23,0.0
139.8,139.8,2019-04-29 07,0.0
111.2,139.0,2019-05-11 23,-27.799999999999997
126.6,126.6,2019-04-26 04,0.0
139.8,139.8,2019-04-28 02,0.0
125.4,125.4,2019-05-01 00,0.0
137.8,137.8,2019-05-10 13,0.0
136.0,136.0,2019-04-25 14,0.0
143.8,143.8,2019-05-08 19,0.0
138.2,138.2,2019-05-09 21,0.0
128.4,128.4,2019-04-27 01,0.0
137.4,137.4,2019-04-21 23,0.0
150.8,150.8,2019-04-25 02,0.0
162.6,162.6,2019-05-06 16,0.0
110.2,137.75,2019-05-09 09,-27.549999999999997
146.0,146.0,2019-05-10 17,0.0
135.8,135.8,2019-04-26 10,0.0
156.2,156.2,2019-05-10 09,0.0
132.4,132.4,2019-05-08 07,0.0
122.6,122.6,2019-04-23 05,0.0
129.0,129.0,2019-04-21 11,0.0
141.6,141.6,2019-04-22 13,0.0
125.4,125.4,2019-05-02 22,0.0
138.4,138.4,2019-05-07 01,0.0
141.0,141.0,2019-04-23 01,0.0
138.8,138.8,2019-04-28 17,0.0
178.2,178.2,2019-05-02 06,0.0
140.0,140.0,2019-04-29 20,0.0
136.6,136.6,2019-05-03 06,0.0
126.0,157.5,2019-05-12 01,-31.5
127.0,127.0,2019-05-01 07,0.0
137.8,137.8,2019-05-11 06,0.0
127.4,127.4,2019-04-27 06,0.0
124.6,124.6,2019-04-30 21,0.0
129.2,129.2,2019-04-24 19,0.0
122.4,122.4,2019-04-24 16,0.0
136.6,136.6,2019-05-11 07,0.0
147.0,147.0,2019-04-25 16,0.0
151.0,151.0,2019-05-03 17,0.0
123.6,123.6,2019-04-21 22,0.0
132.6,132.6,2019-04-21 20,0.0
132.8,132.8,2019-05-08 05,0.0
137.8,137.8,2019-05-10 23,0.0
137.4,137.4,2019-04-29 18,0.0
129.0,129.0,2019-04-21 17,0.0
157.8,157.8,2019-04-29 12,0.0
130.4,130.4,2019-04-27 23,0.0
126.8,126.8,2019-04-23 11,0.0
135.0,135.0,2019-05-06 00,0.0
127.8,127.8,2019-04-28 22,0.0
136.0,136.0,2019-04-26 13,0.0
112.2,140.25,2019-05-11 12,-28.049999999999997
145.8,145.8,2019-05-05 07,0.0
136.0,136.0,2019-04-25 21,0.0
135.6,135.6,2019-04-27 14,0.0
145.0,145.0,2019-05-06 18,0.0
142.0,142.0,2019-05-11 08,0.0
124.4,124.4,2019-05-01 05,0.0
131.6,131.6,2019-04-29 08,0.0
147.0,147.0,2019-05-07 22,0.0
137.4,137.4,2019-05-09 01,0.0
140.6,140.6,2019-05-04 10,0.0
128.8,128.8,2019-04-26 19,0.0
116.8,116.8,2019-05-02 20,0.0
160.2,160.2,2019-04-21 18,0.0
156.6,156.6,2019-04-26 18,0.0
112.25,112.25,2019-04-18 20,0.0
151.8,151.8,2019-05-05 14,0.0
154.0,154.0,2019-05-06 02,0.0
139.4,139.4,2019-05-07 14,0.0
130.6,130.6,2019-04-28 20,0.0
127.6,127.6,2019-04-24 22,0.0
115.0,115.0,2019-04-19 14,0.0
155.0,155.0,2019-05-06 19,0.0
132.8,132.8,2019-05-02 03,0.0
161.0,161.0,2019-04-30 13,0.0
136.4,136.4,2019-04-23 06,0.0
137.2,137.2,2019-04-24 23,0.0
141.0,141.0,2019-05-03 07,0.0
133.8,133.8,2019-05-06 03,0.0
145.8,145.8,2019-05-11 21,0.0
133.5,133.5,2019-04-23 19,0.0
121.5,121.5,2019-04-19 18,0.0
138.6,138.6,2019-05-02 19,0.0
131.2,131.2,2019-04-21 05,0.0
155.6,155.6,2019-05-05 22,0.0
140.2,140.2,2019-04-24 11,0.0
134.8,134.8,2019-04-27 11,0.0
130.6,130.6,2019-04-23 14,0.0
110.2,137.75,2019-05-11 11,-27.549999999999997
136.2,136.2,2019-05-09 08,0.0
140.2,140.2,2019-04-24 10,0.0
82.0,136.66666666666666,2019-05-10 18,-54.66666666666666
133.0,133.0,2019-05-01 22,0.0
135.6,135.6,2019-05-09 00,0.0
134.8,134.8,2019-04-25 04,0.0
172.8,172.8,2019-05-01 14,0.0
144.0,144.0,2019-05-09 06,0.0
127.2,127.2,2019-04-24 18,0.0
119.6,149.5,2019-05-11 10,-29.900000000000006
155.6,155.6,2019-05-05 18,0.0
137.6,137.6,2019-05-11 14,0.0
135.8,135.8,2019-04-26 22,0.0
115.25,115.25,2019-04-19 12,0.0
145.8,145.8,2019-05-05 09,0.0
132.6,132.6,2019-05-01 13,0.0
162.0,162.0,2019-05-07 15,0.0
119.25,119.25,2019-04-19 11,0.0
130.8,130.8,2019-04-25 18,0.0
149.0,149.0,2019-05-05 08,0.0
129.4,129.4,2019-04-24 05,0.0
134.8,134.8,2019-04-20 23,0.0
125.0,125.0,2019-04-26 06,0.0
140.0,140.0,2019-05-11 05,0.0
143.8,143.8,2019-05-12 00,0.0
151.8,151.8,2019-04-22 08,0.0
135.6,135.6,2019-05-08 12,0.0
107.2,107.2,2019-04-20 09,0.0
152.8,152.8,2019-05-03 05,0.0
131.0,131.0,2019-04-21 02,0.0
129.4,129.4,2019-04-23 17,0.0
152.6,152.6,2019-05-04 13,0.0
153.2,153.2,2019-04-30 06,0.0
152.4,152.4,2019-04-28 13,0.0
134.8,134.8,2019-04-20 18,0.0
134.6,134.6,2019-05-07 05,0.0
130.0,130.0,2019-05-04 16,0.0
131.2,131.2,2019-05-04 17,0.0
128.8,128.8,2019-04-25 19,0.0
149.6,149.6,2019-04-29 13,0.0
128.0,128.0,2019-05-02 11,0.0
118.6,148.25,2019-05-09 02,-29.650000000000006
133.0,133.0,2019-05-01 04,0.0
139.8,139.8,2019-04-21 19,0.0
120.6,120.6,2019-05-03 13,0.0
132.0,132.0,2019-05-01 03,0.0
125.2,125.2,2019-04-24 12,0.0
155.2,155.2,2019-05-05 01,0.0
121.75,121.75,2019-04-20 01,0.0
112.25,112.25,2019-04-18 22,0.0
140.0,140.0,2019-05-03 16,0.0
157.4,157.4,2019-05-04 01,0.0
137.2,137.2,2019-05-05 05,0.0
137.8,137.8,2019-05-10 16,0.0
133.0,133.0,2019-05-02 09,0.0
135.8,135.8,2019-05-06 10,0.0
111.4,139.25,2019-05-09 16,-27.849999999999994
159.8,159.8,2019-05-03 22,0.0
125.25,125.25,2019-04-19 02,0.0
134.6,134.6,2019-05-07 03,0.0
128.6,128.6,2019-04-26 11,0.0
148.6,148.6,2019-05-09 14,0.0
133.0,133.0,2019-04-30 22,0.0
149.2,149.2,2019-04-24 13,0.0
116.25,116.25,2019-04-19 08,0.0
137.0,137.0,2019-05-08 01,0.0
123.2,123.2,2019-04-27 22,0.0
152.0,152.0,2019-05-11 04,0.0
151.8,151.8,2019-04-22 12,0.0
146.5,146.5,2019-04-18 16,0.0
122.6,122.6,2019-04-23 09,0.0
130.4,130.4,2019-04-27 13,0.0
129.0,129.0,2019-04-21 08,0.0
140.4,140.4,2019-04-30 08,0.0
117.4,117.4,2019-04-20 16,0.0
120.4,120.4,2019-05-03 10,0.0
119.5,119.5,2019-04-19 01,0.0
134.0,134.0,2019-05-02 05,0.0
119.5,119.5,2019-04-19 00,0.0
127.6,127.6,2019-04-26 16,0.0
