,1,2,3,4,5,6,7,8,9,10,11
0,1.0,1.0,1.0,1.0,1.0,1.0,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541
1,1.0,1.0,1.0,1.0,1.0,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541
2,1.0,1.0,1.0,1.0,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541,1.0
3,1.0,1.0,1.0,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.49646643119541
4,1.0,1.0,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.49646643119541,1.49646643119541
5,1.0,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541
6,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.0
7,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.49646643119541
8,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.49646643119541,1.49646643119541
9,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541
10,1.49646643119541,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541
11,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541,1.0
12,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.0
13,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.0,1.0
14,1.49646643119541,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.0,1.0,1.0
15,1.49646643119541,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.0,1.0,1.0,1.0
16,1.0,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.0,1.0,1.0,1.0,1.0
17,1.49646643119541,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.49646643119541,1.49646643119541,1.49646643119541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.49646643119541,1.49646643119541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.49646643119541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6617773851591102
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6617773851591102,1.6617773851591102
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102
24,1.0,1.0,1.0,1.0,1.0,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102
25,1.0,1.0,1.0,1.0,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102
26,1.0,1.0,1.0,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102
27,1.0,1.0,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0
28,1.0,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0,1.6617773851591102
29,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0,1.6617773851591102,1.6617773851591102
30,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102
31,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0
32,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0,1.0
33,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0,1.0,1.6617773851591102
34,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0,1.0,1.6617773851591102,1.6617773851591102
35,1.6617773851591102,1.6617773851591102,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0,1.0,1.6617773851591102,1.6617773851591102,1.0
36,1.6617773851591102,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0,1.0,1.6617773851591102,1.6617773851591102,1.0,1.0
37,1.0,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0,1.0,1.6617773851591102,1.6617773851591102,1.0,1.0,1.99823321554771
38,1.6617773851591102,1.6617773851591102,1.6617773851591102,1.0,1.0,1.6617773851591102,1.6617773851591102,1.0,1.0,1.99823321554771,1.99823321554771
39,1.6617773851591102,1.6617773851591102,1.0,1.0,1.6617773851591102,1.6617773851591102,1.0,1.0,1.99823321554771,1.99823321554771,1.99823321554771
40,1.6617773851591102,1.0,1.0,1.6617773851591102,1.6617773851591102,1.0,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771
41,1.0,1.0,1.6617773851591102,1.6617773851591102,1.0,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771
42,1.0,1.6617773851591102,1.6617773851591102,1.0,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771
43,1.6617773851591102,1.6617773851591102,1.0,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.0
44,1.6617773851591102,1.0,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771
45,1.0,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771
46,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771
47,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771
48,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.0
49,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771
50,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771
51,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771
52,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.0
53,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771
54,1.99823321554771,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771
55,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771
56,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.0
57,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771
58,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771
59,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.0
60,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.0,1.99823321554771
61,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771
62,1.0,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.0
63,1.99823321554771,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.0,1.0
64,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.0,1.99823321554771,1.99823321554771,1.0,1.0,1.99823321554771
