1,2,3,4,5,6,7,8,9,10,11
302,1.19,1.198,1.037,1.198,1.04,1.198,1.037,1.19,1.037,1.037,0.948
303,1.198,1.037,1.198,1.04,1.198,1.037,1.19,1.037,1.037,0.948,1.037
304,1.037,1.198,1.04,1.198,1.037,1.19,1.037,1.037,0.948,1.037,1.037
305,1.198,1.04,1.198,1.037,1.19,1.037,1.037,0.948,1.037,1.037,1.0
306,1.04,1.198,1.037,1.19,1.037,1.037,0.948,1.037,1.037,1.0,1.037
307,1.198,1.037,1.19,1.037,1.037,0.948,1.037,1.037,1.0,1.037,0.986
308,1.037,1.19,1.037,1.037,0.948,1.037,1.037,1.0,1.037,0.986,1.037
309,1.19,1.037,1.037,0.948,1.037,1.037,1.0,1.037,0.986,1.037,1.037
310,1.037,1.037,0.948,1.037,1.037,1.0,1.037,0.986,1.037,1.037,0.948
311,1.037,0.948,1.037,1.037,1.0,1.037,0.986,1.037,1.037,0.948,1.037
312,0.948,1.037,1.037,1.0,1.037,0.986,1.037,1.037,0.948,1.037,1.037
313,1.037,1.037,1.0,1.037,0.986,1.037,1.037,0.948,1.037,1.037,1.037
314,1.037,1.0,1.037,0.986,1.037,1.037,0.948,1.037,1.037,1.037,1.198
315,1.0,1.037,0.986,1.037,1.037,0.948,1.037,1.037,1.037,1.198,1.037
316,1.037,0.986,1.037,1.037,0.948,1.037,1.037,1.037,1.198,1.037,1.198
317,0.986,1.037,1.037,0.948,1.037,1.037,1.037,1.198,1.037,1.198,1.19
318,1.037,1.037,0.948,1.037,1.037,1.037,1.198,1.037,1.198,1.19,1.19
319,1.037,0.948,1.037,1.037,1.037,1.198,1.037,1.198,1.19,1.19,1.037
320,0.948,1.037,1.037,1.037,1.198,1.037,1.198,1.19,1.19,1.037,1.0
321,1.037,1.037,1.037,1.198,1.037,1.198,1.19,1.19,1.037,1.0,1.0
322,1.037,1.037,1.198,1.037,1.198,1.19,1.19,1.037,1.0,1.0,1.198
323,1.037,1.198,1.037,1.198,1.19,1.19,1.037,1.0,1.0,1.198,1.032
324,1.198,1.037,1.198,1.19,1.19,1.037,1.0,1.0,1.198,1.032,0.945
325,1.037,1.198,1.19,1.19,1.037,1.0,1.0,1.198,1.032,0.945,1.19
326,1.198,1.19,1.19,1.037,1.0,1.0,1.198,1.032,0.945,1.19,1.032
327,1.19,1.19,1.037,1.0,1.0,1.198,1.032,0.945,1.19,1.032,1.195
328,1.19,1.037,1.0,1.0,1.198,1.032,0.945,1.19,1.032,1.195,1.032
329,1.037,1.0,1.0,1.198,1.032,0.945,1.19,1.032,1.195,1.032,1.19
330,1.0,1.0,1.198,1.032,0.945,1.19,1.032,1.195,1.032,1.19,1.032
331,1.0,1.198,1.032,0.945,1.19,1.032,1.195,1.032,1.19,1.032,1.19
332,1.198,1.032,0.945,1.19,1.032,1.195,1.032,1.19,1.032,1.19,1.006
333,1.032,0.945,1.19,1.032,1.195,1.032,1.19,1.032,1.19,1.006,1.19
334,0.945,1.19,1.032,1.195,1.032,1.19,1.032,1.19,1.006,1.19,1.032
335,1.19,1.032,1.195,1.032,1.19,1.032,1.19,1.006,1.19,1.032,1.0
336,1.032,1.195,1.032,1.19,1.032,1.19,1.006,1.19,1.032,1.0,1.19
337,1.195,1.032,1.19,1.032,1.19,1.006,1.19,1.032,1.0,1.19,1.19
338,1.032,1.19,1.032,1.19,1.006,1.19,1.032,1.0,1.19,1.19,0.98
339,1.19,1.032,1.19,1.006,1.19,1.032,1.0,1.19,1.19,0.98,1.19
340,1.032,1.19,1.006,1.19,1.032,1.0,1.19,1.19,0.98,1.19,1.032
341,1.19,1.006,1.19,1.032,1.0,1.19,1.19,0.98,1.19,1.032,1.195
342,1.006,1.19,1.032,1.0,1.19,1.19,0.98,1.19,1.032,1.195,1.032
343,1.19,1.032,1.0,1.19,1.19,0.98,1.19,1.032,1.195,1.032,1.0
344,1.032,1.0,1.19,1.19,0.98,1.19,1.032,1.195,1.032,1.0,1.19
345,1.0,1.19,1.19,0.98,1.19,1.032,1.195,1.032,1.0,1.19,1.19
346,1.19,1.19,0.98,1.19,1.032,1.195,1.032,1.0,1.19,1.19,1.029
347,1.19,0.98,1.19,1.032,1.195,1.032,1.0,1.19,1.19,1.029,0.94
348,0.98,1.19,1.032,1.195,1.032,1.0,1.19,1.19,1.029,0.94,1.0
349,1.19,1.032,1.195,1.032,1.0,1.19,1.19,1.029,0.94,1.0,1.19
350,1.032,1.195,1.032,1.0,1.19,1.19,1.029,0.94,1.0,1.19,1.029
351,1.195,1.032,1.0,1.19,1.19,1.029,0.94,1.0,1.19,1.029,1.029
352,1.032,1.0,1.19,1.19,1.029,0.94,1.0,1.19,1.029,1.029,1.029
353,1.0,1.19,1.19,1.029,0.94,1.0,1.19,1.029,1.029,1.029,1.029
354,1.19,1.19,1.029,0.94,1.0,1.19,1.029,1.029,1.029,1.029,1.19
355,1.19,1.029,0.94,1.0,1.19,1.029,1.029,1.029,1.029,1.19,1.029
356,1.029,0.94,1.0,1.19,1.029,1.029,1.029,1.029,1.19,1.029,1.187
357,0.94,1.0,1.19,1.029,1.029,1.029,1.029,1.19,1.029,1.187,0.94
358,1.0,1.19,1.029,1.029,1.029,1.029,1.19,1.029,1.187,0.94,0.94
359,1.19,1.029,1.029,1.029,1.029,1.19,1.029,1.187,0.94,0.94,1.029
360,1.029,1.029,1.029,1.029,1.19,1.029,1.187,0.94,0.94,1.029,1.029
361,1.029,1.029,1.029,1.19,1.029,1.187,0.94,0.94,1.029,1.029,0.98
362,1.029,1.029,1.19,1.029,1.187,0.94,0.94,1.029,1.029,0.98,1.029
363,1.029,1.19,1.029,1.187,0.94,0.94,1.029,1.029,0.98,1.029,1.187
364,1.19,1.029,1.187,0.94,0.94,1.029,1.029,0.98,1.029,1.187,1.029
365,1.029,1.187,0.94,0.94,1.029,1.029,0.98,1.029,1.187,1.029,1.187
366,1.187,0.94,0.94,1.029,1.029,0.98,1.029,1.187,1.029,1.187,0.94
367,0.94,0.94,1.029,1.029,0.98,1.029,1.187,1.029,1.187,0.94,1.187
368,0.94,1.029,1.029,0.98,1.029,1.187,1.029,1.187,0.94,1.187,1.029
369,1.029,1.029,0.98,1.029,1.187,1.029,1.187,0.94,1.187,1.029,1.029
370,1.029,0.98,1.029,1.187,1.029,1.187,0.94,1.187,1.029,1.029,1.187
371,0.98,1.029,1.187,1.029,1.187,0.94,1.187,1.029,1.029,1.187,0.98
372,1.029,1.187,1.029,1.187,0.94,1.187,1.029,1.029,1.187,0.98,1.187
373,1.187,1.029,1.187,0.94,1.187,1.029,1.029,1.187,0.98,1.187,1.029
374,1.029,1.187,0.94,1.187,1.029,1.029,1.187,0.98,1.187,1.029,1.103
375,1.187,0.94,1.187,1.029,1.029,1.187,0.98,1.187,1.029,1.103,1.029
