Mean_Zero,Mean,Timestamp,Delta
83.8,209.5,2019-05-04 23,-125.7
141.0,235.0,2019-04-22 21,-94.0
182.2,303.6666666666667,2019-05-02 19,-121.4666666666667
96.0,240.0,2019-04-23 10,-144.0
141.0,235.0,2019-04-19 13,-94.0
186.0,310.0,2019-04-26 10,-124.0
173.8,289.6666666666667,2019-04-28 12,-115.86666666666667
169.8,283.0,2019-04-30 21,-113.19999999999999
98.4,246.0,2019-04-22 23,-147.6
141.0,235.0,2019-04-20 08,-94.0
169.8,283.0,2019-05-01 21,-113.19999999999999
174.0,290.0,2019-04-29 19,-116.0
101.0,252.5,2019-04-23 16,-151.5
141.0,235.0,2019-04-21 18,-94.0
177.4,295.6666666666667,2019-04-28 18,-118.26666666666668
97.0,242.5,2019-05-11 15,-145.5
83.8,209.5,2019-05-06 04,-125.7
95.0,237.5,2019-05-10 17,-142.5
220.4,275.5,2019-04-18 23,-55.099999999999994
173.2,288.6666666666667,2019-05-01 18,-115.4666666666667
184.8,308.0,2019-04-30 07,-123.19999999999999
47.4,237.0,2019-05-11 10,-189.6
93.0,232.5,2019-05-07 10,-139.5
223.8,279.75,2019-04-18 19,-55.94999999999999
237.2,296.5,2019-04-19 02,-59.30000000000001
172.4,287.3333333333333,2019-05-03 00,-114.93333333333331
84.0,210.0,2019-05-08 21,-126.0
169.8,283.0,2019-04-27 18,-113.19999999999999
177.6,296.0,2019-04-30 04,-118.4
174.0,290.0,2019-04-29 02,-116.0
169.6,282.6666666666667,2019-04-26 04,-113.06666666666669
95.4,238.5,2019-05-05 19,-143.1
83.6,209.0,2019-05-10 08,-125.4
97.2,243.0,2019-05-10 16,-145.8
95.4,238.5,2019-05-05 18,-143.1
197.8,329.6666666666667,2019-05-08 11,-131.86666666666667
180.8,301.3333333333333,2019-04-27 06,-120.5333333333333
150.4,250.66666666666663,2019-04-21 12,-100.26666666666662
141.0,235.0,2019-04-21 20,-94.0
184.8,308.0,2019-04-29 05,-123.19999999999999
97.2,243.0,2019-05-10 19,-145.8
172.8,288.0,2019-05-03 03,-115.19999999999999
98.2,245.5,2019-05-09 07,-147.3
95.6,239.0,2019-05-10 02,-143.4
181.0,301.6666666666667,2019-05-07 23,-120.66666666666669
92.6,231.5,2019-04-24 23,-138.9
157.2,262.0,2019-04-19 12,-104.80000000000001
165.4,275.6666666666667,2019-05-03 23,-110.26666666666668
181.4,302.3333333333333,2019-05-08 10,-120.93333333333331
86.6,216.5,2019-05-12 01,-129.9
190.2,317.0,2019-04-28 14,-126.80000000000001
160.6,267.6666666666667,2019-04-26 00,-107.06666666666669
174.0,290.0,2019-04-29 09,-116.0
177.2,295.3333333333333,2019-04-28 17,-118.13333333333333
96.0,240.0,2019-04-23 07,-144.0
92.6,231.5,2019-04-26 22,-138.9
95.6,239.0,2019-05-04 05,-143.4
169.8,283.0,2019-05-01 20,-113.19999999999999
98.0,245.0,2019-05-08 06,-147.0
173.2,288.6666666666667,2019-05-01 00,-115.4666666666667
83.4,208.5,2019-05-12 00,-125.1
92.0,230.0,2019-04-24 04,-138.0
173.2,288.6666666666667,2019-05-03 15,-115.4666666666667
83.8,209.5,2019-05-06 18,-125.7
95.6,239.0,2019-05-08 22,-143.4
164.0,273.3333333333333,2019-04-25 15,-109.33333333333331
99.4,248.5,2019-05-05 06,-149.1
173.6,289.3333333333333,2019-04-26 08,-115.73333333333332
95.6,239.0,2019-05-04 07,-143.4
147.4,245.66666666666663,2019-04-21 01,-98.26666666666662
95.4,238.5,2019-05-05 05,-143.1
174.0,290.0,2019-04-29 18,-116.0
176.6,294.3333333333333,2019-04-25 21,-117.73333333333332
173.4,289.0,2019-05-02 09,-115.6
59.4,297.0,2019-05-10 01,-237.6
96.0,240.0,2019-04-24 16,-144.0
94.0,235.0,2019-05-11 16,-141.0
150.4,250.66666666666663,2019-04-21 14,-100.26666666666662
83.8,209.5,2019-05-06 10,-125.7
177.4,295.6666666666667,2019-04-29 20,-118.26666666666668
174.0,290.0,2019-04-29 17,-116.0
180.6,301.0,2019-04-27 21,-120.4
173.2,288.6666666666667,2019-05-01 08,-115.4666666666667
174.0,290.0,2019-04-30 03,-116.0
83.8,209.5,2019-05-06 01,-125.7
185.6,309.3333333333333,2019-05-02 15,-123.73333333333332
103.2,258.0,2019-04-24 06,-154.8
83.8,209.5,2019-05-05 08,-125.7
177.0,295.0,2019-04-25 02,-118.0
87.0,217.5,2019-05-04 08,-130.5
190.4,317.3333333333333,2019-05-08 00,-126.93333333333331
92.6,231.5,2019-04-24 14,-138.9
95.6,239.0,2019-05-04 04,-143.4
95.6,239.0,2019-05-04 12,-143.4
98.0,245.0,2019-05-08 15,-147.0
97.4,243.5,2019-05-10 14,-146.1
83.8,209.5,2019-05-06 03,-125.7
92.4,231.0,2019-04-24 09,-138.6
47.6,238.0,2019-05-11 01,-190.4
141.0,235.0,2019-04-21 21,-94.0
174.0,290.0,2019-04-29 11,-116.0
183.6,306.0,2019-05-01 10,-122.4
92.2,230.5,2019-04-23 14,-138.3
97.0,242.5,2019-05-11 22,-145.5
83.8,209.5,2019-05-06 08,-125.7
193.0,321.6666666666667,2019-05-08 08,-128.66666666666669
93.0,232.5,2019-05-09 10,-139.5
172.4,287.3333333333333,2019-05-02 23,-114.93333333333331
98.0,245.0,2019-05-09 03,-147.0
84.0,210.0,2019-05-08 17,-126.0
160.8,268.0,2019-04-25 05,-107.19999999999999
156.8,261.3333333333333,2019-04-21 11,-104.5333333333333
177.6,296.0,2019-04-30 06,-118.4
94.0,235.0,2019-05-11 21,-141.0
190.0,316.6666666666667,2019-04-30 16,-126.66666666666669
169.8,283.0,2019-04-26 03,-113.19999999999999
93.0,232.5,2019-05-09 14,-139.5
141.0,235.0,2019-04-20 22,-94.0
160.6,267.6666666666667,2019-04-25 13,-107.06666666666669
169.8,283.0,2019-05-02 02,-113.19999999999999
83.4,208.5,2019-05-11 17,-125.1
141.0,235.0,2019-04-22 16,-94.0
141.0,235.0,2019-04-21 02,-94.0
220.4,275.5,2019-04-19 00,-55.099999999999994
182.0,303.3333333333333,2019-05-02 18,-121.33333333333331
92.6,231.5,2019-04-24 20,-138.9
84.0,210.0,2019-05-04 01,-126.0
95.4,238.5,2019-05-05 14,-143.1
186.0,310.0,2019-04-26 17,-124.0
101.6,254.0,2019-04-23 22,-152.4
141.0,235.0,2019-04-21 15,-94.0
92.0,230.0,2019-04-23 08,-138.0
169.8,283.0,2019-05-01 11,-113.19999999999999
247.4,309.25,2019-04-19 09,-61.849999999999994
220.6,275.75,2019-04-19 05,-55.150000000000006
177.4,295.6666666666667,2019-04-28 20,-118.26666666666668
141.0,235.0,2019-04-21 03,-94.0
141.0,235.0,2019-04-21 06,-94.0
97.0,242.5,2019-05-10 21,-145.5
185.8,309.6666666666667,2019-05-02 03,-123.86666666666667
173.2,288.6666666666667,2019-05-01 19,-115.4666666666667
95.4,238.5,2019-05-04 22,-143.1
169.4,282.3333333333333,2019-05-02 20,-112.93333333333331
141.0,235.0,2019-04-19 19,-94.0
83.8,209.5,2019-05-04 03,-125.7
169.8,283.0,2019-04-27 05,-113.19999999999999
173.8,289.6666666666667,2019-04-29 13,-115.86666666666667
174.0,290.0,2019-04-30 01,-116.0
83.4,208.5,2019-05-11 23,-125.1
182.4,304.0,2019-04-26 19,-121.6
160.4,267.3333333333333,2019-04-25 18,-106.93333333333331
83.8,209.5,2019-05-05 16,-125.7
86.8,217.0,2019-05-10 06,-130.2
83.8,209.5,2019-05-04 10,-125.7
83.8,209.5,2019-05-06 06,-125.7
141.0,235.0,2019-04-22 05,-94.0
95.0,237.5,2019-05-11 04,-142.5
174.0,290.0,2019-04-29 04,-116.0
83.8,209.5,2019-05-04 20,-125.7
169.6,282.6666666666667,2019-04-26 05,-113.06666666666669
237.6,297.0,2019-04-19 10,-59.400000000000006
169.8,283.0,2019-04-27 00,-113.19999999999999
169.8,283.0,2019-04-25 19,-113.19999999999999
149.8,249.66666666666663,2019-04-21 00,-99.86666666666662
180.6,301.0,2019-04-28 09,-120.4
173.4,289.0,2019-05-02 06,-115.6
161.2,268.6666666666667,2019-05-03 17,-107.4666666666667
84.2,210.5,2019-05-08 19,-126.3
141.0,235.0,2019-04-20 23,-94.0
101.6,254.0,2019-04-24 00,-152.4
108.8,272.0,2019-04-24 15,-163.2
230.0,287.5,2019-04-19 03,-57.5
95.6,239.0,2019-05-09 11,-143.4
83.8,209.5,2019-05-05 22,-125.7
95.4,238.5,2019-05-05 21,-143.1
92.2,230.5,2019-04-24 22,-138.3
144.4,240.66666666666663,2019-04-21 13,-96.26666666666662
174.0,290.0,2019-04-29 08,-116.0
180.6,301.0,2019-04-27 09,-120.4
141.0,235.0,2019-04-21 08,-94.0
83.8,209.5,2019-05-07 21,-125.7
157.2,262.0,2019-04-19 14,-104.80000000000001
92.0,230.0,2019-04-23 15,-138.0
161.2,268.6666666666667,2019-05-03 10,-107.4666666666667
95.0,237.5,2019-05-10 12,-142.5
147.4,245.66666666666663,2019-04-21 19,-98.26666666666662
174.0,290.0,2019-04-30 00,-116.0
93.0,232.5,2019-05-09 06,-139.5
141.0,235.0,2019-04-22 01,-94.0
155.8,259.6666666666667,2019-05-07 14,-103.86666666666667
220.4,275.5,2019-04-18 21,-55.099999999999994
174.0,290.0,2019-04-28 21,-116.0
173.2,288.6666666666667,2019-05-01 01,-115.4666666666667
92.0,230.0,2019-04-23 03,-138.0
169.8,283.0,2019-05-01 22,-113.19999999999999
141.0,235.0,2019-04-20 19,-94.0
95.6,239.0,2019-05-06 15,-143.4
169.8,283.0,2019-04-28 06,-113.19999999999999
197.8,329.6666666666667,2019-05-08 12,-131.86666666666667
150.4,250.66666666666663,2019-04-22 04,-100.26666666666662
141.0,235.0,2019-04-22 15,-94.0
97.2,243.0,2019-05-11 03,-145.8
157.2,262.0,2019-04-19 18,-104.80000000000001
174.0,290.0,2019-04-30 10,-116.0
171.6,286.0,2019-04-26 01,-114.4
101.0,252.5,2019-05-12 07,-151.5
83.4,208.5,2019-05-11 19,-125.1
141.0,235.0,2019-04-21 23,-94.0
173.8,289.6666666666667,2019-04-28 11,-115.86666666666667
169.8,283.0,2019-04-30 23,-113.19999999999999
83.6,209.0,2019-05-10 09,-125.4
177.45,295.75,2019-04-30 02,-118.30000000000001
182.2,303.6666666666667,2019-04-26 20,-121.4666666666667
169.8,283.0,2019-05-01 02,-113.19999999999999
0.0,,2019-05-12 04,
173.6,289.3333333333333,2019-04-27 08,-115.73333333333332
172.6,287.6666666666667,2019-05-03 08,-115.06666666666669
83.8,209.5,2019-05-05 03,-125.7
94.0,235.0,2019-05-11 13,-141.0
83.4,208.5,2019-05-11 20,-125.1
83.8,209.5,2019-05-06 22,-125.7
187.8,313.0,2019-04-29 23,-125.19999999999999
150.4,250.66666666666663,2019-04-22 11,-100.26666666666662
177.0,295.0,2019-04-25 03,-118.0
84.0,210.0,2019-05-09 21,-126.0
174.0,290.0,2019-04-30 18,-116.0
182.2,303.6666666666667,2019-04-26 23,-121.4666666666667
169.8,283.0,2019-05-02 08,-113.19999999999999
93.0,232.5,2019-05-09 13,-139.5
141.0,235.0,2019-04-22 20,-94.0
205.4,342.3333333333333,2019-05-07 19,-136.9333333333333
83.4,208.5,2019-05-11 07,-125.1
169.6,282.6666666666667,2019-05-02 07,-113.06666666666669
92.2,230.5,2019-04-24 01,-138.3
141.0,235.0,2019-04-22 13,-94.0
167.6,279.3333333333333,2019-05-07 15,-111.73333333333332
174.0,290.0,2019-04-28 15,-116.0
182.0,303.3333333333333,2019-05-02 16,-121.33333333333331
141.0,235.0,2019-04-22 06,-94.0
108.8,272.0,2019-04-24 12,-163.2
171.4,285.6666666666667,2019-04-25 11,-114.26666666666668
97.8,244.5,2019-05-07 06,-146.7
173.0,288.3333333333333,2019-05-02 12,-115.33333333333331
160.8,268.0,2019-05-02 22,-107.19999999999999
157.2,262.0,2019-04-19 11,-104.80000000000001
95.4,238.5,2019-05-06 07,-143.1
101.0,252.5,2019-05-12 09,-151.5
229.8,287.25,2019-04-19 01,-57.44999999999999
95.4,238.5,2019-05-05 17,-143.1
173.4,289.0,2019-04-27 14,-115.6
0.0,,2019-05-12 05,
181.0,301.6666666666667,2019-05-08 01,-120.66666666666669
95.4,238.5,2019-05-06 12,-143.1
165.4,275.6666666666667,2019-05-04 00,-110.26666666666668
174.0,290.0,2019-04-30 11,-116.0
220.4,275.5,2019-04-18 16,-55.099999999999994
161.2,268.6666666666667,2019-05-03 22,-107.4666666666667
141.0,235.0,2019-04-21 16,-94.0
169.8,283.0,2019-04-28 07,-113.19999999999999
176.4,294.0,2019-04-26 02,-117.6
177.4,295.6666666666667,2019-04-28 19,-118.26666666666668
95.6,239.0,2019-04-23 17,-143.4
93.0,232.5,2019-05-09 02,-139.5
141.0,235.0,2019-04-20 18,-94.0
169.8,283.0,2019-05-01 09,-113.19999999999999
161.2,268.6666666666667,2019-05-03 11,-107.4666666666667
243.6,304.5,2019-04-19 06,-60.900000000000006
230.0,287.5,2019-04-19 04,-57.5
169.4,282.3333333333333,2019-05-02 11,-112.93333333333331
83.8,209.5,2019-05-06 14,-125.7
177.0,295.0,2019-04-25 04,-118.0
92.0,230.0,2019-04-23 05,-138.0
173.4,289.0,2019-04-27 12,-115.6
175.0,291.6666666666667,2019-05-03 19,-116.66666666666669
190.0,316.6666666666667,2019-04-29 06,-126.66666666666669
186.0,310.0,2019-04-26 09,-124.0
83.8,209.5,2019-05-06 09,-125.7
169.8,283.0,2019-05-07 17,-113.19999999999999
93.0,232.5,2019-05-08 16,-139.5
203.0,338.3333333333333,2019-05-07 18,-135.33333333333331
103.4,258.5,2019-04-25 01,-155.1
155.8,259.6666666666667,2019-05-07 16,-103.86666666666667
169.8,283.0,2019-04-27 07,-113.19999999999999
83.8,209.5,2019-05-06 13,-125.7
177.0,295.0,2019-04-25 07,-118.0
141.0,235.0,2019-04-20 15,-94.0
165.0,275.0,2019-05-07 11,-110.0
83.4,208.5,2019-05-11 06,-125.1
95.4,238.5,2019-05-05 00,-143.1
141.0,235.0,2019-04-20 01,-94.0
183.4,305.6666666666667,2019-05-02 05,-122.26666666666668
141.0,235.0,2019-04-20 16,-94.0
173.4,289.0,2019-04-27 20,-115.6
92.2,230.5,2019-04-24 02,-138.3
174.0,290.0,2019-04-28 13,-116.0
83.4,208.5,2019-05-11 18,-125.1
95.4,238.5,2019-05-10 07,-143.1
171.4,285.6666666666667,2019-04-25 23,-114.26666666666668
172.8,288.0,2019-05-03 16,-115.19999999999999
98.2,245.5,2019-05-09 04,-147.3
169.8,283.0,2019-05-01 05,-113.19999999999999
183.4,305.6666666666667,2019-05-01 14,-122.26666666666668
180.8,301.3333333333333,2019-04-27 04,-120.5333333333333
83.8,209.5,2019-05-05 01,-125.7
169.8,283.0,2019-04-27 11,-113.19999999999999
177.4,295.6666666666667,2019-04-28 10,-118.26666666666668
187.8,313.0,2019-04-29 21,-125.19999999999999
141.0,235.0,2019-04-22 18,-94.0
185.8,309.6666666666667,2019-05-01 04,-123.86666666666667
169.8,283.0,2019-04-28 03,-113.19999999999999
169.8,283.0,2019-04-28 08,-113.19999999999999
98.0,245.0,2019-05-09 16,-147.0
84.0,210.0,2019-05-09 00,-126.0
169.8,283.0,2019-04-27 15,-113.19999999999999
92.0,230.0,2019-04-23 23,-138.0
169.8,283.0,2019-05-01 07,-113.19999999999999
170.0,283.3333333333333,2019-04-26 18,-113.33333333333331
177.4,295.6666666666667,2019-04-29 07,-118.26666666666668
174.0,290.0,2019-04-30 19,-116.0
174.0,290.0,2019-04-30 15,-116.0
160.4,267.3333333333333,2019-04-25 10,-106.93333333333331
160.8,268.0,2019-05-03 01,-107.19999999999999
103.2,258.0,2019-04-24 10,-154.8
94.0,235.0,2019-05-11 09,-141.0
169.4,282.3333333333333,2019-05-02 21,-112.93333333333331
83.8,209.5,2019-05-06 19,-125.7
103.4,258.5,2019-04-24 19,-155.1
185.8,309.6666666666667,2019-05-01 03,-123.86666666666667
220.4,275.5,2019-04-18 20,-55.099999999999994
92.2,230.5,2019-04-23 20,-138.3
84.2,210.5,2019-05-08 20,-126.3
95.0,237.5,2019-05-10 13,-142.5
190.6,317.6666666666667,2019-05-08 09,-127.06666666666669
190.0,316.6666666666667,2019-05-08 04,-126.66666666666669
141.0,235.0,2019-04-21 07,-94.0
170.0,283.3333333333333,2019-04-26 21,-113.33333333333331
87.0,217.5,2019-05-04 11,-130.5
83.8,209.5,2019-05-07 00,-125.7
172.6,287.6666666666667,2019-05-03 06,-115.06666666666669
83.8,209.5,2019-05-09 20,-125.7
95.6,239.0,2019-05-10 05,-143.4
83.8,209.5,2019-05-07 01,-125.7
169.8,283.0,2019-05-02 00,-113.19999999999999
97.0,242.5,2019-05-10 23,-145.5
173.4,289.0,2019-04-26 06,-115.6
174.0,290.0,2019-04-30 22,-116.0
174.0,290.0,2019-04-29 12,-116.0
160.6,267.6666666666667,2019-04-25 14,-107.06666666666669
83.8,209.5,2019-05-07 03,-125.7
92.4,231.0,2019-04-25 12,-138.6
101.0,252.5,2019-05-12 08,-151.5
173.4,289.0,2019-05-02 14,-115.6
220.4,275.5,2019-04-18 18,-55.099999999999994
108.8,272.0,2019-04-24 18,-163.2
155.8,259.6666666666667,2019-05-07 13,-103.86666666666667
187.8,313.0,2019-04-30 13,-125.19999999999999
95.6,239.0,2019-05-10 00,-143.4
61.8,309.0,2019-05-09 08,-247.2
187.4,312.3333333333333,2019-04-28 23,-124.93333333333331
150.4,250.66666666666663,2019-04-21 22,-100.26666666666662
169.8,283.0,2019-05-01 23,-113.19999999999999
83.8,209.5,2019-05-07 05,-125.7
169.8,283.0,2019-04-28 02,-113.19999999999999
101.4,253.5,2019-04-23 02,-152.1
83.8,209.5,2019-05-05 10,-125.7
186.0,310.0,2019-04-26 13,-124.0
83.8,209.5,2019-05-09 09,-125.7
97.0,242.5,2019-05-11 05,-145.5
83.8,209.5,2019-05-09 12,-125.7
190.0,316.6666666666667,2019-05-08 03,-126.66666666666669
141.0,235.0,2019-04-21 05,-94.0
211.8,353.0,2019-05-08 13,-141.2
92.0,230.0,2019-04-23 06,-138.0
92.0,230.0,2019-04-23 04,-138.0
141.0,235.0,2019-04-21 04,-94.0
175.0,291.6666666666667,2019-05-03 14,-116.66666666666669
160.6,267.6666666666667,2019-04-25 16,-107.06666666666669
141.0,235.0,2019-04-22 02,-94.0
182.4,304.0,2019-04-27 02,-121.6
169.8,283.0,2019-05-01 13,-113.19999999999999
185.6,309.3333333333333,2019-05-01 15,-123.73333333333332
83.8,209.5,2019-05-06 23,-125.7
169.8,283.0,2019-04-27 19,-113.19999999999999
170.0,283.3333333333333,2019-04-26 16,-113.33333333333331
141.0,235.0,2019-04-20 21,-94.0
237.0,296.25,2019-04-19 08,-59.25
93.0,232.5,2019-05-06 21,-139.5
141.0,235.0,2019-04-22 00,-94.0
170.0,283.3333333333333,2019-04-26 12,-113.33333333333331
83.8,209.5,2019-05-04 02,-125.7
182.6,304.3333333333333,2019-04-29 22,-121.73333333333332
174.0,290.0,2019-04-30 08,-116.0
180.8,301.3333333333333,2019-05-08 05,-120.5333333333333
95.4,238.5,2019-05-04 17,-143.1
170.0,283.3333333333333,2019-04-27 01,-113.33333333333331
160.6,267.6666666666667,2019-04-25 17,-107.06666666666669
186.0,310.0,2019-04-26 14,-124.0
173.2,288.6666666666667,2019-04-28 04,-115.4666666666667
174.0,290.0,2019-04-29 01,-116.0
190.0,316.6666666666667,2019-04-30 12,-126.66666666666669
95.0,237.5,2019-05-10 20,-142.5
95.6,239.0,2019-05-04 06,-143.4
174.0,290.0,2019-04-28 16,-116.0
84.0,210.0,2019-05-09 23,-126.0
220.4,275.5,2019-04-18 17,-55.099999999999994
83.4,208.5,2019-05-11 11,-125.1
169.6,282.6666666666667,2019-04-26 07,-113.06666666666669
93.0,232.5,2019-05-09 17,-139.5
95.0,237.5,2019-05-10 15,-142.5
95.4,238.5,2019-05-05 23,-143.1
83.8,209.5,2019-05-05 20,-125.7
173.2,288.6666666666667,2019-05-01 17,-115.4666666666667
93.0,232.5,2019-05-08 18,-139.5
161.2,268.6666666666667,2019-05-03 18,-107.4666666666667
172.6,287.6666666666667,2019-05-03 02,-115.06666666666669
108.8,272.0,2019-04-24 21,-163.2
220.6,275.75,2019-04-19 07,-55.150000000000006
98.2,245.5,2019-05-09 05,-147.3
92.4,231.0,2019-04-24 08,-138.6
83.8,209.5,2019-05-07 02,-125.7
95.4,238.5,2019-05-04 13,-143.1
185.8,309.6666666666667,2019-05-01 06,-123.86666666666667
92.2,230.5,2019-04-24 05,-138.3
95.4,238.5,2019-05-06 05,-143.1
186.0,310.0,2019-04-26 15,-124.0
150.4,250.66666666666663,2019-04-21 09,-100.26666666666662
83.8,209.5,2019-05-04 14,-125.7
83.8,209.5,2019-05-07 04,-125.7
61.0,305.0,2019-05-11 14,-244.0
141.0,235.0,2019-04-22 03,-94.0
156.0,260.0,2019-05-07 22,-104.0
164.2,273.6666666666667,2019-05-03 05,-109.4666666666667
169.8,283.0,2019-04-27 16,-113.19999999999999
83.8,209.5,2019-05-06 20,-125.7
83.8,209.5,2019-05-04 19,-125.7
182.4,304.0,2019-04-27 03,-121.6
92.0,230.0,2019-04-22 22,-138.0
220.4,275.5,2019-04-18 22,-55.099999999999994
108.8,272.0,2019-04-24 13,-163.2
95.4,238.5,2019-05-04 16,-143.1
95.6,239.0,2019-05-07 12,-143.4
171.6,286.0,2019-04-25 06,-114.4
169.8,283.0,2019-05-02 04,-113.19999999999999
97.8,244.5,2019-05-09 22,-146.7
177.4,295.6666666666667,2019-04-29 15,-118.26666666666668
183.4,305.6666666666667,2019-05-01 16,-122.26666666666668
83.8,209.5,2019-05-06 02,-125.7
174.0,290.0,2019-04-30 20,-116.0
97.0,242.5,2019-05-12 03,-145.5
169.8,283.0,2019-04-27 22,-113.19999999999999
172.6,287.6666666666667,2019-05-03 04,-115.06666666666669
83.6,209.0,2019-05-10 04,-125.4
83.8,209.5,2019-05-05 04,-125.7
190.6,317.6666666666667,2019-05-08 07,-127.06666666666669
150.4,250.66666666666663,2019-04-22 09,-100.26666666666662
173.8,289.6666666666667,2019-04-29 00,-115.86666666666667
83.8,209.5,2019-05-09 15,-125.7
92.0,230.0,2019-04-23 01,-138.0
92.6,231.5,2019-04-24 11,-138.9
141.0,235.0,2019-04-21 10,-94.0
92.2,230.5,2019-04-23 18,-138.3
177.4,295.6666666666667,2019-04-30 17,-118.26666666666668
95.0,237.5,2019-05-10 18,-142.5
94.0,235.0,2019-05-12 02,-141.0
172.6,287.6666666666667,2019-05-03 09,-115.06666666666669
160.8,268.0,2019-05-03 07,-107.19999999999999
83.8,209.5,2019-05-05 12,-125.7
141.0,235.0,2019-04-20 20,-94.0
169.8,283.0,2019-04-28 05,-113.19999999999999
99.4,248.5,2019-05-05 11,-149.1
97.0,242.5,2019-05-10 22,-145.5
83.8,209.5,2019-05-05 02,-125.7
95.0,237.5,2019-05-11 02,-142.5
141.0,235.0,2019-04-21 17,-94.0
144.4,240.66666666666663,2019-04-22 10,-96.26666666666662
92.2,230.5,2019-04-23 13,-138.3
83.8,209.5,2019-05-10 03,-125.7
150.4,250.66666666666663,2019-04-20 17,-100.26666666666662
84.0,210.0,2019-05-09 19,-126.0
93.2,233.0,2019-05-09 01,-139.8
180.6,301.0,2019-04-28 01,-120.4
169.2,282.0,2019-05-02 10,-112.80000000000001
83.8,209.5,2019-05-05 09,-125.7
