2019-02-27 09:11:48,"b'RT @celfeller: Comeback-Gedanken, die Suche nach dem Gl\xc3\xbcck nach der Karriere und eine neue Aufgabe beim FCB: Mat\xc3\xadas Delgado spricht erstmal\xe2\x80\xa6'"
2019-02-27 08:38:46,"b'W\xc3\xbcrde im Pressesaal ein Phrasenschwein stehen, #Koller h\xc3\xa4tte einen F\xc3\xbcnfliber reinstopfen m\xc3\xbcssen. #rotblaulive  https://t.co/Xhpqr04per'"
2019-02-27 08:27:45,"b'RT @celfeller: Comeback-Gedanken, die Suche nach dem Gl\xc3\xbcck nach der Karriere und eine neue Aufgabe beim FCB: Mat\xc3\xadas Delgado spricht erstmal\xe2\x80\xa6'"
2019-02-27 08:25:45,"b'RT @celfeller: Comeback-Gedanken, die Suche nach dem Gl\xc3\xbcck nach der Karriere und eine neue Aufgabe beim FCB: Mat\xc3\xadas Delgado spricht erstmal\xe2\x80\xa6'"
2019-02-27 08:19:52,"b'Comeback-Gedanken, die Suche nach dem Gl\xc3\xbcck nach der Karriere und eine neue Aufgabe beim FCB: Mat\xc3\xadas Delgado sprich\xe2\x80\xa6 https://t.co/kBl3MbR9Jk'"
2019-02-27 06:30:00,"b""\xe2\x9a\xbd Matchtag! \xf0\x9f\x94\xa5 Heute geht's gegen den @FCSion um den Einzug in den Cup-Halbfinal! #FCBasel1893 #z\xc3\xa4mmestark\xe2\x80\xa6 https://t.co/EzkyH97BMl"""
2019-02-27 01:13:11,b'RT @FCBasel1893: Zur Personalsituation: @5zambranocz fehlt weiterhin verletzt. Alle anderen Spieler sind fit. #FCBasel1893 #z\xc3\xa4mmestark #rot\xe2\x80\xa6'
2019-02-27 00:01:57,b'RT @FCBasel1893: \xf0\x9f\x8f\x86 Morgen wollen wir im Cup #z\xc3\xa4mmewyterko  \xf0\x9f\x8f\xb0\n#FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/EL9I9lzs7z'
2019-02-26 21:52:01,b'Oh Wow. Wundersch\xc3\xb6nes Tor von Ex-FCB-Spieler Sch\xc3\xa4r #rotblaulive https://t.co/fOh7FFKoY9'
2019-02-26 20:15:50,b'RT @FCBasel1893: \xf0\x9f\x8f\x86 Morgen wollen wir im Cup #z\xc3\xa4mmewyterko  \xf0\x9f\x8f\xb0\n#FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/EL9I9lzs7z'
2019-02-26 18:41:39,b'RT @FCBasel1893: \xf0\x9f\x8f\x86 Morgen wollen wir im Cup #z\xc3\xa4mmewyterko  \xf0\x9f\x8f\xb0\n#FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/EL9I9lzs7z'
2019-02-26 18:25:00,b'\xf0\x9f\x8f\x86 Morgen wollen wir im Cup #z\xc3\xa4mmewyterko  \xf0\x9f\x8f\xb0\n#FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/EL9I9lzs7z'
2019-02-26 16:31:59,b'RT @meister_lea: Heisses Duell morgen im Tourbillon. Unsere Vorschau. #rotblaulive @rotblauapp https://t.co/H6v75IUSjx'
2019-02-26 15:41:31,b'Das w\xc3\xa4re ja eine Riesengeschichte f\xc3\xbcr den @FCBasel1893. \xf0\x9f\x98\x82 #rotblaulive https://t.co/xOPxNRurYu'
2019-02-26 14:40:56,b'RT @StefanKreis: Wer w\xc3\xbcrde nicht gerne mit @Mascherano und @PochoLavezzi zusammenspielen? #Oberlin #rotblaulive https://t.co/HEV0sMkYj1'
2019-02-26 14:25:35,b'Wer w\xc3\xbcrde nicht gerne mit @Mascherano und @PochoLavezzi zusammenspielen? #Oberlin #rotblaulive https://t.co/HEV0sMkYj1'
2019-02-26 14:15:31,"b'RT @FCBasel1893: \xf0\x9f\x8e\xa4\xf0\x9f\x8e\xa5 ""Wir gehen in das Spiel gegen den @FCSion mit dem Wissen, dass wir die F\xc3\xa4higkeiten haben, um weiterzukommen."" Das sagt\xe2\x80\xa6'"
2019-02-26 14:14:18,"b'\xf0\x9f\x8e\xa4\xf0\x9f\x8e\xa5 ""Wir gehen in das Spiel gegen den @FCSion mit dem Wissen, dass wir die F\xc3\xa4higkeiten haben, um weiterzukommen."" Da\xe2\x80\xa6 https://t.co/gyR6oF8geY'"
2019-02-26 11:19:09,b'Die Medienkonferenz ist beendet. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-26 11:18:12,"b'Koller: ""Einen Titel zu gewinnen, ist sowohl f\xc3\xbcr die Spieler als auch f\xc3\xbcr die Trainer das Gr\xc3\xb6sste. F\xc3\xbcr das arbeiten\xe2\x80\xa6 https://t.co/uF4HWkWgxC'"
2019-02-26 11:15:05,"b'Koller: ""@noah_okafor hat gegen den @XamaxFCS ein gutes Spiel gezeigt. Wir wollen auch gegen den @FCSion solche Sit\xe2\x80\xa6 https://t.co/CGzhaHkgsP'"
2019-02-26 11:10:29,"b'Koller: ""Wir konnten den @FCSion bisher zwei Mal besiegen. Das ist zwar im Hinterkopf, wird uns morgen aber keinen\xe2\x80\xa6 https://t.co/Mx8kW9C4lo'"
2019-02-26 11:08:46,"b'RT @FCBasel1893: Koller: ""Der @SchweizerCup ist immer speziell und auch f\xc3\xbcr alle Teams darum interessant, weil der Sieger direkt f\xc3\xbcr die @E\xe2\x80\xa6'"
2019-02-26 11:08:36,"b'Koller: ""Der @SchweizerCup ist immer speziell und auch f\xc3\xbcr alle Teams darum interessant, weil der Sieger direkt f\xc3\xbcr\xe2\x80\xa6 https://t.co/RpdkrD63Qw'"
2019-02-26 11:06:32,b'RT @FCBasel1893: Zur Personalsituation: @5zambranocz fehlt weiterhin verletzt. Alle anderen Spieler sind fit. #FCBasel1893 #z\xc3\xa4mmestark #rot\xe2\x80\xa6'
2019-02-26 11:06:20,b'Zur Personalsituation: @5zambranocz fehlt weiterhin verletzt. Alle anderen Spieler sind fit. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-26 11:05:01,b'Die Medienkonferenz vor dem Viertelfinal im @SchweizerCup gegen den @FCSion hat begonnen. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-26 10:09:04,b'Heisses Duell morgen im Tourbillon. Unsere Vorschau. #rotblaulive @rotblauapp https://t.co/H6v75IUSjx'
2019-02-26 07:48:09,"b'RT @StefanKreis: H\xc3\xa4tte @SEREYDIE26 nicht die Nerven verloren, die Schlagzeilen h\xc3\xa4tten einem Mann geh\xc3\xb6rt: @noah_okafor #rotblaulive https://\xe2\x80\xa6'"
2019-02-25 20:24:37,b'RT @FCBasel1893: \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Direkt aus Los Angeles \xe2\x80\x93 die FCB-Oscars \xf0\x9f\x98\x9c\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc Best duo: Stockafor\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc Best longshot: Okafor\n#FCBasel1893 #z\xc3\xa4mmestark #rot\xe2\x80\xa6'
2019-02-25 20:20:06,"b'Heute vor 3 Jahren! Das verr\xc3\xbcckteste Fussballspiel, dass ich jemals live miterleben durfte \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\n#fcbasel #rotblaulive https://t.co/nHqYKLrTtl'"
2019-02-25 19:30:41,"b'RT @StefanKreis: H\xc3\xa4tte @SEREYDIE26 nicht die Nerven verloren, die Schlagzeilen h\xc3\xa4tten einem Mann geh\xc3\xb6rt: @noah_okafor #rotblaulive https://\xe2\x80\xa6'"
2019-02-25 19:27:23,"b'RT @StefanKreis: H\xc3\xa4tte @SEREYDIE26 nicht die Nerven verloren, die Schlagzeilen h\xc3\xa4tten einem Mann geh\xc3\xb6rt: @noah_okafor #rotblaulive https://\xe2\x80\xa6'"
2019-02-25 17:47:39,"b'RT @FCBasel1893: \xe2\x9c\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x93\x83  Der FC Basel 1893 und die @baloise_ch verl\xc3\xa4ngern ihre Partnerschaft. Der FCB freut sich sehr, den Sponsoringvertrag m\xe2\x80\xa6'"
2019-02-25 16:12:46,"b'RT @StefanKreis: H\xc3\xa4tte @SEREYDIE26 nicht die Nerven verloren, die Schlagzeilen h\xc3\xa4tten einem Mann geh\xc3\xb6rt: @noah_okafor #rotblaulive https://\xe2\x80\xa6'"
2019-02-25 16:12:10,"b'H\xc3\xa4tte @SEREYDIE26 nicht die Nerven verloren, die Schlagzeilen h\xc3\xa4tten einem Mann geh\xc3\xb6rt: @noah_okafor #rotblaulive https://t.co/r5y1AKl5YB'"
2019-02-25 13:12:50,b'RT @FCBasel1893: \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Direkt aus Los Angeles \xe2\x80\x93 die FCB-Oscars \xf0\x9f\x98\x9c\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc Best duo: Stockafor\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc Best longshot: Okafor\n#FCBasel1893 #z\xc3\xa4mmestark #rot\xe2\x80\xa6'
2019-02-25 11:00:50,"b'RT @FCBasel1893: \xe2\x9c\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x93\x83  Der FC Basel 1893 und die @baloise_ch verl\xc3\xa4ngern ihre Partnerschaft. Der FCB freut sich sehr, den Sponsoringvertrag m\xe2\x80\xa6'"
2019-02-25 10:58:50,b'RT @FCBasel1893: \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Direkt aus Los Angeles \xe2\x80\x93 die FCB-Oscars \xf0\x9f\x98\x9c\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc Best duo: Stockafor\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc Best longshot: Okafor\n#FCBasel1893 #z\xc3\xa4mmestark #rot\xe2\x80\xa6'
2019-02-25 10:56:15,b'\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Direkt aus Los Angeles \xe2\x80\x93 die FCB-Oscars \xf0\x9f\x98\x9c\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc Best duo: Stockafor\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc Best longshot: Okafor\n#FCBasel1893\xe2\x80\xa6 https://t.co/PJLLR2TF1W'
2019-02-25 10:06:46,"b'RT @FCBasel1893: \xe2\x9c\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x93\x83  Der FC Basel 1893 und die @baloise_ch verl\xc3\xa4ngern ihre Partnerschaft. Der FCB freut sich sehr, den Sponsoringvertrag m\xe2\x80\xa6'"
2019-02-25 10:01:22,"b'RT @FCBasel1893: \xe2\x9c\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x93\x83  Der FC Basel 1893 und die @baloise_ch verl\xc3\xa4ngern ihre Partnerschaft. Der FCB freut sich sehr, den Sponsoringvertrag m\xe2\x80\xa6'"
2019-02-25 10:00:39,"b'\xe2\x9c\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x93\x83  Der FC Basel 1893 und die @baloise_ch verl\xc3\xa4ngern ihre Partnerschaft. Der FCB freut sich sehr, den Sponsoringve\xe2\x80\xa6 https://t.co/hry6mR0ZWd'"
2019-02-25 06:45:14,b'RT @FCBasel1893: Ausw\xc3\xa4rtssieg! \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/lVNeEDYncd'
2019-02-24 22:09:48,b'@cokiesel und @benihuggel im @TeleclubAG -Heimspiel u.a. zum Thema Indien.\nEin Engagement in Indien ist das Eine. D\xe2\x80\xa6 https://t.co/cTYbE1bPIf'
2019-02-24 18:02:27,b'RT @FCBasel1893: Ausw\xc3\xa4rtssieg! \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/lVNeEDYncd'
2019-02-24 17:51:33,"b'@srfsport nein! aber kommt mir nicht mehr mit dem #basubonus @BSC_YB hat auch diese saison ""das"" was den meister au\xe2\x80\xa6 https://t.co/lNNrJbET0m'"
2019-02-24 13:38:39,b'RT @FCBasel1893: Ausw\xc3\xa4rtssieg! \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/lVNeEDYncd'
2019-02-24 11:22:28,b'BREAKING:\nSerey Die EIN VO UNS\n#hartaberfair #rotblaulive #z\xc3\xa4mmestark'
2019-02-24 06:08:02,b'@rotblauapp @noah_okafor Eine wahre Freude ihm zuzusehen.@noah_okafor #FCBasel1893 #rotblaulive #z\xc3\xa4mmestark'
2019-02-23 23:48:50,b'2\xe2\x83\xa31\xe2\x83\xa3 Heimsieg f\xc3\xbcr die FCB-Frauen gegen YB \xf0\x9f\x99\x8c\n#fcbasel #rotblaulive #fcbaselfrauen https://t.co/VKivMsshrV'
2019-02-23 23:12:00,"b'\xf0\x9f\x87\xa8\xf0\x9f\x87\xad\xe2\x9a\xbd\xef\xb8\x8f #SuperLeague 2018/19, 22. Runde: \n@noah_okafor \xc3\xbcberragend beim Sieg des @FCBasel1893 bei @XamaxFCS. #XAMFCB\xe2\x80\xa6 https://t.co/PseZSn0dzh'"
2019-02-23 22:29:50,b'RT @FCBasel1893: \xf0\x9f\x8e\xa4\xf0\x9f\x8e\xa5 Das sagen Noah Okafor und Yves Kaiser zum 2:0-Sieg gegen den @XamaxFCS! #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t\xe2\x80\xa6'
2019-02-23 21:59:13,b'Schlussstand 2:1 \xf0\x9f\x92\xaa #rotblaulive'
2019-02-23 21:30:46,b'RT @FCBasel1893: \xf0\x9f\x94\xb4\xf0\x9f\x94\xb5 Mit dieser 11 starten wir ins Ausw\xc3\xa4rtsspiel gegen den @XamaxFCS \xe2\x8f\xb0 Noch eine Stunde bis zum Anpfiff in der Maladi\xc3\xa8re! \xf0\x9f\x94\xa5\xe2\x80\xa6'
2019-02-23 21:13:36,b'RT @FCBasel1893: \xf0\x9f\x8e\xa4\xf0\x9f\x8e\xa5 Das sagen Noah Okafor und Yves Kaiser zum 2:0-Sieg gegen den @XamaxFCS! #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t\xe2\x80\xa6'
2019-02-23 20:39:42,b'\xf0\x9f\x8e\xa4\xf0\x9f\x8e\xa5 Das sagen Noah Okafor und Yves Kaiser zum 2:0-Sieg gegen den @XamaxFCS! #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/5J3v9teKaw'
2019-02-23 20:35:10,"b'RT @celfeller: ""Ich habe nichts zu ihm gesagt!"" Widmer erkl\xc3\xa4rt die Szene zwischen ihm und Serey Die, der in der Folge vom Platz fliegt. #ro\xe2\x80\xa6'"
2019-02-23 20:29:13,b'RT @FCBasel1893: Ausw\xc3\xa4rtssieg! \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/lVNeEDYncd'
2019-02-23 20:07:23,"b'""Ich habe nichts zu ihm gesagt!"" Widmer erkl\xc3\xa4rt die Szene zwischen ihm und Serey Die, der in der Folge vom Platz fl\xe2\x80\xa6 https://t.co/7vU2KDmS13'"
2019-02-23 19:58:30,b'RT @FCBasel1893: Ausw\xc3\xa4rtssieg! \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/lVNeEDYncd'
2019-02-23 19:57:57,b'RT @FCBasel1893: Ausw\xc3\xa4rtssieg! \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/lVNeEDYncd'
2019-02-23 19:57:48,b'RT @FCBasel1893: Ausw\xc3\xa4rtssieg! \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/lVNeEDYncd'
2019-02-23 19:57:24,b'RT @FCBasel1893: Ausw\xc3\xa4rtssieg! \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/lVNeEDYncd'
2019-02-23 19:52:59,b'RT @FCBasel1893: Ausw\xc3\xa4rtssieg! \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/lVNeEDYncd'
2019-02-23 19:52:35,b'Ausw\xc3\xa4rtssieg! \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/lVNeEDYncd'
2019-02-23 19:50:18,b'90+1\xc2\xb4 | Der FC Basel baut seine gute Serie heute weiter aus. Aus den letzten 6 Spielen gab es 5 Siege und 1 Remis.\xe2\x80\xa6 https://t.co/o6tdN7pln0'
2019-02-23 19:49:32,b'90+1\xc2\xb4 | Dr Schiedsrichter losst mindeschtens drey Minute noochespiele. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 19:44:28,b'85\xc2\xb4 | Gelbe Karte f\xc3\xbcr Charles Pickel - Kann Okafor am Strafraum nur regelwidrig stoppen. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 19:43:19,b'84\xc2\xb4 | Wechsel: Edon Zhegrova f\xc3\xbcr Valentin Stocker - Debut f\xc3\xbcr Zhegrova! #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 19:42:22,b'83\xc2\xb4 | Stocker scheitert alleine vor Walthert und Ajeti trifft danach das leere Tor nicht. Das m\xc3\xbcsste das 3:0 sein.\xe2\x80\xa6 https://t.co/jE02WfL5dh'
2019-02-23 19:39:35,"b'Ist eigentlich im Leihvetrag geregelt, wer f\xc3\xbcr die Kosten f\xc3\xbcr gelbe und vor allen rote Karten f\xc3\xbcr GS Die aufkommen\xe2\x80\xa6 https://t.co/d1yvOMudlL'"
2019-02-23 19:33:42,b'75\xc2\xb4 | Wechsel: Pietro Di Nardo f\xc3\xbcr Arbenit Xhemajli - Zweiter Wechsel beim Heimteam. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 19:32:07,b'RT @FCBasel1893: 68\xc2\xb4 | Rote Karte f\xc3\xbcr Geoffroy Serey Die - Nach einer T\xc3\xa4tlichkeit gegen Widmer. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 19:31:31,"b'Na ja, wenn einem der ehemalige Teamkollege am Kragen packt, dann kann man wie ein toter Vogel umfallen, muss man aber nicht... #rotblaulive'"
2019-02-23 19:30:43,b'72\xc2\xb4 | Wechsel: Fabian Frei f\xc3\xbcr Marek Suchy - Der Captain geht raus. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 19:29:44,b'71\xc2\xb4 | Die Entstehung: Xamax vert\xc3\xa4ndelt das Leder in der Abwehr. Okafor kommt an den Ball und zirkelt diesen aus 18\xe2\x80\xa6 https://t.co/0nwrjFZniz'
2019-02-23 19:29:38,b'Was l\xc3\xa4uft denn da? Serey Die mit zwei T\xc3\xa4tlichkeiten (zuerst Stocker in den R\xc3\xbccken und dann Widmer auf den Kopf). #rotblaulive'
2019-02-23 19:28:55,b'70\xc2\xb4 | 0:2 | Tor durch Noah Okafor -  #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 19:28:10,b'RT @FCBasel1893: 68\xc2\xb4 | Rote Karte f\xc3\xbcr Geoffroy Serey Die - Nach einer T\xc3\xa4tlichkeit gegen Widmer. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 19:27:51,b'RT @FCBasel1893: 67\xc2\xb4 | Schon wieder Aluminium! Stocker trifft nur die Torumrandung und gleich anschliessend scheitert Campo an Walthert. #F\xe2\x80\xa6'
2019-02-23 19:27:03,b'68\xc2\xb4 | Rote Karte f\xc3\xbcr Geoffroy Serey Die - Nach einer T\xc3\xa4tlichkeit gegen Widmer. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 19:25:54,b'67\xc2\xb4 | Schon wieder Aluminium! Stocker trifft nur die Torumrandung und gleich anschliessend scheitert Campo an Walth\xe2\x80\xa6 https://t.co/COvsELthqQ'
2019-02-23 19:23:23,"b'64\xc2\xb4 | Xamax muss hinten nun mehr \xc3\xb6ffnen, was dem FCB mehr Chancen erm\xc3\xb6glicht. So kommt Campo zum Abschluss, zielt a\xe2\x80\xa6 https://t.co/ZGcnLB5zzE'"
2019-02-23 19:22:47,"b""64\xc2\xb4 | 6'121 Fans sind heute im Stadion. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive"""
2019-02-23 19:21:03,b'62\xc2\xb4 | Kamber zwingt Omlin zu einer mirakul\xc3\xb6sen Parade. Eckball Xamax. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 19:18:18,"b'59\xc2\xb4 | Ademi schiesst vom Strafraumeck, rutscht dabei aber aus und verzieht entsprechend deutlich. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'"
2019-02-23 19:17:32,b'58\xc2\xb4 | Gelbe Karte f\xc3\xbcr Marek Suchy - Reklamiert nach einem Foul von Serey Die an Stocker. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 19:15:54,b'57\xc2\xb4 | Pech f\xc3\xbcr den FCB! Okafor trifft nur die Latte! #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 19:12:40,b'54\xc2\xb4 | Beim FCB laufen s\xc3\xa4mtliche Offensivaktionen mittlerweile \xc3\xbcber den sehr aktiven Stocker. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 19:10:55,b'52\xc2\xb4 | Wechsel: Charles Pickel f\xc3\xbcr Max Veloso - Erster Wechsel der Partie. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 19:04:24,b'Anpfiff 2. Halbzeit | 0:1 | Die zweite Halbzeit l\xc3\xa4uft! #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 18:52:02,b'RT @FCBasel1893: Pause in Neuenburg. Wir gehen dank @VStocker89 mit einem 1:0 in die Kabine! \xe2\x9a\xbd\xf0\x9f\x94\xa5 #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https\xe2\x80\xa6'
2019-02-23 18:50:49,b'45+2\xc2\xb4 | Statistik erste Halbzeit: Sch\xc3\xbcsse: 5:5 \xc2\xa6 Sch\xc3\xbcsse aufs Tor: 0:1 \xc2\xa6 Ballbesitz: 34%:66% \xc2\xa6 Corner: 2:1 \xc2\xa6 Fouls:\xe2\x80\xa6 https://t.co/aF4JUryRkr'
2019-02-23 18:49:48,b'RT @FCBasel1893: Pause in Neuenburg. Wir gehen dank @VStocker89 mit einem 1:0 in die Kabine! \xe2\x9a\xbd\xf0\x9f\x94\xa5 #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https\xe2\x80\xa6'
2019-02-23 18:47:14,b'Pause in Neuenburg. Wir gehen dank @VStocker89 mit einem 1:0 in die Kabine! \xe2\x9a\xbd\xf0\x9f\x94\xa5 #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/POpInNddQy'
2019-02-23 18:46:26,b'45+1\xc2\xb4 | Eine Nachspielminute wird angezeigt. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 18:37:50,b'Das mag ich Vale so was von g\xc3\xb6nnen!  #rotblaulive'
2019-02-23 18:30:55,b'30\xc2\xb4 | Eine halbe Stunde ist um. Der FCB findet bisher kein Rezept gegen die defensiv eingestellten Neuenburger. Bis\xe2\x80\xa6 https://t.co/VANFI6t0xQ'
2019-02-23 18:16:56,b'16\xc2\xb4 | Satter Weitschuss von Serey Die. Der Ball aus 27 Metern geht knapp am linken Pfosten vorbei. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 18:12:08,b'Basel f\xc3\xbchrt 1:0 gegen YB \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa #rotblaulive'
2019-02-23 18:10:44,b'10\xc2\xb4 | Guter Schuss von Nuzzolo aus 25 Metern. Der Ball streicht nur knapp \xc3\xbcber die Latte. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 18:08:56,"b'Also eigentlich w\xc3\xa4re das mein Stammmittelfeld,  just saying..#rotblaulive'"
2019-02-23 18:06:42,b'6\xc2\xb4 | Serey Die kann gerade noch vor dem einschussbereiten Ajeti kl\xc3\xa4ren. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
2019-02-23 18:01:16,"b""Anpfiff 1. Halbzeit | Neuch\xc3\xa2tel Xamax FCS vs. FC Basel 1893 | Los geht's! #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive"""
2019-02-23 17:54:06,b'RT @FCBasel1893: \xf0\x9f\x94\xb4\xf0\x9f\x94\xb5 Mit dieser 11 starten wir ins Ausw\xc3\xa4rtsspiel gegen den @XamaxFCS \xe2\x8f\xb0 Noch eine Stunde bis zum Anpfiff in der Maladi\xc3\xa8re! \xf0\x9f\x94\xa5\xe2\x80\xa6'
