2019-02-27 14:31:26,b'Is #Borussia Dortmund GmbH &amp; Co. Kommanditgesellschaft auf Aktien (XTRA:BVB) Worth a Look With an ERP5 of 11263? -\xe2\x80\xa6 https://t.co/JIpANXQKII'
2019-02-27 13:39:28,b'Erleichterung beim #BVB: Marco #Reus wird in #Augsburg wieder in der Startelf stehen. Alle Infos:\xe2\x80\xa6 https://t.co/YjKiFCCAuQ'
2019-02-27 12:16:35,"b'RT @borussia_esport: 1273-55-211\n\n@BMG_Jeffryy95 hat diese Saison Gas gegeben, wer hat von Euch die beste Bilanz?\n\n#VBL #unz\xc3\xa4hmbar #DieFohl\xe2\x80\xa6'"
2019-02-27 11:40:54,"b'RT @borussia_esport: 1273-55-211\n\n@BMG_Jeffryy95 hat diese Saison Gas gegeben, wer hat von Euch die beste Bilanz?\n\n#VBL #unz\xc3\xa4hmbar #DieFohl\xe2\x80\xa6'"
2019-02-27 11:39:32,"b'1273-55-211\n\n@BMG_Jeffryy95 hat diese Saison Gas gegeben, wer hat von Euch die beste Bilanz?\n\n#VBL #unz\xc3\xa4hmbar\xe2\x80\xa6 https://t.co/Ig3ppNhgKD'"
2019-02-27 11:34:14,b'Die @BVB PK vor @FCAugsburg heute live bei @SkySportNewsHD ab 13:00 Uhr! #bvb #borussia https://t.co/U3WGM4ooho'
2019-02-27 10:34:41,"b'RT @MotherSoccerNL: G\xc3\xbcnter Netzer, Borussia M\xc3\xb6nchengladbach (1972) #B\xc3\xb6kelberg #G\xc3\xbcnterNetzer #BMG #Borussia #Deutschland Photo: Manfred Babu\xe2\x80\xa6'"
2019-02-27 10:08:45,"b'RT @MotherSoccerNL: G\xc3\xbcnter Netzer, Borussia M\xc3\xb6nchengladbach (1972) #B\xc3\xb6kelberg #G\xc3\xbcnterNetzer #BMG #Borussia #Deutschland Photo: Manfred Babu\xe2\x80\xa6'"
