hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Astor on the Park,http://www.tripadvisor.com/Hotel_Review-g60763-d99443-Reviews-Astor_on_the_Park-New_York_City_New_York.html,New York,,1586 ,3.5,2019/04/13,2019/04/14, 170,Hotels.com,8,Visit hotel website
YOTEL New York,http://www.tripadvisor.com/Hotel_Review-g60763-d2079052-Reviews-YOTEL_New_York-New_York_City_New_York.html,New York,,12411 ,4.5,2019/04/13,2019/04/14, 129,Expedia.ch,15,"Free Wifi,Restaurant,Visit hotel website"
Crowne Plaza Times Square Manhattan,http://www.tripadvisor.com/Hotel_Review-g60763-d93454-Reviews-Crowne_Plaza_Times_Square_Manhattan-New_York_City_New_York.html,New York,,11250 ,4,2019/04/13,2019/04/14, 245,roomsXXL.ch,13,"Pool,Restaurant,Visit hotel website"
Crowne Plaza HY36 Midtown Manhattan,http://www.tripadvisor.com/Hotel_Review-g60763-d11854022-Reviews-Crowne_Plaza_HY36_Midtown_Manhattan-New_York_City_New_York.html,New York,,680 ,4.5,2019/04/13,2019/04/14, 155,Hotels.com,14,"Free Wifi,Fitness center,Visit hotel website"
The Bentley Hotel,http://www.tripadvisor.com/Hotel_Review-g60763-d99302-Reviews-The_Bentley_Hotel-New_York_City_New_York.html,New York,,4809 ,4,2019/04/13,2019/04/14, 293,roomsXXL.ch,13,"Room service,Bar/Lounge,Visit hotel website"
Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,,6307 ,4.5,2019/04/13,2019/04/14, 204,roomsXXL.ch,12,"Free Wifi,Breakfast included,Visit hotel website"
Hilton Garden Inn Times Square,http://www.tripadvisor.com/Hotel_Review-g60763-d99352-Reviews-Hilton_Garden_Inn_Times_Square-New_York_City_New_York.html,New York,,8281 ,4.5,2019/04/13,2019/04/14, 112,AMOMA,12,"Free Wifi,Restaurant,Visit hotel website"
Park Central Hotel New York,http://www.tripadvisor.com/Hotel_Review-g60763-d93520-Reviews-Park_Central_Hotel_New_York-New_York_City_New_York.html,New York,,6419 ,4,2019/04/13,2019/04/14, 121,Agoda.com,12,"Bar/Lounge,Fitness center,Visit hotel website"
Stewart Hotel,http://www.tripadvisor.com/Hotel_Review-g60763-d93562-Reviews-Stewart_Hotel-New_York_City_New_York.html,New York,,7014 ,4,2019/04/13,2019/04/14, 107,Agoda.com,12,"Free Wifi,Restaurant,Visit hotel website"
The Lucerne Hotel,http://www.tripadvisor.com/Hotel_Review-g60763-d99281-Reviews-The_Lucerne_Hotel-New_York_City_New_York.html,New York,,2649 ,4.5,2019/04/13,2019/04/14, 367,roomsXXL.ch,13,"Free Wifi,Restaurant"
