hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Holiday Inn Express Singapore Serangoon,http://www.tripadvisor.com/Hotel_Review-g294265-d1222995-Reviews-Holiday_Inn_Express_Singapore_Serangoon-Singapore.html,Singapore,,13 ,,2019/05/18,2019/05/19,0,Booking.com,10,"Free Wifi,Restaurant,Visit hotel website"
Marina Bay Sands,http://www.tripadvisor.com/Hotel_Review-g294265-d1770798-Reviews-Marina_Bay_Sands-Singapore.html,Singapore,,27272 ,,2019/05/18,2019/05/19, 370,Booking.com,14,"Free Wifi,Pool"
Park Avenue Rochester Hotel,http://www.tripadvisor.com/Hotel_Review-g294265-d2435463-Reviews-Park_Avenue_Rochester_Hotel-Singapore.html,Singapore,,708 ,,2019/05/18,2019/05/19, 106,Booking.com,15,"Free Wifi,Pool"
Grand Copthorne Waterfront Hotel,http://www.tripadvisor.com/Hotel_Review-g294265-d301679-Reviews-Grand_Copthorne_Waterfront_Hotel-Singapore.html,Singapore,,4012 ,,2019/05/18,2019/05/19, 102,Agoda.com,15,"Free Wifi,Pool"
Hotel Jen Orchardgateway Singapore by Shangri-La,http://www.tripadvisor.com/Hotel_Review-g294265-d7056556-Reviews-Hotel_Jen_Orchardgateway_Singapore_by_Shangri_La-Singapore.html,Singapore,,2621 ,,2019/05/18,2019/05/19, 166,Booking.com,17,"Free Wifi,Pool,Visit hotel website"
ibis Singapore on Bencoolen Hotel,http://www.tripadvisor.com/Hotel_Review-g294265-d1229624-Reviews-Ibis_Singapore_on_Bencoolen_Hotel-Singapore.html,Singapore,,7110 ,,2019/05/18,2019/05/19, 87,Booking.com,14,"Free Wifi,Restaurant,Visit hotel website"
Sandpiper Hotel Singapore,http://www.tripadvisor.com/Hotel_Review-g294265-d5438552-Reviews-Sandpiper_Hotel_Singapore-Singapore.html,Singapore,,513 ,,2019/05/18,2019/05/19, 78,Booking.com,13,Free Wifi
Hotel Nostalgia,http://www.tripadvisor.com/Hotel_Review-g294265-d1546256-Reviews-Hotel_Nostalgia-Singapore.html,Singapore,,1373 ,,2019/05/18,2019/05/19, 85,Booking.com,13,"Free Wifi,Pool"
30 Bencoolen,http://www.tripadvisor.com/Hotel_Review-g294265-d305428-Reviews-30_Bencoolen-Singapore.html,Singapore,,339 ,,2019/05/18,2019/05/19, 113,Booking.com,16,"Free Wifi,Pool,Visit hotel website"
Pan Pacific Singapore,http://www.tripadvisor.com/Hotel_Review-g294265-d302294-Reviews-Pan_Pacific_Singapore-Singapore.html,Singapore,,9704 ,,2019/05/18,2019/05/19, 178,Booking.com,15,"Free Wifi,Pool,Visit hotel website"
