hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hilton Zurich Airport,http://www.tripadvisor.com/Hotel_Review-g227102-d234261-Reviews-Hilton_Zurich_Airport-Opfikon_Zurich.html,Zurich,2799 ,,2019/04/06,2019/04/09,CHF 134,ebookers.ch,12,"Free Wifi,Restaurant,Visit hotel website"
Zurich Marriott Hotel,http://www.tripadvisor.com/Hotel_Review-g188113-d205966-Reviews-Zurich_Marriott_Hotel-Zurich.html,Zurich,1189 ,,2019/04/06,2019/04/09,CHF 283,Hotels.com,9,"Free Wifi,Restaurant,Visit hotel website"
ACASA Suites,http://www.tripadvisor.com/Hotel_Review-g188113-d12843056-Reviews-ACASA_Suites-Zurich.html,Zurich,120 ,,2019/04/06,2019/04/09,CHF 137,Booking.com,7,"Free Wifi,Restaurant"
Townhouse Boutique Hotel,http://www.tripadvisor.com/Hotel_Review-g188113-d1856821-Reviews-Townhouse_Boutique_Hotel-Zurich.html,Zurich,469 ,,2019/04/06,2019/04/09,CHF 163,ebookers.ch,8,Free Wifi
Small Luxury Hotel Ambassador Zurich,http://www.tripadvisor.com/Hotel_Review-g188113-d481591-Reviews-Small_Luxury_Hotel_Ambassador_Zurich-Zurich.html,Zurich,619 ,,2019/04/06,2019/04/09,CHF 234,Hotelwebseite,12,"Free Wifi,Restaurant"
Hotel Schweizerhof Zurich,http://www.tripadvisor.com/Hotel_Review-g188113-d233017-Reviews-Hotel_Schweizerhof_Zurich-Zurich.html,Zurich,1612 ,,2019/04/06,2019/04/09,CHF 359,Hotels.com,10,"Free Wifi,Breakfast included"
Coronado Hotel,http://www.tripadvisor.com/Hotel_Review-g188113-d228146-Reviews-Coronado_Hotel-Zurich.html,Zurich,586 ,,2019/04/06,2019/04/09,CHF 129,ebookers.ch,8,"Free Wifi,Free Parking,Visit hotel website"
Plattenhof Hotel,http://www.tripadvisor.com/Hotel_Review-g188113-d295698-Reviews-Plattenhof_Hotel-Zurich.html,Zurich,327 ,,2019/04/06,2019/04/09,CHF 154,ebookers.ch,11,"Free Wifi,Breakfast included"
Sorell Hotel Rex,http://www.tripadvisor.com/Hotel_Review-g188113-d206011-Reviews-Sorell_Hotel_Rex-Zurich.html,Zurich,417 ,,2019/04/06,2019/04/09,CHF 159,ebookers.ch,11,"Free Wifi,Breakfast included"
25hours Hotel Langstrasse,http://www.tripadvisor.com/Hotel_Review-g188113-d12105934-Reviews-25hours_Hotel_Langstrasse-Zurich.html,Zurich,626 ,,2019/04/06,2019/04/09,CHF 178,ebookers.ch,8,"Free Wifi,Restaurant,Visit hotel website"
Hotel St. Gotthard,http://www.tripadvisor.com/Hotel_Review-g188113-d228217-Reviews-Hotel_St_Gotthard-Zurich.html,Zurich,1202 ,,2019/04/06,2019/04/09,CHF 216,Booking.com,11,"Free Wifi,Restaurant"
Leoneck Swiss Hotel,http://www.tripadvisor.com/Hotel_Review-g188113-d233018-Reviews-Leoneck_Swiss_Hotel-Zurich.html,Zurich,844 ,,2019/04/06,2019/04/09,CHF 178,ebookers.ch,9,"Free Wifi,Restaurant"
25hours Hotel Zurich West,http://www.tripadvisor.com/Hotel_Review-g188113-d3236692-Reviews-25hours_Hotel_Zurich_West-Zurich.html,Zurich,1461 ,,2019/04/06,2019/04/09,CHF 131,Booking.com,8,"Free Wifi,Restaurant,Visit hotel website"
