platform_name,price_per_night
Booking.com, 309
Booking.com, 309
, 309
, 309
, 309
, 309
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 309
, 309
, 309
, 286
, 286
,0
,0
,0
, 286
, 286
,0
,0
,0
, 309
, 309
,0
,0
,0
, 309
, 309
, 309
,0
, 309
, 309
, 343
,0
,0
,0
, 286
,0
,0
,0
, 286
,0
,0
, 286
,0
,0
,0
, 286
,0
,0
,0
, 309
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Booking.com,0
Booking.com,0
Booking.com,0
Booking.com,0
,0
,0
,0
,0
,0
,0
