platform_name,price_per_night
Hotels.com, 464
Hotels.com, 464
, 464
, 464
, 464
,0
,0
,0
,0
,0
,0
,0
, 464
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 464
, 464
, 464
, 464
, 464
,0
,0
,0
, 464
, 464
,0
,0
,0
, 464
, 464
,0
,0
, 464
, 464
, 464
,0
, 464
, 464
, 464
,0
,0
,0
, 515
,0
,0
,0
, 438
,0
,0
,0
, 464
,0
,0
,0
, 464
,0
,0
,0
, 464
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
,0
,0
,0
,0
,0
,0
