TweetID,Date,User,Followers,Retweets,Favorites
1111619612033064960,2019-03-29 13:22:23,SuitelifeIns,268,0,0
1111619489593024512,2019-03-29 13:21:53,AlhaleesGroup,1492,0,0
1111619450699014145,2019-03-29 13:21:44,poolpartysport,671,1,0
1111619059395772416,2019-03-29 13:20:11,sandfordsprings,2449,0,0
1111618647166980098,2019-03-29 13:18:33,SocialLondonUK,352,2,0
1111618416966799360,2019-03-29 13:17:38,Elysium_Hotel,2475,0,0
1111618258031927298,2019-03-29 13:17:00,aTravelCompanio,11609,0,1
1111617933870948353,2019-03-29 13:15:42,AmeyaCherthala,5,0,0
1111617803180748801,2019-03-29 13:15:11,ThePalmsTC,4279,0,0
1111617431674470401,2019-03-29 13:13:43,tsuguo,360,0,0
1111617385193050114,2019-03-29 13:13:32,UAENewsArabic,704003,5,0
1111617383989415936,2019-03-29 13:13:31,MetroDubai,13127,5,0
1111617382923948032,2019-03-29 13:13:31,UAEBusinessNews,32756,5,0
1111616771226783744,2019-03-29 13:11:05,TravelNow24,1125,1,0
1111616757880360960,2019-03-29 13:11:02,UAENews,169914,5,0
1111616722526588928,2019-03-29 13:10:54,Dharmen88331206,2596,1,0
1111616691228868608,2019-03-29 13:10:46,ketkar_anita,17,11,0
1111616637659021312,2019-03-29 13:10:33,ThePoovathHotel,5,0,0
1111616614036725760,2019-03-29 13:10:28,bestforluxury,468,1,0
1111616526447230979,2019-03-29 13:10:07,Hotel360Expo,4810,0,0
1111616247999934464,2019-03-29 13:09:01,love4ulot,3734,5,0
1111616218048458753,2019-03-29 13:08:53,blogosum,3721,0,0
1111616130370535430,2019-03-29 13:08:32,DubaiTrends,11073,5,1
1111615827868958721,2019-03-29 13:07:20,bookbootdotcom,1612,2,0
1111615646893170690,2019-03-29 13:06:37,kimsalsan,2262,2,0
1111615419750604801,2019-03-29 13:05:43,Kiscol_Grands,8550,0,0
1111614765456076800,2019-03-29 13:03:07,SantoMiraMare,17,0,0
1111614370390425601,2019-03-29 13:01:33,dovesuites,247,0,0
1111614350278709248,2019-03-29 13:01:28,hotel_industry,14932,0,0
1111614220703944710,2019-03-29 13:00:57,ilspetty,82,0,0
1111614129280872448,2019-03-29 13:00:35,TravelDailyHQ,11399,0,0
1111613968106311681,2019-03-29 12:59:57,illiotti,2677,0,0
1111613191400771584,2019-03-29 12:56:52,Luxton_Cirebon,88,0,0
1111612373129809923,2019-03-29 12:53:37,matthewhayden,5741,0,0
1111612080107315201,2019-03-29 12:52:27,TheGroveHotel,52467,2,0
1111611967763083265,2019-03-29 12:52:00,The_Village_Pub,5725,1,0
1111611938264547329,2019-03-29 12:51:53,MrsPKwan,74,0,0
1111611518184026112,2019-03-29 12:50:13,BlackEye_CBrew,436,0,1
1111611307705421828,2019-03-29 12:49:23,towngatejobs,273,0,0
1111610661233217541,2019-03-29 12:46:49,kaktushotels,1812,1,0
1111610512440209409,2019-03-29 12:46:13,CruzProperty,327,0,0
1111610229551054848,2019-03-29 12:45:06,bestforluxury,468,0,0
1111610123435294721,2019-03-29 12:44:40,Hill_Point_,0,0,0
1111609981617487872,2019-03-29 12:44:06,natsjobs,636,0,0
1111609867641470977,2019-03-29 12:43:39,sjongejonge4,29,7,0
1111609219923525635,2019-03-29 12:41:05,Plant_HQ,864,0,0
1111609112293462018,2019-03-29 12:40:39,EnjoyInteriors,1675,1,0
1111609076910305280,2019-03-29 12:40:31,SouthbridgeHCC,729,0,0
1111609001169616897,2019-03-29 12:40:13,HotelPelirocco,2736,1,0
1111608951534170112,2019-03-29 12:40:01,thismoment81,68,0,0
1111608866415013889,2019-03-29 12:39:41,natsjobs,636,0,0
1111608313429540865,2019-03-29 12:37:29,FeathersLodge,764,0,0
1111608281204695040,2019-03-29 12:37:21,ClarionInvest,10,0,0
