TweetID,Date,User,Followers,Retweets,Favorites
1122807603040542721,2019-04-29 10:19:27,CalJamieson,5096,1,0
1122807354997837824,2019-04-29 10:18:28,kuhlyahn,141,0,0
1122807313356685312,2019-04-29 10:18:18,WeAcceptPets,47178,0,0
1122807306046070787,2019-04-29 10:18:17,LochNessCentre,1242,0,0
1122807141570498560,2019-04-29 10:17:37,microtelniagara,113,0,0
1122807116681465856,2019-04-29 10:17:32,goeurekatravel,12492,1,0
1122806632839249920,2019-04-29 10:15:36,starlingresort,8,0,0
1122806380459626496,2019-04-29 10:14:36,MySafetySquad,2435,0,0
1122805845421637632,2019-04-29 10:12:28,Chargifi,1400,1,0
1122805839029469184,2019-04-29 10:12:27,kkmm2cSABHdOapP,3462,2,0
1122805780443320322,2019-04-29 10:12:13,funnymoa,3,0,0
1122805661837025281,2019-04-29 10:11:45,golfballfinder1,2047,1,0
1122805553296760835,2019-04-29 10:11:19,IloveArtBot,553,1,0
1122805522271391753,2019-04-29 10:11:11,HospitalityTek,2496,0,0
1122805287969349632,2019-04-29 10:10:16,villageescape,406,3,0
1122805287348572160,2019-04-29 10:10:15,HOCRadio,4454,0,0
1122805257199915009,2019-04-29 10:10:08,TempleSpa,12326,0,0
1122805254880235520,2019-04-29 10:10:08,microtelniagara,113,2,0
1122805237612519426,2019-04-29 10:10:04,GalaPlacidiaB,788,0,0
1122805047929208832,2019-04-29 10:09:18,Danesfieldhouse,6047,0,0
1122804706772963328,2019-04-29 10:07:57,McAleerRushe,4007,0,0
1122804595409842176,2019-04-29 10:07:30,SUPERGASind,56,0,0
1122804521531396097,2019-04-29 10:07:13,simeontse,80,0,0
1122804349296676866,2019-04-29 10:06:32,EPfansFR,84,1,0
1122803988775280641,2019-04-29 10:05:06,smarthostels,5121,0,0
1122803986657157120,2019-04-29 10:05:05,JuliaZoellner,180,0,0
1122803813038141441,2019-04-29 10:04:24,natsjobs,640,0,0
1122803750874140672,2019-04-29 10:04:09,simeontse,80,0,0
1122803712567726080,2019-04-29 10:04:00,Hodgkinson_PRJ,778,1,0
1122803538667737089,2019-04-29 10:03:18,bestforluxury,495,0,0
1122803450331291648,2019-04-29 10:02:57,AMANBHANDARI4,556,0,0
1122803123645501440,2019-04-29 10:01:40,blogosum,3825,0,0
1122803010663518209,2019-04-29 10:01:13,ThePalmsSpain,0,0,0
1122802918837690368,2019-04-29 10:00:51,PTPropertyShow,531,1,0
1122802875619475456,2019-04-29 10:00:40,Tregarthens,1315,0,0
1122802833810653184,2019-04-29 10:00:30,zantehotelgr,43,0,0
1122802758627631105,2019-04-29 10:00:12,ftdavisinn,128,0,1
1122802741242474497,2019-04-29 10:00:08,yTravelBlog,52558,2,0
1122802254078271488,2019-04-29 09:58:12,RHWHotels,38,0,0
1122802228199415808,2019-04-29 09:58:06,bestforluxury,495,0,0
1122801697577938944,2019-04-29 09:56:00,NewsInnOfficial,2033,0,0
1122801314294042624,2019-04-29 09:54:28,VirtualPACo,1973,0,0
1122800196658835457,2019-04-29 09:50:02,BlacksBrokers,61530,0,0
1122800132519550976,2019-04-29 09:49:46,HotelierME,14364,0,0
1122799001869406210,2019-04-29 09:45:17,rwsentosa,51546,0,0
1122798645424742401,2019-04-29 09:43:52,planmywork,12,0,1
1122798157342097408,2019-04-29 09:41:55,Mystery__Travel,1853,0,0
1122797972914196481,2019-04-29 09:41:11,lidijahouse,64,0,0
1122797770958622720,2019-04-29 09:40:23,gplatemarketing,1365,0,0
1122797676729438208,2019-04-29 09:40:01,bestforluxury,495,0,0
1122797572521906181,2019-04-29 09:39:36,UksRestaurants,4435,1,0
1122797423036895232,2019-04-29 09:39:00,bed__breakfast,361,0,0
1122797324093157376,2019-04-29 09:38:37,evewin89,1151,0,0
1122796883015917568,2019-04-29 09:36:52,thewolvieuk,70,0,0
1122796462717300736,2019-04-29 09:35:11,AloftCessnaPark,417,0,0
1122796117232693249,2019-04-29 09:33:49,Hotel_Suppliers,956,0,0
1122795249485656064,2019-04-29 09:30:22,BluemoonHotels,0,0,0
1122795157022072832,2019-04-29 09:30:00,upto75,548,0,0
1122795069847887872,2019-04-29 09:29:39,BeamishPark,2233,0,0
1122794719317196800,2019-04-29 09:28:16,sanjaboskovicAr,64,0,0
1122794707694817280,2019-04-29 09:28:13,bestforluxury,495,0,0
1122794632402939904,2019-04-29 09:27:55,hotel_industry,14940,0,0
1122794556955811841,2019-04-29 09:27:37,sheikhaliresort,415,0,1
1122794507098050560,2019-04-29 09:27:25,kingstontheatre,2279,0,0
1122794314810253312,2019-04-29 09:26:39,ShowStateLtd,767,0,0
1122793897497976832,2019-04-29 09:25:00,dolcesitges,1951,0,0
1122793868330594304,2019-04-29 09:24:53,travelprnewscom,1745,1,0
1122793813028663297,2019-04-29 09:24:40,travelprnewscom,1745,1,1
1122793745596977152,2019-04-29 09:24:24,natsjobs,640,0,0
1122793378842693633,2019-04-29 09:22:56,AndyPennefather,35844,1,0
1122793174915801088,2019-04-29 09:22:08,bestforluxury,495,1,1
1122792944585650176,2019-04-29 09:21:13,fionacooper1970,3868,1,3
1122792608361787392,2019-04-29 09:19:52,Grande_Roche,3442,0,0
1122792151627259904,2019-04-29 09:18:04,Arabia__Saudita,440,1,0
1122792150620692480,2019-04-29 09:18:03,SSDouroValley,1603,0,7
1122791666065334272,2019-04-29 09:16:08,Barbourosa,211,0,0
1122791616241176576,2019-04-29 09:15:56,WelshHotel,127,0,0
1122791056687366145,2019-04-29 09:13:43,YtRteam,19,3,0
1122790835962241024,2019-04-29 09:12:50,cthawards1,576,0,1
1122790814424477697,2019-04-29 09:12:45,TheTouchPuertoB,432,0,0
1122790633712836609,2019-04-29 09:12:02,haramaynhotels1,1193,1,0
1122790319601475586,2019-04-29 09:10:47,NI_HotelAwards,27,0,0
1122790024490123264,2019-04-29 09:09:36,SweetCookiesme,211,1,0
1122789673225445376,2019-04-29 09:08:13,Ikulyl,1294,7,0
1122789452441481216,2019-04-29 09:07:20,Transtree,543,0,0
1122789369969090561,2019-04-29 09:07:00,bestforluxury,495,0,0
1122789240973090816,2019-04-29 09:06:30,faithhgdl,85,2,0
1122788686763044864,2019-04-29 09:04:17,chrisalexandre,257,0,1
1122788423717261312,2019-04-29 09:03:15,guestrevu,953,3,0
1122788142392672256,2019-04-29 09:02:08,CHuC_org_uk,1258,0,0
1122788035203084288,2019-04-29 09:01:42,KiddyCharts,21348,0,0
1122787889539100672,2019-04-29 09:01:07,bestforluxury,495,0,0
1122787829992632320,2019-04-29 09:00:53,africadmc,574,0,0
1122787821171953664,2019-04-29 09:00:51,InfoEcowelle,431,0,0
1122787806873563136,2019-04-29 09:00:48,StudentandLife,226,0,0
1122787785658773505,2019-04-29 09:00:43,leolahotelng,222,0,0
1122787785000333312,2019-04-29 09:00:42,ThornhillInsure,1703,0,0
1122787424516448256,2019-04-29 08:59:17,DLGHoteldanang,13,1,0
1122787408674557952,2019-04-29 08:59:13,DLGHoteldanang,13,1,1
1122787388344950784,2019-04-29 08:59:08,FactsofTR,1288,0,3
1122787386084036608,2019-04-29 08:59:07,woodpeckerforme,262,1,0
1122787180823371776,2019-04-29 08:58:18,JobsInHotels,595,0,0
1122786409063112704,2019-04-29 08:55:14,bestforluxury,495,0,0
1122786318352674816,2019-04-29 08:54:53,pearleast1,57,0,0
1122786291928711170,2019-04-29 08:54:47,hayes_jarvisIE,2397,7,0
1122786115927400448,2019-04-29 08:54:05,KWSKAN,1141,0,0
1122785919390629889,2019-04-29 08:53:18,FraserSuitesGla,729,0,1
1122785671691874305,2019-04-29 08:52:19,flightsking,159,1,0
1122785388160897030,2019-04-29 08:51:11,StudiosVivaz,0,0,0
1122784848161062913,2019-04-29 08:49:02,ChampanerResort,83,0,1
1122783955327963136,2019-04-29 08:45:29,LaVistaHotel1,22,0,0
1122783917726142464,2019-04-29 08:45:20,serragardenotel,1,0,0
1122783679867125760,2019-04-29 08:44:24,natsjobs,640,0,0
1122783341890007042,2019-04-29 08:43:03,_yukarigyo,777,0,0
1122783304158195713,2019-04-29 08:42:54,udcollections,2272,0,2
1122783037148758016,2019-04-29 08:41:51,SipDeal100,80,1,0
1122782996799553537,2019-04-29 08:41:41,qubapalacehotel,19,0,0
1122782992848642048,2019-04-29 08:41:40,rochester_the,212,2,0
1122782785402482688,2019-04-29 08:40:50,wordofmice,1048,0,2
