1,2,3,4,5,6,7,8,9,10,11
1.02734375,1.02734375,1.046875,1.02734375,1.02734375,1.02734375,1.02734375,0.94921875,1.04296875,1.02734375,1.02734375
1.02734375,1.046875,1.02734375,1.02734375,1.02734375,1.02734375,0.94921875,1.04296875,1.02734375,1.02734375,1.02734375
1.046875,1.02734375,1.02734375,1.02734375,1.02734375,0.94921875,1.04296875,1.02734375,1.02734375,1.02734375,1.02734375
1.02734375,1.02734375,1.02734375,1.02734375,0.94921875,1.04296875,1.02734375,1.02734375,1.02734375,1.02734375,0.94921875
1.02734375,1.02734375,1.02734375,0.94921875,1.04296875,1.02734375,1.02734375,1.02734375,1.02734375,0.94921875,1.046875
1.02734375,1.02734375,0.94921875,1.04296875,1.02734375,1.02734375,1.02734375,1.02734375,0.94921875,1.046875,1.02734375
1.02734375,0.94921875,1.04296875,1.02734375,1.02734375,1.02734375,1.02734375,0.94921875,1.046875,1.02734375,1.046875
0.94921875,1.04296875,1.02734375,1.02734375,1.02734375,1.02734375,0.94921875,1.046875,1.02734375,1.046875,1.02734375
1.04296875,1.02734375,1.02734375,1.02734375,1.02734375,0.94921875,1.046875,1.02734375,1.046875,1.02734375,1.02734375
1.02734375,1.02734375,1.02734375,1.02734375,0.94921875,1.046875,1.02734375,1.046875,1.02734375,1.02734375,0.94921875
1.02734375,1.02734375,1.02734375,0.94921875,1.046875,1.02734375,1.046875,1.02734375,1.02734375,0.94921875,1.04296875
1.02734375,1.02734375,0.94921875,1.046875,1.02734375,1.046875,1.02734375,1.02734375,0.94921875,1.04296875,0.95703125
1.02734375,0.94921875,1.046875,1.02734375,1.046875,1.02734375,1.02734375,0.94921875,1.04296875,0.95703125,1.02734375
0.94921875,1.046875,1.02734375,1.046875,1.02734375,1.02734375,0.94921875,1.04296875,0.95703125,1.02734375,0.94921875
1.046875,1.02734375,1.046875,1.02734375,1.02734375,0.94921875,1.04296875,0.95703125,1.02734375,0.94921875,1.046875
1.02734375,1.046875,1.02734375,1.02734375,0.94921875,1.04296875,0.95703125,1.02734375,0.94921875,1.046875,0.95703125
1.046875,1.02734375,1.02734375,0.94921875,1.04296875,0.95703125,1.02734375,0.94921875,1.046875,0.95703125,0.94921875
1.02734375,1.02734375,0.94921875,1.04296875,0.95703125,1.02734375,0.94921875,1.046875,0.95703125,0.94921875,1.02734375
1.02734375,0.94921875,1.04296875,0.95703125,1.02734375,0.94921875,1.046875,0.95703125,0.94921875,1.02734375,1.046875
0.94921875,1.04296875,0.95703125,1.02734375,0.94921875,1.046875,0.95703125,0.94921875,1.02734375,1.046875,1.046875
1.04296875,0.95703125,1.02734375,0.94921875,1.046875,0.95703125,0.94921875,1.02734375,1.046875,1.046875,1.046875
0.95703125,1.02734375,0.94921875,1.046875,0.95703125,0.94921875,1.02734375,1.046875,1.046875,1.046875,1.046875
1.02734375,0.94921875,1.046875,0.95703125,0.94921875,1.02734375,1.046875,1.046875,1.046875,1.046875,1.02734375
0.94921875,1.046875,0.95703125,0.94921875,1.02734375,1.046875,1.046875,1.046875,1.046875,1.02734375,1.046875
1.046875,0.95703125,0.94921875,1.02734375,1.046875,1.046875,1.046875,1.046875,1.02734375,1.046875,1.046875
0.95703125,0.94921875,1.02734375,1.046875,1.046875,1.046875,1.046875,1.02734375,1.046875,1.046875,1.046875
0.94921875,1.02734375,1.046875,1.046875,1.046875,1.046875,1.02734375,1.046875,1.046875,1.046875,1.0546875
1.02734375,1.046875,1.046875,1.046875,1.046875,1.02734375,1.046875,1.046875,1.046875,1.0546875,1.0546875
1.046875,1.046875,1.046875,1.046875,1.02734375,1.046875,1.046875,1.046875,1.0546875,1.0546875,1.0546875
1.046875,1.046875,1.046875,1.02734375,1.046875,1.046875,1.046875,1.0546875,1.0546875,1.0546875,1.05859375
1.046875,1.046875,1.02734375,1.046875,1.046875,1.046875,1.0546875,1.0546875,1.0546875,1.05859375,1.046875
1.046875,1.02734375,1.046875,1.046875,1.046875,1.0546875,1.0546875,1.0546875,1.05859375,1.046875,1.03515625
1.02734375,1.046875,1.046875,1.046875,1.0546875,1.0546875,1.0546875,1.05859375,1.046875,1.03515625,1.140625
1.046875,1.046875,1.046875,1.0546875,1.0546875,1.0546875,1.05859375,1.046875,1.03515625,1.140625,1.140625
1.046875,1.046875,1.0546875,1.0546875,1.0546875,1.05859375,1.046875,1.03515625,1.140625,1.140625,1.140625
1.046875,1.0546875,1.0546875,1.0546875,1.05859375,1.046875,1.03515625,1.140625,1.140625,1.140625,1.04296875
1.0546875,1.0546875,1.0546875,1.05859375,1.046875,1.03515625,1.140625,1.140625,1.140625,1.04296875,1.140625
1.0546875,1.0546875,1.05859375,1.046875,1.03515625,1.140625,1.140625,1.140625,1.04296875,1.140625,1.140625
1.0546875,1.05859375,1.046875,1.03515625,1.140625,1.140625,1.140625,1.04296875,1.140625,1.140625,1.140625
1.05859375,1.046875,1.03515625,1.140625,1.140625,1.140625,1.04296875,1.140625,1.140625,1.140625,1.140625
1.046875,1.03515625,1.140625,1.140625,1.140625,1.04296875,1.140625,1.140625,1.140625,1.140625,1.0390625
1.03515625,1.140625,1.140625,1.140625,1.04296875,1.140625,1.140625,1.140625,1.140625,1.0390625,1.0390625
1.140625,1.140625,1.140625,1.04296875,1.140625,1.140625,1.140625,1.140625,1.0390625,1.0390625,1.046875
1.140625,1.140625,1.04296875,1.140625,1.140625,1.140625,1.140625,1.0390625,1.0390625,1.046875,1.140625
1.140625,1.04296875,1.140625,1.140625,1.140625,1.140625,1.0390625,1.0390625,1.046875,1.140625,1.140625
1.04296875,1.140625,1.140625,1.140625,1.140625,1.0390625,1.0390625,1.046875,1.140625,1.140625,1.140625
1.140625,1.140625,1.140625,1.140625,1.0390625,1.0390625,1.046875,1.140625,1.140625,1.140625,1.046875
1.140625,1.140625,1.140625,1.0390625,1.0390625,1.046875,1.140625,1.140625,1.140625,1.046875,1.046875
1.140625,1.140625,1.0390625,1.0390625,1.046875,1.140625,1.140625,1.140625,1.046875,1.046875,1.046875
1.140625,1.0390625,1.0390625,1.046875,1.140625,1.140625,1.140625,1.046875,1.046875,1.046875,1.140625
1.0390625,1.0390625,1.046875,1.140625,1.140625,1.140625,1.046875,1.046875,1.046875,1.140625,1.046875
1.0390625,1.046875,1.140625,1.140625,1.140625,1.046875,1.046875,1.046875,1.140625,1.046875,0.859375
1.046875,1.140625,1.140625,1.140625,1.046875,1.046875,1.046875,1.140625,1.046875,0.859375,0.859375
1.140625,1.140625,1.140625,1.046875,1.046875,1.046875,1.140625,1.046875,0.859375,0.859375,1.046875
1.140625,1.140625,1.046875,1.046875,1.046875,1.140625,1.046875,0.859375,0.859375,1.046875,1.046875
1.140625,1.046875,1.046875,1.046875,1.140625,1.046875,0.859375,0.859375,1.046875,1.046875,1.046875
1.046875,1.046875,1.046875,1.140625,1.046875,0.859375,0.859375,1.046875,1.046875,1.046875,1.140625
1.046875,1.046875,1.140625,1.046875,0.859375,0.859375,1.046875,1.046875,1.046875,1.140625,1.0546875
1.046875,1.140625,1.046875,0.859375,0.859375,1.046875,1.046875,1.046875,1.140625,1.0546875,1.0546875
1.140625,1.046875,0.859375,0.859375,1.046875,1.046875,1.046875,1.140625,1.0546875,1.0546875,0.95703125
1.046875,0.859375,0.859375,1.046875,1.046875,1.046875,1.140625,1.0546875,1.0546875,0.95703125,0.921875
0.859375,0.859375,1.046875,1.046875,1.046875,1.140625,1.0546875,1.0546875,0.95703125,0.921875,0.921875
0.859375,1.046875,1.046875,1.046875,1.140625,1.0546875,1.0546875,0.95703125,0.921875,0.921875,1.0546875
1.046875,1.046875,1.046875,1.140625,1.0546875,1.0546875,0.95703125,0.921875,0.921875,1.0546875,1.0546875
1.046875,1.046875,1.140625,1.0546875,1.0546875,0.95703125,0.921875,0.921875,1.0546875,1.0546875,0.99609375
1.046875,1.140625,1.0546875,1.0546875,0.95703125,0.921875,0.921875,1.0546875,1.0546875,0.99609375,1.0546875
1.140625,1.0546875,1.0546875,0.95703125,0.921875,0.921875,1.0546875,1.0546875,0.99609375,1.0546875,1.0546875
1.0546875,1.0546875,0.95703125,0.921875,0.921875,1.0546875,1.0546875,0.99609375,1.0546875,1.0546875,0.91796875
1.0546875,0.95703125,0.921875,0.921875,1.0546875,1.0546875,0.99609375,1.0546875,1.0546875,0.91796875,1.0546875
0.95703125,0.921875,0.921875,1.0546875,1.0546875,0.99609375,1.0546875,1.0546875,0.91796875,1.0546875,1.13671875
0.921875,0.921875,1.0546875,1.0546875,0.99609375,1.0546875,1.0546875,0.91796875,1.0546875,1.13671875,1.13671875
0.921875,1.0546875,1.0546875,0.99609375,1.0546875,1.0546875,0.91796875,1.0546875,1.13671875,1.13671875,1.13671875
1.0546875,1.0546875,0.99609375,1.0546875,1.0546875,0.91796875,1.0546875,1.13671875,1.13671875,1.13671875,1.13671875
1.0546875,0.99609375,1.0546875,1.0546875,0.91796875,1.0546875,1.13671875,1.13671875,1.13671875,1.13671875,0.921875
0.99609375,1.0546875,1.0546875,0.91796875,1.0546875,1.13671875,1.13671875,1.13671875,1.13671875,0.921875,0.921875
1.0546875,1.0546875,0.91796875,1.0546875,1.13671875,1.13671875,1.13671875,1.13671875,0.921875,0.921875,0.875
1.0546875,0.91796875,1.0546875,1.13671875,1.13671875,1.13671875,1.13671875,0.921875,0.921875,0.875,1.13671875
0.91796875,1.0546875,1.13671875,1.13671875,1.13671875,1.13671875,0.921875,0.921875,0.875,1.13671875,1.13671875
1.0546875,1.13671875,1.13671875,1.13671875,1.13671875,0.921875,0.921875,0.875,1.13671875,1.13671875,1.13671875
1.13671875,1.13671875,1.13671875,1.13671875,0.921875,0.921875,0.875,1.13671875,1.13671875,1.13671875,1.13671875
1.13671875,1.13671875,1.13671875,0.921875,0.921875,0.875,1.13671875,1.13671875,1.13671875,1.13671875,0.921875
1.13671875,1.13671875,0.921875,0.921875,0.875,1.13671875,1.13671875,1.13671875,1.13671875,0.921875,1.13671875
1.13671875,0.921875,0.921875,0.875,1.13671875,1.13671875,1.13671875,1.13671875,0.921875,1.13671875,0.875
0.921875,0.921875,0.875,1.13671875,1.13671875,1.13671875,1.13671875,0.921875,1.13671875,0.875,0.921875
0.921875,0.875,1.13671875,1.13671875,1.13671875,1.13671875,0.921875,1.13671875,0.875,0.921875,1.13671875
0.875,1.13671875,1.13671875,1.13671875,1.13671875,0.921875,1.13671875,0.875,0.921875,1.13671875,0.875
1.13671875,1.13671875,1.13671875,1.13671875,0.921875,1.13671875,0.875,0.921875,1.13671875,0.875,1.13671875
1.13671875,1.13671875,1.13671875,0.921875,1.13671875,0.875,0.921875,1.13671875,0.875,1.13671875,0.95703125
1.13671875,1.13671875,0.921875,1.13671875,0.875,0.921875,1.13671875,0.875,1.13671875,0.95703125,0.95703125
1.13671875,0.921875,1.13671875,0.875,0.921875,1.13671875,0.875,1.13671875,0.95703125,0.95703125,1.05078125
0.921875,1.13671875,0.875,0.921875,1.13671875,0.875,1.13671875,0.95703125,0.95703125,1.05078125,1.05078125
1.13671875,0.875,0.921875,1.13671875,0.875,1.13671875,0.95703125,0.95703125,1.05078125,1.05078125,0.921875
0.875,0.921875,1.13671875,0.875,1.13671875,0.95703125,0.95703125,1.05078125,1.05078125,0.921875,1.05078125
0.921875,1.13671875,0.875,1.13671875,0.95703125,0.95703125,1.05078125,1.05078125,0.921875,1.05078125,1.05078125
1.13671875,0.875,1.13671875,0.95703125,0.95703125,1.05078125,1.05078125,0.921875,1.05078125,1.05078125,0.87890625
0.875,1.13671875,0.95703125,0.95703125,1.05078125,1.05078125,0.921875,1.05078125,1.05078125,0.87890625,0.921875
1.13671875,0.95703125,0.95703125,1.05078125,1.05078125,0.921875,1.05078125,1.05078125,0.87890625,0.921875,0.921875
0.95703125,0.95703125,1.05078125,1.05078125,0.921875,1.05078125,1.05078125,0.87890625,0.921875,0.921875,1.05078125
0.95703125,1.05078125,1.05078125,0.921875,1.05078125,1.05078125,0.87890625,0.921875,0.921875,1.05078125,1.0390625
1.05078125,1.05078125,0.921875,1.05078125,1.05078125,0.87890625,0.921875,0.921875,1.05078125,1.0390625,1.05078125
1.05078125,0.921875,1.05078125,1.05078125,0.87890625,0.921875,0.921875,1.05078125,1.0390625,1.05078125,1.13671875
0.921875,1.05078125,1.05078125,0.87890625,0.921875,0.921875,1.05078125,1.0390625,1.05078125,1.13671875,1.0390625
1.05078125,1.05078125,0.87890625,0.921875,0.921875,1.05078125,1.0390625,1.05078125,1.13671875,1.0390625,0.95703125
1.05078125,0.87890625,0.921875,0.921875,1.05078125,1.0390625,1.05078125,1.13671875,1.0390625,0.95703125,0.921875
0.87890625,0.921875,0.921875,1.05078125,1.0390625,1.05078125,1.13671875,1.0390625,0.95703125,0.921875,1.05078125
0.921875,0.921875,1.05078125,1.0390625,1.05078125,1.13671875,1.0390625,0.95703125,0.921875,1.05078125,0.91796875
0.921875,1.05078125,1.0390625,1.05078125,1.13671875,1.0390625,0.95703125,0.921875,1.05078125,0.91796875,0.921875
1.05078125,1.0390625,1.05078125,1.13671875,1.0390625,0.95703125,0.921875,1.05078125,0.91796875,0.921875,0.9921875
1.0390625,1.05078125,1.13671875,1.0390625,0.95703125,0.921875,1.05078125,0.91796875,0.921875,0.9921875,0.91796875
1.05078125,1.13671875,1.0390625,0.95703125,0.921875,1.05078125,0.91796875,0.921875,0.9921875,0.91796875,1.05078125
1.13671875,1.0390625,0.95703125,0.921875,1.05078125,0.91796875,0.921875,0.9921875,0.91796875,1.05078125,0.921875
1.0390625,0.95703125,0.921875,1.05078125,0.91796875,0.921875,0.9921875,0.91796875,1.05078125,0.921875,0.921875
0.95703125,0.921875,1.05078125,0.91796875,0.921875,0.9921875,0.91796875,1.05078125,0.921875,0.921875,1.05078125
0.921875,1.05078125,0.91796875,0.921875,0.9921875,0.91796875,1.05078125,0.921875,0.921875,1.05078125,1.05078125
1.05078125,0.91796875,0.921875,0.9921875,0.91796875,1.05078125,0.921875,0.921875,1.05078125,1.05078125,0.921875
0.91796875,0.921875,0.9921875,0.91796875,1.05078125,0.921875,0.921875,1.05078125,1.05078125,0.921875,0.921875
0.921875,0.9921875,0.91796875,1.05078125,0.921875,0.921875,1.05078125,1.05078125,0.921875,0.921875,1.04296875
0.9921875,0.91796875,1.05078125,0.921875,0.921875,1.05078125,1.05078125,0.921875,0.921875,1.04296875,1.046875
0.91796875,1.05078125,0.921875,0.921875,1.05078125,1.05078125,0.921875,0.921875,1.04296875,1.046875,1.05078125
1.05078125,0.921875,0.921875,1.05078125,1.05078125,0.921875,0.921875,1.04296875,1.046875,1.05078125,0.921875
0.921875,0.921875,1.05078125,1.05078125,0.921875,0.921875,1.04296875,1.046875,1.05078125,0.921875,0.921875
0.921875,1.05078125,1.05078125,0.921875,0.921875,1.04296875,1.046875,1.05078125,0.921875,0.921875,0.921875
1.05078125,1.05078125,0.921875,0.921875,1.04296875,1.046875,1.05078125,0.921875,0.921875,0.921875,1.05078125
1.05078125,0.921875,0.921875,1.04296875,1.046875,1.05078125,0.921875,0.921875,0.921875,1.05078125,0.921875
0.921875,0.921875,1.04296875,1.046875,1.05078125,0.921875,0.921875,0.921875,1.05078125,0.921875,0.921875
0.921875,1.04296875,1.046875,1.05078125,0.921875,0.921875,0.921875,1.05078125,0.921875,0.921875,0.91796875
1.04296875,1.046875,1.05078125,0.921875,0.921875,0.921875,1.05078125,0.921875,0.921875,0.91796875,1.04296875
1.046875,1.05078125,0.921875,0.921875,0.921875,1.05078125,0.921875,0.921875,0.91796875,1.04296875,1.05078125
1.05078125,0.921875,0.921875,0.921875,1.05078125,0.921875,0.921875,0.91796875,1.04296875,1.05078125,1.13671875
0.921875,0.921875,0.921875,1.05078125,0.921875,0.921875,0.91796875,1.04296875,1.05078125,1.13671875,1.04296875
0.921875,0.921875,1.05078125,0.921875,0.921875,0.91796875,1.04296875,1.05078125,1.13671875,1.04296875,1.13671875
0.921875,1.05078125,0.921875,0.921875,0.91796875,1.04296875,1.05078125,1.13671875,1.04296875,1.13671875,0.921875
1.05078125,0.921875,0.921875,0.91796875,1.04296875,1.05078125,1.13671875,1.04296875,1.13671875,0.921875,1.046875
0.921875,0.921875,0.91796875,1.04296875,1.05078125,1.13671875,1.04296875,1.13671875,0.921875,1.046875,1.04296875
0.921875,0.91796875,1.04296875,1.05078125,1.13671875,1.04296875,1.13671875,0.921875,1.046875,1.04296875,1.046875
0.91796875,1.04296875,1.05078125,1.13671875,1.04296875,1.13671875,0.921875,1.046875,1.04296875,1.046875,1.046875
1.04296875,1.05078125,1.13671875,1.04296875,1.13671875,0.921875,1.046875,1.04296875,1.046875,1.046875,0.91796875
1.05078125,1.13671875,1.04296875,1.13671875,0.921875,1.046875,1.04296875,1.046875,1.046875,0.91796875,1.046875
1.13671875,1.04296875,1.13671875,0.921875,1.046875,1.04296875,1.046875,1.046875,0.91796875,1.046875,1.13671875
1.04296875,1.13671875,0.921875,1.046875,1.04296875,1.046875,1.046875,0.91796875,1.046875,1.13671875,1.046875
1.13671875,0.921875,1.046875,1.04296875,1.046875,1.046875,0.91796875,1.046875,1.13671875,1.046875,1.046875
0.921875,1.046875,1.04296875,1.046875,1.046875,0.91796875,1.046875,1.13671875,1.046875,1.046875,1.046875
1.046875,1.04296875,1.046875,1.046875,0.91796875,1.046875,1.13671875,1.046875,1.046875,1.046875,1.046875
1.04296875,1.046875,1.046875,0.91796875,1.046875,1.13671875,1.046875,1.046875,1.046875,1.046875,1.046875
1.046875,1.046875,0.91796875,1.046875,1.13671875,1.046875,1.046875,1.046875,1.046875,1.046875,1.046875
1.046875,0.91796875,1.046875,1.13671875,1.046875,1.046875,1.046875,1.046875,1.046875,1.046875,1.05859375
0.91796875,1.046875,1.13671875,1.046875,1.046875,1.046875,1.046875,1.046875,1.046875,1.05859375,0.91796875
1.046875,1.13671875,1.046875,1.046875,1.046875,1.046875,1.046875,1.046875,1.05859375,0.91796875,1.0390625
1.13671875,1.046875,1.046875,1.046875,1.046875,1.046875,1.046875,1.05859375,0.91796875,1.0390625,1.046875
1.046875,1.046875,1.046875,1.046875,1.046875,1.046875,1.05859375,0.91796875,1.0390625,1.046875,0.91796875
1.046875,1.046875,1.046875,1.046875,1.046875,1.05859375,0.91796875,1.0390625,1.046875,0.91796875,1.046875
1.046875,1.046875,1.046875,1.046875,1.05859375,0.91796875,1.0390625,1.046875,0.91796875,1.046875,1.046875
1.046875,1.046875,1.046875,1.05859375,0.91796875,1.0390625,1.046875,0.91796875,1.046875,1.046875,1.0546875
1.046875,1.046875,1.05859375,0.91796875,1.0390625,1.046875,0.91796875,1.046875,1.046875,1.0546875,0.91796875
1.046875,1.05859375,0.91796875,1.0390625,1.046875,0.91796875,1.046875,1.046875,1.0546875,0.91796875,0.91796875
1.05859375,0.91796875,1.0390625,1.046875,0.91796875,1.046875,1.046875,1.0546875,0.91796875,0.91796875,1.0546875
0.91796875,1.0390625,1.046875,0.91796875,1.046875,1.046875,1.0546875,0.91796875,0.91796875,1.0546875,0.91796875
1.0390625,1.046875,0.91796875,1.046875,1.046875,1.0546875,0.91796875,0.91796875,1.0546875,0.91796875,1.0546875
1.046875,0.91796875,1.046875,1.046875,1.0546875,0.91796875,0.91796875,1.0546875,0.91796875,1.0546875,1.0546875
0.91796875,1.046875,1.046875,1.0546875,0.91796875,0.91796875,1.0546875,0.91796875,1.0546875,1.0546875,0.91796875
1.046875,1.046875,1.0546875,0.91796875,0.91796875,1.0546875,0.91796875,1.0546875,1.0546875,0.91796875,1.0546875
1.046875,1.0546875,0.91796875,0.91796875,1.0546875,0.91796875,1.0546875,1.0546875,0.91796875,1.0546875,0.91796875
1.0546875,0.91796875,0.91796875,1.0546875,0.91796875,1.0546875,1.0546875,0.91796875,1.0546875,0.91796875,1.0546875
0.91796875,0.91796875,1.0546875,0.91796875,1.0546875,1.0546875,0.91796875,1.0546875,0.91796875,1.0546875,0.91796875
0.91796875,1.0546875,0.91796875,1.0546875,1.0546875,0.91796875,1.0546875,0.91796875,1.0546875,0.91796875,1.0546875
1.0546875,0.91796875,1.0546875,1.0546875,0.91796875,1.0546875,0.91796875,1.0546875,0.91796875,1.0546875,0.91796875
0.91796875,1.0546875,1.0546875,0.91796875,1.0546875,0.91796875,1.0546875,0.91796875,1.0546875,0.91796875,0.91796875
1.0546875,1.0546875,0.91796875,1.0546875,0.91796875,1.0546875,0.91796875,1.0546875,0.91796875,0.91796875,1.0546875
1.0546875,0.91796875,1.0546875,0.91796875,1.0546875,0.91796875,1.0546875,0.91796875,0.91796875,1.0546875,1.0546875
0.91796875,1.0546875,0.91796875,1.0546875,0.91796875,1.0546875,0.91796875,0.91796875,1.0546875,1.0546875,0.91796875
1.0546875,0.91796875,1.0546875,0.91796875,1.0546875,0.91796875,0.91796875,1.0546875,1.0546875,0.91796875,0.91796875
0.91796875,1.0546875,0.91796875,1.0546875,0.91796875,0.91796875,1.0546875,1.0546875,0.91796875,0.91796875,0.91796875
1.0546875,0.91796875,1.0546875,0.91796875,0.91796875,1.0546875,1.0546875,0.91796875,0.91796875,0.91796875,0.91796875
0.91796875,1.0546875,0.91796875,0.91796875,1.0546875,1.0546875,0.91796875,0.91796875,0.91796875,0.91796875,1.0546875
1.0546875,0.91796875,0.91796875,1.0546875,1.0546875,0.91796875,0.91796875,0.91796875,0.91796875,1.0546875,0.91796875
0.91796875,0.91796875,1.0546875,1.0546875,0.91796875,0.91796875,0.91796875,0.91796875,1.0546875,0.91796875,1.0546875
0.91796875,1.0546875,1.0546875,0.91796875,0.91796875,0.91796875,0.91796875,1.0546875,0.91796875,1.0546875,1.0546875
1.0546875,1.0546875,0.91796875,0.91796875,0.91796875,0.91796875,1.0546875,0.91796875,1.0546875,1.0546875,1.046875
1.0546875,0.91796875,0.91796875,0.91796875,0.91796875,1.0546875,0.91796875,1.0546875,1.0546875,1.046875,1.046875
0.91796875,0.91796875,0.91796875,0.91796875,1.0546875,0.91796875,1.0546875,1.0546875,1.046875,1.046875,1.046875
0.91796875,0.91796875,0.91796875,1.0546875,0.91796875,1.0546875,1.0546875,1.046875,1.046875,1.046875,1.046875
0.91796875,0.91796875,1.0546875,0.91796875,1.0546875,1.0546875,1.046875,1.046875,1.046875,1.046875,0.91796875
0.91796875,1.0546875,0.91796875,1.0546875,1.0546875,1.046875,1.046875,1.046875,1.046875,0.91796875,1.0546875
1.0546875,0.91796875,1.0546875,1.0546875,1.046875,1.046875,1.046875,1.046875,0.91796875,1.0546875,1.0546875
0.91796875,1.0546875,1.0546875,1.046875,1.046875,1.046875,1.046875,0.91796875,1.0546875,1.0546875,1.046875
1.0546875,1.0546875,1.046875,1.046875,1.046875,1.046875,0.91796875,1.0546875,1.0546875,1.046875,1.046875
1.0546875,1.046875,1.046875,1.046875,1.046875,0.91796875,1.0546875,1.0546875,1.046875,1.046875,1.0546875
1.046875,1.046875,1.046875,1.046875,0.91796875,1.0546875,1.0546875,1.046875,1.046875,1.0546875,0.91796875
1.046875,1.046875,1.046875,0.91796875,1.0546875,1.0546875,1.046875,1.046875,1.0546875,0.91796875,1.046875
1.046875,1.046875,0.91796875,1.0546875,1.0546875,1.046875,1.046875,1.0546875,0.91796875,1.046875,1.0546875
1.046875,0.91796875,1.0546875,1.0546875,1.046875,1.046875,1.0546875,0.91796875,1.046875,1.0546875,1.0546875
0.91796875,1.0546875,1.0546875,1.046875,1.046875,1.0546875,0.91796875,1.046875,1.0546875,1.0546875,1.046875
1.0546875,1.0546875,1.046875,1.046875,1.0546875,0.91796875,1.046875,1.0546875,1.0546875,1.046875,1.046875
1.0546875,1.046875,1.046875,1.0546875,0.91796875,1.046875,1.0546875,1.0546875,1.046875,1.046875,1.0546875
1.046875,1.046875,1.0546875,0.91796875,1.046875,1.0546875,1.0546875,1.046875,1.046875,1.0546875,1.046875
1.046875,1.0546875,0.91796875,1.046875,1.0546875,1.0546875,1.046875,1.046875,1.0546875,1.046875,1.0546875
1.0546875,0.91796875,1.046875,1.0546875,1.0546875,1.046875,1.046875,1.0546875,1.046875,1.0546875,0.9296875
0.91796875,1.046875,1.0546875,1.0546875,1.046875,1.046875,1.0546875,1.046875,1.0546875,0.9296875,1.046875
1.046875,1.0546875,1.0546875,1.046875,1.046875,1.0546875,1.046875,1.0546875,0.9296875,1.046875,0.91796875
1.0546875,1.0546875,1.046875,1.046875,1.0546875,1.046875,1.0546875,0.9296875,1.046875,0.91796875,1.046875
1.0546875,1.046875,1.046875,1.0546875,1.046875,1.0546875,0.9296875,1.046875,0.91796875,1.046875,0.91796875
1.046875,1.046875,1.0546875,1.046875,1.0546875,0.9296875,1.046875,0.91796875,1.046875,0.91796875,1.05859375
1.046875,1.0546875,1.046875,1.0546875,0.9296875,1.046875,0.91796875,1.046875,0.91796875,1.05859375,1.05859375
1.0546875,1.046875,1.0546875,0.9296875,1.046875,0.91796875,1.046875,0.91796875,1.05859375,1.05859375,1.046875
1.046875,1.0546875,0.9296875,1.046875,0.91796875,1.046875,0.91796875,1.05859375,1.05859375,1.046875,0.921875
1.0546875,0.9296875,1.046875,0.91796875,1.046875,0.91796875,1.05859375,1.05859375,1.046875,0.921875,0.91796875
0.9296875,1.046875,0.91796875,1.046875,0.91796875,1.05859375,1.05859375,1.046875,0.921875,0.91796875,1.13671875
1.046875,0.91796875,1.046875,0.91796875,1.05859375,1.05859375,1.046875,0.921875,0.91796875,1.13671875,0.921875
0.91796875,1.046875,0.91796875,1.05859375,1.05859375,1.046875,0.921875,0.91796875,1.13671875,0.921875,1.13671875
1.046875,0.91796875,1.05859375,1.05859375,1.046875,0.921875,0.91796875,1.13671875,0.921875,1.13671875,1.0390625
0.91796875,1.05859375,1.05859375,1.046875,0.921875,0.91796875,1.13671875,0.921875,1.13671875,1.0390625,1.13671875
1.05859375,1.05859375,1.046875,0.921875,0.91796875,1.13671875,0.921875,1.13671875,1.0390625,1.13671875,0.921875
1.05859375,1.046875,0.921875,0.91796875,1.13671875,0.921875,1.13671875,1.0390625,1.13671875,0.921875,1.13671875
1.046875,0.921875,0.91796875,1.13671875,0.921875,1.13671875,1.0390625,1.13671875,0.921875,1.13671875,1.04296875
0.921875,0.91796875,1.13671875,0.921875,1.13671875,1.0390625,1.13671875,0.921875,1.13671875,1.04296875,1.03125
0.91796875,1.13671875,0.921875,1.13671875,1.0390625,1.13671875,0.921875,1.13671875,1.04296875,1.03125,1.05078125
1.13671875,0.921875,1.13671875,1.0390625,1.13671875,0.921875,1.13671875,1.04296875,1.03125,1.05078125,1.05078125
0.921875,1.13671875,1.0390625,1.13671875,0.921875,1.13671875,1.04296875,1.03125,1.05078125,1.05078125,0.921875
1.13671875,1.0390625,1.13671875,0.921875,1.13671875,1.04296875,1.03125,1.05078125,1.05078125,0.921875,0.91796875
1.0390625,1.13671875,0.921875,1.13671875,1.04296875,1.03125,1.05078125,1.05078125,0.921875,0.91796875,0.921875
1.13671875,0.921875,1.13671875,1.04296875,1.03125,1.05078125,1.05078125,0.921875,0.91796875,0.921875,1.05078125
0.921875,1.13671875,1.04296875,1.03125,1.05078125,1.05078125,0.921875,0.91796875,0.921875,1.05078125,0.91796875
1.13671875,1.04296875,1.03125,1.05078125,1.05078125,0.921875,0.91796875,0.921875,1.05078125,0.91796875,0.91796875
1.04296875,1.03125,1.05078125,1.05078125,0.921875,0.91796875,0.921875,1.05078125,0.91796875,0.91796875,1.04296875
1.03125,1.05078125,1.05078125,0.921875,0.91796875,0.921875,1.05078125,0.91796875,0.91796875,1.04296875,1.0546875
1.05078125,1.05078125,0.921875,0.91796875,0.921875,1.05078125,0.91796875,0.91796875,1.04296875,1.0546875,1.0546875
1.05078125,0.921875,0.91796875,0.921875,1.05078125,0.91796875,0.91796875,1.04296875,1.0546875,1.0546875,1.04296875
