platform_name,price_per_night
Expedia.ch, 527
Expedia.ch, 527
, 527
, 527
, 527
,0
,0
,0
,0
,0
,0
,0
, 527
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 527
, 527
, 527
, 527
, 527
,0
,0
,0
, 527
, 527
,0
,0
,0
, 527
, 527
,0
,0
, 527
, 527
, 527
,0
, 527
, 527
, 527
,0
,0
,0
, 586
,0
,0
,0
, 498
,0
,0
,0
, 527
,0
,0
,0
, 527
,0
,0
,0
, 527
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Expedia.ch,0
Expedia.ch,0
Expedia.ch,0
Expedia.ch,0
,0
,0
,0
,0
,0
,0
