platform_name,price_per_night
Booking.com, 853
Booking.com, 853
, 853
, 853
, 853
, 853
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 853
, 853
, 853
,0
,0
,0
,0
,0
,0
, 385
, 385
,0
,0
,0
, 385
, 385
,0
,0
,0
, 290
, 290
,0
,0
,0
, 840
, 840
,0
,0
,0
, 290
, 290
,0
,0
, 853
, 853
, 853
,0
, 853
, 853
, 290
,0
,0
,0
, 916
,0
,0
,0
, 385
,0
,0
,0
, 385
,0
,0
,0
, 290
,0
,0
,0
, 840
,0
,0
,0
, 290
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 853
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Booking.com,0
Booking.com,0
Booking.com,0
Booking.com,0
,0
,0
,0
,0
,0
,0
