platform_name,price_per_night
FourSeasons.com," 1,216"
FourSeasons.com," 1,216"
," 1,216"
," 1,216"
," 1,216"
,0
,0
,0
,0
,0
,0
,0
," 1,216"
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
," 1,216"
," 1,216"
," 1,216"
," 1,886"
," 1,886"
,0
,0
,0
," 1,041"
," 1,041"
,0
,0
,0
," 1,216"
," 1,216"
,0
,0
," 1,216"
," 1,216"
," 1,216"
,0
," 1,216"
," 1,216"
," 2,075"
,0
,0
,0
," 1,224"
,0
,0
,0
, 951
,0
,0
,0
," 1,886"
,0
,0
,0
," 1,041"
,0
,0
,0
," 1,216"
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
FourSeasons.com,0
FourSeasons.com,0
FourSeasons.com,0
FourSeasons.com,0
,0
,0
,0
,0
,0
,0
