platform_name,price_per_night
TUI," 1,041"
TUI," 1,041"
," 1,041"
," 1,041"
," 1,041"
,0
,0
,0
,0
,0
,0
,0
," 1,041"
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
," 1,041"
," 1,041"
," 1,041"
,0
,0
,0
,0
,0
,0
," 1,041"
," 1,041"
,0
,0
,0
,0
,0
,0
,0
,0
," 1,041"
," 1,041"
," 1,041"
,0
," 1,041"
," 1,041"
," 1,224"
,0
,0
,0
," 1,886"
,0
,0
,0
, 951
,0
,0
,0
," 2,075"
,0
,0
,0
," 1,041"
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
TUI,0
TUI,0
TUI,0
TUI,0
,0
,0
,0
,0
,0
,0
