hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
"Shangri-La Hotel, Dubai",http://www.tripadvisor.com/Hotel_Review-g295424-d302098-Reviews-Shangri_La_Hotel_Dubai-Dubai_Emirate_of_Dubai.html,Dubai,,1674 ,,2019/05/18,2019/05/19, 128,Shangri-La.com,16,"Free Wifi,Free parking,Visit hotel website"
Premier Inn Dubai International Airport Hotel,http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html,Dubai,,4957 ,,2019/05/18,2019/05/19, 31,Booking.com,14,"Free Wifi,Free parking"
Dubai International Hotel,http://www.tripadvisor.com/Hotel_Review-g295424-d623825-Reviews-Dubai_International_Hotel-Dubai_Emirate_of_Dubai.html,Dubai,,7427 ,,2019/05/18,2019/05/19, 172,Expedia.ch,11,"Free Wifi,Pool,Visit hotel website"
FIVE Palm Jumeirah Dubai,http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html,Dubai,,4391 ,,2019/05/18,2019/05/19, 160,Booking.com,15,"Free Wifi,Free parking,Visit hotel website"
Four Points By Sheraton Downtown Dubai,http://www.tripadvisor.com/Hotel_Review-g295424-d676864-Reviews-Four_Points_By_Sheraton_Downtown_Dubai-Dubai_Emirate_of_Dubai.html,Dubai,,1930 ,,2019/05/18,2019/05/19, 39,Booking.com,14,"Free Wifi,Free parking,Visit hotel website"
Citymax Hotel Bur Dubai,http://www.tripadvisor.com/Hotel_Review-g295424-d1546995-Reviews-Citymax_Hotel_Bur_Dubai-Dubai_Emirate_of_Dubai.html,Dubai,,3609 ,,2019/05/18,2019/05/19, 27,Booking.com,12,"Free Wifi,Free parking"
Bab Al Shams Desert Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g295424-d526588-Reviews-Bab_Al_Shams_Desert_Resort_Spa-Dubai_Emirate_of_Dubai.html,Dubai,,2695 ,,2019/05/18,2019/05/19, 126,Trip.com,16,"Free Wifi,Free parking"
Millennium Airport Hotel Dubai,http://www.tripadvisor.com/Hotel_Review-g295424-d301681-Reviews-Millennium_Airport_Hotel_Dubai-Dubai_Emirate_of_Dubai.html,Dubai,,2206 ,,2019/05/18,2019/05/19, 55,Booking.com,16,"Free parking,Pool"
"Shangri-La Hotel, Dubai",http://www.tripadvisor.com/Hotel_Review-g295424-d302098-Reviews-Shangri_La_Hotel_Dubai-Dubai_Emirate_of_Dubai.html,Dubai,,1674 ,,2019/05/18,2019/05/19, 128,Shangri-La.com,16,"Free Wifi,Free parking,Visit hotel website"
Ghaya Grand Hotel,http://www.tripadvisor.com/Hotel_Review-g295424-d7318848-Reviews-Ghaya_Grand_Hotel-Dubai_Emirate_of_Dubai.html,Dubai,,3082 ,,2019/05/18,2019/05/19, 43,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hyatt Regency Dubai,http://www.tripadvisor.com/Hotel_Review-g295424-d306684-Reviews-Hyatt_Regency_Dubai-Dubai_Emirate_of_Dubai.html,Dubai,,4115 ,,2019/05/18,2019/05/19, 69,Trip.com,13,"Free Wifi,Free parking"
Arabian Park Hotel,http://www.tripadvisor.com/Hotel_Review-g295424-d614923-Reviews-Arabian_Park_Hotel-Dubai_Emirate_of_Dubai.html,Dubai,,2204 ,,2019/05/18,2019/05/19, 30,Booking.com,14,"Free Wifi,Free parking"
Sofitel Dubai Jumeirah Beach,http://www.tripadvisor.com/Hotel_Review-g295424-d1397867-Reviews-Sofitel_Dubai_Jumeirah_Beach-Dubai_Emirate_of_Dubai.html,Dubai,,6988 ,,2019/05/18,2019/05/19, 110,Expedia.ch,15,"Free Wifi,Free parking,Visit hotel website"
Grand Hyatt Dubai,http://www.tripadvisor.com/Hotel_Review-g295424-d306642-Reviews-Grand_Hyatt_Dubai-Dubai_Emirate_of_Dubai.html,Dubai,,4942 ,,2019/05/18,2019/05/19, 104,Trip.com,12,"Free Wifi,Free parking"
"The Oberoi, Dubai",http://www.tripadvisor.com/Hotel_Review-g295424-d4114901-Reviews-The_Oberoi_Dubai-Dubai_Emirate_of_Dubai.html,Dubai,,2411 ,,2019/05/18,2019/05/19, 115,Expedia.ch,10,"Free Wifi,Free parking,Visit hotel website"
Anantara The Palm Dubai Resort,http://www.tripadvisor.com/Hotel_Review-g295424-d1630522-Reviews-Anantara_The_Palm_Dubai_Resort-Dubai_Emirate_of_Dubai.html,Dubai,,6524 ,,2019/05/18,2019/05/19, 132,Trip.com,15,"Free Wifi,Free parking"
Rose Rayhaan by Rotana,http://www.tripadvisor.com/Hotel_Review-g295424-d1657537-Reviews-Rose_Rayhaan_by_Rotana-Dubai_Emirate_of_Dubai.html,Dubai,,5409 ,,2019/05/18,2019/05/19, 58,Trip.com,14,"Free parking,Pool"
Dusit  Thani Dubai,http://www.tripadvisor.com/Hotel_Review-g295424-d301379-Reviews-Dusit_Thani_Dubai-Dubai_Emirate_of_Dubai.html,Dubai,,2981 ,,2019/05/18,2019/05/19, 86,Booking.com,14,"Free Wifi,Free parking"
The H Dubai,http://www.tripadvisor.com/Hotel_Review-g295424-d674660-Reviews-The_H_Dubai-Dubai_Emirate_of_Dubai.html,Dubai,,2466 ,,2019/05/18,2019/05/19, 67,Booking.com,15,"Free Wifi,Free parking"
Arabian Courtyard Hotel & Spa,http://www.tripadvisor.com/Hotel_Review-g295424-d568574-Reviews-Arabian_Courtyard_Hotel_Spa-Dubai_Emirate_of_Dubai.html,Dubai,,3036 ,,2019/05/18,2019/05/19, 42,Booking.com,15,"Free Wifi,Pool,Visit hotel website"
Nikki Beach Resort & Spa Dubai,http://www.tripadvisor.com/Hotel_Review-g295424-d8698388-Reviews-Nikki_Beach_Resort_Spa_Dubai-Dubai_Emirate_of_Dubai.html,Dubai,,928 ,,2019/05/18,2019/05/19, 419,Hotels.com,14,"Free Wifi,Free parking"
"Atlantis, The Palm",http://www.tripadvisor.com/Hotel_Review-g295424-d1022759-Reviews-Atlantis_The_Palm-Dubai_Emirate_of_Dubai.html,Dubai,,23906 ,,2019/05/18,2019/05/19,0,Booking.com,12,"Traveler’s Choice,Travelers' Choice® 2019 Winner,Visit hotel website"
Le Meridien Dubai Hotel & Conference Centre,http://www.tripadvisor.com/Hotel_Review-g295424-d301562-Reviews-Le_Meridien_Dubai_Hotel_Conference_Centre-Dubai_Emirate_of_Dubai.html,Dubai,,4902 ,,2019/05/18,2019/05/19,0,Booking.com,14,"Free Wifi,Free parking,Visit hotel website"
Rove Downtown,http://www.tripadvisor.com/Hotel_Review-g295424-d9853524-Reviews-Rove_Downtown-Dubai_Emirate_of_Dubai.html,Dubai,,2716 ,,2019/05/18,2019/05/19,0,Booking.com,16,"Free Wifi,Free parking"
"Dukes The Palm, a Royal Hideaway Hotel",http://www.tripadvisor.com/Hotel_Review-g295424-d12301346-Reviews-Dukes_The_Palm_a_Royal_Hideaway_Hotel-Dubai_Emirate_of_Dubai.html,Dubai,,1464 ,,2019/05/18,2019/05/19,0,Expedia.ch,10,"Free Wifi,Free parking"
JW Marriott Marquis Hotel Dubai,http://www.tripadvisor.com/Hotel_Review-g295424-d3447941-Reviews-JW_Marriott_Marquis_Hotel_Dubai-Dubai_Emirate_of_Dubai.html,Dubai,,9142 ,,2019/05/18,2019/05/19,0,Agoda.com,12,"Free parking,Room service,Visit hotel website"
Taj Dubai,http://www.tripadvisor.com/Hotel_Review-g295424-d7309237-Reviews-Taj_Dubai-Dubai_Emirate_of_Dubai.html,Dubai,,2457 ,,2019/05/18,2019/05/19,0,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
