hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hotel Violino d'Oro,http://www.tripadvisor.com/Hotel_Review-g187870-d238969-Reviews-Hotel_Violino_d_Oro-Venice_Veneto.html,Venedig,,1487 ,4.5,2019/04/13,2019/04/14, 268,Booking.com,13,"Free Wifi,Breakfast included,Visit hotel website"
Hotel Antiche Figure,http://www.tripadvisor.com/Hotel_Review-g187870-d289202-Reviews-Hotel_Antiche_Figure-Venice_Veneto.html,Venedig,,4456 ,5,2019/04/13,2019/04/14, 316,Trip.com,13,"Traveler’s Choice,Travelers' Choice® 2019 Winner,Visit hotel website"
Hilton Molino Stucky Venice Hotel,http://www.tripadvisor.com/Hotel_Review-g187870-d613798-Reviews-Hilton_Molino_Stucky_Venice_Hotel-Venice_Veneto.html,Venedig,,7990 ,4.5,2019/04/13,2019/04/14, 196,Trip.com,16,"Pool,Restaurant,Visit hotel website"
Starhotels Splendid Venice,http://www.tripadvisor.com/Hotel_Review-g187870-d202694-Reviews-Starhotels_Splendid_Venice-Venice_Veneto.html,Venedig,,3139 ,4.5,2019/04/13,2019/04/14, 309,Booking.com,14,"Free Wifi,Breakfast included,Visit hotel website"
Arlecchino Hotel,http://www.tripadvisor.com/Hotel_Review-g187870-d202687-Reviews-Arlecchino_Hotel-Venice_Veneto.html,Venedig,,1281 ,4.5,2019/04/13,2019/04/14, 174,Booking.com,12,"Free Wifi,Visit hotel website"
Hotel Indigo Venice - Sant'Elena,http://www.tripadvisor.com/Hotel_Review-g187870-d1086740-Reviews-Hotel_Indigo_Venice_Sant_Elena-Venice_Veneto.html,Venedig,,1835 ,4.5,2019/04/13,2019/04/14, 163,Booking.com,12,"Free Wifi,Restaurant,Visit hotel website"
Hotel Moresco,http://www.tripadvisor.com/Hotel_Review-g187870-d3348175-Reviews-Hotel_Moresco-Venice_Veneto.html,Venedig,,2295 ,5,2019/04/13,2019/04/14, 381,Booking.com,11,"Free Wifi,Breakfast included,Visit hotel website"
Hotel Canal Grande,http://www.tripadvisor.com/Hotel_Review-g187870-d1547281-Reviews-Hotel_Canal_Grande-Venice_Veneto.html,Venedig,,2580 ,5,2019/04/13,2019/04/14, 278,Agoda.com,12,"Free Wifi,Breakfast included,Visit hotel website"
Palazzo Veneziano,http://www.tripadvisor.com/Hotel_Review-g187870-d12263777-Reviews-Palazzo_Veneziano-Venice_Veneto.html,Venedig,,671 ,5,2019/04/13,2019/04/14, 212,Expedia.ch,9,"Free Wifi,Breakfast included,Visit hotel website"
Hotel Mercurio Venezia,http://www.tripadvisor.com/Hotel_Review-g187870-d283771-Reviews-Hotel_Mercurio_Venezia-Venice_Veneto.html,Venedig,,1081 ,4,2019/04/13,2019/04/14, 134,Booking.com,10,"Free Wifi,Breakfast included"
Hotel Ai Cavalieri di Venezia,http://www.tripadvisor.com/Hotel_Review-g187870-d7623031-Reviews-Hotel_Ai_Cavalieri_di_Venezia-Venice_Veneto.html,Venedig,,1000 ,5,2019/04/13,2019/04/14, 390,Booking.com,14,"Free Wifi,Breakfast included"
Hotel Al Ponte Mocenigo,http://www.tripadvisor.com/Hotel_Review-g187870-d558796-Reviews-Hotel_Al_Ponte_Mocenigo-Venice_Veneto.html,Venedig,,2906 ,5,2019/04/13,2019/04/14, 201,Booking.com,10,"Free Wifi,Breakfast included,Visit hotel website"
Hotel Bisanzio,http://www.tripadvisor.com/Hotel_Review-g187870-d202733-Reviews-Hotel_Bisanzio-Venice_Veneto.html,Venedig,,901 ,4.5,2019/04/13,2019/04/14, 208,Booking.com,16,"Free Wifi,Breakfast included"
