91.4,152.33333333333334,2019-05-03 17
91.2,152.0,2019-05-02 11
176.2,220.25,2019-04-25 15
101.8,169.66666666666666,2019-05-01 06
114.0,190.0,2019-04-27 22
171.4,214.25,2019-04-24 22
114.0,190.0,2019-04-27 20
124.2,207.0,2019-04-28 13
29.8,74.5,2019-05-12 09
114.0,190.0,2019-04-30 06
91.6,152.66666666666666,2019-05-06 18
91.6,152.66666666666666,2019-05-07 20
91.4,152.33333333333334,2019-05-10 12
81.6,204.0,2019-05-11 17
91.4,152.33333333333334,2019-05-04 01
91.4,152.33333333333334,2019-05-04 17
96.4,160.66666666666666,2019-05-08 05
91.2,152.0,2019-05-11 18
114.0,190.0,2019-04-29 17
91.2,152.0,2019-05-12 04
176.2,220.25,2019-04-26 05
114.0,190.0,2019-04-29 15
96.4,160.66666666666666,2019-05-08 09
96.6,161.0,2019-05-08 02
176.2,220.25,2019-04-26 18
171.2,214.0,2019-04-24 04
176.2,220.25,2019-04-25 03
91.4,152.33333333333334,2019-05-11 16
101.6,169.33333333333334,2019-05-02 16
91.6,152.66666666666666,2019-05-05 17
113.65,189.41666666666666,2019-04-30 02
180.4,225.5,2019-04-27 14
91.4,152.33333333333334,2019-05-05 04
91.4,152.33333333333334,2019-05-03 08
92.0,230.0,2019-05-11 12
102.2,170.33333333333334,2019-05-09 23
91.4,152.33333333333334,2019-05-11 03
114.0,190.0,2019-04-29 09
114.0,190.0,2019-04-28 02
91.6,152.66666666666666,2019-05-06 07
96.6,161.0,2019-05-08 18
81.8,204.5,2019-05-10 21
176.2,220.25,2019-04-27 00
171.6,214.5,2019-04-24 02
91.2,152.0,2019-05-02 07
190.6,238.25,2019-04-27 16
114.0,190.0,2019-04-29 07
81.8,204.5,2019-05-09 19
170.8,213.5,2019-04-23 08
91.6,152.66666666666666,2019-05-07 00
112.6,187.66666666666666,2019-04-30 07
101.4,169.0,2019-05-11 23
91.2,152.0,2019-05-02 09
96.6,161.0,2019-05-08 03
171.2,214.0,2019-04-24 10
186.4,233.0,2019-04-25 08
176.2,220.25,2019-04-26 21
96.6,161.0,2019-05-09 02
180.4,225.5,2019-04-30 20
29.8,74.5,2019-05-03 00
91.4,152.33333333333334,2019-05-04 23
91.6,152.66666666666666,2019-05-01 15
114.0,190.0,2019-04-29 01
114.0,190.0,2019-04-29 08
170.8,213.5,2019-04-23 23
71.0,177.5,2019-05-03 22
31.8,79.5,2019-04-29 02
96.6,161.0,2019-05-09 12
102.0,170.0,2019-05-09 22
91.6,152.66666666666666,2019-05-07 01
176.2,220.25,2019-04-25 22
101.6,169.33333333333334,2019-05-05 19
114.0,190.0,2019-04-28 12
30.2,75.5,2019-05-08 15
114.0,190.0,2019-04-30 05
171.4,214.25,2019-04-24 13
180.4,225.5,2019-04-27 15
91.4,152.33333333333334,2019-05-10 02
96.6,161.0,2019-05-08 17
71.2,178.0,2019-05-11 01
114.0,190.0,2019-04-28 15
91.6,152.66666666666666,2019-05-07 14
180.4,225.5,2019-04-30 18
91.2,152.0,2019-05-02 01
176.2,220.25,2019-04-25 21
176.2,220.25,2019-04-26 14
91.6,152.66666666666666,2019-05-06 23
180.4,225.5,2019-04-27 06
91.4,152.33333333333334,2019-05-04 21
91.4,152.33333333333334,2019-05-04 19
91.2,152.0,2019-05-02 14
101.8,169.66666666666666,2019-05-01 08
101.6,169.33333333333334,2019-05-03 07
91.4,152.33333333333334,2019-05-03 15
91.4,152.33333333333334,2019-05-10 03
171.2,214.0,2019-04-24 07
29.8,74.5,2019-05-11 20
114.0,190.0,2019-04-30 04
91.6,152.66666666666666,2019-05-07 04
91.6,152.66666666666666,2019-05-05 21
96.6,161.0,2019-05-08 13
91.6,152.66666666666666,2019-05-06 17
81.8,204.5,2019-05-11 07
171.4,214.25,2019-04-24 12
91.2,152.0,2019-05-11 22
91.4,152.33333333333334,2019-05-04 11
91.6,152.66666666666666,2019-05-07 11
96.6,161.0,2019-05-09 05
91.2,152.0,2019-05-02 02
114.0,190.0,2019-04-29 18
91.6,152.66666666666666,2019-05-06 05
176.2,220.25,2019-04-25 12
91.4,152.33333333333334,2019-05-04 00
170.8,213.5,2019-04-23 18
96.6,161.0,2019-05-09 10
91.2,152.0,2019-05-01 20
115.1,191.83333333333334,2019-04-30 10
91.4,152.33333333333334,2019-05-03 11
180.4,225.5,2019-04-27 07
91.4,152.33333333333334,2019-05-10 07
71.0,177.5,2019-05-03 21
176.2,220.25,2019-04-25 06
176.2,220.25,2019-04-26 13
91.6,152.66666666666666,2019-05-06 20
91.6,152.66666666666666,2019-05-05 13
91.4,152.33333333333334,2019-05-02 00
176.2,220.25,2019-04-26 08
96.6,161.0,2019-05-09 01
114.0,190.0,2019-04-28 09
170.8,213.5,2019-04-23 13
170.8,213.5,2019-04-23 21
91.0,151.66666666666666,2019-05-12 06
114.0,190.0,2019-04-28 20
176.2,220.25,2019-04-25 07
91.6,152.66666666666666,2019-05-07 15
91.4,152.33333333333334,2019-05-05 05
91.4,152.33333333333334,2019-05-05 03
91.4,152.33333333333334,2019-05-10 10
171.2,214.0,2019-04-24 08
176.2,220.25,2019-04-26 03
91.6,152.66666666666666,2019-05-01 13
96.6,161.0,2019-05-08 06
176.2,220.25,2019-04-25 10
91.4,152.33333333333334,2019-05-10 05
101.4,169.0,2019-05-04 15
96.4,160.66666666666666,2019-05-08 04
114.0,190.0,2019-04-30 09
91.4,152.33333333333334,2019-05-05 01
171.2,214.0,2019-04-24 06
91.4,152.33333333333334,2019-05-02 19
114.0,190.0,2019-04-28 11
114.0,190.0,2019-04-30 13
174.2,217.75,2019-05-01 02
91.6,152.66666666666666,2019-05-06 06
93.6,156.0,2019-05-01 05
91.6,152.66666666666666,2019-05-09 20
92.0,153.33333333333334,2019-05-05 08
176.2,220.25,2019-04-26 15
112.6,187.66666666666666,2019-04-29 06
114.0,190.0,2019-04-27 21
91.4,152.33333333333334,2019-05-04 20
91.4,152.33333333333334,2019-05-11 15
170.8,213.5,2019-04-23 22
91.2,152.0,2019-05-10 14
176.2,220.25,2019-04-25 16
101.6,169.33333333333334,2019-05-11 02
91.4,152.33333333333334,2019-05-03 13
112.6,187.66666666666666,2019-04-30 12
92.0,153.33333333333334,2019-05-11 14
171.2,214.0,2019-04-24 05
176.2,220.25,2019-04-26 06
180.4,225.5,2019-04-27 13
91.6,152.66666666666666,2019-05-01 11
91.6,152.66666666666666,2019-05-07 12
29.8,74.5,2019-05-10 20
91.4,152.33333333333334,2019-05-10 06
91.4,152.33333333333334,2019-05-03 12
91.4,152.33333333333334,2019-05-11 13
91.6,152.66666666666666,2019-05-06 16
170.8,213.5,2019-04-23 17
91.6,152.66666666666666,2019-05-07 06
91.6,152.66666666666666,2019-05-06 12
91.6,152.66666666666666,2019-05-07 17
91.6,152.66666666666666,2019-05-06 10
176.2,220.25,2019-04-26 02
91.0,151.66666666666666,2019-05-11 11
91.2,152.0,2019-05-02 13
180.4,225.5,2019-04-27 17
91.6,152.66666666666666,2019-05-07 03
91.4,152.33333333333334,2019-05-03 01
180.4,225.5,2019-04-27 18
170.8,213.5,2019-04-23 09
101.8,169.66666666666666,2019-05-07 08
91.6,152.66666666666666,2019-05-05 16
91.6,152.66666666666666,2019-05-06 19
176.2,220.25,2019-04-25 23
171.4,214.25,2019-04-24 14
114.0,190.0,2019-04-30 14
91.6,152.66666666666666,2019-05-07 13
114.0,190.0,2019-04-28 03
91.6,152.66666666666666,2019-05-07 10
91.2,152.0,2019-05-02 03
175.8,219.75,2019-05-01 01
176.2,220.25,2019-04-25 02
176.2,220.25,2019-04-25 01
114.0,190.0,2019-04-29 22
96.6,161.0,2019-05-08 23
114.0,190.0,2019-04-28 21
96.6,161.0,2019-05-09 00
176.2,220.25,2019-04-26 22
91.4,152.33333333333334,2019-05-11 00
91.4,152.33333333333334,2019-05-10 22
91.6,152.66666666666666,2019-05-06 04
91.4,152.33333333333334,2019-05-10 15
91.6,152.66666666666666,2019-05-06 22
91.2,152.0,2019-05-02 17
96.2,160.33333333333334,2019-05-07 22
91.6,152.66666666666666,2019-05-01 09
0.0,,2019-05-12 01
91.4,152.33333333333334,2019-05-04 10
91.4,152.33333333333334,2019-05-11 09
93.2,155.33333333333334,2019-05-01 17
170.8,213.5,2019-04-23 15
180.4,225.5,2019-04-27 12
91.6,152.66666666666666,2019-05-06 00
114.0,190.0,2019-04-28 01
114.0,190.0,2019-04-27 19
114.0,190.0,2019-04-29 21
112.6,187.66666666666666,2019-04-28 14
96.6,161.0,2019-05-08 20
91.4,152.33333333333334,2019-05-04 13
114.0,190.0,2019-04-29 04
91.6,152.66666666666666,2019-05-05 18
114.0,190.0,2019-04-28 10
91.6,152.66666666666666,2019-05-01 14
176.2,220.25,2019-04-25 04
171.4,214.25,2019-04-24 17
96.6,161.0,2019-05-09 14
176.2,220.25,2019-04-25 20
91.4,152.33333333333334,2019-05-03 02
91.6,152.66666666666666,2019-05-09 21
91.4,152.33333333333334,2019-05-10 08
91.4,152.33333333333334,2019-05-10 04
91.2,152.0,2019-05-02 08
91.4,152.33333333333334,2019-05-01 16
175.6,219.5,2019-05-01 03
91.2,152.0,2019-05-11 21
114.0,190.0,2019-04-30 03
101.4,169.0,2019-05-04 05
91.6,152.66666666666666,2019-05-06 01
180.4,225.5,2019-04-27 04
91.4,152.33333333333334,2019-05-02 22
91.4,152.33333333333334,2019-05-04 14
101.6,169.33333333333334,2019-05-03 09
179.2,224.0,2019-04-27 02
176.2,220.25,2019-04-26 07
91.4,152.33333333333334,2019-05-04 02
91.4,152.33333333333334,2019-05-04 12
171.2,214.0,2019-04-24 01
176.2,220.25,2019-04-26 11
91.6,152.66666666666666,2019-05-06 11
91.4,152.33333333333334,2019-05-04 22
180.8,226.0,2019-04-23 14
116.2,193.66666666666666,2019-04-28 19
114.0,190.0,2019-04-29 00
114.0,190.0,2019-04-29 12
176.2,220.25,2019-04-25 19
101.4,169.0,2019-05-12 02
112.6,187.66666666666666,2019-04-29 20
170.8,213.5,2019-04-23 10
181.6,227.0,2019-04-24 20
91.6,152.66666666666666,2019-05-06 09
101.2,168.66666666666666,2019-05-12 03
91.6,152.66666666666666,2019-05-06 08
91.6,152.66666666666666,2019-05-01 12
91.4,152.33333333333334,2019-05-04 18
91.4,152.33333333333334,2019-05-03 05
96.6,161.0,2019-05-09 04
112.6,187.66666666666666,2019-04-29 10
91.4,152.33333333333334,2019-05-10 01
91.2,152.0,2019-05-01 19
114.0,190.0,2019-04-28 04
180.4,225.5,2019-04-27 03
114.0,190.0,2019-04-29 23
170.8,213.5,2019-04-23 20
176.2,220.25,2019-04-25 00
92.0,153.33333333333334,2019-05-04 03
91.4,152.33333333333334,2019-05-10 19
114.0,190.0,2019-04-29 19
114.0,190.0,2019-04-29 11
176.2,220.25,2019-04-25 17
91.6,152.66666666666666,2019-05-06 14
91.4,152.33333333333334,2019-05-03 16
96.6,161.0,2019-05-09 06
96.6,161.0,2019-05-08 22
91.4,152.33333333333334,2019-05-03 04
176.2,220.25,2019-04-26 09
96.6,161.0,2019-05-09 13
180.4,225.5,2019-04-27 05
91.2,152.0,2019-05-12 05
96.6,161.0,2019-05-08 14
176.2,220.25,2019-04-26 17
124.2,207.0,2019-04-28 06
91.6,152.66666666666666,2019-05-05 23
