226.4,566.0,2019-05-09 19
265.4,442.3333333333333,2019-05-06 18
278.2,463.6666666666667,2019-05-06 20
237.6,594.0,2019-05-08 06
221.4,553.5,2019-05-10 09
266.0,443.3333333333333,2019-05-08 20
284.8,474.6666666666667,2019-05-10 17
273.0,455.0,2019-05-06 08
320.0,400.0,2019-05-03 13
225.6,564.0,2019-05-11 11
280.8,468.0,2019-05-05 19
242.4,606.0,2019-05-10 00
278.8,464.6666666666667,2019-05-06 15
314.8,393.5,2019-05-05 03
284.8,474.6666666666667,2019-05-10 13
237.4,593.5,2019-05-09 00
284.6,474.3333333333333,2019-05-10 22
250.4,417.3333333333333,2019-05-08 21
330.4,413.0,2019-05-01 16
383.4,383.4,2019-04-30 18
321.0,401.25,2019-05-02 13
279.0,465.0,2019-05-06 03
264.8,441.3333333333333,2019-05-07 02
389.2,389.2,2019-04-30 22
284.4,474.0,2019-05-11 18
279.2,465.3333333333333,2019-05-05 22
316.6,395.75,2019-05-03 19
310.2,387.75,2019-05-04 08
313.8,392.25,2019-05-04 10
303.8,379.75,2019-05-03 01
221.6,554.0,2019-05-09 01
320.0,400.0,2019-05-03 07
324.0,405.0,2019-05-01 20
250.8,418.0,2019-05-08 16
252.8,421.3333333333333,2019-05-08 12
226.6,566.5,2019-05-10 05
278.4,464.0,2019-05-07 03
284.4,474.0,2019-05-11 15
273.0,455.0,2019-05-06 09
219.0,547.5,2019-05-11 13
273.0,455.0,2019-05-06 10
314.6,393.25,2019-05-04 20
313.8,392.25,2019-05-03 22
320.8,401.0,2019-05-05 07
266.6,444.3333333333333,2019-05-12 05
314.8,393.5,2019-05-05 01
284.8,474.6666666666667,2019-05-10 20
320.0,400.0,2019-05-03 14
321.2,401.5,2019-05-02 02
320.8,401.0,2019-05-05 06
389.4,389.4,2019-05-01 07
183.4,917.0,2019-05-09 22
274.8,458.0,2019-05-05 12
265.2,442.0,2019-05-07 23
320.8,401.0,2019-05-05 08
278.8,464.6666666666667,2019-05-06 17
242.2,605.5,2019-05-09 20
321.0,401.25,2019-05-02 06
303.8,379.75,2019-05-02 19
284.4,474.0,2019-05-12 00
324.0,405.0,2019-05-01 21
335.0,418.75,2019-05-01 22
237.8,594.5,2019-05-09 08
284.6,474.3333333333333,2019-05-10 23
242.6,606.5,2019-05-10 06
237.8,594.5,2019-05-09 10
273.2,455.3333333333333,2019-05-06 00
335.2,419.0,2019-05-01 09
313.6,392.0,2019-05-04 13
314.8,393.5,2019-05-02 10
310.6,388.25,2019-05-04 15
266.6,444.3333333333333,2019-05-12 04
319.8,399.75,2019-05-03 08
278.8,464.6666666666667,2019-05-06 14
225.6,564.0,2019-05-11 07
265.2,442.0,2019-05-07 22
222.0,555.0,2019-05-09 02
265.0,441.6666666666667,2019-05-07 19
319.8,399.75,2019-05-04 01
252.6,421.0,2019-05-08 13
313.8,392.25,2019-05-04 18
274.8,458.0,2019-05-05 10
280.8,468.0,2019-05-05 15
313.8,392.25,2019-05-04 11
265.8,443.0,2019-05-08 18
389.4,389.4,2019-05-01 01
313.8,392.25,2019-05-03 18
266.6,444.3333333333333,2019-05-11 21
389.2,389.2,2019-04-30 21
237.8,594.5,2019-05-09 03
266.2,443.6666666666667,2019-05-08 22
319.8,399.75,2019-05-03 21
273.0,455.0,2019-05-06 11
223.6,559.0,2019-05-08 02
285.6,476.0,2019-05-10 16
222.0,555.0,2019-05-08 03
59.0,295.0,2019-05-10 07
265.0,441.6666666666667,2019-05-07 05
59.0,295.0,2019-05-09 13
284.8,474.6666666666667,2019-05-10 19
388.6,388.6,2019-04-30 15
313.8,392.25,2019-05-04 00
284.4,474.0,2019-05-11 06
274.8,458.0,2019-05-05 20
321.0,401.25,2019-05-02 05
285.0,475.0,2019-05-10 11
222.0,555.0,2019-05-09 05
299.4,374.25,2019-05-02 12
314.0,392.5,2019-05-02 18
266.8,444.6666666666667,2019-05-11 00
335.2,419.0,2019-05-01 15
223.8,559.5,2019-05-08 11
242.4,606.0,2019-05-10 02
237.6,594.0,2019-05-08 08
329.4,411.75,2019-05-01 10
279.0,465.0,2019-05-06 05
383.2,383.2,2019-04-30 23
321.0,401.25,2019-05-02 15
320.0,400.0,2019-05-03 06
314.6,393.25,2019-05-05 00
324.4,405.5,2019-05-01 13
389.4,389.4,2019-05-01 05
389.6,389.6,2019-04-30 17
266.6,444.3333333333333,2019-05-12 01
242.4,606.0,2019-05-10 04
284.4,474.0,2019-05-12 02
278.6,464.3333333333333,2019-05-07 06
237.4,593.5,2019-05-09 15
314.2,392.75,2019-05-03 09
303.8,379.75,2019-05-02 22
321.4,401.75,2019-05-02 08
310.6,388.25,2019-05-04 16
265.0,441.6666666666667,2019-05-07 13
284.4,474.0,2019-05-11 20
279.0,465.0,2019-05-06 06
279.0,465.0,2019-05-06 04
264.8,441.3333333333333,2019-05-07 04
313.6,392.0,2019-05-04 12
278.6,464.3333333333333,2019-05-07 16
284.4,474.0,2019-05-11 16
313.6,392.0,2019-05-04 14
319.8,399.75,2019-05-04 02
266.4,444.0,2019-05-08 14
274.8,458.0,2019-05-05 09
329.6,412.0,2019-05-01 12
222.0,555.0,2019-05-09 09
309.8,387.25,2019-05-03 02
389.6,389.6,2019-04-30 20
313.8,392.25,2019-05-03 10
237.4,593.5,2019-05-10 08
274.8,458.0,2019-05-05 18
265.8,443.0,2019-05-08 19
314.0,392.5,2019-05-03 11
237.8,594.5,2019-05-09 11
314.0,392.5,2019-05-03 12
223.8,559.5,2019-05-08 10
284.4,474.0,2019-05-12 08
314.8,393.5,2019-05-05 04
223.8,559.5,2019-05-08 09
265.0,441.6666666666667,2019-05-07 08
237.4,593.5,2019-05-09 16
280.8,468.0,2019-05-05 11
319.6,399.5,2019-05-04 04
335.4,419.25,2019-05-01 14
320.8,401.0,2019-05-02 14
284.8,474.6666666666667,2019-05-10 15
389.2,389.2,2019-05-01 06
321.0,401.25,2019-05-02 09
310.6,388.25,2019-05-04 07
321.4,401.75,2019-05-02 01
285.0,475.0,2019-05-10 10
223.6,559.0,2019-05-08 01
388.6,388.6,2019-04-30 16
278.6,464.3333333333333,2019-05-07 15
314.6,393.25,2019-05-04 23
310.6,388.25,2019-05-03 23
280.8,468.0,2019-05-05 13
320.0,400.0,2019-05-03 05
265.2,442.0,2019-05-07 21
319.8,399.75,2019-05-04 03
303.8,379.75,2019-05-02 21
242.2,605.5,2019-05-09 21
