315.4,2019-05-08 15
290.0,2019-04-28 13
296.0,2019-05-01 08
262.0,2019-05-11 00
304.4,2019-04-28 17
295.2,2019-05-01 06
296.6,2019-05-04 08
290.8,2019-04-28 07
312.8,2019-05-06 18
339.8,2019-04-26 23
321.2,2019-04-23 14
290.8,2019-04-28 03
312.8,2019-05-05 09
297.2,2019-05-02 07
317.6,2019-04-30 14
315.4,2019-05-07 21
297.2,2019-05-02 03
300.6,2019-04-25 04
337.6,2019-05-03 22
297.2,2019-04-30 03
294.6,2019-05-03 01
290.0,2019-04-29 02
291.4,2019-04-24 10
285.6,2019-04-26 13
304.6,2019-04-24 03
312.8,2019-05-06 13
295.8,2019-05-01 03
312.8,2019-05-06 11
262.0,2019-05-10 17
287.6,2019-04-24 17
299.2,2019-05-04 17
294.4,2019-04-29 18
315.0,2019-05-07 06
317.4,2019-05-08 01
299.8,2019-04-26 00
315.4,2019-05-08 02
290.8,2019-04-27 19
320.4,2019-04-25 13
286.0,2019-04-25 21
208.6,2019-05-12 02
316.8,2019-05-07 09
216.6,2019-05-10 04
353.6,2019-05-06 10
315.4,2019-05-08 00
295.2,2019-05-01 07
301.4,2019-04-26 18
245.6,2019-05-11 17
358.0,2019-05-09 10
260.2,2019-05-10 10
304.4,2019-04-27 12
245.6,2019-05-11 21
287.6,2019-04-24 14
260.8,2019-05-09 02
290.8,2019-04-28 08
353.6,2019-05-06 19
298.4,2019-05-04 11
290.8,2019-04-29 15
289.8,2019-04-27 22
297.2,2019-05-02 04
290.8,2019-04-29 09
303.6,2019-04-28 06
302.8,2019-05-10 22
297.2,2019-04-30 06
259.8,2019-05-11 07
298.0,2019-04-25 15
311.2,2019-05-03 09
297.2,2019-05-02 02
330.4,2019-04-30 19
262.0,2019-05-10 18
298.6,2019-05-04 23
297.4,2019-05-01 18
262.0,2019-05-10 19
300.2,2019-04-26 06
290.8,2019-04-29 04
296.6,2019-05-03 18
297.2,2019-05-02 17
247.6,2019-05-11 14
305.2,2019-04-26 17
312.8,2019-05-06 22
284.8,2019-05-12 04
312.8,2019-05-05 07
297.4,2019-04-30 18
312.8,2019-05-05 05
312.8,2019-05-05 20
312.8,2019-05-05 00
295.2,2019-05-01 04
261.8,2019-05-11 05
284.8,2019-04-27 04
336.8,2019-05-07 11
247.6,2019-05-11 18
317.2,2019-05-07 22
297.0,2019-04-29 23
290.8,2019-04-28 09
290.8,2019-04-29 06
301.0,2019-04-24 22
310.2,2019-04-27 23
286.8,2019-04-23 12
317.6,2019-05-08 13
260.4,2019-05-09 21
298.6,2019-05-04 16
317.2,2019-04-29 20
304.4,2019-04-29 07
260.6,2019-05-09 13
297.2,2019-05-02 13
247.6,2019-05-12 08
315.0,2019-05-09 07
337.6,2019-05-03 12
315.4,2019-05-08 07
297.0,2019-05-02 23
314.8,2019-05-09 08
259.8,2019-05-11 08
284.6,2019-04-27 11
299.8,2019-04-26 07
301.8,2019-04-26 19
314.8,2019-05-09 03
318.2,2019-05-01 12
313.2,2019-04-24 20
321.4,2019-04-26 01
297.2,2019-04-30 12
286.4,2019-04-25 17
307.2,2019-04-28 19
290.8,2019-04-28 15
313.0,2019-05-04 09
245.8,2019-05-11 20
288.8,2019-04-27 13
286.8,2019-04-25 07
264.0,2019-05-11 19
284.8,2019-04-27 01
297.2,2019-05-02 18
296.6,2019-05-03 11
118.2,2019-05-10 07
353.8,2019-05-07 00
291.0,2019-04-28 02
299.4,2019-04-23 23
297.0,2019-04-29 22
260.6,2019-05-09 14
290.4,2019-04-25 12
299.8,2019-04-25 19
289.0,2019-04-24 16
313.8,2019-05-03 19
314.8,2019-05-08 21
315.2,2019-05-07 19
295.4,2019-04-30 23
317.6,2019-05-08 12
296.6,2019-05-04 07
289.8,2019-04-26 11
286.0,2019-04-26 05
284.6,2019-04-24 06
290.8,2019-04-29 03
259.8,2019-05-11 01
314.8,2019-05-09 09
312.8,2019-05-07 05
298.0,2019-05-01 11
296.8,2019-05-02 21
312.8,2019-05-06 21
312.2,2019-05-03 06
290.8,2019-04-29 12
182.6,2019-05-12 03
260.2,2019-05-10 03
317.0,2019-05-03 05
335.0,2019-05-05 16
316.8,2019-05-07 08
325.4,2019-04-23 16
294.2,2019-05-04 00
312.8,2019-05-06 09
318.8,2019-05-07 10
319.0,2019-05-07 14
45.6,2019-05-10 16
312.8,2019-05-05 18
317.4,2019-05-08 14
297.2,2019-04-29 21
317.2,2019-05-07 18
315.0,2019-05-05 23
242.2,2019-05-09 06
297.4,2019-05-04 03
296.6,2019-05-03 13
290.8,2019-04-28 20
310.8,2019-04-29 08
317.6,2019-05-08 09
284.6,2019-04-24 04
297.2,2019-04-30 00
287.4,2019-04-24 15
286.4,2019-04-25 18
290.8,2019-04-28 12
305.4,2019-04-26 02
312.8,2019-05-07 03
297.2,2019-04-30 07
312.8,2019-05-05 12
339.6,2019-05-04 22
118.4,2019-05-10 00
311.4,2019-05-02 05
262.0,2019-05-10 20
296.8,2019-05-03 10
284.8,2019-04-27 09
312.8,2019-05-07 01
312.8,2019-05-05 15
287.4,2019-04-24 19
312.8,2019-05-06 04
286.4,2019-04-25 16
262.0,2019-05-10 11
298.4,2019-05-04 14
285.6,2019-04-26 15
312.8,2019-05-05 06
312.8,2019-05-06 15
297.4,2019-04-30 15
314.8,2019-05-09 04
118.2,2019-05-11 09
284.8,2019-04-27 10
284.6,2019-04-24 05
297.2,2019-05-01 21
290.8,2019-04-28 21
286.0,2019-04-26 10
290.8,2019-04-27 21
312.8,2019-05-05 11
289.8,2019-04-28 10
286.0,2019-04-26 09
262.0,2019-05-10 14
287.6,2019-04-24 18
312.8,2019-05-05 21
312.8,2019-05-06 05
287.6,2019-04-24 12
284.6,2019-04-24 09
102.8,2019-05-11 13
247.6,2019-05-12 09
284.6,2019-04-23 20
315.6,2019-05-08 06
296.8,2019-05-03 08
289.8,2019-04-28 14
298.6,2019-05-04 10
312.8,2019-05-06 07
288.4,2019-04-28 23
260.2,2019-05-10 05
356.4,2019-05-08 08
313.6,2019-05-06 17
246.4,2019-05-11 12
289.0,2019-04-27 06
297.0,2019-05-02 08
304.6,2019-04-24 02
290.8,2019-04-29 17
290.8,2019-04-28 01
301.4,2019-04-23 18
286.8,2019-04-25 06
295.2,2019-04-30 21
281.6,2019-05-10 08
245.6,2019-05-11 23
289.8,2019-04-26 14
312.8,2019-05-05 02
289.0,2019-04-27 05
305.9,2019-04-30 10
291.0,2019-04-29 13
290.8,2019-04-27 20
297.2,2019-04-30 08
314.8,2019-05-09 01
315.2,2019-05-09 00
296.6,2019-05-04 06
312.0,2019-04-30 17
297.4,2019-04-30 16
297.4,2019-05-01 23
316.8,2019-05-08 22
297.4,2019-05-01 22
312.2,2019-04-30 01
297.0,2019-05-03 00
315.8,2019-05-08 16
307.8,2019-04-26 21
286.0,2019-04-25 23
245.6,2019-05-12 00
312.8,2019-05-06 14
259.8,2019-05-11 11
312.8,2019-05-07 07
298.6,2019-05-04 18
295.2,2019-05-01 00
287.6,2019-04-24 13
259.8,2019-05-11 06
297.2,2019-05-02 14
284.6,2019-04-27 16
298.0,2019-05-01 10
296.8,2019-05-04 05
312.8,2019-05-05 22
262.6,2019-05-09 16
294.2,2019-05-04 01
298.4,2019-05-01 16
318.4,2019-05-04 19
307.2,2019-04-24 23
330.6,2019-05-02 22
316.6,2019-05-08 20
190.0,2019-05-09 12
315.8,2019-05-08 17
262.0,2019-05-10 23
263.0,2019-05-09 22
300.8,2019-04-25 00
298.6,2019-05-04 13
297.2,2019-05-02 16
113.4,2019-05-11 02
330.6,2019-04-28 22
332.8,2019-05-04 15
316.8,2019-05-08 19
307.0,2019-04-28 18
296.8,2019-05-03 02
262.2,2019-05-10 15
298.4,2019-05-01 17
312.8,2019-05-06 08
300.6,2019-04-25 08
309.6,2019-04-29 14
353.8,2019-05-05 17
296.8,2019-05-03 03
284.6,2019-04-27 14
295.2,2019-05-01 01
311.6,2019-04-24 21
310.8,2019-04-29 16
311.6,2019-05-02 11
312.8,2019-05-06 02
290.8,2019-04-29 01
284.8,2019-04-27 07
285.6,2019-04-26 08
247.8,2019-05-12 01
262.2,2019-05-10 12
312.8,2019-05-06 06
312.8,2019-05-05 08
297.2,2019-04-30 04
245.6,2019-05-11 22
286.8,2019-04-25 02
338.0,2019-05-02 00
315.0,2019-05-07 02
260.6,2019-05-09 20
298.6,2019-05-01 15
317.6,2019-05-08 04
290.8,2019-04-29 00
318.4,2019-05-08 10
247.8,2019-05-12 06
312.8,2019-05-05 01
302.0,2019-04-24 11
290.8,2019-04-27 18
337.6,2019-05-03 21
262.0,2019-05-10 13
316.2,2019-05-08 18
284.8,2019-04-27 08
286.4,2019-04-25 11
289.8,2019-04-29 05
313.6,2019-05-05 13
337.6,2019-05-02 19
337.6,2019-05-03 16
298.4,2019-05-04 21
284.6,2019-04-24 07
317.2,2019-05-07 17
259.8,2019-05-11 03
284.8,2019-04-26 22
290.8,2019-04-29 10
313.6,2019-05-06 03
297.2,2019-05-02 15
312.8,2019-05-06 16
312.8,2019-05-05 03
317.4,2019-05-07 20
297.4,2019-04-30 13
305.2,2019-04-26 16
332.4,2019-05-06 00
260.6,2019-05-09 15
297.2,2019-05-02 06
290.8,2019-04-28 11
260.4,2019-05-10 02
290.8,2019-04-27 17
295.2,2019-05-01 05
358.0,2019-05-07 23
208.8,2019-05-12 05
314.6,2019-05-09 11
330.6,2019-05-03 20
286.8,2019-04-25 09
297.4,2019-05-03 17
260.4,2019-05-09 23
298.0,2019-05-01 13
297.0,2019-05-03 07
290.8,2019-04-29 11
286.8,2019-04-25 05
312.8,2019-05-05 19
312.8,2019-05-05 14
284.6,2019-04-27 15
245.8,2019-05-11 16
286.8,2019-04-23 08
334.8,2019-05-09 05
