0.0,2019-05-03 21
,2019-04-27 06
,2019-05-06 09
,2019-04-27 11
,2019-04-21 23
,2019-04-19 02
,2019-04-19 05
,2019-05-09 22
,2019-04-29 13
,2019-05-06 17
0.0,2019-05-10 15
,2019-04-30 06
0.0,2019-05-11 18
,2019-04-20 09
,2019-04-21 21
,2019-05-02 02
,2019-04-24 20
,2019-04-23 06
,2019-04-30 03
,2019-05-06 03
,2019-05-07 15
,2019-04-30 16
,2019-04-30 15
,2019-04-21 17
,2019-04-19 09
,2019-05-08 05
,2019-05-05 06
,2019-04-29 17
,2019-04-23 11
,2019-04-27 21
,2019-04-19 11
,2019-05-07 02
,2019-05-04 13
0.0,2019-05-12 03
,2019-04-21 06
,2019-04-21 04
,2019-04-21 20
,2019-04-25 12
,2019-05-09 17
,2019-05-05 13
,2019-05-04 09
,2019-04-20 15
,2019-04-21 10
,2019-05-02 15
,2019-05-10 23
,2019-05-01 12
,2019-05-05 10
,2019-05-01 03
,2019-05-04 01
0.0,2019-05-11 11
,2019-05-05 02
,2019-05-04 11
,2019-05-02 01
,2019-05-11 12
,2019-05-11 04
,2019-04-19 19
,2019-04-27 09
,2019-04-28 08
,2019-05-09 16
,2019-04-23 21
,2019-04-21 13
,2019-04-27 04
,2019-04-30 22
,2019-04-28 09
,2019-04-27 03
,2019-05-05 05
,2019-05-08 07
,2019-05-05 18
,2019-04-23 23
,2019-04-27 14
,2019-04-28 21
,2019-04-21 18
,2019-05-05 11
,2019-04-29 01
,2019-05-08 19
,2019-05-02 20
,2019-05-02 08
,2019-05-07 05
,2019-04-19 14
,2019-05-11 16
,2019-04-24 03
,2019-05-10 09
,2019-04-28 07
,2019-05-07 04
,2019-04-26 05
,2019-04-23 14
,2019-04-19 07
,2019-05-03 02
,2019-05-02 04
,2019-04-30 00
,2019-05-02 10
,2019-05-05 01
,2019-05-08 13
,2019-04-22 06
,2019-05-01 00
,2019-05-06 02
,2019-05-10 06
0.0,2019-05-09 14
,2019-05-06 00
,2019-04-19 15
,2019-04-28 06
,2019-05-07 13
0.0,2019-05-11 02
,2019-04-18 17
,2019-04-24 10
,2019-05-02 19
,2019-04-25 22
,2019-04-30 09
,2019-05-06 15
,2019-05-09 21
,2019-04-30 13
,2019-05-02 13
,2019-05-09 06
,2019-04-22 16
,2019-05-07 07
,2019-04-29 22
,2019-04-29 09
,2019-04-20 08
,2019-05-08 09
,2019-05-04 10
,2019-04-21 09
,2019-05-04 16
,2019-05-06 18
,2019-04-20 16
,2019-04-25 10
,2019-05-07 01
,2019-05-02 14
,2019-05-12 06
,2019-05-01 16
,2019-05-12 05
,2019-05-12 04
,2019-04-24 17
,2019-04-24 05
,2019-04-20 23
,2019-05-03 23
,2019-04-24 15
,2019-04-24 12
,2019-04-30 05
,2019-05-02 05
,2019-04-28 10
,2019-04-19 10
,2019-04-25 19
,2019-05-06 04
,2019-05-06 06
,2019-05-10 08
,2019-05-08 01
,2019-04-28 15
,2019-04-21 01
,2019-05-05 19
,2019-04-27 18
,2019-05-07 21
,2019-05-06 16
,2019-05-11 03
,2019-04-25 23
0.0,2019-05-11 17
0.0,2019-05-12 00
,2019-04-25 05
,2019-04-26 01
,2019-05-06 10
,2019-04-23 15
,2019-04-19 04
,2019-05-10 07
,2019-05-05 08
,2019-04-23 02
