132.8,2019-04-29 10
112.4,2019-05-10 20
145.6,2019-05-11 13
138.8,2019-05-07 13
157.8,2019-04-24 20
125.8,2019-05-02 12
206.4,2019-04-19 04
158.0,2019-04-21 09
141.0,2019-04-30 01
138.6,2019-05-04 04
140.6,2019-05-04 11
130.4,2019-04-21 21
137.4,2019-05-02 17
152.8,2019-05-08 21
137.8,2019-04-29 01
137.4,2019-05-08 20
132.0,2019-04-21 13
156.0,2019-05-05 13
155.4,2019-04-26 12
138.0,2019-04-24 09
85.8,2019-05-11 15
143.2,2019-05-05 11
141.6,2019-04-30 18
149.6,2019-04-25 17
146.2,2019-05-10 19
153.2,2019-05-02 01
147.6,2019-05-11 22
137.8,2019-05-03 19
145.8,2019-05-06 01
145.6,2019-05-07 18
124.4,2019-05-02 08
135.4,2019-05-04 22
131.6,2019-04-24 02
137.8,2019-05-12 02
144.4,2019-05-07 21
133.0,2019-05-04 19
144.4,2019-05-07 04
140.8,2019-04-23 10
141.0,2019-04-30 11
204.6,2019-04-19 13
133.4,2019-04-25 22
126.8,2019-04-23 13
133.0,2019-05-03 12
122.6,2019-04-22 01
144.8,2019-05-10 05
136.4,2019-04-23 15
200.6,2019-04-19 07
126.4,2019-04-26 01
132.6,2019-04-30 00
129.6,2019-04-24 01
134.65,2019-04-30 02
133.0,2019-05-01 09
139.8,2019-04-22 09
159.2,2019-04-29 06
103.6,2019-05-12 09
130.4,2019-04-23 03
137.6,2019-04-29 05
133.8,2019-04-27 20
151.0,2019-05-09 18
145.2,2019-05-06 23
146.2,2019-05-10 15
145.6,2019-05-07 20
132.6,2019-05-01 15
153.8,2019-05-06 04
108.0,2019-04-20 15
148.6,2019-05-07 10
150.2,2019-05-08 18
127.0,2019-04-22 19
102.6,2019-05-12 03
87.4,2019-05-10 07
134.4,2019-05-04 20
140.8,2019-04-30 07
150.2,2019-05-04 09
160.4,2019-04-28 07
143.2,2019-05-05 20
146.0,2019-05-12 07
126.8,2019-04-24 06
138.8,2019-04-23 23
131.4,2019-04-30 09
161.4,2019-04-30 17
143.0,2019-05-07 06
136.4,2019-05-08 13
76.4,2019-05-11 18
163.2,2019-05-07 00
128.6,2019-05-04 07
162.0,2019-05-06 08
133.0,2019-05-01 10
124.0,2019-04-25 23
135.6,2019-05-08 10
153.2,2019-04-29 16
137.8,2019-05-11 03
153.2,2019-04-30 04
138.0,2019-05-10 12
139.4,2019-04-24 00
135.8,2019-04-25 03
153.6,2019-05-03 08
152.8,2019-04-22 00
133.0,2019-05-02 13
133.8,2019-05-01 21
143.4,2019-04-20 19
123.2,2019-04-22 07
134.2,2019-04-27 21
131.4,2019-04-28 23
160.2,2019-04-22 18
145.0,2019-05-01 02
124.6,2019-04-22 21
126.6,2019-04-21 07
136.6,2019-05-02 00
148.2,2019-04-26 15
129.0,2019-04-21 06
147.4,2019-05-05 06
153.4,2019-05-02 14
129.8,2019-05-03 23
128.6,2019-05-03 21
127.4,2019-04-25 06
137.0,2019-05-08 02
145.0,2019-05-09 17
133.6,2019-04-27 19
127.6,2019-04-27 05
144.4,2019-05-09 11
133.2,2019-05-03 01
136.0,2019-05-08 00
143.2,2019-05-07 19
166.4,2019-04-28 19
203.4,2019-04-18 23
104.8,2019-05-10 10
123.8,2019-04-24 17
144.6,2019-05-07 17
155.0,2019-05-07 02
201.0,2019-04-18 19
144.2,2019-05-05 21
136.4,2019-04-23 12
129.0,2019-04-21 15
131.0,2019-04-27 15
127.6,2019-04-25 20
204.0,2019-04-19 09
136.6,2019-05-10 01
139.0,2019-05-10 08
146.6,2019-05-06 17
138.6,2019-05-07 11
154.4,2019-05-01 17
71.6,2019-05-11 01
139.8,2019-04-28 15
145.0,2019-05-08 16
133.0,2019-05-03 09
133.8,2019-04-24 21
137.8,2019-05-10 22
130.4,2019-04-23 22
130.6,2019-05-04 06
131.4,2019-04-22 14
143.8,2019-05-08 22
135.8,2019-04-26 14
132.2,2019-04-25 15
154.4,2019-05-02 07
126.6,2019-05-01 01
131.2,2019-04-21 00
135.6,2019-05-10 03
152.4,2019-05-12 04
148.2,2019-04-27 08
133.6,2019-05-03 03
130.4,2019-04-21 10
138.8,2019-04-23 18
140.8,2019-04-30 03
137.8,2019-05-07 08
130.6,2019-05-04 00
104.0,2019-05-09 05
145.8,2019-05-11 17
148.2,2019-05-02 10
138.8,2019-04-28 03
124.2,2019-04-20 20
124.6,2019-05-01 08
124.6,2019-05-01 06
131.4,2019-04-22 05
143.0,2019-05-09 04
148.4,2019-04-25 13
124.4,2019-05-03 00
127.8,2019-04-26 17
139.6,2019-05-03 20
130.6,2019-05-04 08
130.6,2019-05-04 02
144.0,2019-05-06 09
129.4,2019-04-23 21
140.0,2019-04-28 09
155.8,2019-05-06 13
128.4,2019-04-25 05
130.8,2019-04-21 01
135.0,2019-05-05 17
127.2,2019-04-25 11
144.2,2019-05-10 14
153.0,2019-04-30 12
136.6,2019-05-10 04
133.0,2019-05-04 21
136.6,2019-05-10 00
148.2,2019-05-11 09
139.8,2019-04-21 16
148.0,2019-04-26 21
206.8,2019-04-18 21
152.4,2019-04-29 11
152.0,2019-05-08 14
203.0,2019-04-19 05
134.6,2019-05-08 23
127.2,2019-04-27 07
131.4,2019-04-23 00
129.6,2019-04-27 02
149.4,2019-04-21 04
133.8,2019-04-29 15
145.0,2019-05-09 22
125.4,2019-05-02 23
127.4,2019-04-26 20
139.8,2019-04-30 20
125.2,2019-04-27 00
132.6,2019-05-01 20
203.0,2019-04-19 10
126.6,2019-04-21 03
164.4,2019-05-03 04
151.2,2019-05-03 18
129.0,2019-04-21 12
140.8,2019-05-08 09
131.4,2019-04-22 17
132.6,2019-04-30 05
146.0,2019-05-07 16
136.0,2019-04-27 03
134.6,2019-05-06 07
144.0,2019-05-09 20
132.2,2019-04-27 09
136.4,2019-04-20 17
135.8,2019-05-09 07
137.6,2019-05-05 19
136.0,2019-04-25 07
133.6,2019-04-26 02
132.4,2019-05-04 12
131.8,2019-05-01 18
155.6,2019-05-05 16
135.8,2019-04-28 04
137.6,2019-04-28 10
153.2,2019-05-02 02
140.4,2019-05-04 18
133.8,2019-05-05 12
133.6,2019-04-27 16
133.8,2019-05-08 06
139.8,2019-04-22 03
130.6,2019-05-04 03
133.2,2019-05-03 02
156.4,2019-04-25 12
137.4,2019-04-22 20
132.6,2019-04-27 12
132.4,2019-04-29 03
144.6,2019-05-07 12
144.0,2019-05-08 11
130.2,2019-04-22 04
138.6,2019-04-29 02
106.8,2019-05-09 23
141.2,2019-04-28 21
141.4,2019-04-29 21
204.6,2019-04-19 15
122.4,2019-04-23 04
161.4,2019-04-29 23
136.0,2019-04-29 17
125.0,2019-04-26 00
156.4,2019-04-24 15
137.2,2019-04-23 20
135.8,2019-05-06 06
130.2,2019-04-22 15
207.0,2019-04-18 18
153.4,2019-05-04 23
132.4,2019-04-30 19
125.0,2019-04-27 10
143.6,2019-05-11 16
160.6,2019-04-29 09
136.6,2019-05-09 19
134.2,2019-05-01 23
144.0,2019-05-09 10
124.6,2019-05-02 21
140.2,2019-04-28 14
120.6,2019-05-02 04
128.0,2019-04-24 14
137.6,2019-05-05 15
131.2,2019-04-27 18
133.2,2019-05-03 11
131.4,2019-04-21 14
136.0,2019-05-05 23
132.6,2019-04-28 18
130.0,2019-05-04 15
141.8,2019-05-08 15
121.2,2019-04-20 22
132.0,2019-04-30 23
139.8,2019-04-29 07
111.2,2019-05-11 23
126.6,2019-04-26 04
139.8,2019-04-28 02
125.4,2019-05-01 00
137.8,2019-05-10 13
136.0,2019-04-25 14
143.8,2019-05-08 19
138.2,2019-05-09 21
128.4,2019-04-27 01
137.4,2019-04-21 23
150.8,2019-04-25 02
162.6,2019-05-06 16
110.2,2019-05-09 09
146.0,2019-05-10 17
135.8,2019-04-26 10
156.2,2019-05-10 09
132.4,2019-05-08 07
122.6,2019-04-23 05
129.0,2019-04-21 11
141.6,2019-04-22 13
125.4,2019-05-02 22
138.4,2019-05-07 01
141.0,2019-04-23 01
138.8,2019-04-28 17
178.2,2019-05-02 06
140.0,2019-04-29 20
136.6,2019-05-03 06
126.0,2019-05-12 01
127.0,2019-05-01 07
137.8,2019-05-11 06
127.4,2019-04-27 06
124.6,2019-04-30 21
129.2,2019-04-24 19
122.4,2019-04-24 16
136.6,2019-05-11 07
147.0,2019-04-25 16
151.0,2019-05-03 17
123.6,2019-04-21 22
132.6,2019-04-21 20
132.8,2019-05-08 05
137.8,2019-05-10 23
137.4,2019-04-29 18
129.0,2019-04-21 17
157.8,2019-04-29 12
130.4,2019-04-27 23
126.8,2019-04-23 11
135.0,2019-05-06 00
127.8,2019-04-28 22
136.0,2019-04-26 13
112.2,2019-05-11 12
145.8,2019-05-05 07
136.0,2019-04-25 21
135.6,2019-04-27 14
145.0,2019-05-06 18
142.0,2019-05-11 08
124.4,2019-05-01 05
131.6,2019-04-29 08
147.0,2019-05-07 22
137.4,2019-05-09 01
140.6,2019-05-04 10
128.8,2019-04-26 19
116.8,2019-05-02 20
160.2,2019-04-21 18
156.6,2019-04-26 18
201.0,2019-04-18 20
151.8,2019-05-05 14
154.0,2019-05-06 02
139.4,2019-05-07 14
130.6,2019-04-28 20
127.6,2019-04-24 22
203.6,2019-04-19 14
155.0,2019-05-06 19
132.8,2019-05-02 03
161.0,2019-04-30 13
136.4,2019-04-23 06
137.2,2019-04-24 23
141.0,2019-05-03 07
133.8,2019-05-06 03
145.8,2019-05-11 21
133.5,2019-04-23 19
208.8,2019-04-19 18
138.6,2019-05-02 19
131.2,2019-04-21 05
155.6,2019-05-05 22
140.2,2019-04-24 11
206.8,2019-04-19 00
134.8,2019-04-27 11
130.6,2019-04-23 14
110.2,2019-05-11 11
136.2,2019-05-09 08
140.2,2019-04-24 10
82.0,2019-05-10 18
133.0,2019-05-01 22
135.6,2019-05-09 00
134.8,2019-04-25 04
172.8,2019-05-01 14
144.0,2019-05-09 06
127.2,2019-04-24 18
119.6,2019-05-11 10
155.6,2019-05-05 18
137.6,2019-05-11 14
135.8,2019-04-26 22
157.2,2019-04-19 12
145.8,2019-05-05 09
132.6,2019-05-01 13
162.0,2019-05-07 15
206.4,2019-04-19 11
130.8,2019-04-25 18
149.0,2019-05-05 08
129.4,2019-04-24 05
134.8,2019-04-20 23
125.0,2019-04-26 06
140.0,2019-05-11 05
143.8,2019-05-12 00
151.8,2019-04-22 08
135.6,2019-05-08 12
107.2,2019-04-20 09
152.8,2019-05-03 05
131.0,2019-04-21 02
129.4,2019-04-23 17
152.6,2019-05-04 13
153.2,2019-04-30 06
152.4,2019-04-28 13
134.8,2019-04-20 18
134.6,2019-05-07 05
130.0,2019-05-04 16
131.2,2019-05-04 17
228.4,2019-04-18 16
128.8,2019-04-25 19
149.6,2019-04-29 13
128.0,2019-05-02 11
118.6,2019-05-09 02
133.0,2019-05-01 04
139.8,2019-04-21 19
201.0,2019-04-18 22
120.6,2019-05-03 13
132.0,2019-05-01 03
125.2,2019-04-24 12
155.2,2019-05-05 01
158.0,2019-04-19 08
140.0,2019-05-03 16
157.4,2019-05-04 01
137.2,2019-05-05 05
137.8,2019-05-10 16
133.0,2019-05-02 09
135.8,2019-05-06 10
111.4,2019-05-09 16
159.8,2019-05-03 22
211.4,2019-04-19 02
134.6,2019-05-07 03
128.6,2019-04-26 11
148.6,2019-05-09 14
133.0,2019-04-30 22
149.2,2019-04-24 13
137.0,2019-05-08 01
123.2,2019-04-27 22
152.0,2019-05-11 04
151.8,2019-04-22 12
122.6,2019-04-23 09
130.4,2019-04-27 13
129.0,2019-04-21 08
140.4,2019-04-30 08
117.4,2019-04-20 16
120.4,2019-05-03 10
206.8,2019-04-19 01
134.0,2019-05-02 05
127.6,2019-04-26 16
