95.8,2019-05-09 13
79.2,2019-04-27 15
91.8,2019-04-19 07
83.8,2019-04-30 03
93.4,2019-04-22 03
83.0,2019-04-29 13
84.4,2019-04-29 15
87.8,2019-05-04 14
79.4,2019-04-25 13
85.0,2019-05-01 13
85.2,2019-04-27 07
84.0,2019-05-01 00
92.8,2019-05-04 18
79.8,2019-04-25 07
81.4,2019-04-28 03
89.2,2019-04-23 10
82.2,2019-04-24 15
107.4,2019-05-11 20
86.8,2019-04-19 05
88.6,2019-05-07 13
98.4,2019-05-06 23
94.6,2019-04-21 08
82.4,2019-04-26 22
85.6,2019-04-20 17
89.6,2019-05-09 22
95.2,2019-05-11 09
79.4,2019-04-27 08
92.4,2019-05-10 15
90.8,2019-04-30 15
93.2,2019-04-29 18
85.8,2019-04-19 03
95.2,2019-05-11 07
101.0,2019-05-11 01
92.4,2019-04-19 09
89.4,2019-05-09 21
88.2,2019-05-08 06
88.6,2019-04-22 14
94.2,2019-04-22 17
88.0,2019-05-08 13
98.6,2019-05-03 20
78.2,2019-05-09 07
85.45,2019-04-30 02
88.2,2019-05-09 08
93.0,2019-05-05 08
94.2,2019-05-05 17
88.6,2019-04-22 04
92.4,2019-05-10 00
94.8,2019-05-04 22
87.0,2019-04-26 14
86.8,2019-05-02 11
100.6,2019-05-05 14
96.6,2019-05-08 03
96.4,2019-05-04 03
96.6,2019-05-08 19
93.6,2019-05-06 22
104.4,2019-05-07 23
81.2,2019-04-26 00
93.0,2019-05-06 13
85.0,2019-04-28 01
98.6,2019-05-06 20
98.8,2019-05-05 13
94.4,2019-05-08 08
94.2,2019-04-24 19
81.6,2019-04-23 21
85.8,2019-05-01 10
77.2,2019-05-11 13
91.2,2019-05-11 02
84.4,2019-04-28 19
80.8,2019-04-25 05
91.8,2019-05-06 00
84.6,2019-04-18 18
92.8,2019-05-07 01
93.8,2019-05-10 04
92.0,2019-05-05 15
85.6,2019-04-23 22
87.4,2019-05-02 10
90.6,2019-04-28 06
55.8,2019-05-11 14
99.4,2019-05-10 19
86.4,2019-05-03 00
87.4,2019-04-19 06
80.4,2019-04-25 04
90.0,2019-04-26 06
82.6,2019-04-30 01
85.8,2019-04-19 19
92.4,2019-05-10 17
82.4,2019-04-29 02
88.8,2019-04-23 17
91.6,2019-04-30 21
84.6,2019-04-27 11
88.2,2019-05-03 18
90.0,2019-04-29 19
84.6,2019-05-01 11
91.6,2019-04-24 13
111.6,2019-05-12 04
80.8,2019-04-27 01
87.4,2019-05-04 15
99.6,2019-05-10 14
84.8,2019-04-27 23
85.4,2019-04-23 03
94.8,2019-05-11 05
100.0,2019-05-02 12
88.4,2019-04-30 20
98.4,2019-04-22 13
92.2,2019-04-30 14
86.8,2019-05-02 14
99.6,2019-04-21 17
90.8,2019-05-04 05
79.8,2019-04-27 16
94.4,2019-04-26 09
90.0,2019-04-20 15
96.4,2019-04-21 07
98.0,2019-05-08 20
86.0,2019-04-24 00
102.6,2019-05-06 14
87.0,2019-04-19 15
82.8,2019-05-02 17
92.8,2019-04-20 23
91.6,2019-04-24 14
94.0,2019-04-24 17
92.2,2019-05-10 11
86.6,2019-05-04 12
90.4,2019-05-04 23
87.0,2019-04-24 07
98.0,2019-05-09 04
105.8,2019-05-11 17
85.8,2019-04-30 09
85.8,2019-05-02 21
94.4,2019-05-08 09
93.8,2019-05-10 02
89.8,2019-05-07 19
86.6,2019-05-04 11
97.6,2019-04-22 09
85.2,2019-05-01 12
86.4,2019-05-04 13
83.2,2019-05-02 02
104.6,2019-05-10 18
87.8,2019-05-02 15
85.8,2019-04-25 20
85.6,2019-04-30 10
87.4,2019-04-30 17
79.8,2019-05-09 06
85.6,2019-05-01 15
81.6,2019-04-29 12
97.6,2019-04-21 18
90.8,2019-05-04 16
67.2,2019-05-09 19
88.4,2019-05-09 17
85.2,2019-05-04 06
92.8,2019-05-03 06
86.0,2019-04-24 04
90.4,2019-05-05 03
81.4,2019-04-29 05
97.4,2019-05-07 00
84.6,2019-04-24 08
88.8,2019-04-22 01
98.8,2019-05-05 21
92.6,2019-04-26 02
85.2,2019-05-04 17
99.4,2019-05-10 09
85.2,2019-04-24 02
94.2,2019-04-20 18
78.6,2019-04-27 02
112.6,2019-05-12 06
84.2,2019-04-28 09
94.8,2019-05-07 10
92.0,2019-04-19 11
91.2,2019-05-12 03
90.6,2019-05-07 16
114.2,2019-05-12 07
83.8,2019-04-19 00
88.4,2019-04-22 23
92.8,2019-05-02 23
94.8,2019-04-22 20
79.6,2019-04-25 15
86.2,2019-05-02 05
93.6,2019-05-10 21
93.0,2019-05-06 01
79.6,2019-04-28 02
97.2,2019-05-07 06
87.6,2019-05-03 09
82.8,2019-04-26 21
94.8,2019-05-07 20
86.4,2019-05-04 19
85.8,2019-05-09 14
85.8,2019-04-27 05
96.6,2019-05-08 00
93.0,2019-05-06 02
88.8,2019-04-26 11
85.2,2019-04-30 06
96.0,2019-05-01 05
86.0,2019-05-01 16
88.4,2019-04-25 02
93.6,2019-05-10 10
86.4,2019-05-02 06
73.8,2019-05-12 01
82.0,2019-04-26 15
83.4,2019-04-28 22
92.0,2019-05-05 22
95.0,2019-05-03 10
81.4,2019-05-02 13
89.2,2019-05-05 04
94.8,2019-04-23 01
93.6,2019-04-23 15
91.8,2019-05-06 03
93.6,2019-05-06 18
90.8,2019-05-01 06
96.4,2019-05-09 03
82.0,2019-05-02 09
94.4,2019-05-08 07
79.6,2019-04-25 01
92.6,2019-04-19 18
82.2,2019-04-29 10
88.0,2019-04-22 07
85.0,2019-04-30 00
79.4,2019-04-24 23
85.0,2019-04-26 13
79.8,2019-04-27 20
102.8,2019-05-05 09
85.0,2019-04-24 20
83.2,2019-05-02 01
91.4,2019-04-21 01
83.8,2019-04-18 17
104.0,2019-05-05 18
95.2,2019-05-07 15
95.2,2019-05-11 10
74.4,2019-05-10 03
90.4,2019-04-28 15
83.8,2019-05-11 23
86.6,2019-04-21 15
96.6,2019-05-04 04
93.2,2019-05-04 07
103.2,2019-05-08 05
96.2,2019-05-08 17
91.8,2019-05-05 19
93.0,2019-04-19 10
93.2,2019-04-22 18
80.6,2019-05-02 08
85.8,2019-04-30 23
93.8,2019-04-21 12
87.4,2019-05-01 21
99.0,2019-05-05 11
93.2,2019-05-05 16
93.8,2019-04-22 02
74.2,2019-05-10 07
90.2,2019-04-29 07
85.8,2019-04-23 12
84.8,2019-04-30 18
87.6,2019-04-30 19
80.2,2019-04-25 12
88.2,2019-04-23 16
94.0,2019-04-23 02
90.8,2019-05-01 19
95.2,2019-05-11 08
86.0,2019-04-25 06
79.0,2019-04-25 22
90.4,2019-05-05 06
83.2,2019-04-29 16
84.4,2019-04-18 22
94.6,2019-04-21 20
88.4,2019-05-04 10
79.8,2019-04-25 14
86.4,2019-04-30 16
88.4,2019-04-23 05
83.6,2019-04-26 17
95.2,2019-05-02 22
56.8,2019-05-12 00
88.0,2019-04-23 07
92.6,2019-05-02 04
84.4,2019-04-28 11
88.6,2019-05-07 12
95.2,2019-04-29 21
85.6,2019-04-21 02
86.0,2019-04-24 10
82.8,2019-04-29 20
87.2,2019-04-21 03
85.6,2019-04-28 16
82.2,2019-04-27 00
85.0,2019-05-03 22
82.0,2019-04-29 04
91.6,2019-05-06 19
91.8,2019-05-05 23
93.2,2019-05-07 07
93.8,2019-04-22 12
87.2,2019-04-22 16
87.8,2019-05-04 09
80.2,2019-04-25 11
96.2,2019-05-11 03
90.6,2019-04-24 21
82.0,2019-05-02 18
100.2,2019-05-02 19
96.2,2019-05-11 00
91.6,2019-04-30 07
97.4,2019-05-06 04
80.6,2019-04-25 23
92.2,2019-05-07 05
85.8,2019-04-24 01
85.2,2019-05-01 02
89.0,2019-04-20 01
91.8,2019-05-06 08
98.2,2019-05-08 02
94.6,2019-05-03 03
85.4,2019-04-28 10
85.6,2019-04-28 14
63.0,2019-05-10 05
100.2,2019-04-18 23
91.4,2019-04-21 04
88.4,2019-04-22 05
98.6,2019-05-03 15
91.0,2019-04-24 18
90.4,2019-05-01 17
94.2,2019-04-21 19
95.6,2019-05-01 01
83.0,2019-04-29 03
83.8,2019-04-19 02
83.8,2019-04-18 21
88.0,2019-04-29 08
85.2,2019-05-04 02
99.6,2019-05-07 18
96.6,2019-05-05 10
98.0,2019-05-09 05
90.2,2019-04-19 12
84.6,2019-04-26 08
88.4,2019-04-23 00
97.0,2019-05-06 06
85.4,2019-04-26 19
85.6,2019-04-27 14
83.8,2019-04-29 14
87.8,2019-05-03 04
84.0,2019-05-01 04
90.6,2019-04-26 03
85.0,2019-05-03 21
92.0,2019-05-06 09
86.2,2019-04-24 22
96.6,2019-05-11 16
86.4,2019-05-04 08
83.2,2019-05-11 04
89.4,2019-05-05 01
85.8,2019-05-01 18
88.2,2019-05-03 17
84.6,2019-05-01 22
93.8,2019-05-05 12
96.2,2019-05-11 15
96.2,2019-05-11 12
101.0,2019-05-04 00
94.6,2019-04-21 21
46.0,2019-05-10 06
89.2,2019-04-23 14
96.2,2019-05-11 19
91.2,2019-04-30 12
78.8,2019-04-27 19
93.6,2019-05-08 12
87.6,2019-04-26 05
96.4,2019-05-09 00
93.4,2019-05-03 07
84.4,2019-04-29 17
83.0,2019-04-29 01
89.6,2019-05-03 05
85.0,2019-04-28 05
99.6,2019-04-22 10
77.2,2019-05-12 08
91.2,2019-05-03 12
88.2,2019-05-09 18
78.4,2019-04-27 04
79.8,2019-04-27 17
82.8,2019-04-29 11
87.2,2019-04-19 13
91.6,2019-05-07 03
85.6,2019-05-04 01
88.8,2019-05-07 09
78.2,2019-04-27 12
84.4,2019-05-01 08
81.0,2019-04-25 08
94.6,2019-04-20 19
86.8,2019-04-28 18
84.2,2019-05-01 07
84.8,2019-04-28 13
86.4,2019-04-26 10
91.0,2019-05-02 20
89.2,2019-04-22 19
78.2,2019-04-27 22
93.0,2019-05-06 10
90.8,2019-05-04 20
86.0,2019-04-24 06
96.6,2019-05-07 22
79.6,2019-05-09 02
89.2,2019-05-04 21
84.0,2019-05-01 23
92.4,2019-05-09 23
85.6,2019-04-23 23
85.8,2019-04-26 04
78.2,2019-05-11 11
85.4,2019-05-03 23
79.4,2019-04-28 08
96.6,2019-05-06 15
88.6,2019-04-23 04
88.8,2019-04-21 22
88.2,2019-05-09 12
88.4,2019-04-22 00
91.8,2019-05-06 12
87.0,2019-04-19 01
83.8,2019-04-29 06
80.2,2019-04-28 00
96.2,2019-05-11 22
89.4,2019-05-05 05
85.2,2019-04-25 00
82.2,2019-04-29 00
88.6,2019-05-08 01
92.4,2019-05-10 12
86.0,2019-04-30 08
93.6,2019-04-26 20
88.4,2019-04-22 22
106.4,2019-05-09 10
78.4,2019-04-27 10
86.8,2019-04-24 12
81.4,2019-04-29 09
90.2,2019-05-09 15
94.0,2019-05-08 10
89.8,2019-04-18 16
88.6,2019-04-21 16
92.4,2019-04-21 14
93.0,2019-05-09 16
84.4,2019-05-01 09
81.4,2019-04-25 19
94.0,2019-04-23 13
88.4,2019-05-02 03
85.6,2019-04-23 09
82.6,2019-04-28 17
