hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hotel Ca' Fortuny,http://www.tripadvisor.com/Hotel_Review-g187870-d622554-Reviews-Hotel_Ca_Fortuny-Venice_Veneto.html,Venedig,,394 ,,2019/05/18,2019/05/19, 201,AMOMA,15,Free Wifi
Hotel Mercurio Venezia,http://www.tripadvisor.com/Hotel_Review-g187870-d283771-Reviews-Hotel_Mercurio_Venezia-Venice_Veneto.html,Venedig,,1081 ,,2019/05/18,2019/05/19, 247,Official Hotel Site,10,Free Wifi
Hotel Gardena,http://www.tripadvisor.com/Hotel_Review-g187870-d202692-Reviews-Hotel_Gardena-Venice_Veneto.html,Venedig,,506 ,,2019/05/18,2019/05/19, 243,Agoda.com,17,Free Wifi
Hotel San Cassiano - Residenza d'Epoca Ca' Favaretto,http://www.tripadvisor.com/Hotel_Review-g187870-d202690-Reviews-Hotel_San_Cassiano_Residenza_d_Epoca_Ca_Favaretto-Venice_Veneto.html,Venedig,,1307 ,,2019/05/18,2019/05/19, 398,Hotels.com,14,"Free Wifi,Bar/Lounge"
Hilton Molino Stucky Venice Hotel,http://www.tripadvisor.com/Hotel_Review-g187870-d613798-Reviews-Hilton_Molino_Stucky_Venice_Hotel-Venice_Veneto.html,Venedig,,7992 ,,2019/05/18,2019/05/19, 389,Hotels.com,18,"Pool,Restaurant,Visit hotel website"
Hotel Gabrielli,http://www.tripadvisor.com/Hotel_Review-g187870-d202731-Reviews-Hotel_Gabrielli-Venice_Veneto.html,Venedig,,1255 ,,2019/05/18,2019/05/19, 427,Hotels.com,15,"Free Wifi,Restaurant"
Hotel Giorgione,http://www.tripadvisor.com/Hotel_Review-g187870-d232953-Reviews-Hotel_Giorgione-Venice_Veneto.html,Venedig,,2118 ,,2019/05/18,2019/05/19, 367,AMOMA,15,"Free Wifi,Restaurant,Visit hotel website"
Liassidi Palace Hotel,http://www.tripadvisor.com/Hotel_Review-g187870-d279286-Reviews-Liassidi_Palace_Hotel-Venice_Veneto.html,Venedig,,1159 ,,2019/05/18,2019/05/19, 376,Booking.com,16,"Free Wifi,Room service"
Bellini,http://www.tripadvisor.com/Hotel_Review-g187870-d229053-Reviews-Bellini-Venice_Veneto.html,Venedig,,1832 ,,2019/05/18,2019/05/19, 413,roomsXXL.ch,17,"Free Wifi,Room service"
Hotel Canal Grande,http://www.tripadvisor.com/Hotel_Review-g187870-d1547281-Reviews-Hotel_Canal_Grande-Venice_Veneto.html,Venedig,,2580 ,,2019/05/18,2019/05/19, 395,Hotels.com,15,"Free Wifi,Bar/Lounge,Visit hotel website"
NH Venezia Rio Novo,http://www.tripadvisor.com/Hotel_Review-g187870-d12995350-Reviews-NH_Venezia_Rio_Novo-Venice_Veneto.html,Venedig,,288 ,,2019/05/18,2019/05/19, 286,NH Hotels,11,"Free Wifi,Restaurant,Visit hotel website"
