hotel_name,price_per_night,timestamp
Jamaica Inn, 249,2019-04-25 19:20:01.103383
Reggae Hostel Ocho Rios, 45,2019-04-25 19:20:01.103383
The Blue House Boutique Bed & Breakfast, 184,2019-04-25 19:20:01.103383
Silver Seas Resort Hotel, 82,2019-04-25 19:20:01.103383
Hibiscus Lodge Hotel, 117,2019-04-25 19:20:01.103383
Kaz Kreol Beach Lodge, 66,2019-04-25 19:20:01.103383
Chrisanns Beach Resort, 97,2019-04-25 19:20:01.103383
Pineapple Court Hotel, 81,2019-04-25 19:20:01.103383
Sand Castles Resort, 140,2019-04-25 19:20:01.103383
The Lion House Jamaica, 41,2019-04-25 19:20:01.103383
Tina's Guest House, 26,2019-04-25 19:20:01.103383
Little Shaw Park Guest House, 42,2019-04-25 19:20:01.103383
Ocean Sands, 66,2019-04-25 19:20:01.103383
Columbus Heights, 122,2019-04-25 19:20:01.103383
Casa De Shalom, 93,2019-04-25 19:20:01.103383
Whispering Seas Jamaica, 247,2019-04-25 19:20:01.103383
Turtle Beach Towers, 153,2019-04-25 19:20:01.103383
Rita's Home away from Home, 51,2019-04-25 19:20:01.103383
Shaw Park Beach Hotel & Spa, 250,2019-04-25 19:20:01.103383
Sky Castles, 89,2019-04-25 19:20:01.103383
Fisherman's Point Resort, 80,2019-04-25 19:20:01.103383
Executive Mammee Bay Hotel, 74,2019-04-25 19:20:01.103383
Casahun B&B, 55,2019-04-25 19:20:01.103383
Seaview Villa 1, 356,2019-04-25 19:20:01.103383
Wizzy Apartment, 53,2019-04-25 19:20:01.103383
Marine View Hotel, 78,2019-04-25 19:20:01.103383
Executive Shaw Park Guesthouse, 96,2019-04-25 19:20:01.103383
Home From Home JA Community Living, 46,2019-04-25 19:20:01.103383
Moon Palace Jamaica, 506,2019-04-25 19:20:01.103383
Village Hotel,0,2019-04-25 19:20:01.103383
