hotel_name,price_per_night,timestamp
The Palm Springs Hotel, 405,2019-04-22 13:20:01.709679
Hilton Palm Springs, 280,2019-04-22 13:20:01.709679
Ingleside Inn, 456,2019-04-22 13:20:01.709679
The Palm Springs Hotel, 405,2019-04-22 13:20:01.709679
Hotel California, 244,2019-04-22 13:20:01.709679
A Place in the Sun Garden Hotel, 180,2019-04-22 13:20:01.709679
Korakia Pensione, 439,2019-04-22 13:20:01.709679
"Triada Palm Springs, Autograph Collection", 469,2019-04-22 13:20:01.709679
The Rossi Hotel, 253,2019-04-22 13:20:01.709679
Best Western Plus Las Brisas Hotel, 274,2019-04-22 13:20:01.709679
Palm Canyon Resort & Spa, 232,2019-04-22 13:20:01.709679
"The Riviera Palm Springs, A Tribute Portfolio Resort", 414,2019-04-22 13:20:01.709679
Palm Mountain Resort & Spa, 194,2019-04-22 13:20:01.709679
Quality Inn Palm Springs Downtown, 137,2019-04-22 13:20:01.709679
Infusion Beach Club, 159,2019-04-22 13:20:01.709679
Ivy Palm Resort, 202,2019-04-22 13:20:01.709679
Days Inn by Wyndham Palm Springs, 128,2019-04-22 13:20:01.709679
Best Western Inn at Palm Springs, 142,2019-04-22 13:20:01.709679
Motel 6 Palm Springs Downtown, 132,2019-04-22 13:20:01.709679
Marquis Villas Resort, 223,2019-04-22 13:20:01.709679
Knights Inn Palm Springs, 96,2019-04-22 13:20:01.709679
Villa Royale, 414,2019-04-22 13:20:01.709679
L'Horizon Resort & Spa, 695,2019-04-22 13:20:01.709679
The Weekend, 583,2019-04-22 13:20:01.709679
7 Springs Inn & Suites, 202,2019-04-22 13:20:01.709679
Ace Hotel & Swim Club,0,2019-04-22 13:20:01.709679
Oasis Villa Resort, 252,2019-04-22 13:20:01.709679
The Westcott, 284,2019-04-22 13:20:01.709679
Vagabond Inn Palm Springs,0,2019-04-22 13:20:01.709679
Hotel ZOSO,0,2019-04-22 13:20:01.709679
Courtyard by Marriott Palm Springs, 375,2019-04-22 13:20:01.709679
