hotel_name,price_per_night,timestamp
Fond Doux Plantation & Resort, 176,2019-04-23 03:20:01.251638
Windjammer Landing Villa Beach Resort, 178,2019-04-23 03:20:01.251638
Coco Palm Resort, 104,2019-04-23 03:20:01.251638
St. James's Club Morgan Bay, 415,2019-04-23 03:20:01.251638
La Haut Resort, 114,2019-04-23 03:20:01.251638
Hummingbird Beach Resort, 167,2019-04-23 03:20:01.251638
Fond Doux Plantation & Resort, 176,2019-04-23 03:20:01.251638
Villa Beach Cottages, 258,2019-04-23 03:20:01.251638
Anse Chastanet, 482,2019-04-23 03:20:01.251638
"The Harbor Club St. Lucia, Curio Collection by Hilton", 226,2019-04-23 03:20:01.251638
Marigot Bay Resort and Marina, 372,2019-04-23 03:20:01.251638
Cap Maison, 430,2019-04-23 03:20:01.251638
Mystique Royal St Lucia (formerly Royal St.Lucia Resort and Spa), 233,2019-04-23 03:20:01.251638
Boucan by Hotel Chocolat, 249,2019-04-23 03:20:01.251638
Bay Gardens Beach Resort, 300,2019-04-23 03:20:01.251638
Ti Kaye Resort & Spa, 170,2019-04-23 03:20:01.251638
Bay Gardens Hotel, 113,2019-04-23 03:20:01.251638
Marigot Palms Luxury Caribbean Guesthouse and Apartments, 167,2019-04-23 03:20:01.251638
The Ginger Lily Hotel, 107,2019-04-23 03:20:01.251638
Bay Gardens Inn, 106,2019-04-23 03:20:01.251638
Calabash Cove Resort and Spa, 332,2019-04-23 03:20:01.251638
Bel Jou Hotel, 226,2019-04-23 03:20:01.251638
Tet Rouge Resort, 283,2019-04-23 03:20:01.251638
Oasis Marigot, 177,2019-04-23 03:20:01.251638
Jade Mountain Resort," 1,300",2019-04-23 03:20:01.251638
"Sugar Beach, A Viceroy Resort", 783,2019-04-23 03:20:01.251638
Ladera Resort, 689,2019-04-23 03:20:01.251638
The Landings Resort & Spa, 567,2019-04-23 03:20:01.251638
Stonefield Villa Resort, 580,2019-04-23 03:20:01.251638
Royalton Saint Lucia, 985,2019-04-23 03:20:01.251638
East Winds, 706,2019-04-23 03:20:01.251638
