hotel_name,price_per_night,timestamp
Melia Bali, 110,2019-04-25 07:20:01.056857
INAYA Putri Bali Resort, 117,2019-04-25 07:20:01.056857
Grand Hyatt Bali, 127,2019-04-25 07:20:01.056857
Ayodya Resort Bali, 98,2019-04-25 07:20:01.056857
"The Laguna, a Luxury Collection Resort & Spa, Nusa Dua, Bali", 135,2019-04-25 07:20:01.056857
"The Westin Resort Nusa Dua, Bali", 134,2019-04-25 07:20:01.056857
Sofitel Bali Nusa Dua Beach Resort, 172,2019-04-25 07:20:01.056857
Nusa Dua Beach Hotel & Spa, 118,2019-04-25 07:20:01.056857
Hilton Bali Resort, 133,2019-04-25 07:20:01.056857
Courtyard Bali Nusa Dua Resort, 87,2019-04-25 07:20:01.056857
Mahogany Hotel, 37,2019-04-25 07:20:01.056857
Novotel Bali Nusa Dua Hotel & Residences, 85,2019-04-25 07:20:01.056857
Amarterra Villas Bali Nusa Dua - MGallery Collection, 268,2019-04-25 07:20:01.056857
Mulia Resort, 202,2019-04-25 07:20:01.056857
Bali Nusa Dua Hotel, 93,2019-04-25 07:20:01.056857
The Grand Bali Nusa Dua, 76,2019-04-25 07:20:01.056857
Samabe Bali Suites & Villas, 358,2019-04-25 07:20:01.056857
Kayumanis Nusa Dua Private Villa & Spa, 315,2019-04-25 07:20:01.056857
Ellie's, 21,2019-04-25 07:20:01.056857
Frangipani Homestay, 26,2019-04-25 07:20:01.056857
Tanadewa Luxury Villas & Spa, 127,2019-04-25 07:20:01.056857
Marriott’s Bali Nusa Dua Gardens, 149,2019-04-25 07:20:01.056857
The Bale, 236,2019-04-25 07:20:01.056857
Puri Clinton Home Stay, 21,2019-04-25 07:20:01.056857
Kubu Garden, 33,2019-04-25 07:20:01.056857
The Ritz-Carlton Bali, 527,2019-04-25 07:20:01.056857
The St. Regis Bali Resort, 479,2019-04-25 07:20:01.056857
The Mulia, 382,2019-04-25 07:20:01.056857
Mulia Villas, 451,2019-04-25 07:20:01.056857
Awarta Nusa Dua Luxury Villas & Spa, 399,2019-04-25 07:20:01.056857
