hotel_name,price_per_night,timestamp
The Inn on the Mile, 272,2019-04-24 16:20:00.995662
Travelodge Edinburgh Central Princes Street, 153,2019-04-24 16:20:00.995662
The Principal Edinburgh George Street, 354,2019-04-24 16:20:00.995662
Best Western Plus Edinburgh City Centre Bruntsfield Hotel, 173,2019-04-24 16:20:00.995662
Travelodge Edinburgh Central Queen Street, 153,2019-04-24 16:20:00.995662
The Edinburgh Grand, 316,2019-04-24 16:20:00.995662
Ibis Edinburgh Centre Royal Mile, 155,2019-04-24 16:20:00.995662
The Scotsman Hotel, 314,2019-04-24 16:20:00.995662
Ibis Edinburgh Centre South Bridge, 194,2019-04-24 16:20:00.995662
Old Town Chambers, 249,2019-04-24 16:20:00.995662
B+B Edinburgh, 363,2019-04-24 16:20:00.995662
Murrayfield Hotel and House, 162,2019-04-24 16:20:00.995662
Hotel Indigo Edinburgh - Princes Street, 263,2019-04-24 16:20:00.995662
Radisson Collection Hotel Royal Mile Edinburgh, 288,2019-04-24 16:20:00.995662
Best Western Edinburgh South Braid Hills Hotel, 148,2019-04-24 16:20:00.995662
Holiday Inn Express Edinburgh - Leith Waterfront, 148,2019-04-24 16:20:00.995662
"The Glasshouse, Autograph Collection", 416,2019-04-24 16:20:00.995662
Apex Grassmarket Hotel, 225,2019-04-24 16:20:00.995662
Travelodge Edinburgh Central Waterloo Place Hotel,0,2019-04-24 16:20:00.995662
"Ten Hill Place, BW Premier Collection", 161,2019-04-24 16:20:00.995662
Travelodge Edinburgh Cameron Toll, 142,2019-04-24 16:20:00.995662
Travelodge Edinburgh Airport Ratho Station Hotel, 120,2019-04-24 16:20:00.995662
Leonardo Boutique Hotel Simpson Edinburgh, 247,2019-04-24 16:20:00.995662
Hilton Edinburgh Carlton,0,2019-04-24 16:20:00.995662
The White Lady, 109,2019-04-24 16:20:00.995662
Hotel du Vin & Bistro, 280,2019-04-24 16:20:00.995662
The Inn Place, 187,2019-04-24 16:20:00.995662
24 Royal Terrace, 263,2019-04-24 16:20:00.995662
Travelodge Edinburgh Dreghorn, 131,2019-04-24 16:20:00.995662
Tigerlily Hotel, 523,2019-04-24 16:20:00.995662
Le Monde Hotel Edinburgh, 297,2019-04-24 16:20:00.995662
