hotel_name,price_per_night,timestamp
Centara Ras Fushi Resort & Spa Maldives, 370,2019-04-19 05:05:01.091942
The Somerset Hotel, 129,2019-04-19 05:05:01.091942
Hotel Octave, 112,2019-04-19 05:05:01.091942
Sala Boutique Hotel, 120,2019-04-19 05:05:01.091942
City King, 63,2019-04-19 05:05:01.091942
Novina, 53,2019-04-19 05:05:01.091942
The Avenue and Spa, 47,2019-04-19 05:05:01.091942
Samann Grand, 152,2019-04-19 05:05:01.091942
The Melrose Hotel, 49,2019-04-19 05:05:01.091942
Vinorva Maldives, 54,2019-04-19 05:05:01.091942
"Hotel Jen Male, Maldives by Shangri-La", 184,2019-04-19 05:05:01.091942
The Beehive, 91,2019-04-19 05:05:01.091942
Hotel Unima Grand, 68,2019-04-19 05:05:01.091942
Six in One, 81,2019-04-19 05:05:01.091942
Mookai Suites, 85,2019-04-19 05:05:01.091942
The Park House, 59,2019-04-19 05:05:01.091942
Surf View Raalhugandu, 86,2019-04-19 05:05:01.091942
Athiriveli, 50,2019-04-19 05:05:01.091942
LVIS boutique, 109,2019-04-19 05:05:01.091942
Paralian Hulhumale, 99,2019-04-19 05:05:01.091942
Maagiri Hotel, 174,2019-04-19 05:05:01.091942
Champa Central Hotel, 93,2019-04-19 05:05:01.091942
Skai Lodge, 76,2019-04-19 05:05:01.091942
House Clover, 75,2019-04-19 05:05:01.091942
Coral Hotel & Spa, 43,2019-04-19 05:05:01.091942
Mookai Hotel, 89,2019-04-19 05:05:01.091942
Kaani Lodge, 47,2019-04-19 05:05:01.091942
Marble Hotel, 76,2019-04-19 05:05:01.091942
Heritance Aarah," 1,364",2019-04-19 05:05:01.091942
Somerset Inn,0,2019-04-19 05:05:01.091942
