hotel_name,price_per_night,timestamp
Grand Hyatt Bali, 127,2019-04-30 03:07:01.925839
Novotel Bali Nusa Dua Hotel & Residences, 83,2019-04-30 03:07:01.925839
Ayodya Resort Bali, 89,2019-04-30 03:07:01.925839
Courtyard Bali Nusa Dua Resort, 95,2019-04-30 03:07:01.925839
Mahogany Hotel, 37,2019-04-30 03:07:01.925839
Melia Bali, 110,2019-04-30 03:07:01.925839
Nusa Dua Beach Hotel & Spa, 118,2019-04-30 03:07:01.925839
Sofitel Bali Nusa Dua Beach Resort, 171,2019-04-30 03:07:01.925839
"The Laguna, a Luxury Collection Resort & Spa, Nusa Dua, Bali", 134,2019-04-30 03:07:01.925839
Hilton Bali Resort, 132,2019-04-30 03:07:01.925839
"The Westin Resort Nusa Dua, Bali", 133,2019-04-30 03:07:01.925839
Mulia Resort, 199,2019-04-30 03:07:01.925839
INAYA Putri Bali Resort, 117,2019-04-30 03:07:01.925839
The Grand Bali Nusa Dua, 76,2019-04-30 03:07:01.925839
Tanadewa Luxury Villas & Spa, 126,2019-04-30 03:07:01.925839
Bali Nusa Dua Hotel, 92,2019-04-30 03:07:01.925839
Awarta Nusa Dua Luxury Villas & Spa, 180,2019-04-30 03:07:01.925839
Amarterra Villas Bali Nusa Dua - MGallery Collection, 262,2019-04-30 03:07:01.925839
Samabe Bali Suites & Villas, 352,2019-04-30 03:07:01.925839
Marriott’s Bali Nusa Dua Gardens, 181,2019-04-30 03:07:01.925839
The Bale, 232,2019-04-30 03:07:01.925839
Puri Clinton Home Stay, 21,2019-04-30 03:07:01.925839
The Mulia, 377,2019-04-30 03:07:01.925839
Kubu Garden, 33,2019-04-30 03:07:01.925839
Frangipani Homestay, 23,2019-04-30 03:07:01.925839
Kayumanis Nusa Dua Private Villa & Spa, 314,2019-04-30 03:07:01.925839
The St. Regis Bali Resort, 472,2019-04-30 03:07:01.925839
The Ritz-Carlton Bali, 519,2019-04-30 03:07:01.925839
Aman Villas at Nusa Dua," 2,703",2019-04-30 03:07:01.925839
Mulia Villas, 506,2019-04-30 03:07:01.925839
